Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
252.3480772,16.74804401,172.1814506
255.8585887,16.74878927,172.0684189
259.4179362,16.74985441,171.9562599
263.0267992,16.75062693,171.8414679
266.6858665,16.75072617,171.7260681
270.3958364,16.75271412,171.6033056
274.1574172,16.75327542,171.4827586
277.9713268,16.75422539,171.3529085
281.8382931,16.75514381,171.2313574
285.7590543,16.75536584,171.0998815
289.7343588,16.75636726,170.9557052
293.7649652,16.75781452,170.8251776
297.8516429,16.75790207,170.6855197
301.995172,16.75942374,170.5373853
306.1963434,16.75995944,170.3879644
310.4559588,16.75931369,170.2431201
314.7748314,16.7608429,170.0857518
319.1537855,16.76144075,169.9238726
323.5936569,16.76262308,169.7678967
328.0952931,16.7619887,169.6001193
332.6595533,16.76270357,169.4325557
337.2873087,16.76348755,169.2591142
341.9794425,16.76265252,169.0810102
346.7368505,16.76327081,168.9045337
351.5604405,16.76326901,168.7240466
356.4511334,16.76386286,168.5357807
361.4098626,16.7640392,168.3504701
366.4375746,16.76386636,168.1540601
371.5352291,16.76464905,167.9664476
376.703799,16.76393173,167.7616945
381.9442708,16.76430079,167.5557116
387.2576449,16.76432436,167.3594302
392.6449354,16.7638089,167.1485009
398.1071706,16.76401189,166.9351632
403.645393,16.76461703,166.7280741
409.2606597,16.76314834,166.512197
414.9540426,16.76375518,166.2949993
420.7266284,16.76295476,166.0692386
426.5795188,16.76328103,165.8469947
432.513831,16.76325207,165.6213873
438.5306978,16.76274195,165.3950837
444.6312675,16.76236254,165.1598941
450.8167045,16.76348689,164.9297547
457.0881896,16.7623386,164.6983956
463.4469197,16.76216116,164.4559187
469.8941086,16.76190242,164.216108
476.4309868,16.76220784,163.9748328
483.058802,16.76175812,163.7308813
489.7788194,16.76227271,163.486528
496.5923215,16.76034712,163.2353847
503.5006088,16.76077129,162.9770727
510.505,16.76120773,162.7356948
517.606832,16.76090778,162.4661508
524.8074602,16.76048325,162.2066267
532.1082593,16.76004905,161.9559858
539.5106225,16.75932425,161.6856573
547.0159629,16.7596793,161.4171992
554.625713,16.75908507,161.1504847
562.3413252,16.75880731,160.8770883
570.1642723,16.7604452,160.5972423
578.0960474,16.75915887,160.3275743
586.1381645,16.75934142,160.0442184
594.2921586,16.75994262,159.7687539
602.5595861,16.75812567,159.4813905
610.9420249,16.75897818,159.1966664
619.4410751,16.75851376,158.9139372
628.0583588,16.75906585,158.6106645
636.7955209,16.75791669,158.3209134
645.654229,16.75715629,158.0310735
654.6361741,16.75661177,157.7232939
663.7430704,16.75732255,157.426598
672.9766563,16.75689694,157.1197455
682.3386941,16.75699528,156.8183497
691.8309709,16.75523761,156.5119516
701.4552984,16.75635767,156.1908783
711.2135137,16.75694418,155.8793289
721.1074792,16.75582598,155.5636231
731.1390835,16.7552091,155.2462126
741.3102413,16.75540256,154.9200596
751.622894,16.75422476,154.5931743
762.07901,16.75581412,154.2625186
772.6805851,16.75387946,153.9316532
783.4296428,16.75318844,153.5951678
794.3282347,16.75339196,153.2650904
805.3784412,16.75263475,152.9242489
816.5823714,16.75366869,152.5735461
827.9421637,16.75159924,152.2349683
839.4599865,16.75236329,151.8861521
851.1380382,16.75290302,151.5328985
862.9785478,16.7517625,151.1802681
874.9837752,16.7500009,150.8170746
887.156012,16.75001055,150.4621399
899.4975815,16.75030224,150.0947034
912.0108394,16.74917564,149.7278724
924.6981739,16.74859318,149.3618074
937.5620069,16.74973263,148.9796347
950.6047937,16.74701401,148.6067893
963.8290236,16.74723456,148.2266774
977.237221,16.74787704,147.8420929
990.8319449,16.74754228,147.4559602
1004.61579,16.74665586,147.0717442
1018.591388,16.74629286,146.6691329
1032.761406,16.74564226,146.2797687
1047.128548,16.74575248,145.8760164
1061.695557,16.74446057,145.4724385
1076.465214,16.74515179,145.0703885
1091.440336,16.74334821,144.657744
1106.623784,16.74318642,144.24944
1122.018454,16.74158161,143.8259333
1137.627286,16.74231761,143.4037521
1153.453258,16.74197928,142.9764638
1169.499391,16.74165571,142.5466047
1185.768748,16.74012786,142.1126061
1202.264435,16.74046027,141.6802391
1218.989599,16.73866583,141.2406694
1235.947433,16.73871997,140.7945789
1253.141175,16.73835111,140.3462079
1270.574105,16.73725013,139.8909377
1288.249552,16.73633468,139.4327353
1306.170888,16.73592599,138.9737064
1324.341535,16.7354536,138.5086524
1342.764961,16.73539221,138.0417464
1361.444682,16.73523443,137.5685022
1380.384265,16.73456897,137.0950542
1399.587323,16.73368976,136.6143677
1419.057522,16.73297602,136.1198135
1438.798578,16.73237809,135.6369139
1458.81426,16.73090848,135.1404666
1479.108388,16.72993854,134.6356792
1499.684836,16.72819508,134.1384246
1520.54753,16.72921283,133.628236
1541.700453,16.72771407,133.1164829
1563.147643,16.72719745,132.5936941
1584.893192,16.72592354,132.0779658
1606.941253,16.7261656,131.5455987
1629.296033,16.72623431,131.0108419
1651.961798,16.72289882,130.4797189
1674.942876,16.72381953,129.9408245
1698.243652,16.72237304,129.397536
1721.868575,16.71983418,128.8365413
1745.822153,16.71990242,128.2861954
1770.108958,16.71982851,127.7204589
1794.733627,16.71862645,127.158565
1819.700859,16.71654495,126.5821363
1845.015419,16.71558902,126.0017739
1870.68214,16.71558937,125.4149755
1896.705921,16.71498616,124.8266177
1923.091729,16.71210072,124.2315406
1949.8446,16.71096202,123.6324289
1976.96964,16.7091119,123.0227858
2004.472027,16.70953792,122.4123361
2032.357011,16.70663306,121.794482
2060.629913,16.70584585,121.1695971
2089.296131,16.70426046,120.5271194
2118.361135,16.70062033,119.901479
2147.830474,16.70193941,119.2528421
2177.709772,16.70005251,118.6032787
2208.004733,16.69895855,117.9451081
2238.721139,16.69745046,117.2786105
2269.864852,16.69510624,116.6118704
2301.441817,16.69311706,115.9418608
2333.458062,16.69129831,115.2597693
2365.919697,16.68991648,114.5641199
2398.832919,16.68822486,113.8675732
2432.204009,16.68742449,113.1627327
2466.039337,16.68503498,112.4585423
2500.345362,16.68239955,111.7376879
2535.12863,16.68187868,111.0123681
2570.395783,16.68088252,110.2768495
2606.15355,16.67798601,109.5355647
2642.408757,16.67412312,108.7843252
2679.168325,16.67282579,108.0350002
2716.439269,16.67290263,107.2656788
2754.228703,16.66782391,106.4979757
2792.543841,16.6668281,105.712745
2831.391996,16.66326936,104.9294083
2870.780582,16.66160525,104.1309789
2910.717118,16.65807151,103.3273882
2951.209227,16.65619062,102.5218776
2992.264637,16.65286295,101.7024585
3033.891184,16.65023753,100.8741843
3076.096815,16.64742412,100.0350296
3118.889584,16.64428713,99.18876157
3162.27766,16.64015089,98.3430941
3206.269325,16.6355559,97.48412383
3250.872974,16.63398403,96.61211077
3296.097122,16.62759063,95.74705573
3341.9504,16.62560558,94.86034263
3388.441561,16.62115583,93.9671042
3435.579479,16.61824327,93.07480783
3483.37315,16.61506942,92.16802544
3531.831698,16.6075993,91.2689992
3580.964371,16.60338612,90.35301902
3630.780548,16.60011138,89.43198287
3681.289736,16.59362968,88.51813561
3732.501578,16.5883773,87.59049229
3784.425847,16.5819639,86.67120593
3837.072455,16.57456038,85.75680174
3890.45145,16.57047227,84.82669737
3944.573021,16.56529613,83.92037299
3999.447498,16.55892411,83.02131058
4055.085354,16.54984843,82.14924171
4111.497211,16.54573191,81.37014437
4168.693835,16.54295448,80.75737782
4226.686143,16.54481429,80.17866684
4285.485204,16.54421493,79.59276194
4345.102242,16.5415513,79.01444235
4405.548635,16.54014035,78.43549263
4466.835922,16.53654571,77.84849626
4528.975799,16.52896242,77.27042775
4591.980128,16.52536168,76.68976936
4655.860935,16.51954034,76.10954575
4720.630413,16.51244564,75.53320326
4786.300923,16.50437117,74.94910882
4852.885002,16.49712078,74.35814169
4920.395357,16.48935076,73.75373316
4988.844875,16.48114377,73.14104715
5058.24662,16.47147891,72.52297652
5128.61384,16.46196038,71.8929487
5199.959965,16.45203315,71.25639856
5272.298614,16.43884097,70.60449201
5345.643594,16.43129166,69.9561304
5420.008904,16.41761833,69.28669822
5495.408739,16.40687406,68.61711333
5571.857489,16.39405368,67.92023275
5649.369748,16.38126601,67.22938473
5727.96031,16.36858109,66.52816985
5807.644175,16.35353007,65.81081363
5888.436554,16.33884106,65.07558406
5970.352866,16.3232809,64.34197568
6053.408748,16.30688718,63.58779006
6137.620052,16.29059708,62.82527451
6223.002852,16.27207614,62.05035823
6309.573445,16.25276454,61.27224586
6397.348355,16.23289193,60.47599061
6486.344335,16.21309784,59.66412533
6576.578374,16.18947085,58.84743972
6668.067692,16.16847679,58.01937797
6760.829754,16.14532915,57.18808202
6854.882265,16.11941973,56.33199802
6950.243176,16.09168535,55.47622899
7046.93069,16.06494917,54.60172819
7144.963261,16.03313811,53.71952515
7244.359601,16.00407758,52.83445464
7345.138682,15.96953925,51.94510219
7447.319739,15.93483804,51.05247642
7550.922277,15.89703944,50.15859016
7655.966069,15.85685267,49.2777383
7762.471166,15.80852315,48.46288323
7870.457897,15.75936484,47.67547784
7979.946873,15.70354967,46.87757575
8090.958992,15.64483845,46.0628396
8203.515443,15.58035511,45.24651736
8317.637711,15.51251805,44.41395237
8433.347578,15.43672986,43.56465776
8550.667129,15.35185856,42.71387252
8669.618758,15.25786953,41.85209403
8790.225168,15.15243201,40.97435057
8912.509381,15.02940941,40.09603878
9036.494737,14.87925014,39.22964366
9162.204901,14.70023229,38.40319692
9289.663868,14.50189666,37.61040624
9418.895965,14.28160219,36.88932174
9549.92586,14.0377829,36.2401576
9682.778563,13.79161025,35.60764171
9817.47943,13.54766661,34.98747197
9954.054174,13.30193494,34.3782731
10092.52886,13.05873875,33.78582363
10232.92992,12.81419034,33.2085186
10375.28416,12.57048095,32.63464874
10519.61874,12.32755757,32.07257895
10665.96121,12.0852339,31.52725497
10814.33951,11.84073003,30.9785166
10964.78196,11.598299,30.45062083
11117.31727,11.35588557,29.93496344
11271.97456,11.11328816,29.4199387
11428.78335,10.8707811,28.91924058
11587.77356,10.62764067,28.42698381
11748.97555,10.38402649,27.9472745
11912.42008,10.1423145,27.47148959
12078.13835,9.898349087,27.00008794
12246.16199,9.657251734,26.54920612
12416.52308,9.412999006,26.09708284
12589.25412,9.171537153,25.65672736
12764.38809,8.928573418,25.22102033
12941.95841,8.685351484,24.78820438
13121.99899,8.444063635,24.3689175
13304.54418,8.201412396,23.95934912
13489.62883,7.960731337,23.55912301
13677.28826,7.718025479,23.15410753
13867.55829,7.475983335,22.75628352
14060.47524,7.234964936,22.37713678
14256.07594,6.992943092,21.99979965
14454.39771,6.751578564,21.61487913
14655.47841,6.508586115,21.25530677
14859.35642,6.269324568,20.88094649
15066.07066,6.027325304,20.52400224
15275.66058,5.784568539,20.18464132
15488.16619,5.543820502,19.83963554
15703.62804,5.30341122,19.49411549
15922.08727,5.062064736,19.15945117
16143.58557,4.820903727,18.83042667
16368.16521,4.579932111,18.49109539
16595.86907,4.339346489,18.1834418
16826.74061,4.100138017,17.85468306
17060.82389,3.858996074,17.54159835
17298.16359,3.619233406,17.23149935
17538.80502,3.378057962,16.94135036
17782.7941,3.137751408,16.62700896
18030.17741,2.899303441,16.3428852
18281.00216,2.659173355,16.03913605
18535.31623,2.419444908,15.75057732
18793.16817,2.179494493,15.46700196
19054.60718,1.940038554,15.18479992
19319.68317,1.70125885,14.90746715
19588.44674,1.461937055,14.63197386
19860.94917,1.221693835,14.37071149
20137.2425,0.982830849,14.10613821
20417.37945,0.74489058,13.83722739
20701.41349,0.506472461,13.58230243
20989.39884,0.265601192,13.30681717
21281.39046,0.028824793,13.06549211
21577.44409,-0.211301154,12.80943708
21877.61624,-0.449604136,12.55287293
22181.9642,-0.689650734,12.32025741
22490.54606,-0.927094008,12.07354774
22803.42072,-1.164910128,11.82312364
23120.6479,-1.403187886,11.58420658
23442.28815,-1.64067316,11.34242914
23768.40287,-1.876138145,11.12328461
24099.05429,-2.118157431,10.88491934
24434.30553,-2.355687807,10.64716149
24774.22058,-2.590847744,10.43089677
25118.86432,-2.829788014,10.21548185
25468.30253,-3.067920315,9.988942532
25822.60191,-3.30456052,9.754860955
26181.83008,-3.540949169,9.538670743
26546.05562,-3.778058166,9.325211119
26915.34804,-4.016212626,9.119875881
27289.77783,-4.254629401,8.914937989
27669.41645,-4.493179877,8.701173137
28054.33638,-4.729583974,8.474571997
28444.61107,-4.966145026,8.28578707
28840.31503,-5.202240047,8.075923638
29241.52378,-5.441443515,7.878529198
29648.3139,-5.675073786,7.663117738
30060.76303,-5.915124668,7.471627082
30478.9499,-6.147681098,7.276145923
30902.95433,-6.386286025,7.068084258
31332.85724,-6.62136514,6.870974827
31768.74071,-6.859380957,6.693066415
32210.68791,-7.092352651,6.462870042
32658.78322,-7.32807271,6.278168208
33113.11215,-7.569203349,6.094578795
33573.76142,-7.8042791,5.924523567
34040.81897,-8.036568768,5.708090669
34514.37393,-8.27052976,5.52838998
34994.5167,-8.505329081,5.3412048
35481.33892,-8.744876093,5.190693807
35974.93352,-8.981001464,4.992706595
36475.39469,-9.212641973,4.805741848
36982.81798,-9.448905542,4.639391158
37497.30022,-9.694681488,4.445073326
38018.93963,-9.919285355,4.27661899
38547.83577,-10.15894376,4.078538683
39084.08958,-10.39279625,3.905245506
39627.80343,-10.62226197,3.70832858
40179.08108,-10.86500629,3.566610356
40738.02778,-11.10032994,3.34341477
41304.7502,-11.32946251,3.130207532
41879.35651,-11.56303655,2.998402686
42461.95639,-11.79775866,2.813344571
43052.66105,-12.03477376,2.667911946
43651.58322,-12.26314432,2.506250222
44258.83724,-12.49496003,2.342572559
44874.53899,-12.74809737,2.118455079
45498.80602,-12.97196749,1.869339339
46131.75746,-13.2136134,1.743232719
46773.51413,-13.43370557,1.576488067
47424.19853,-13.67087751,1.427353705
48083.93484,-13.90579235,1.317560973
48752.84901,-14.13999802,1.106762305
49431.0687,-14.36332569,0.919384114
50118.72336,-14.60606152,0.846582058
50815.94426,-14.83849726,0.62884731
51522.86446,-15.06118141,0.49309972
52239.6189,-15.30194571,0.306913212
52966.34439,-15.52001596,0.163787747
53703.17964,-15.75354479,0.00455992
54450.26528,-15.98525447,-0.154600785
55207.74393,-16.2222741,-0.26737813
55975.76015,-16.44863028,-0.50675178
56754.46054,-16.67992723,-0.808744153
57543.99373,-16.91181565,-0.831690801
58344.51043,-17.14822306,-1.003262108
59156.16342,-17.3708676,-1.259854772
59979.10763,-17.60340898,-1.353777023
60813.50013,-17.81236268,-1.563734627
61659.50019,-18.05349379,-1.736352109
62517.26928,-18.2873611,-1.821545673
63386.97113,-18.52340945,-1.944118613
64268.77173,-18.74779788,-2.281374296
65162.83941,-18.98131827,-2.382949806
66069.3448,-19.19819823,-2.530209704
66988.46094,-19.44074311,-2.810501273
67920.36326,-19.65637518,-2.989277235
68865.22963,-19.861691,-2.958313998
69823.24041,-20.13456374,-3.311200542
70794.57844,-20.33586608,-3.29379554
71779.42913,-20.56279999,-3.468716347
72777.98045,-20.75753192,-3.693341531
73790.42301,-21.01228661,-3.692058139
74816.95005,-21.24155486,-4.054786169
75857.7575,-21.46428985,-4.509914868
76913.04403,-21.67092662,-4.341199656
77983.01105,-21.89016736,-4.61702346
79067.8628,-22.16315793,-4.672851023
80167.80634,-22.37655756,-4.872169193
81283.05162,-22.54093619,-4.947912881
82413.8115,-22.7762996,-5.188593709
83560.30182,-23.01260174,-5.414525808
84722.74141,-23.24021464,-5.522821093
85901.35215,-23.41810537,-5.705430537
87096.359,-23.67478284,-5.88641657
88307.99004,-23.90052489,-5.906204931
89536.47655,-24.11393057,-6.251956499
90782.05302,-24.31940997,-6.282520567
92044.95718,-24.54912522,-6.449284426
93325.43008,-24.80187679,-6.713253989
94623.71614,-24.98847667,-7.006213684
95940.06315,-25.16315709,-7.070772232
97274.72238,-25.41895764,-7.010433709
98627.94856,-25.65929855,-7.169864523
100000,-25.79685798,-7.328223997
