Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
13304.54418,-2.993635421,-122.2083888
13396.76687,-3.414396365,-126.2647853
13489.62883,-3.856050365,-130.1781281
13583.13447,-4.31341896,-133.9272023
13677.28826,-4.785782676,-137.535335
13772.09469,-5.270892113,-140.9824328
13867.55829,-5.7672206,-144.2711336
13963.68361,-6.267355643,-147.4072368
14060.47524,-6.777045531,-150.4428179
14157.9378,-7.293512115,-153.3127614
14256.07594,-7.810248642,-156.0806764
14354.89433,-8.33177426,-158.6967714
14454.39771,-8.851389398,-161.1959487
14554.59081,-9.372340417,-163.6268666
14655.47841,-9.895281891,-165.9039903
14757.06533,-10.41807958,-168.1235943
14859.35642,-10.93587385,-170.2359656
14962.35656,-11.45344631,-172.2638306
15066.07066,-11.97013676,-174.2192633
15170.50367,-12.47879357,-176.0727993
15275.66058,-12.98753346,-177.9164352
15381.5464,-13.49779396,-179.6192656
15488.16619,-13.99508949,178.6918072
15595.52503,-14.50470488,177.0616095
15703.62804,-15.00265901,175.4965897
15812.48039,-15.50174804,173.9799682
15922.08727,-15.99606308,172.5551947
16032.45391,-16.47457609,171.1172445
16143.58557,-16.96300402,169.7388032
16255.48756,-17.45205658,168.4838029
16368.16521,-17.92632205,167.1229921
16481.62392,-18.4165031,165.9154465
16595.86907,-18.87530787,164.6844237
16710.90614,-19.34029851,163.446792
16826.74061,-19.80076148,162.4039998
16943.378,-20.27805002,161.2325201
17060.82389,-20.73819774,160.1617402
17179.08387,-21.20396763,159.0876209
17298.16359,-21.6604135,158.0407342
17418.06873,-22.11974585,157.0219404
17538.80502,-22.55115311,156.1417337
17660.37821,-23.00786804,155.1169252
17782.7941,-23.45081145,154.2646292
17906.05854,-23.89151617,153.1801781
18030.17741,-24.34150176,152.3923661
18155.15663,-24.77474657,151.524616
18281.00216,-25.22779947,150.5200548
18407.72001,-25.64685961,149.619784
18535.31623,-26.0989073,149.0501096
18663.79691,-26.52384454,148.3525718
18793.16817,-26.95140699,147.3994532
18923.43619,-27.3654599,146.5446977
19054.60718,-27.78238708,145.9779874
19186.68741,-28.19677968,145.3256268
19319.68317,-28.59819998,144.6329676
19453.60082,-29.00792129,143.8956253
19588.44674,-29.42033625,143.0953522
19724.22736,-29.85603017,142.5424478
19860.94917,-30.24095934,141.7517228
19998.6187,-30.67765385,141.0060388
20137.2425,-31.10056776,140.4408241
20276.8272,-31.48765011,139.8106479
20417.37945,-31.91753683,139.3221035
20558.90596,-32.39189223,138.6963264
20701.41349,-32.71225131,138.1351535
20844.90883,-33.17802156,137.3456349
20989.39884,-33.51249727,137.1671911
21134.8904,-34.00216949,136.5983734
21281.39046,-34.35937327,135.7336632
21428.90601,-34.79678257,135.4576191
21577.44409,-35.1820397,134.7586785
21727.01179,-35.64633687,134.4044114
21877.61624,-35.92243972,134.1724284
22029.26463,-36.36605157,133.6197111
22181.9642,-36.87845647,133.7018561
22335.72223,-37.25423866,133.6458608
22490.54606,-37.60359513,131.8716254
22646.44308,-38.01388303,131.8773143
22803.42072,-38.29542225,131.6367955
22961.48648,-38.77469587,131.1101233
23120.6479,-39.20693019,130.4679781
23280.91258,-39.5278284,129.7758973
23442.28815,-39.97748702,129.8821521
23604.78233,-40.47173514,129.9041361
23768.40287,-40.75352038,129.8368168
23933.15756,-41.1730883,129.6489024
24099.05429,-41.78332444,129.5489039
24266.10095,-42.03962164,129.2691902
24434.30553,-42.73112739,129.6542785
24603.67604,-42.89027968,129.1051219
24774.22058,-43.47499693,128.3906978
24945.94727,-43.86187775,128.3354509
25118.86432,-44.00053491,127.4442351
25292.97996,-44.72885224,127.7449289
25468.30253,-45.41873932,127.9854373
25644.84037,-45.71814053,126.9768694
25822.60191,-46.05919558,128.7393854
26001.59563,-46.4720623,126.7003181
26181.83008,-46.83267859,127.283652
26363.31386,-47.37461993,126.7524097
26546.05562,-48.02305556,126.8996934
26730.06409,-48.1309296,125.9051586
26915.34804,-48.74178195,126.3477332
27101.91632,-49.05015363,127.9965894
27289.77783,-49.80499496,129.3086322
27478.94153,-49.98196319,130.6764797
27669.41645,-50.86174643,127.1393519
27861.21169,-51.02921929,132.9276724
28054.33638,-51.36282188,129.920593
28248.79975,-52.35533821,127.9001168
28444.61107,-53.19134178,129.988147
28641.7797,-53.11175345,130.7831587
28840.31503,-53.5808616,134.2300996
29040.22654,-54.41187698,131.4398019
29241.52378,-54.84499918,136.5961664
29444.21634,-55.10611499,137.0832335
29648.3139,-57.27973479,135.4017322
29853.82619,-56.67177314,135.8009973
30060.76303,-59.01394962,138.5455722
30269.13428,-57.7557602,147.8654229
30478.9499,-59.88520565,149.5285543
30690.21988,-58.38652465,143.5389459
30902.95433,-60.40623713,154.0262361
31117.16337,-60.62552102,154.358281
31332.85724,-62.35353168,157.9518126
31550.04623,-62.72794322,166.7835459
31768.74071,-64.3094932,175.0085924
31988.9511,-63.21433793,166.1627122
32210.68791,-66.91970929,156.1887134
32433.96173,-63.20869702,-175.9250277
32658.78322,-64.69506866,-175.2004445
32885.16309,-63.64724764,-149.4764909
33113.11215,-65.30924026,-137.3856199
33342.64128,-63.26506977,-168.4557902
33573.76142,-64.54158392,-132.5887095
33806.48362,-62.86998503,-133.6608635
34040.81897,-63.42419908,-138.102383
34276.77865,-63.07423276,-131.3909181
34514.37393,-63.58069134,-121.5707464
34753.61614,-62.93391747,-121.5346021
34994.5167,-61.43398939,-117.02204
35237.0871,-60.86377656,-117.423934
35481.33892,-60.67512102,-114.4045032
35727.28382,-60.16520486,-117.0392572
35974.93352,-60.31205002,-114.1676814
36224.29984,-58.95102236,-114.0591712
36475.39469,-58.25332826,-114.2276153
36728.23005,-58.46830456,-109.2298911
36982.81798,-58.63993587,-119.8739733
37239.17063,-58.98205622,-101.3378437
37497.30022,-59.16083445,-102.1309936
37757.21909,-58.57520198,-106.0791005
38018.93963,-57.92036581,-95.99001059
38282.47433,-56.84991938,-100.4355153
38547.83577,-56.42423232,-104.8721083
38815.0366,-57.17426662,-95.9969868
39084.08958,-56.67573036,-95.61493332
39355.00755,-57.22965877,-104.9353997
39627.80343,-57.51778186,-95.03689204
39902.49024,-56.73904188,-100.6938465
40179.08108,-55.62437899,-104.5160246
40457.58917,-55.71710084,-108.3032942
40738.02778,-56.71328526,-96.65153218
41020.4103,-55.33383248,-100.5206785
41304.7502,-55.51950779,-104.1402554
41591.06105,-54.51615425,-100.1370801
41879.35651,-55.39452552,-104.2234469
42169.65034,-56.36881057,-101.2184707
42461.95639,-55.04818339,-98.84430403
42756.28862,-55.00247924,-103.6183322
43052.66105,-53.85615995,-99.92149033
43351.08784,-54.73992169,-99.57579094
43651.58322,-54.38487077,-101.4767359
43954.16154,-55.04664325,-95.18758221
44258.83724,-55.1736637,-99.34426211
44565.62484,-54.29740276,-95.78606255
44874.53899,-53.97349678,-96.78642902
45185.59444,-55.74743129,-94.68012296
45498.80602,-53.19604522,-99.75859323
45814.18867,-53.97897817,-95.52476941
46131.75746,-53.91775456,-96.45832637
46451.52752,-53.79353938,-97.39034333
46773.51413,-53.45858502,-91.68003507
47097.73264,-53.87403141,-96.71593418
47424.19853,-53.22002627,-99.76318586
47752.92737,-53.24418017,-94.63659169
48083.93484,-53.03920205,-100.5117168
48417.23676,-52.51719234,-96.49986646
48752.84901,-53.12711328,-95.57485655
49090.78762,-51.71362597,-95.38595428
49431.0687,-52.53207414,-94.71911312
49773.7085,-52.39999952,-98.4563544
50118.72336,-52.64144222,-97.56063618
50466.12976,-52.08988914,-95.99652934
50815.94426,-52.60799613,-98.96054802
51168.18355,-52.53181771,-97.24158205
51522.86446,-51.85478354,-98.17573615
51880.00389,-52.58227125,-97.77515014
52239.6189,-52.38883922,-97.7747006
52601.72664,-51.74659142,-96.05239301
52966.34439,-51.89927696,-98.97929966
53333.48955,-51.7486758,-96.29239215
53703.17964,-51.46320394,-96.24288954
54075.43229,-52.73139105,-94.56696839
54450.26528,-51.17466131,-96.80480014
54827.69649,-51.15810183,-100.2137306
55207.74393,-51.42038256,-96.64028912
55590.42573,-50.8810349,-97.88377107
55975.76015,-51.2719028,-98.97023187
56363.76558,-50.71467593,-98.75289887
56754.46054,-51.26640323,-91.21547805
57147.86367,-50.68081451,-95.40470246
57543.99373,-51.53459995,-94.02980228
57942.86964,-51.74833538,-96.25557695
58344.51043,-51.07606358,-104.1197985
58748.93525,-51.26975371,-99.62909529
59156.16342,-50.59217646,-104.29512
59566.21435,-50.01405033,-93.77400624
59979.10763,-50.39052055,-98.11934031
60394.86294,-50.36558687,-97.82385954
60813.50013,-50.75256865,-99.84709883
61235.03917,-49.99202361,-100.5682538
61659.50019,-50.34149535,-101.4792144
62086.90342,-50.3557952,-97.09122117
62517.26928,-50.83829255,-94.17981145
62950.61829,-49.60866392,-96.93605897
63386.97113,-50.18950837,-97.22819395
63826.34862,-49.92965784,-97.24876137
64268.77173,-49.85985155,-98.91862044
64714.26157,-49.27652398,-101.9535481
65162.83941,-49.55306721,-95.58965554
65614.52663,-49.09273405,-98.00344992
66069.3448,-50.3663236,-99.88552207
66527.31562,-49.87494647,-102.6820902
66988.46094,-49.40037363,-100.7525112
67452.80277,-49.79781408,-100.258176
67920.36326,-49.45128997,-101.0130661
68391.16473,-49.73964242,-99.86542208
68865.22963,-49.62742656,-96.13223695
69342.5806,-49.63341879,-96.65558073
69823.24041,-49.56996659,-103.4349319
70307.23199,-49.02702073,-98.95436755
70794.57844,-48.71385238,-98.08315117
71285.30301,-49.33658153,-97.21890455
71779.42913,-48.58695347,-102.03316
72276.98036,-48.26115145,-97.07608498
72777.98045,-49.16075379,-97.32619338
73282.45331,-48.50960535,-99.28183935
73790.42301,-49.38012234,-102.7889103
74301.91379,-48.67743008,-97.5966296
74816.95005,-48.2957503,-96.93113568
75335.55637,-48.76851703,-97.78582517
75857.7575,-48.51919741,-99.24972725
76383.57836,-48.17812252,-98.78165503
76913.04403,-47.7773096,-100.3956429
77446.17978,-47.95987474,-99.93141906
77983.01105,-48.13317448,-100.7127321
78523.56346,-48.08863016,-97.4330205
79067.8628,-47.92238543,-97.41382364
79615.93504,-47.66502723,-94.29040766
80167.80634,-48.3511797,-100.0696921
80723.50302,-47.94928562,-99.46181689
81283.05162,-47.48498807,-95.00747071
81846.47881,-47.60554146,-98.63036435
82413.8115,-47.44062166,-99.58797091
82985.07675,-47.54460826,-98.96675915
83560.30182,-47.78007252,-96.58872205
84139.51416,-47.66184889,-97.58997967
84722.74141,-47.62675021,-97.50422362
85310.0114,-47.48142538,-98.28075656
85901.35215,-47.07024625,-100.2635531
86496.79188,-47.24779916,-97.91728403
87096.359,-47.39566419,-99.49548314
87700.08211,-47.21911354,-102.8942025
88307.99004,-46.85001833,-98.91674176
88920.11179,-47.51860009,-99.47695061
89536.47655,-46.6542006,-101.4170577
90157.11376,-46.78065941,-99.56081897
90782.05302,-46.61130597,-96.77215151
91411.32415,-46.78533137,-101.2446549
92044.95718,-46.43097563,-99.61186432
92682.98234,-46.87910903,-102.2189312
93325.43008,-46.42033141,-101.8829857
93972.33106,-46.82133387,-98.65944711
94623.71614,-46.54333515,-99.26257473
95279.6164,-46.36405423,-102.2824093
95940.06315,-46.32409354,-97.68132511
96605.0879,-46.03274073,-98.84275204
97274.72238,-46.38047936,-103.7704152
97948.99854,-46.11103112,-100.5839117
98627.94856,-45.95372049,-103.8462268
99311.60484,-45.95705586,-102.4574564
100000,-46.15490176,-101.8610648
