Freq.	V(feedb)/V(inv)
9.04690437738225e-001	(-8.15900863543731e+000dB,9.04916455677159e+001°)
9.05732600898306e-001	(-8.16900789274530e+000dB,9.04910754994890e+001°)
9.06775964584011e-001	(-8.17900715032316e+000dB,9.04905060817313e+001°)
9.07820530178292e-001	(-8.18900641244024e+000dB,9.04899373143015e+001°)
9.08866299065694e-001	(-8.19900566961451e+000dB,9.04893691957900e+001°)
9.09913272632358e-001	(-8.20900494339705e+000dB,9.04888017263357e+001°)
9.10961452266020e-001	(-8.21900421075184e+000dB,9.04882349046613e+001°)
9.12010839356017e-001	(-8.22900347120226e+000dB,9.04876687292623e+001°)
9.13061435293283e-001	(-8.23900274707335e+000dB,9.04871032010138e+001°)
9.14113241470357e-001	(-8.24900201866725e+000dB,9.04865383182321e+001°)
9.15166259281383e-001	(-8.25900129188495e+000dB,9.04859740793033e+001°)
9.16220490122107e-001	(-8.26900057002196e+000dB,9.04854104854686e+001°)
9.17275935389887e-001	(-8.27899984812071e+000dB,9.04848475341038e+001°)
9.18332596483689e-001	(-8.28899912992542e+000dB,9.04842852257857e+001°)
9.19390474804089e-001	(-8.29899840809298e+000dB,9.04837235588132e+001°)
9.20449571753280e-001	(-8.30899769815058e+000dB,9.04831625335845e+001°)
9.21509888735066e-001	(-8.31899696762832e+000dB,9.04826021471844e+001°)
9.22571427154872e-001	(-8.32899625811946e+000dB,9.04820424017931e+001°)
9.23634188419739e-001	(-8.33899555463467e+000dB,9.04814832950693e+001°)
9.24698173938332e-001	(-8.34899483946815e+000dB,9.04809248262354e+001°)
9.25763385120935e-001	(-8.35899412652056e+000dB,9.04803669944505e+001°)
9.26829823379459e-001	(-8.36899341565522e+000dB,9.04798097992198e+001°)
9.27897490127441e-001	(-8.37899271269036e+000dB,9.04792532404750e+001°)
9.28966386780046e-001	(-8.38899201217072e+000dB,9.04786973160004e+001°)
9.30036514754070e-001	(-8.39899130897446e+000dB,9.04781420263490e+001°)
9.31107875467940e-001	(-8.40899060379500e+000dB,9.04775873702853e+001°)
9.32180470341718e-001	(-8.41898989760231e+000dB,9.04770333468310e+001°)
9.33254300797101e-001	(-8.42898920025095e+000dB,9.04764799560380e+001°)
9.34329368257425e-001	(-8.43898850740706e+000dB,9.04759271966864e+001°)
9.35405674147663e-001	(-8.44898781210193e+000dB,9.04753750678077e+001°)
9.36483219894432e-001	(-8.45898712484070e+000dB,9.04748235691982e+001°)
9.37562006925991e-001	(-8.46898643330897e+000dB,9.04742726998012e+001°)
9.38642036672246e-001	(-8.47898573984170e+000dB,9.04737224588697e+001°)
9.39723310564749e-001	(-8.48898505271804e+000dB,9.04731728453393e+001°)
9.40805830036701e-001	(-8.49898436319818e+000dB,9.04726238591056e+001°)
9.41889596522953e-001	(-8.50898367423912e+000dB,9.04720754991693e+001°)
9.42974611460011e-001	(-8.51898299781934e+000dB,9.04715277654201e+001°)
9.44060876286036e-001	(-8.52898230827305e+000dB,9.04709806559602e+001°)
9.45148392440842e-001	(-8.53898162970916e+000dB,9.04704341703444e+001°)
9.46237161365906e-001	(-8.54898095145097e+000dB,9.04698883087534e+001°)
9.47327184504362e-001	(-8.55898028057748e+000dB,9.04693430698795e+001°)
9.48418463301010e-001	(-8.56897960393246e+000dB,9.04687984527820e+001°)
9.49510999202311e-001	(-8.57897892315133e+000dB,9.04682544568284e+001°)
9.50604793656395e-001	(-8.58897825476982e+000dB,9.04677110816924e+001°)
9.51699848113057e-001	(-8.59897757749452e+000dB,9.04671683258686e+001°)
9.52796164023766e-001	(-8.60897690535793e+000dB,9.04666261895690e+001°)
9.53893742841659e-001	(-8.61897623510655e+000dB,9.04660846717247e+001°)
9.54992586021550e-001	(-8.62897557244402e+000dB,9.04655437714075e+001°)
9.56092695019928e-001	(-8.63897490866566e+000dB,9.04650034882366e+001°)
9.57194071294959e-001	(-8.64897424404566e+000dB,9.04644638213675e+001°)
9.58296716306490e-001	(-8.65897358204711e+000dB,9.04639247694749e+001°)
9.59400631516048e-001	(-8.66897292345539e+000dB,9.04633863330288e+001°)
9.60505818386846e-001	(-8.67897226624379e+000dB,9.04628485104854e+001°)
9.61612278383780e-001	(-8.68897160574052e+000dB,9.04623113011838e+001°)
9.62720012973435e-001	(-8.69897094033117e+000dB,9.04617747039834e+001°)
9.63829023624086e-001	(-8.70897029546676e+000dB,9.04612387197518e+001°)
9.64939311805698e-001	(-8.71896964032494e+000dB,9.04607033463294e+001°)
9.66050878989929e-001	(-8.72896899482808e+000dB,9.04601685840649e+001°)
9.67163726650135e-001	(-8.73896834347887e+000dB,9.04596344312321e+001°)
9.68277856261365e-001	(-8.74896769473033e+000dB,9.04591008871896e+001°)
9.69393269300372e-001	(-8.75896704542276e+000dB,9.04585679518718e+001°)
9.70509967245606e-001	(-8.76896640151197e+000dB,9.04580356242777e+001°)
9.71627951577223e-001	(-8.77896576026771e+000dB,9.04575039033696e+001°)
9.72747223777082e-001	(-8.78896511316270e+000dB,9.04569727893180e+001°)
9.73867785328751e-001	(-8.79896447583389e+000dB,9.04564422802869e+001°)
9.74989637717504e-001	(-8.80896384024295e+000dB,9.04559123767130e+001°)
9.76112782430330e-001	(-8.81896319848706e+000dB,9.04553830771548e+001°)
9.77237220955928e-001	(-8.82896256086564e+000dB,9.04548543803184e+001°)
9.78362954784713e-001	(-8.83896192906096e+000dB,9.04543262872118e+001°)
9.79489985408817e-001	(-8.84896129276991e+000dB,9.04537987960158e+001°)
9.80618314322090e-001	(-8.85896065701156e+000dB,9.04532719059904e+001°)
9.81747943020103e-001	(-8.86896003011270e+000dB,9.04527456168448e+001°)
9.82878873000151e-001	(-8.87895939336171e+000dB,9.04522199274719e+001°)
9.84011105761253e-001	(-8.88895876762566e+000dB,9.04516948378631e+001°)
9.85144642804154e-001	(-8.89895814375218e+000dB,9.04511703460953e+001°)
9.86279485631330e-001	(-8.90895751269835e+000dB,9.04506464522638e+001°)
9.87415635746985e-001	(-8.91895689002865e+000dB,9.04501231566163e+001°)
9.88553094657058e-001	(-8.92895627938111e+000dB,9.04496004578073e+001°)
9.89691863869223e-001	(-8.93895564494516e+000dB,9.04490783532038e+001°)
9.90831944892888e-001	(-8.94895503044367e+000dB,9.04485568447366e+001°)
9.91973339239202e-001	(-8.95895441879892e+000dB,9.04480359305303e+001°)
9.93116048421054e-001	(-8.96895379927470e+000dB,9.04475156102722e+001°)
9.94260073953077e-001	(-8.97895318575260e+000dB,9.04469958831621e+001°)
9.95405417351648e-001	(-8.98895257098213e+000dB,9.04464767480665e+001°)
9.96552080134890e-001	(-8.99895195399244e+000dB,9.04459582044699e+001°)
9.97700063822675e-001	(-9.00895134640355e+000dB,9.04454402523164e+001°)
9.98849369936627e-001	(-9.01895073850386e+000dB,9.04449228905891e+001°)
1.00000000000012e+000	(-9.02895012381652e+000dB,9.04444061179390e+001°)
1.00115195553829e+000	(-9.03894951778616e+000dB,9.04438899347450e+001°)
1.00230523807802e+000	(-9.04894891746195e+000dB,9.04433743394696e+001°)
1.00345984914796e+000	(-9.05894832019939e+000dB,9.04428593324753e+001°)
1.00461579027852e+000	(-9.06894771732494e+000dB,9.04423449122034e+001°)
1.00577306300186e+000	(-9.07894711587771e+000dB,9.04418310778715e+001°)
1.00693166885193e+000	(-9.08894651381422e+000dB,9.04413178285298e+001°)
1.00809160936442e+000	(-9.09894591558631e+000dB,9.04408051648158e+001°)
1.00925288607681e+000	(-9.10894531647238e+000dB,9.04402930849606e+001°)
1.01041550052834e+000	(-9.11894471818308e+000dB,9.04397815881398e+001°)
1.01157945426002e+000	(-9.12894412276665e+000dB,9.04392706748059e+001°)
1.01274474881465e+000	(-9.13894353863307e+000dB,9.04387603439499e+001°)
1.01391138573680e+000	(-9.14894294949347e+000dB,9.04382505942540e+001°)
1.01507936657282e+000	(-9.15894235796448e+000dB,9.04377414250176e+001°)
1.01624869287082e+000	(-9.16894176696082e+000dB,9.04372328361777e+001°)
1.01741936618073e+000	(-9.17894117326039e+000dB,9.04367248263781e+001°)
1.01859138805424e+000	(-9.18894059279693e+000dB,9.04362173960105e+001°)
1.01976476004484e+000	(-9.19894000399791e+000dB,9.04357105430785e+001°)
1.02093948370781e+000	(-9.20893942004577e+000dB,9.04352042679649e+001°)
1.02211556060020e+000	(-9.21893883552979e+000dB,9.04346985692870e+001°)
1.02329299228088e+000	(-9.22893825470996e+000dB,9.04341934474302e+001°)
1.02447178031051e+000	(-9.23893767573453e+000dB,9.04336889005061e+001°)
1.02565192625153e+000	(-9.24893709696597e+000dB,9.04331849284109e+001°)
1.02683343166821e+000	(-9.25893652334679e+000dB,9.04326815303745e+001°)
1.02801629812660e+000	(-9.26893594739538e+000dB,9.04321787058064e+001°)
1.02920052719456e+000	(-9.27893538081864e+000dB,9.04316764541611e+001°)
1.03038612044174e+000	(-9.28893480381158e+000dB,9.04311747742096e+001°)
1.03157307943964e+000	(-9.29893423175394e+000dB,9.04306736658839e+001°)
1.03276140576152e+000	(-9.30893366440478e+000dB,9.04301731285691e+001°)
1.03395110098250e+000	(-9.31893309208974e+000dB,9.04296731609273e+001°)
1.03514216667947e+000	(-9.32893252135082e+000dB,9.04291737624894e+001°)
1.03633460443117e+000	(-9.33893195576368e+000dB,9.04286749332855e+001°)
1.03752841581814e+000	(-9.34893138635751e+000dB,9.04281766720544e+001°)
1.03872360242275e+000	(-9.35893082995949e+000dB,9.04276789786310e+001°)
1.03992016582919e+000	(-9.36893026518941e+000dB,9.04271818512839e+001°)
1.04111810762347e+000	(-9.37892971258609e+000dB,9.04266852912453e+001°)
1.04231742939343e+000	(-9.38892914796964e+000dB,9.04261892955501e+001°)
1.04351813272875e+000	(-9.39892858908211e+000dB,9.04256938649422e+001°)
1.04472021922093e+000	(-9.40892803150907e+000dB,9.04251989991459e+001°)
1.04592369046330e+000	(-9.41892747413325e+000dB,9.04247046957177e+001°)
1.04712854805103e+000	(-9.42892691618194e+000dB,9.04242109556231e+001°)
1.04833479358113e+000	(-9.43892636349808e+000dB,9.04237177780679e+001°)
1.04954242865245e+000	(-9.44892581245594e+000dB,9.04232251616173e+001°)
1.05075145486568e+000	(-9.45892526618760e+000dB,9.04227331065735e+001°)
1.05196187382335e+000	(-9.46892472148280e+000dB,9.04222416116741e+001°)
1.05317368712985e+000	(-9.47892416893052e+000dB,9.04217506758451e+001°)
1.05438689639139e+000	(-9.48892362198308e+000dB,9.04212602996249e+001°)
1.05560150321606e+000	(-9.49892307165198e+000dB,9.04207704806057e+001°)
1.05681750921379e+000	(-9.50892252866941e+000dB,9.04202812204365e+001°)
1.05803491599636e+000	(-9.51892198116982e+000dB,9.04197925165597e+001°)
1.05925372517742e+000	(-9.52892144362118e+000dB,9.04193043691124e+001°)
1.06047393837247e+000	(-9.53892090135718e+000dB,9.04188167774076e+001°)
1.06169555719886e+000	(-9.54892036602991e+000dB,9.04183297412704e+001°)
1.06291858327582e+000	(-9.55891982663119e+000dB,9.04178432590036e+001°)
1.06414301822445e+000	(-9.56891928874466e+000dB,9.04173573306354e+001°)
1.06536886366770e+000	(-9.57891875821476e+000dB,9.04168719554403e+001°)
1.06659612123039e+000	(-9.58891822135793e+000dB,9.04163871327696e+001°)
1.06782479253923e+000	(-9.59891768607199e+000dB,9.04159028617373e+001°)
1.06905487922279e+000	(-9.60891715231902e+000dB,9.04154191416640e+001°)
1.07028638291152e+000	(-9.61891662850185e+000dB,9.04149359726139e+001°)
1.07151930523774e+000	(-9.62891610176093e+000dB,9.04144533533799e+001°)
1.07275364783566e+000	(-9.63891557603297e+000dB,9.04139712831271e+001°)
1.07398941234138e+000	(-9.64891504547155e+000dB,9.04134897620078e+001°)
1.07522660039286e+000	(-9.65891451279739e+000dB,9.04130087882745e+001°)
1.07646521362997e+000	(-9.66891399418825e+000dB,9.04125283625291e+001°)
1.07770525369446e+000	(-9.67891347289400e+000dB,9.04120484827789e+001°)
1.07894672222996e+000	(-9.68891294563691e+000dB,9.04115691496458e+001°)
1.08018962088203e+000	(-9.69891242433967e+000dB,9.04110903622464e+001°)
1.08143395129807e+000	(-9.70891190118872e+000dB,9.04106121190162e+001°)
1.08267971512744e+000	(-9.71891138021665e+000dB,9.04101344198148e+001°)
1.08392691402134e+000	(-9.72891087409295e+000dB,9.04096572649970e+001°)
1.08517554963292e+000	(-9.73891034555331e+000dB,9.04091806522195e+001°)
1.08642562361720e+000	(-9.74890984450299e+000dB,9.04087045826522e+001°)
1.08767713763114e+000	(-9.75890932400702e+000dB,9.04082290536774e+001°)
1.08893009333357e+000	(-9.76890880937708e+000dB,9.04077540661737e+001°)
1.09018449238527e+000	(-9.77890829258983e+000dB,9.04072796194572e+001°)
1.09144033644889e+000	(-9.78890778607113e+000dB,9.04068057118976e+001°)
1.09269762718905e+000	(-9.79890727551724e+000dB,9.04063323438268e+001°)
1.09395636627223e+000	(-9.80890677378723e+000dB,9.04058595143388e+001°)
1.09521655536687e+000	(-9.81890626193571e+000dB,9.04053872226089e+001°)
1.09647819614332e+000	(-9.82890575663607e+000dB,9.04049154680068e+001°)
1.09774129027385e+000	(-9.83890525291199e+000dB,9.04044442500251e+001°)
1.09900583943266e+000	(-9.84890475103193e+000dB,9.04039735683246e+001°)
1.10027184529587e+000	(-9.85890424472644e+000dB,9.04035034220949e+001°)
1.10153930954155e+000	(-9.86890373637182e+000dB,9.04030338102376e+001°)
1.10280823384969e+000	(-9.87890323710870e+000dB,9.04025647325039e+001°)
1.10407861990221e+000	(-9.88890274136201e+000dB,9.04020961886643e+001°)
1.10535046938298e+000	(-9.89890225050424e+000dB,9.04016281777724e+001°)
1.10662378397781e+000	(-9.90890175083240e+000dB,9.04011606988060e+001°)
1.10789856537443e+000	(-9.91890125609285e+000dB,9.04006937515859e+001°)
1.10917481526254e+000	(-9.92890076155410e+000dB,9.04002273351728e+001°)
1.11045253533378e+000	(-9.93890026778696e+000dB,9.03997614496799e+001°)
1.11173172728173e+000	(-9.94889976532711e+000dB,9.03992960934446e+001°)
1.11301239280193e+000	(-9.95889927922084e+000dB,9.03988312669329e+001°)
1.11429453359187e+000	(-9.96889879701216e+000dB,9.03983669689852e+001°)
1.11557815135099e+000	(-9.97889830642300e+000dB,9.03979031986421e+001°)
1.11686324778070e+000	(-9.98889782466487e+000dB,9.03974399561316e+001°)
1.11814982458436e+000	(-9.99889733471645e+000dB,9.03969772395936e+001°)
1.11943788346729e+000	(-1.00088968507866e+001dB,9.03965150495003e+001°)
1.12072742613679e+000	(-1.00188963632030e+001dB,9.03960533849777e+001°)
1.12201845430211e+000	(-1.00288958831842e+001dB,9.03955922454992e+001°)
1.12331096967447e+000	(-1.00388953980561e+001dB,9.03951316299031e+001°)
1.12460497396707e+000	(-1.00488949177560e+001dB,9.03946715381682e+001°)
1.12590046889508e+000	(-1.00588944369426e+001dB,9.03942119698583e+001°)
1.12719745617565e+000	(-1.00688939625977e+001dB,9.03937529235925e+001°)
1.12849593752791e+000	(-1.00788934897756e+001dB,9.03932943993446e+001°)
1.12979591467294e+000	(-1.00888930102894e+001dB,9.03928363964217e+001°)
1.13109738933385e+000	(-1.00988925335431e+001dB,9.03923789138683e+001°)
1.13240036323570e+000	(-1.01088920569741e+001dB,9.03919219516421e+001°)
1.13370483810556e+000	(-1.01188915817726e+001dB,9.03914655079954e+001°)
1.13501081567246e+000	(-1.01288911145751e+001dB,9.03910095840587e+001°)
1.13631829766746e+000	(-1.01388906430215e+001dB,9.03905541779602e+001°)
1.13762728582358e+000	(-1.01488901741798e+001dB,9.03900992901697e+001°)
1.13893778187585e+000	(-1.01588897118568e+001dB,9.03896449184044e+001°)
1.14024978756131e+000	(-1.01688892373336e+001dB,9.03891910632780e+001°)
1.14156330461899e+000	(-1.01788887706390e+001dB,9.03887377239099e+001°)
1.14287833478992e+000	(-1.01888882986844e+001dB,9.03882848996731e+001°)
1.14419487981713e+000	(-1.01988878350547e+001dB,9.03878325903384e+001°)
1.14551294144568e+000	(-1.02088873723339e+001dB,9.03873807949423e+001°)
1.14683252142263e+000	(-1.02188869104286e+001dB,9.03869295129596e+001°)
1.14815362149703e+000	(-1.02288864583041e+001dB,9.03864787440180e+001°)
1.14947624341998e+000	(-1.02388859950648e+001dB,9.03860284868933e+001°)
1.15080038894458e+000	(-1.02488855389778e+001dB,9.03855787414895e+001°)
1.15212605982596e+000	(-1.02588850748755e+001dB,9.03851295069775e+001°)
1.15345325782124e+000	(-1.02688846126016e+001dB,9.03846807828420e+001°)
1.15478198468961e+000	(-1.02788841641305e+001dB,9.03842325692301e+001°)
1.15611224219225e+000	(-1.02888837077404e+001dB,9.03837848639980e+001°)
1.15744403209239e+000	(-1.02988832522673e+001dB,9.03833376677559e+001°)
1.15877735615528e+000	(-1.03088827960276e+001dB,9.03828909792969e+001°)
1.16011221614820e+000	(-1.03188823429548e+001dB,9.03824447985143e+001°)
1.16144861384049e+000	(-1.03288818972200e+001dB,9.03819991248769e+001°)
1.16278655100351e+000	(-1.03388814488672e+001dB,9.03815539569807e+001°)
1.16412602941064e+000	(-1.03488809971400e+001dB,9.03811092952402e+001°)
1.16546705083735e+000	(-1.03588805558194e+001dB,9.03806651382390e+001°)
1.16680961706111e+000	(-1.03688801066569e+001dB,9.03802214858644e+001°)
1.16815372986148e+000	(-1.03788796584922e+001dB,9.03797783374642e+001°)
1.16949939102002e+000	(-1.03888792114639e+001dB,9.03793356923074e+001°)
1.17084660232039e+000	(-1.03988787803560e+001dB,9.03788935500523e+001°)
1.17219536554828e+000	(-1.04088783368865e+001dB,9.03784519096207e+001°)
1.17354568249144e+000	(-1.04188778926462e+001dB,9.03780107709652e+001°)
1.17489755493968e+000	(-1.04288774450074e+001dB,9.03775701328868e+001°)
1.17625098468488e+000	(-1.04388770079389e+001dB,9.03771299956822e+001°)
1.17760597352096e+000	(-1.04488765629322e+001dB,9.03766903581774e+001°)
1.17896252324394e+000	(-1.04588761334803e+001dB,9.03762512201155e+001°)
1.18032063565188e+000	(-1.04688756978804e+001dB,9.03758125802456e+001°)
1.18168031254494e+000	(-1.04788752655601e+001dB,9.03753744390763e+001°)
1.18304155572532e+000	(-1.04888748352423e+001dB,9.03749367952764e+001°)
1.18440436699732e+000	(-1.04988744022256e+001dB,9.03744996480558e+001°)
1.18576874816731e+000	(-1.05088739674654e+001dB,9.03740629969983e+001°)
1.18713470104375e+000	(-1.05188735340585e+001dB,9.03736268419046e+001°)
1.18850222743717e+000	(-1.05288731033977e+001dB,9.03731911820685e+001°)
1.18987132916020e+000	(-1.05388726643534e+001dB,9.03727560164643e+001°)
1.19124200802753e+000	(-1.05488722500355e+001dB,9.03723213459085e+001°)
1.19261426585598e+000	(-1.05588718129416e+001dB,9.03718871677928e+001°)
1.19398810446443e+000	(-1.05688713866688e+001dB,9.03714534828335e+001°)
1.19536352567387e+000	(-1.05788709572304e+001dB,9.03710202900268e+001°)
1.19674053130740e+000	(-1.05888705347931e+001dB,9.03705875891553e+001°)
1.19811912319019e+000	(-1.05988701187530e+001dB,9.03701553796694e+001°)
1.19949930314954e+000	(-1.06088696882763e+001dB,9.03697236602948e+001°)
1.20088107301483e+000	(-1.06188692616364e+001dB,9.03692924307922e+001°)
1.20226443461757e+000	(-1.06288688499884e+001dB,9.03688616913213e+001°)
1.20364938979137e+000	(-1.06388684257592e+001dB,9.03684314404359e+001°)
1.20503594037196e+000	(-1.06488680116361e+001dB,9.03680016779088e+001°)
1.20642408819716e+000	(-1.06588675878619e+001dB,9.03675724027053e+001°)
1.20781383510694e+000	(-1.06688671814129e+001dB,9.03671436154280e+001°)
1.20920518294337e+000	(-1.06788667580042e+001dB,9.03667153140311e+001°)
1.21059813355064e+000	(-1.06888663357325e+001dB,9.03662874987260e+001°)
1.21199268877508e+000	(-1.06988659292798e+001dB,9.03658601692308e+001°)
1.21338885046514e+000	(-1.07088655198821e+001dB,9.03654333243762e+001°)
1.21478662047138e+000	(-1.07188651095923e+001dB,9.03650069641055e+001°)
1.21618600064653e+000	(-1.07288646950040e+001dB,9.03645810875010e+001°)
1.21758699284542e+000	(-1.07388642804475e+001dB,9.03641556938177e+001°)
1.21898959892503e+000	(-1.07488638818390e+001dB,9.03637307832216e+001°)
1.22039382074448e+000	(-1.07588634682104e+001dB,9.03633063541553e+001°)
1.22179966016503e+000	(-1.07688630596758e+001dB,9.03628824068547e+001°)
1.22320711905009e+000	(-1.07788626483027e+001dB,9.03624589401349e+001°)
1.22461619926521e+000	(-1.07888622471514e+001dB,9.03620359544119e+001°)
1.22602690267809e+000	(-1.07988618430662e+001dB,9.03616134480791e+001°)
1.22743923115857e+000	(-1.08088614363136e+001dB,9.03611914209148e+001°)
1.22885318657867e+000	(-1.08188610350020e+001dB,9.03607698727758e+001°)
1.23026877081254e+000	(-1.08288606341553e+001dB,9.03603488028267e+001°)
1.23168598573652e+000	(-1.08388602366476e+001dB,9.03599282102107e+001°)
1.23310483322907e+000	(-1.08488598322731e+001dB,9.03595080948489e+001°)
1.23452531517085e+000	(-1.08588594319015e+001dB,9.03590884559198e+001°)
1.23594743344467e+000	(-1.08688590353008e+001dB,9.03586692926744e+001°)
1.23737118993552e+000	(-1.08788586462449e+001dB,9.03582506051681e+001°)
1.23879658653053e+000	(-1.08888582419979e+001dB,9.03578323919197e+001°)
1.24022362511905e+000	(-1.08988578554186e+001dB,9.03574146533970e+001°)
1.24165230759258e+000	(-1.09088574584587e+001dB,9.03569973881951e+001°)
1.24308263584479e+000	(-1.09188570653682e+001dB,9.03565805965053e+001°)
1.24451461177155e+000	(-1.09288566618626e+001dB,9.03561642768025e+001°)
1.24594823727091e+000	(-1.09388562799562e+001dB,9.03557484300060e+001°)
1.24738351424311e+000	(-1.09488558885366e+001dB,9.03553330539992e+001°)
1.24882044459056e+000	(-1.09588554873717e+001dB,9.03549181487800e+001°)
1.25025903021789e+000	(-1.09688551015686e+001dB,9.03545037146380e+001°)
1.25169927303189e+000	(-1.09788547179238e+001dB,9.03540897501477e+001°)
1.25314117494158e+000	(-1.09888543311394e+001dB,9.03536762549568e+001°)
1.25458473785816e+000	(-1.09988539457744e+001dB,9.03532632282721e+001°)
1.25602996369504e+000	(-1.10088535608578e+001dB,9.03528506700236e+001°)
1.25747685436783e+000	(-1.10188531775513e+001dB,9.03524385790846e+001°)
1.25892541179434e+000	(-1.10288527933511e+001dB,9.03520269555328e+001°)
1.26037563789459e+000	(-1.10388524138067e+001dB,9.03516157986243e+001°)
1.26182753459084e+000	(-1.10488520251593e+001dB,9.03512051073915e+001°)
1.26328110380753e+000	(-1.10588516489280e+001dB,9.03507948817460e+001°)
1.26473634747132e+000	(-1.10688512718825e+001dB,9.03503851213511e+001°)
1.26619326751111e+000	(-1.10788508828612e+001dB,9.03499758248084e+001°)
1.26765186585802e+000	(-1.10888505080060e+001dB,9.03495669921785e+001°)
1.26911214444536e+000	(-1.10988501268688e+001dB,9.03491586231087e+001°)
1.27057410520871e+000	(-1.11088497583102e+001dB,9.03487507166687e+001°)
1.27203775008586e+000	(-1.11188493763864e+001dB,9.03483432724038e+001°)
1.27350308101683e+000	(-1.11288490062743e+001dB,9.03479362900545e+001°)
1.27497009994389e+000	(-1.11388486322573e+001dB,9.03475297684809e+001°)
1.27643880881152e+000	(-1.11488482584605e+001dB,9.03471237076018e+001°)
1.27790920956646e+000	(-1.11588478832839e+001dB,9.03467181070671e+001°)
1.27938130415770e+000	(-1.11688475132740e+001dB,9.03463129656901e+001°)
1.28085509453645e+000	(-1.11788471414116e+001dB,9.03459082835295e+001°)
1.28233058265619e+000	(-1.11888467746754e+001dB,9.03455040596363e+001°)
1.28380777047265e+000	(-1.11988464025214e+001dB,9.03451002938490e+001°)
1.28528665994379e+000	(-1.12088460383409e+001dB,9.03446969851841e+001°)
1.28676725302985e+000	(-1.12188456720010e+001dB,9.03442941338264e+001°)
1.28824955169331e+000	(-1.12288453015175e+001dB,9.03438917381990e+001°)
1.28973355789892e+000	(-1.12388449369872e+001dB,9.03434897983933e+001°)
1.29121927361371e+000	(-1.12488445669668e+001dB,9.03430883143231e+001°)
1.29270670080694e+000	(-1.12588442060258e+001dB,9.03426872845336e+001°)
1.29419584145016e+000	(-1.12688438471255e+001dB,9.03422867094464e+001°)
1.29568669751719e+000	(-1.12788434853730e+001dB,9.03418865874754e+001°)
1.29717927098413e+000	(-1.12888431261075e+001dB,9.03414869190452e+001°)
1.29867356382934e+000	(-1.12988427648656e+001dB,9.03410877027139e+001°)
1.30016957803347e+000	(-1.13088424034503e+001dB,9.03406889385876e+001°)
1.30166731557944e+000	(-1.13188420418681e+001dB,9.03402906261489e+001°)
1.30316677845248e+000	(-1.13288416903867e+001dB,9.03398927649343e+001°)
1.30466796864007e+000	(-1.13388413334024e+001dB,9.03394953536339e+001°)
1.30617088813202e+000	(-1.13488409655210e+001dB,9.03390983920295e+001°)
1.30767553892040e+000	(-1.13588406158701e+001dB,9.03387018807995e+001°)
1.30918192299958e+000	(-1.13688402614039e+001dB,9.03383058182350e+001°)
1.31069004236625e+000	(-1.13788399054420e+001dB,9.03379102034132e+001°)
1.31219989901938e+000	(-1.13888395516274e+001dB,9.03375150369474e+001°)
1.31371149496024e+000	(-1.13988392017587e+001dB,9.03371203178861e+001°)
1.31522483219242e+000	(-1.14088388477381e+001dB,9.03367260454831e+001°)
1.31673991272180e+000	(-1.14188384999210e+001dB,9.03363322192555e+001°)
1.31825673855659e+000	(-1.14288381465882e+001dB,9.03359388387701e+001°)
1.31977531170729e+000	(-1.14388377985849e+001dB,9.03355459037014e+001°)
1.32129563418675e+000	(-1.14488374527274e+001dB,9.03351534132508e+001°)
1.32281770801011e+000	(-1.14588371060875e+001dB,9.03347613671201e+001°)
1.32434153519484e+000	(-1.14688367579594e+001dB,9.03343697647496e+001°)
1.32586711776074e+000	(-1.14788364099158e+001dB,9.03339786053170e+001°)
1.32739445772992e+000	(-1.14888360637733e+001dB,9.03335878883962e+001°)
1.32892355712684e+000	(-1.14988357215313e+001dB,9.03331976138537e+001°)
1.33045441797827e+000	(-1.15088353772929e+001dB,9.03328077810068e+001°)
1.33198704231334e+000	(-1.15188350355182e+001dB,9.03324183889069e+001°)
1.33352143216351e+000	(-1.15288346969299e+001dB,9.03320294375886e+001°)
1.33505758956255e+000	(-1.15388343541482e+001dB,9.03316409262196e+001°)
1.33659551654662e+000	(-1.15488340165133e+001dB,9.03312528546806e+001°)
1.33813521515420e+000	(-1.15588336750314e+001dB,9.03308652216951e+001°)
1.33967668742612e+000	(-1.15688333374596e+001dB,9.03304780276579e+001°)
1.34121993540555e+000	(-1.15788330035107e+001dB,9.03300912715623e+001°)
1.34276496113805e+000	(-1.15888326627580e+001dB,9.03297049523044e+001°)
1.34431176667149e+000	(-1.15988323257273e+001dB,9.03293190709352e+001°)
1.34586035405613e+000	(-1.16088319824244e+001dB,9.03289336253468e+001°)
1.34741072534459e+000	(-1.16188316541731e+001dB,9.03285486161929e+001°)
1.34896288259184e+000	(-1.16288313190200e+001dB,9.03281640420261e+001°)
1.35051682785522e+000	(-1.16388309862952e+001dB,9.03277799032032e+001°)
1.35207256319446e+000	(-1.16488306531136e+001dB,9.03273961986222e+001°)
1.35363009067164e+000	(-1.16588303230898e+001dB,9.03270129281491e+001°)
1.35518941235122e+000	(-1.16688299874943e+001dB,9.03266300910511e+001°)
1.35675053030005e+000	(-1.16788296566093e+001dB,9.03262476864210e+001°)
1.35831344658734e+000	(-1.16888293347655e+001dB,9.03258657146055e+001°)
1.35987816328471e+000	(-1.16988290013118e+001dB,9.03254841744503e+001°)
1.36144468246614e+000	(-1.17088286735487e+001dB,9.03251030657659e+001°)
1.36301300620802e+000	(-1.17188283438393e+001dB,9.03247223880496e+001°)
1.36458313658911e+000	(-1.17288280173806e+001dB,9.03243421406020e+001°)
