Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
72922.394986600557,0.030922396916700772,1.3082839895848419
73921.527087260038,0.034483506981403289,1.2730156530688652
74934.348603287042,0.025025374262810877,1.2511181952472117
75961.047097560426,0.038616807598603364,1.2092279666204899
77001.8127028155,0.052086410077588338,1.1829229573755438
78056.838156854472,0.03688517561663171,1.1576364613354921
79126.318838239444,0.05162190565589965,1.1170080901806037
80210.452802474014,0.043071671547784171,1.0985976362817693
81309.440818680945,0.03936238842980825,1.0700990430706172
82423.486406782409,0.057268264630902718,1.0365663113368719
83552.795875189404,0.04051130093510015,1.0141017871467382
84697.57835900785,0.043046869845524249,0.97387426066321736
85858.045858767757,0.036167693767153383,0.94572680193646719
87034.413279683533,0.027140070602930742,0.9148758082291446
88226.898471451743,0.062222766656208919,0.89492637240526496
89435.722268594531,0.053749170108505856,0.87653881396862121
90661.10853135561,0.048942575965621543,0.84326833422336323
91903.28418715646,0.04934454742383583,0.85270364738938909
93162.479272620796,0.050205195265823975,0.80588077772916822
94438.926976174713,0.057301340421160314,0.80317001683771805
95732.863681230374,0.032522532647860883,0.78896794002275661
97044.529009961683,0.032771100429403642,0.74369494243429157
98374.165867679374,0.036658675825240725,0.74010146348515993
99722.020487814356,0.068861309147550259,0.7052904202661161
101088.34247751729,0.046308893735895064,0.67604995849277549
102473.38486388299,0.056629031273169872,0.68037052661887321
103877.40414080815,0.054763728517786166,0.66490559980153674
105300.66031649092,0.048257081748062029,0.65375443756358609
106743.41696158158,0.052229832873198906,0.61678658335566561
108205.94125799274,0.052125170051662284,0.58341954094180792
109688.50404837829,0.051653307998842046,0.61828472672381396
111191.37988629047,0.044229514861095762,0.56747051536216209
112714.8470870239,0.020920970911189447,0.57233897929303823
114259.18777915642,0.057569926815318334,0.54266116659147479
115824.68795679609,0.051851046389302533,0.52009026812464576
117411.6375325439,0.071209065601000029,0.49704058735875634
119020.33039118235,0.056560123916616162,0.50083499914447716
120651.06444409951,0.041070038176996435,0.49963194253379062
122304.14168445871,0.045285212083908094,0.47928887800748021
123979.86824312426,0.047230248194654149,0.44258063802862041
125678.55444535334,0.047832222362180959,0.45026245178812252
127400.51486826458,0.050484303234522507,0.42868650597826746
129146.06839909439,0.060208755719963189,0.41381740451280358
130915.53829425086,0.042324703899154548,0.37765969602970439
132709.25223917729,0.060561395553528158,0.37449320745553011
134527.54240903581,0.053449895988064974,0.37816081028244164
136370.74553022225,0.058432846322723761,0.35960840414238826
138239.20294272419,0.04721268442916194,0.34302449693739601
140133.260663333,0.074497960165785054,0.32161573003939958
142053.26944972217,0.055763250625724736,0.3198367400707614
143999.5848654038,0.056526217980060335,0.32353239655528276
145972.56734557461,0.040642071244281132,0.30982498000491104
147972.58226386466,0.049376907614257809,0.28887288547143375
150000,0.040550701026829401,0.27347282765585579
