Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
10000.000000000002,-0.0048531493878003016,0.95863539258839991
10137.013067226206,-0.012339113276901537,1.5147337426121292
10275.903392511476,-0.00073269767781409297,2.0878888625417256
10416.696696744284,0.0033707991840798003,2.6850814617690961
10559.419053222882,-0.011943136352394719,3.2943383876047783
10704.096892483769,-0.0056051685130487205,3.9348242625164014
10850.757007196331,-0.0015585109396377404,4.6142363403518756
10999.426557124549,-0.0059881135519144705,5.3225798137995106
11150.13307415664,-0.013949781144561508,6.0757750943311715
11302.904467403692,-0.0068010259067311342,6.8614941406979817
11457.76902836806,-0.00026502659410661229,7.6954391666436397
11614.75543618267,-0.0023500584616221055,8.5966631943217315
11773.892762922029,-0.0041850879186032374,9.5423330680939085
11935.210478986057,-0.012205969822080829,10.556018469351088
12098.738458557669,-0.016298326400550206,11.618812005777803
12264.506985135129,-0.012984876393200772,12.709965798171343
12432.546757140186,-0.013069761743739227,13.79224381438118
12602.888893603073,-0.024820533710087491,14.781277689702693
12775.564939925425,-0.0095863274397372765,15.545409996900588
12950.606873722098,-0.020008017990775645,16.006047833370257
13128.047110743039,-0.0078281071057810462,16.104225337340534
13307.918510876332,-0.010182412526678505,15.902971601108923
13490.254384233484,-0.016543368959971286,15.488026664750574
13675.088497318031,-0.0075325089273657357,14.92346354751697
13862.455079278754,-0.006618632927002932,14.28623152456975
14052.388828248499,-0.0034073505859610752,13.60403888639771
14244.924917769853,-0.0036120824229379784,12.927886980500835
14440.099003308906,-0.012185322814262168,12.264439131078033
14637.947228858238,-0.0076230724291297541,11.627891325623981
14838.506233630353,-0.0045608106556810036,11.014176838242635
15041.813158842835,0.0025843829262519294,10.426386664473073
15247.905654596481,0.0085211655178888297,9.878459973527173
15456.82188684768,-0.0080743090988984623,9.3767190794731921
15668.600544476281,-0.0028078816738637503,8.8967322429492679
15883.280846450361,0.0047321901778360539,8.4423917133397488
16100.902549089098,0.006894486903884319,8.0218421926663943
16321.505953425181,-0.010316139471630202,7.6187402358525613
16545.131912668126,0.0040093486560729445,7.2386277702745776
16771.821839769796,-0.010921503316639297,6.8825400974002813
17001.617715093624,0.0020188588151175565,6.5495889247467156
17234.562094188852,0.0066291698335482069,6.2310763193346652
17470.698115671374,0.0014760639496368847,5.9281992370813477
17710.069509212492,-0.0038951215468345205,5.6436571098865222
17952.720603637124,0.0096128520723770122,5.3778719991241699
18198.696335133063,-0.011866916091061414,5.1208753383776973
18448.042255572534,0.0017287741411834826,4.8804930907069943
18700.804540947993,0.0024809670168228068,4.6493477792018574
18957.029999923285,0.0096903253677395745,4.4237317353254575
19216.766082502141,-0.0016130187119176268,4.2240051013195847
19480.060888815347,-0.011669350199260058,4.0238485530923409
19746.96317802832,-0.0024562660583623309,3.843627933139306
20017.522377370766,4.4397489402405065e-05,3.6454861099024036
20291.788591290035,-0.0048373167514149835,3.4845757754257844
20569.812610729852,0.002445208618569587,3.3132024829701257
20851.645922536292,0.0082108465079466977,3.1563325242181106
21137.340718992426,0.0051658776014514322,3.0074954002679242
21426.949907483864,-0.0070393032417465952,2.8551948764485848
21720.527120296512,0.0059605163879462523,2.7108446854109913
22018.126724548678,0.0095980442592205131,2.5734706563723013
22319.803832259247,-0.011765759166309611,2.4579347453522833
22625.614310553734,0.0082140912677540166,2.3242763659607442
22935.614792010332,0.0094744535702552552,2.2064988702953432
23249.862685147527,0.0081025528860517518,2.0874282772143693
23568.416185055528,-0.00014859670624640649,1.9950908582625604
23891.334284173339,-0.015095384521367418,1.8843647578505158
24218.676783213439,0.0028352667607091696,1.779448902377271
24550.504302236248,0.0038341474060751782,1.6835737875691006
24886.878291876186,0.00056324009807891848,1.5866040460746389
25227.861044721692,-0.0069380015441540648,1.498802059329053
25573.515706851067,0.010166093314284926,1.399747184069511
25923.906289526371,0.01442587634999372,1.3193281762050721
26279.097681047631,0.00422060819288429,1.2477582969973071
26639.155658769356,-0.0012793843324083783,1.1608774595323201
27004.146901281765,0.0027607344994956644,1.0901520035416064
27374.139000758929,0.009703918194214959,1.0118390790817375
27749.200475475955,0.0072199477066463543,0.94827175173259093
28129.400782497924,0.011850004947502966,0.87275755593793414
28514.810330542434,0.013078753662655464,0.81042796587966659
28905.500493018517,7.2249846711080893e-05,0.73303568088549231
29301.543621244226,-0.0090966165252034867,0.70347474251048681
29703.013057845114,0.020010968243846287,0.62793127155272366
30109.983150336637,-0.0041538108098650266,0.57056141344844802
30522.529264892324,0.0036045904963962171,0.5030410639387789
30940.727800300752,0.00091723089826757165,0.45295769815974429
31364.656202113776,0.020427583587862515,0.39062223861943002
31794.392976988456,0.011203506692139962,0.36046919322828708
32230.017707225696,0.0089569398010401462,0.29523933865871371
32671.61106550787,0.016069748357608531,0.24313111838167531
33119.254829838537,0.006775763391419793,0.20408620090542773
33573.031898686771,-0.0048082742301325471,0.17849567703394087
34033.026306338979,0.016372775052103401,0.10491308366810487
34499.323238461126,0.015871157244823741,0.077494940613496599
34972.009047874089,0.0091680279627586788,0.048975671203488579
35451.171270545259,0.012156399179173726,-0.0009083624852723295
35936.89864179914,0.020456109618664245,-0.037093035978114787
36429.281112750126,0.0092568718749867669,-0.060102063450377233
36928.409866960465,0.020351579985383055,-0.10601270911818922
37434.377337326318,0.0094838347519870352,-0.15127027252657183
37947.277223195328,0.00028268993874637873,-0.18762086890152643
38467.204507718619,0.002365935564039284,-0.20654047750266685
38994.255475440608,0.017228321352638055,-0.24100130801832009
39528.527730129827,0.014263062459111844,-0.27758443072132866
40070.120212853937,0.025626040588287081,-0.29081596377037383
40619.133220302494,0.0038858066613371746,-0.37776916927183207
41175.668423360832,0.026379685046946311,-0.32357297078365144
41739.828885938179,0.014896113766609331,-0.3812526894867917
42311.719084054101,0.019501933597881542,-0.37635345466356052
42891.444925186064,0.031023772545550686,-0.45422798764059724
43479.113767882402,0.017932596397680259,-0.46105536386947776
44074.834441643849,0.010936990966878652,-0.54013332983587103
44678.717267077503,-0.0010309776427639161,-0.55544831070867584
45290.874076326952,0.025093518143220216,-0.55194857676801279
45911.418233782271,0.044343537964641244,-0.5829393140016752
46540.464657073804,0.012778663535103259,-0.53103099509826901
47178.129838353641,0.016297520526419369,-0.65567622023406513
47824.531865868499,0.038445276627493953,-0.61415405252157007
48479.790445828476,0.019720576704968254,-0.60691246666882703
49144.026924575119,0.019151736849571162,-0.70656022816709174
49817.364311053425,0.032247993064987358,-0.72774226191358848
50499.927299591676,0.01203682506785258,-0.70152613511463624
51191.842292993373,0.021825663417516846,-0.70178747057274271
51893.23742594567,0.020801170790385959,-0.7630684633987489
52604.242588748304,0.02875011021928927,-0.73123704419522084
53324.989451367852,0.019306882401454225,-0.76545699944294154
54055.611487821523,0.024598097455635168,-0.77415786176567958
54796.244000894956,0.010446160184595394,-0.79556309545751547
55547.024147198725,0.032190497683536205,-0.81743968211669715
56308.090962568283,0.026419559163947476,-0.83707348979330765
57079.585387811618,0.018047628950984853,-0.84444370061891694
57861.650294810002,0.036569591166938462,-0.84891147771481379
58654.430512976171,0.03556835384389645,-0.87713321204327777
59458.072856075058,0.028474221694321827,-0.88470323577572474
60272.726149412018,0.047053855914932025,-0.89725434882296995
61098.541257393605,0.031201189243960682,-0.90027794367584457
61935.67111146581,0.056061123068066744,-0.92385798132679564
62784.27073843532,0.038461937939550363,-0.92071136067205639
63644.497289178624,0.02336657612017071,-0.92635346815944453
64516.510067744617,0.050089169657063878,-0.96000013223340153
65400.470560855792,0.017525558284098363,-0.93811107440174801
66296.542467813764,0.040014539650309405,-0.98353275689414987
67204.891730814488,0.021930917870374711,-0.9753419917665973
68125.686565678829,0.032673113416271292,-0.98018985289986338
69059.097493004272,0.028499462670804797,-0.99935901403831839
70005.297369743246,0.035682169579147646,-1.0081382328981208
70964.461421214321,0.016500136200235688,-1.0171827548480288
71936.767273551915,0.02501908792030787,-1.0037721849631844
72922.394986600557,0.051489832840403871,-1.0601886735615675
73921.527087260038,0.05042745338876034,-1.0640383692759652
74934.348603287042,0.043803047478118542,-1.0469125066240936
75961.047097560426,0.029398636427671612,-0.99458378262124492
77001.8127028155,0.017737777721257585,-1.0162504382597592
78056.838156854472,0.049438861443254239,-1.1472272300996873
79126.318838239444,0.051633365020242288,-1.0663598189120662
80210.452802474014,0.035508713352282895,-1.1335214911293521
81309.440818680945,0.034441738442938651,-1.0583019424493814
82423.486406782409,0.044395221485661121,-1.0514449480566921
83552.795875189404,0.044165634002828677,-1.0547231026399475
84697.57835900785,0.063845985162946733,-1.1885977565412431
85858.045858767757,0.043573220457202334,-1.1162232971411552
87034.413279683533,0.036614161929434036,-1.2173338455289462
88226.898471451743,0.031441000678265725,-1.1773240538857273
89435.722268594531,0.064404937552492644,-1.2296623441777725
90661.10853135561,0.057191087365877719,-1.0684009473105591
91903.28418715646,0.058542047284871362,-1.2072526209420615
93162.479272620796,0.043264617437792308,-1.196140978830208
94438.926976174713,0.057736053387817267,-1.1737937109964731
95732.863681230374,0.04592659072947694,-1.1961975494534358
97044.529009961683,0.061614944559922932,-1.1777375728146771
98374.165867679374,0.032673973445719068,-1.2180244164461427
99722.020487814356,0.033893211953606492,-1.1253374846157358
101088.34247751729,0.048574851784559087,-1.1931524941417957
102473.38486388299,0.063430837710852492,-1.2069289860694379
103877.40414080815,0.066980473027562243,-1.2024855403856956
105300.66031649092,0.0623747547781561,-1.1959066978995931
106743.41696158158,0.031825220400437053,-1.2096448986348589
108205.94125799274,0.037433477328766375,-1.2073990021230172
109688.50404837829,0.033508720119600391,-1.2178958114637299
111191.37988629047,0.040515562650445466,-1.2226897197531765
112714.8470870239,0.066581052287274997,-1.2420039279290027
114259.18777915642,0.0569158761920334,-1.2075420981973013
115824.68795679609,0.050711042546801928,-1.2282002097983993
117411.6375325439,0.018304028291986772,-1.2414683269000717
119020.33039118235,0.028725815438879733,-1.2336108856083676
120651.06444409951,0.060404240883069192,-1.2850520782269494
122304.14168445871,0.062723608894725433,-1.3177182995980874
123979.86824312426,0.057400377510101519,-1.3286079434955009
125678.55444535334,0.043450955457498913,-1.3639614214169316
127400.51486826458,0.055510491826093217,-1.2296954792242412
129146.06839909439,0.070576807540605122,-1.294112543589202
130915.53829425086,0.053849082249958713,-1.1845733986746554
132709.25223917729,0.071364529052844572,-1.2754084660774061
134527.54240903581,0.046246587644242151,-1.2971951934434465
136370.74553022225,0.085571892797886559,-1.193758571606089
138239.20294272419,0.050186621892128601,-1.2151183441700739
140133.260663333,0.062129491588661281,-1.3905144914471212
142053.26944972217,0.045699389452536543,-1.3583299870227861
143999.5848654038,0.047579977371751299,-1.3108948839576564
145972.56734557461,0.061127523325824898,-1.3327163825815449
147972.58226386466,0.057908788495294669,-1.2404646317256327
150000,0.058379929783355065,-1.3399206457210773
