Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
10000.000000000002,-0.010103826089937831,-14.052897764792068
10137.013067226206,-0.0021889261769896199,-12.461776988820501
10275.903392511476,0.0011097822607248696,-10.888676372513588
10416.696696744284,0.0096737193765414134,-9.281972835899845
10559.419053222882,-0.011169949111560162,-7.5936652044578281
10704.096892483769,-0.0083372579554722541,-5.9160344820800725
10850.757007196331,-0.0037509876854165338,-4.1591448297985165
10999.426557124549,0.003929735079175092,-2.3696648059229037
11150.13307415664,-0.0045326574397865846,-0.52531933061742964
11302.904467403692,-0.01320261426519221,1.344398170540742
11457.76902836806,-0.0017073356411170921,3.2794416208202315
11614.75543618267,-0.005849702135147807,5.2426141920764247
11773.892762922029,-0.0042599347892775617,7.249953308272743
11935.210478986057,-0.0046164467506896239,9.3426760945025293
12098.738458557669,-0.0086880337092965446,11.452833284893382
12264.506985135129,-0.017394638681955888,13.61456491979518
12432.546757140186,-0.0024113199483194224,15.711354830442518
12602.888893603073,-0.018820365360907025,17.712430717504944
12775.564939925425,-0.012085595763602394,19.451744291136723
12950.606873722098,-0.0035453509287216218,20.827097641430466
13128.047110743039,-0.0014900586764781448,21.796775947803908
13307.918510876332,-0.0096093403988196397,22.398895738134588
13490.254384233484,-0.002797729988726239,22.680709146021861
13675.088497318031,-0.0059980649203987468,22.749752447033039
13862.455079278754,0.0038210235121498124,22.649397726604477
14052.388828248499,-0.0011496802787530388,22.431694116447126
14244.924917769853,-0.0026677698628097841,22.131309287139302
14440.099003308906,-0.011186137507168074,21.772939123199784
14637.947228858238,0.0048227095866058244,21.365323674214164
14838.506233630353,-0.0014173169390346071,20.931962421882332
15041.813158842835,0.010264596739198644,20.468979293529394
15247.905654596481,-0.0052188576862259983,20.011475249846384
15456.82188684768,-0.0081792438221592531,19.532238500801039
15668.600544476281,-0.0089420977482391646,19.065096011853125
15883.280846450361,0.007042125329536169,18.576958357151724
16100.902549089098,-0.00060204841485022307,18.115439896844254
16321.505953425181,-0.0006968215515544882,17.646623768015314
16545.131912668126,-0.0040184731349714124,17.186738757648886
16771.821839769796,-0.017788800289997572,16.734958442852644
17001.617715093624,6.6332538022276742e-05,16.284168001908643
17234.562094188852,-0.0015389031351978437,15.852002926921887
17470.698115671374,-0.0062505059268584502,15.423161453279002
17710.069509212492,-0.0012540251972925839,14.999579124335742
17952.720603637124,-4.5564367652404756e-05,14.591513053816957
18198.696335133063,-0.010179043004161892,14.188215822299959
