Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
25227.861044721692,0.011687448961472873,-2.2899319712193029
25573.515706851067,0.0074554677700598955,-2.5306174128909693
25923.906289526371,0.010447010084633467,-2.7532003517619348
26279.097681047631,0.010324731505899477,-2.9842141749786357
26639.155658769356,-0.013274178032478864,-3.18563152340601
27004.146901281765,0.014711189744149209,-3.4272673034351291
27374.139000758929,0.021125974844016706,-3.6176612124436636
27749.200475475955,0.0032377110412908873,-3.8319603033200367
28129.400782497924,-0.0010460826865842348,-4.0271851906930802
28514.810330542434,0.0050942151419104027,-4.2097679421770398
28905.500493018517,0.0041146824269513542,-4.4135288190579409
29301.543621244226,0.019333861412905756,-4.5640421032699106
29703.013057845114,0.0050502898543185286,-4.7446911854071043
30109.983150336637,0.019645702497136604,-4.8995160511899973
30522.529264892324,0.0010911270531505522,-5.0679279815302962
30940.727800300752,0.018279213877394083,-5.2352115611683185
31364.656202113776,0.010383629684235037,-5.3754632115281495
31794.392976988456,0.005381379962918478,-5.530534332170177
32230.017707225696,0.0022786234239006078,-5.6594320745148741
32671.61106550787,0.0073069370086283857,-5.7885503814363268
33119.254829838537,0.012985048792766803,-5.9340009157509268
33573.031898686771,-5.0044274445946685e-05,-6.0536679828581406
34033.026306338979,-0.0022006048183314383,-6.1686828063974861
34499.323238461126,-0.00013629689413273595,-6.2991733719747494
34972.009047874089,0.0087538112446450059,-6.434293076226437
35451.171270545259,0.022651566489285364,-6.5327753674459572
35936.89864179914,0.021905167812034484,-6.6376324397649844
36429.281112750126,0.0036867688955612155,-6.769879494073785
36928.409866960465,0.018393793353206678,-6.8556085000075084
37434.377337326318,0.027569074996237355,-6.9868977322616495
37947.277223195328,0.0010531279326044941,-7.0549383078513008
38467.204507718619,0.021994973278052912,-7.1687668895316747
38994.255475440608,0.019389185301292765,-7.2298122144385051
39528.527730129827,0.042881865265027796,-7.3474108876508115
40070.120212853937,-0.0067327925151623568,-7.4407712141157312
40619.133220302494,-0.018040029792098986,-7.5208673185015904
41175.668423360832,-0.0082809643132545803,-7.5952268044714408
41739.828885938179,-0.0043714488339769517,-7.7004706873340867
42311.719084054101,0.0018614763547145986,-7.755673114389249
42891.444925186064,0.0001847478294979315,-7.8483434973424764
43479.113767882402,0.054195323969657878,-7.8988425267867974
44074.834441643849,-0.0024558501006570026,-7.9714570556250743
44678.717267077503,0.035463083730897273,-8.0442308383868362
45290.874076326952,0.026756106223428361,-8.1465060735708246
45911.418233782271,0.033705718603841792,-8.1856233738837538
46540.464657073804,0.013948202534863639,-8.2497035216229353
47178.129838353641,0.0072352462139819223,-8.3221287203037537
47824.531865868499,0.029977322930839968,-8.3622705547350904
48479.790445828476,0.024181950289699279,-8.4314108526769278
49144.026924575119,0.011083737010902022,-8.4555557657906384
49817.364311053425,0.0064126726557962189,-8.5203711023435975
50499.927299591676,0.019791539109803427,-8.6527733726543872
51191.842292993373,0.045581336206748327,-8.6684448604783242
51893.23742594567,0.027305923916279097,-8.6865226825358874
52604.242588748304,0.029346126870898898,-8.7719144648669776
53324.989451367852,-0.001514571652634637,-8.7814008124967184
54055.611487821523,0.041228845498408412,-8.8835182642053994
54796.244000894956,0.03197844354285595,-8.8841447690535205
55547.024147198725,0.02397491008345988,-8.9504168173998906
56308.090962568283,0.025043468514167576,-8.9608989892395545
57079.585387811618,0.015094903097988673,-9.0295355150495507
57861.650294810002,0.03697306959916824,-9.0825264473171057
