Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10000.000000000002,-0.010920987736654245,0.86005706053948361,165.2276735938139
10267.909351733537,-0.0012268623964886757,1.9435194887947869,163.79495760746858
10542.996245541697,-0.0054133219703979369,3.104233905346109,161.98084765004663
10825.452974488913,-0.0047911906530156995,4.3662775443772386,159.81152651988859
11115.476983350634,-0.008452975753293757,5.7622472631619175,156.94988233925116
11413.271006632476,-0.0059228155860906791,7.3054165947388352,153.09563775151395
11719.043210287082,-0.0065379272230165729,9.0413977835677812,147.75476541494396
12033.007337227617,-0.0027976714829147037,10.97660547664259,139.83140169504867
12355.382856739765,-0.0098602868746441724,13.048492891071914,127.83056753070721
12686.395117896642,-0.013561285353057312,14.851895128378692,110.15067162079703
13026.275507083756,-0.010416386943026346,15.727099755861534,88.662885939026992
13375.261609744277,-0.011882384850767569,15.464819293541826,68.697358228108612
13733.597376457577,-0.0070962246251111746,14.502201678832412,53.039052263398439
14101.53329346719,-0.0030036516923606328,13.272444035271217,41.588981500129876
14479.326557777356,-0.0065427604478933777,12.012650237313816,33.396069958616863
14867.241256940579,-0.0062718514753960335,10.844611170590543,27.41625869187061
15265.548553661882,-0.0010385152439660026,9.7806798374100961,22.931914567743632
15674.526875348714,-0.005897648085459538,8.8389903324921608,19.546558255899072
16094.46210873917,0.0016251141592570338,7.9954286200776714,16.845779611266266
16525.647799744394,0.0097200866286297708,7.2344114438148468,14.683390303311285
16968.38535864501,0.0040433707954347572,6.5737202479847268,12.964403579837867
17422.984270784949,0.0048199302432582244,5.9732797316944168,11.502091218879812
17889.762312909905,0.0025106563958053546,5.4273711925186072,10.248899813626551
18369.045775301776,-0.004006428823494973,4.94042842623828,9.1704763830193627
18861.169689864244,0.0058570314166661759,4.4967994333198273,8.2474377369392755
19366.478064319021,-0.011918643937155325,4.0980451356110486,7.4760883882079838
19885.32412267636,0.0033297650504722936,3.7264667535844516,6.7512001137612856
20418.070552148103,0.0016034208353663782,3.3910028829818053,6.0988257344783676
20965.089756675661,0.0096868460999529754,3.0818088099457159,5.5825702453505954
21526.764117250284,-0.0030456579793410863,2.8024087680563343,5.0042133434947935
22103.48625920761,0.00466360449260714,2.5310219315354736,4.5616178346896703
22695.659326683151,0.0085535900260811475,2.2852360558038192,4.1269584409369031
23303.69726442084,0.0022627715053839775,2.0688645332302738,3.6250386242804753
23928.025107131372,0.0032172390051865801,1.8564842262622037,3.2957062515314988
24569.079276602908,0.0028193907539881113,1.6567585282702859,2.9844033970463499
25227.307886771363,-0.0050861008213020815,1.4892279049204682,2.6520809597318618
25903.171056964078,0.0025928481638985246,1.3162865013932117,2.2862401255042641
26597.14123353548,-0.00194616324438276,1.1636369784319365,1.9957989504778197
27309.70352011966,0.0010699112945271462,1.0167679803421641,1.758077008211913
28041.356016730686,0.0054846995641258094,0.87505298029590128,1.3956494323160484
28792.610167947838,-0.0016243302437613657,0.74388714791811728,1.1717907613442975
29563.99112042896,0.011113417625537449,0.62624569902637628,0.89730350190697195
30356.038090001974,0.0077525121357238155,0.51109029345507051,0.6411607477598551
31169.304738591065,0.0089945521298119557,0.41893316616470133,0.44304278657219243
32004.359561241152,0.014494704609995973,0.30595932752391203,0.26979831016680578
32861.786283511065,0.012617037001009433,0.22983298358010187,-0.039248216408651615
33742.184269513193,0.0054693529177894072,0.13387310743371408,-0.33161685720748579
34646.168940885058,0.0085343691344514482,0.061786576595316355,-0.38629503804963861
35574.372206985368,-0.008220943319655916,-0.01845937417589024,-0.7191008951951261
36527.44290661547,0.011382341209413303,-0.094761866764736996,-0.88601531785676713
37506.04726157496,0.0040301353659153395,-0.16072703167914354,-1.0992187104146751
38510.86934236854,0.016074000125019673,-0.23771713955729759,-1.243257528551112
39542.611546389424,0.0078705900333045815,-0.28159714978222944,-1.4440602182765048
40601.995088913842,0.01837821971079056,-0.34822644489049626,-1.7346698814519925
41689.760507249732,0.0020312640250847403,-0.39774325821489886,-1.9338997261516937
42806.668178392087,0.013109774536627492,-0.4497393889884006,-2.0215628927653597
43953.498850546639,0.030134717969589234,-0.51788053776577003,-2.3293877558064793
45131.054188893708,0.0069469332224526099,-0.55081642899999539,-2.5283831596911739
46340.157335973454,0.036325478344724695,-0.59785689167828704,-2.5723788160406915
47581.653487084506,0.013863472255258998,-0.6330667908970623,-2.8985995838620653
48856.410481097955,0.021928190190669789,-0.67213005740418019,-3.008477484457373
50165.3194070998,0.013744735740597279,-0.71868935877307605,-3.2088419206570222
51509.295227285977,0.033917349391350105,-0.73871992767253969,-3.4611746152788996
52889.277416545308,0.023456633299875601,-0.77473152395956435,-3.6162098497094917
54306.230619177484,0.020695514244576736,-0.8007264775925671,-3.7814763640211027
55761.145323205041,0.023671327970017204,-0.84031473074054008,-4.0969495095370991
57255.038552750957,0.024474273797652473,-0.84800591393780089,-4.2288372912191505
58788.954578965575,0.030351940371870775,-0.8943087373956754,-4.455773923639299
60363.965649999845,0.025303149151189523,-0.91745249288035335,-4.7122062166650807
61981.172740535534,0.022958678985193371,-0.92676410601054915,-4.9222379935062932
63641.706321395628,0.044384060286505329,-0.96710678831139385,-5.1621760883426759
65346.727149773731,0.032794285287907621,-0.98596052715100979,-5.431063813811754
67097.427080634137,0.034989095682456978,-1.0066619608070007,-5.5793053075221479
68895.029899850197,0.036479120653109667,-1.0069979026797733,-5.8492710705822901
70740.792179663345,0.040631726295115841,-1.0493766875793482,-6.074022627131157
72636.004157060364,0.033844514749075537,-1.0552367701909116,-6.3752744851501291
74581.990635683585,0.049933340129686005,-1.0779269195139973,-6.501226504460746
76580.111911903834,0.035658194488409928,-1.0738228386321538,-6.712400344449776
78631.76472570379,0.055069294025760704,-1.101941477248463,-7.0098564699313499
80738.383237036513,0.032658387393119583,-1.1095802258520018,-7.251641294632492
82901.440028341327,0.048496225307959197,-1.1345502369884723,-7.5804448953080907
