Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10000.000000000002,-0.009538756558128806,-5.1476999181699554,-40.961458695741157
10267.909351733537,-0.0016524541693779622,-3.2028545324285638,-44.53648231493473
10542.996245541697,-0.011691711106609198,-1.1330037436019815,-48.635608800542144
10825.452974488913,-0.0033162524895485102,1.0600931482119031,-53.663971364561235
11115.476983350634,-0.0077761042144308245,3.4114254275705265,-59.720542000695218
11413.271006632476,-0.00087784572311033174,5.9430626471378627,-67.379579823748941
11719.043210287082,-0.0055494517571446677,8.6803645368339417,-77.287650855589533
12033.007337227617,-0.0038848574473319699,11.619387012525291,-90.613460375761747
12355.382856739765,-0.0031520611370525068,14.657992868035592,-109.10027355356526
12686.395117896642,-0.010247866114996968,17.364797309925947,-134.33144390421884
13026.275507083756,-0.0045370682132587336,18.999902070448417,-164.4113898278776
13375.261609744277,-0.015811980366627832,19.313169493148703,166.05448329275862
13733.597376457577,-0.0076406499808763908,18.680632966100774,140.33281604992567
14101.53329346719,-0.0057257350045887374,17.517171095609211,118.9739649595588
14479.326557777356,-0.0060730219595409793,16.084025963925615,101.25141249268006
14867.241256940579,-0.0024950094663557815,14.561723724894124,86.841181111219669
15265.548553661882,-0.00034974831539539522,13.026393031341261,75.071170921457849
15674.526875348714,-0.00043097116079881973,11.544304858384017,65.537797725624159
16094.46210873917,0.0013064443862214415,10.159886604676611,57.637426822199231
16525.647799744394,0.00029721535782504442,8.8615749450291386,51.13162080598596
16968.38535864501,0.0052057753210389378,7.6686566366825577,45.724224500864722
17422.984270784949,-0.0045212705723398517,6.5719313166639735,41.144661738247386
17889.762312909905,-0.0022061427828334573,5.5710571560592275,37.204576537858998
18369.045775301776,-0.0035443647971741266,4.6480611416469584,33.827516728413059
18861.169689864244,4.576589266675242e-05,3.8062977398879339,30.858602723327124
19366.478064319021,-0.0064335335502690395,3.0395796234595265,28.316045577846282
19885.32412267636,0.0044664932596407613,2.3278639910666592,26.057115465642845
20418.070552148103,0.0038501921630038427,1.6694082528145717,24.056747126301744
20965.089756675661,-0.00074677799140800355,1.066500216643735,22.173576841388723
21526.764117250284,-0.0083830223292016351,0.50885883193062653,20.556295379816817
22103.48625920761,0.011026354426327423,-0.014070157364507958,18.998608069823831
22695.659326683151,-0.0007014236799143109,-0.48621294192078895,17.688941286756034
23303.69726442084,0.0063869113225632343,-0.92503992580314176,16.364249468510593
23928.025107131372,0.0013231627442195676,-1.3420753703843666,15.223477708193855
24569.079276602908,0.0075912261534098356,-1.7286443967265872,14.17711730001956
25227.307886771363,-0.0020403649607018581,-2.0911073934392999,13.110087024338952
25903.171056964078,-0.0020320292646624567,-2.4185928679037643,12.115515079070491
26597.14123353548,0.0020745866600075961,-2.7150482043680393,11.3356599424595
27309.70352011966,0.0094739912619075974,-3.0212772556101379,10.466117856171607
28041.356016730686,0.012192872784949172,-3.2973483340782943,9.6724485511953162
28792.610167947838,-0.0076329513811290205,-3.5390285618483608,8.878011845310219
29563.99112042896,0.012452015052112211,-3.7862765386300663,8.1929853577164522
30356.038090001974,0.0053400882789285536,-4.0015652954101348,7.5082874206984371
31169.304738591065,0.00029911084306882878,-4.2243695607531278,6.7154419107160663
32004.359561241152,0.0063212642665075244,-4.4083790297979535,6.1450436392626528
32861.786283511065,0.0049185058476619329,-4.6007135250632265,5.512407795177154
33742.184269513193,0.012654210978091818,-4.7915282364957292,4.9348739395606742
34646.168940885058,0.0044769897133634723,-4.9372490480811191,4.4013425670256936
35574.372206985368,0.014906083447917473,-5.108446753447426,3.7412268266102977
36527.44290661547,0.022481259834536048,-5.2378890771280666,3.3040993799464502
37506.04726157496,0.013925807765681154,-5.3975198128606579,2.6849814162407171
38510.86934236854,0.022258425502815773,-5.4901919212766419,2.1068397218859332
39542.611546389424,0.027819926423334189,-5.63003287592813,1.7375178428945333
40601.995088913842,0.023947414319115522,-5.7523357144253087,1.2978727918915425
41689.760507249732,0.024172785156162394,-5.8449103309729331,0.7544341810955757
42806.668178392087,0.01008900400687091,-5.9362391901483855,0.15421594041345088
43953.498850546639,0.013505217803368148,-6.0308657204681158,-0.33480653593174736
45131.054188893708,0.0031877244723659422,-6.1467808625701394,-0.64162778754166538
46340.157335973454,0.024186128549452922,-6.2123167953853073,-1.1128870950527698
47581.653487084506,0.0085038885200562041,-6.3117706533828279,-1.6722280770360527
48856.410481097955,0.019516681343047248,-6.3690751888194637,-2.3050743229724944
50165.3194070998,0.022191941309788403,-6.4352438474717468,-2.4473502376504257
51509.295227285977,0.033917328209002361,-6.532033385172439,-2.9419257550423197
52889.277416545308,0.026755776066667934,-6.606502715141116,-3.4711092879994112
54306.230619177484,0.034872422655969577,-6.64206901914726,-3.9999725825823589
55761.145323205041,0.038715471409373974,-6.7154433921376144,-4.5518089194697851
57255.038552750957,0.031860682545633574,-6.7827195229716075,-5.0480829152845956
58788.954578965575,0.029038398936285487,-6.816849405487055,-5.4121555616681576
60363.965649999845,0.037362816284409357,-6.8452465092310568,-5.7920016088168182
61981.172740535534,0.044229705707170594,-6.9241973258060465,-6.3242728415602043
63641.706321395628,0.041637177748556395,-6.9555881821049645,-6.7993959891075573
65346.727149773731,0.013886313888919442,-6.9781029444095726,-7.0454730266653769
67097.427080634137,0.028786714549170995,-7.0450838351373077,-7.748237210501749
68895.029899850197,0.030803121497582107,-7.0510544533130233,-8.1754471202640815
70740.792179663345,0.035176577792040316,-7.0877094916865744,-8.6803754634714849
72636.004157060364,0.039077564284646524,-7.1567425137343861,-9.2380738412811212
74581.990635683585,0.047310003503254136,-7.1866138198014173,-9.5854200252081512
76580.111911903834,0.057595643791095968,-7.2187041788898458,-10.07622322364054
78631.76472570379,0.039291804300813318,-7.2364427045209929,-10.556620788401375
80738.383237036513,0.044786986291810243,-7.2723067831322883,-11.262890520720887
82901.440028341327,0.04275186059325041,-7.2680285141155698,-11.710950518487747
85122.447133918264,0.044850461714812925,-7.3302264796970951,-12.286654600378441
87402.957096880258,0.034043564158565319,-7.3210185300005568,-12.675018077867215
89744.564054422153,0.061053334508418586,-7.3541172354593254,-13.230231572142973
92148.904852165055,0.05516308167642258,-7.3568068250448277,-13.784104338077533
94617.660188354901,0.058323473330351643,-7.3873026210297219,-14.374582690410548
97152.555788715516,0.065551067318123671,-7.4246408154766685,-15.065375024746594
99755.363612776564,0.052288167555614259,-7.4161832585224232,-15.577426559844284
102427.90309252075,0.056004868788932037,-7.4276357940307527,-15.974014412826392
105172.04240421503,0.050617287580987692,-7.4463264430589291,-16.640101768899807
107989.69977431551,0.059986794350383878,-7.4774090734211569,-17.350911711858657
110882.8448203591,0.054966154289481713,-7.4868613429345245,-17.945338610652627
113853.49992777834,0.050686357233808536,-7.5137160294199496,-18.494099204558296
116903.74166360286,0.063355936964655676,-7.5816581783977401,-19.299276243689036
120035.70222803489,0.064607129880038888,-7.5604530629671771,-19.917834620960136
123251.5709449141,0.066489139330847186,-7.5506318560929699,-20.45697432349256
126553.59579211328,0.054104942759375108,-7.5619143700949838,-21.281434211577967
129944.08497293454,0.057868842982893215,-7.595126296751423,-22.234679049491746
133425.40852960519,0.068071195713981097,-7.5802404431645236,-22.766877983596345
137000,0.070814246528376285,-7.6211157972167811,-23.5257463918133
