f,mag,pha
1.11173172728159e+003,-1.09455607676807e-001,1.79614484588819e+002
1.11429453359173e+003,-1.09513448099004e-001,1.79613581560752e+002
1.11686324778056e+003,-1.09571560934742e-001,1.79612676350438e+002
1.11943788346715e+003,-1.09629947492482e-001,1.79611768952132e+002
1.12201845430196e+003,-1.09688609087202e-001,1.79610859360074e+002
1.12460497396692e+003,-1.09747547040433e-001,1.79609947568485e+002
1.12719745617551e+003,-1.09806762680323e-001,1.79609033571568e+002
1.12979591467279e+003,-1.09866257341623e-001,1.79608117363505e+002
1.13240036323555e+003,-1.09926032365752e-001,1.79607198938461e+002
1.13501081567231e+003,-1.09986089100827e-001,1.79606278290584e+002
1.13762728582343e+003,-1.10046428901711e-001,1.79605355413999e+002
1.14024978756117e+003,-1.10107053130030e-001,1.79604430302817e+002
1.14287833478977e+003,-1.10167963154210e-001,1.79603502951126e+002
1.14551294144553e+003,-1.10229160349535e-001,1.79602573352996e+002
1.14815362149688e+003,-1.10290646098148e-001,1.79601641502480e+002
1.15080038894443e+003,-1.10352421789125e-001,1.79600707393608e+002
1.15345325782109e+003,-1.10414488818492e-001,1.79599771020394e+002
1.15611224219210e+003,-1.10476848589267e-001,1.79598832376830e+002
1.15877735615512e+003,-1.10539502511484e-001,1.79597891456891e+002
1.16144861384034e+003,-1.10602452002256e-001,1.79596948254530e+002
1.16412602941049e+003,-1.10665698485800e-001,1.79596002763683e+002
1.16680961706096e+003,-1.10729243393473e-001,1.79595054978263e+002
1.16949939101987e+003,-1.10793088163806e-001,1.79594104892166e+002
1.17219536554813e+003,-1.10857234242569e-001,1.79593152499265e+002
1.17489755493953e+003,-1.10921683082753e-001,1.79592197793417e+002
1.17760597352080e+003,-1.10986436144682e-001,1.79591240768456e+002
1.18032063565173e+003,-1.11051494896007e-001,1.79590281418196e+002
1.18304155572516e+003,-1.11116860811747e-001,1.79589319736432e+002
1.18576874816716e+003,-1.11182535374353e-001,1.79588355716937e+002
1.18850222743701e+003,-1.11248520073705e-001,1.79587389353464e+002
1.19124200802737e+003,-1.11314816407204e-001,1.79586420639747e+002
1.19398810446427e+003,-1.11381425879784e-001,1.79585449569497e+002
1.19674053130724e+003,-1.11448350003949e-001,1.79584476136406e+002
1.19949930314937e+003,-1.11515590299824e-001,1.79583500334143e+002
1.20226443461741e+003,-1.11583148295200e-001,1.79582522156359e+002
1.20503594037179e+003,-1.11651025525558e-001,1.79581541596682e+002
1.20781383510678e+003,-1.11719223534138e-001,1.79580558648718e+002
1.21059813355048e+003,-1.11787743871957e-001,1.79579573306055e+002
1.21338885046497e+003,-1.11856588097864e-001,1.79578585562256e+002
1.21618600064636e+003,-1.11925757778567e-001,1.79577595410864e+002
1.21898959892486e+003,-1.11995254488702e-001,1.79576602845403e+002
1.22179966016487e+003,-1.12065079810846e-001,1.79575607859370e+002
1.22461619926504e+003,-1.12135235335591e-001,1.79574610446246e+002
1.22743923115840e+003,-1.12205722661564e-001,1.79573610599485e+002
1.23026877081238e+003,-1.12276543395487e-001,1.79572608312524e+002
1.23310483322890e+003,-1.12347699152204e-001,1.79571603578773e+002
1.23594743344450e+003,-1.12419191554739e-001,1.79570596391624e+002
1.23879658653036e+003,-1.12491022234328e-001,1.79569586744444e+002
1.24165230759241e+003,-1.12563192830498e-001,1.79568574630579e+002
1.24451461177138e+003,-1.12635704991048e-001,1.79567560043353e+002
1.24738351424294e+003,-1.12708560372172e-001,1.79566542976066e+002
1.25025903021771e+003,-1.12781760638435e-001,1.79565523421996e+002
1.25314117494141e+003,-1.12855307462868e-001,1.79564501374399e+002
1.25602996369487e+003,-1.12929202526998e-001,1.79563476826506e+002
1.25892541179416e+003,-1.13003447520885e-001,1.79562449771528e+002
1.26182753459066e+003,-1.13078044143176e-001,1.79561420202650e+002
1.26473634747115e+003,-1.13152994101162e-001,1.79560388113036e+002
1.26765186585784e+003,-1.13228299110802e-001,1.79559353495826e+002
1.27057410520854e+003,-1.13303960896812e-001,1.79558316344135e+002
1.27350308101666e+003,-1.13379981192651e-001,1.79557276651057e+002
1.27643880881134e+003,-1.13456361740641e-001,1.79556234409662e+002
1.27938130415752e+003,-1.13533104291960e-001,1.79555189612993e+002
1.28233058265601e+003,-1.13610210606713e-001,1.79554142254074e+002
1.28528665994361e+003,-1.13687682453978e-001,1.79553092325902e+002
1.28824955169313e+003,-1.13765521611879e-001,1.79552039821449e+002
1.29121927361353e+003,-1.13843729867569e-001,1.79550984733666e+002
1.29419584144998e+003,-1.13922309017364e-001,1.79549927055478e+002
1.29717927098395e+003,-1.14001260866748e-001,1.79548866779785e+002
1.30016957803328e+003,-1.14080587230415e-001,1.79547803899463e+002
1.30316677845229e+003,-1.14160289932355e-001,1.79546738407363e+002
1.30617088813183e+003,-1.14240370805875e-001,1.79545670296313e+002
1.30918192299940e+003,-1.14320831693665e-001,1.79544599559113e+002
1.31219989901920e+003,-1.14401674447855e-001,1.79543526188540e+002
1.31522483219223e+003,-1.14482900930051e-001,1.79542450177346e+002
1.31825673855640e+003,-1.14564513011392e-001,1.79541371518256e+002
1.32129563418657e+003,-1.14646512572620e-001,1.79540290203972e+002
1.32434153519466e+003,-1.14728901504120e-001,1.79539206227169e+002
1.32739445772973e+003,-1.14811681705968e-001,1.79538119580496e+002
1.33045441797808e+003,-1.14894855087993e-001,1.79537030256577e+002
1.33352143216332e+003,-1.14978423569852e-001,1.79535938248011e+002
1.33659551654643e+003,-1.15062389081035e-001,1.79534843547368e+002
1.33967668742593e+003,-1.15146753560969e-001,1.79533746147195e+002
1.34276496113786e+003,-1.15231518959040e-001,1.79532646040012e+002
1.34586035405594e+003,-1.15316687234678e-001,1.79531543218310e+002
1.34896288259165e+003,-1.15402260357396e-001,1.79530437674558e+002
1.35207256319427e+003,-1.15488240306831e-001,1.79529329401194e+002
1.35518941235103e+003,-1.15574629072839e-001,1.79528218390632e+002
1.35831344658715e+003,-1.15661428655522e-001,1.79527104635258e+002
1.36144468246594e+003,-1.15748641065301e-001,1.79525988127431e+002
1.36458313658892e+003,-1.15836268322966e-001,1.79524868859483e+002
1.36772882559584e+003,-1.15924312459747e-001,1.79523746823718e+002
1.37088176616484e+003,-1.16012775517353e-001,1.79522622012414e+002
1.37404197501251e+003,-1.16101659548040e-001,1.79521494417820e+002
1.37720946889394e+003,-1.16190966614675e-001,1.79520364032157e+002
1.38038426460288e+003,-1.16280698790813e-001,1.79519230847620e+002
1.38356637897177e+003,-1.16370858160702e-001,1.79518094856375e+002
1.38675582887188e+003,-1.16461446819414e-001,1.79516956050558e+002
1.38995263121334e+003,-1.16552466872850e-001,1.79515814422280e+002
1.39315680294529e+003,-1.16643920437827e-001,1.79514669963622e+002
1.39636836105593e+003,-1.16735809642146e-001,1.79513522666635e+002
1.39958732257261e+003,-1.16828136624641e-001,1.79512372523344e+002
1.40281370456195e+003,-1.16920903535235e-001,1.79511219525742e+002
1.40604752412990e+003,-1.17014112535035e-001,1.79510063665797e+002
1.40928879842186e+003,-1.17107765796351e-001,1.79508904935443e+002
1.41253754462274e+003,-1.17201865502799e-001,1.79507743326590e+002
1.41579377995707e+003,-1.17296413849353e-001,1.79506578831113e+002
1.41905752168908e+003,-1.17391413042390e-001,1.79505411440863e+002
1.42232878712281e+003,-1.17486865299783e-001,1.79504241147656e+002
1.42560759360218e+003,-1.17582772850966e-001,1.79503067943281e+002
1.42889395851109e+003,-1.17679137936966e-001,1.79501891819497e+002
1.43218789927353e+003,-1.17775962810514e-001,1.79500712768033e+002
1.43548943335364e+003,-1.17873249736083e-001,1.79499530780585e+002
1.43879857825583e+003,-1.17971000989965e-001,1.79498345848821e+002
1.44211535152486e+003,-1.18069218860337e-001,1.79497157964377e+002
1.44543977074592e+003,-1.18167905647331e-001,1.79495967118860e+002
1.44877185354475e+003,-1.18267063663117e-001,1.79494773303844e+002
1.45211161758773e+003,-1.18366695231927e-001,1.79493576510873e+002
1.45545908058195e+003,-1.18466802690181e-001,1.79492376731458e+002
1.45881426027534e+003,-1.18567388386516e-001,1.79491173957081e+002
1.46217717445671e+003,-1.18668454681889e-001,1.79489968179191e+002
1.46554784095590e+003,-1.18770003949611e-001,1.79488759389204e+002
1.46892627764385e+003,-1.18872038575452e-001,1.79487547578507e+002
1.47231250243271e+003,-1.18974560957692e-001,1.79486332738452e+002
1.47570653327588e+003,-1.19077573507213e-001,1.79485114860360e+002
1.47910838816819e+003,-1.19181078647544e-001,1.79483893935519e+002
1.48251808514594e+003,-1.19285078814968e-001,1.79482669955185e+002
1.48593564228699e+003,-1.19389576458562e-001,1.79481442910581e+002
1.48936107771090e+003,-1.19494574040303e-001,1.79480212792897e+002
1.49279440957898e+003,-1.19600074035117e-001,1.79478979593289e+002
1.49623565609442e+003,-1.19706078930977e-001,1.79477743302881e+002
1.49968483550236e+003,-1.19812591228953e-001,1.79476503912762e+002
1.50314196609001e+003,-1.19919613443319e-001,1.79475261413989e+002
1.50660706618673e+003,-1.20027148101608e-001,1.79474015797583e+002
1.51008015416413e+003,-1.20135197744689e-001,1.79472767054532e+002
1.51356124843619e+003,-1.20243764926868e-001,1.79471515175791e+002
1.51705036745932e+003,-1.20352852215929e-001,1.79470260152280e+002
1.52054752973248e+003,-1.20462462193250e-001,1.79469001974882e+002
1.52405275379728e+003,-1.20572597453867e-001,1.79467740634447e+002
1.52756605823806e+003,-1.20683260606554e-001,1.79466476121792e+002
1.53108746168201e+003,-1.20794454273900e-001,1.79465208427696e+002
1.53461698279928e+003,-1.20906181092388e-001,1.79463937542903e+002
1.53815464030302e+003,-1.21018443712501e-001,1.79462663458122e+002
1.54170045294954e+003,-1.21131244798784e-001,1.79461386164026e+002
1.54525443953840e+003,-1.21244587029912e-001,1.79460105651254e+002
1.54881661891247e+003,-1.21358473098807e-001,1.79458821910406e+002
1.55238700995807e+003,-1.21472905712702e-001,1.79457534932046e+002
1.55596563160506e+003,-1.21587887593233e-001,1.79456244706704e+002
1.55955250282694e+003,-1.21703421476512e-001,1.79454951224871e+002
1.56314764264094e+003,-1.21819510113244e-001,1.79453654477001e+002
1.56675107010813e+003,-1.21936156268768e-001,1.79452354453513e+002
1.57036280433354e+003,-1.22053362723173e-001,1.79451051144787e+002
1.57398286446620e+003,-1.22171132271396e-001,1.79449744541164e+002
1.57761126969933e+003,-1.22289467723265e-001,1.79448434632952e+002
1.58124803927037e+003,-1.22408371903659e-001,1.79447121410416e+002
1.58489319246110e+003,-1.22527847652522e-001,1.79445804863785e+002
1.58854674859776e+003,-1.22647897824989e-001,1.79444484983251e+002
1.59220872705115e+003,-1.22768525291502e-001,1.79443161758965e+002
1.59587914723672e+003,-1.22889732937835e-001,1.79441835181040e+002
1.59955802861465e+003,-1.23011523665249e-001,1.79440505239552e+002
1.60324539069002e+003,-1.23133900390563e-001,1.79439171924535e+002
1.60694125301286e+003,-1.23256866046243e-001,1.79437835225984e+002
1.61064563517825e+003,-1.23380423580483e-001,1.79436495133857e+002
1.61435855682647e+003,-1.23504575957327e-001,1.79435151638068e+002
1.61808003764305e+003,-1.23629326156754e-001,1.79433804728495e+002
1.62181009735891e+003,-1.23754677174752e-001,1.79432454394973e+002
1.62554875575047e+003,-1.23880632023456e-001,1.79431100627298e+002
1.62929603263970e+003,-1.24007193731223e-001,1.79429743415223e+002
1.63305194789432e+003,-1.24134365342709e-001,1.79428382748463e+002
1.63681652142779e+003,-1.24262149919009e-001,1.79427018616690e+002
1.64058977319952e+003,-1.24390550537722e-001,1.79425651009535e+002
1.64437172321491e+003,-1.24519570293082e-001,1.79424279916587e+002
1.64816239152549e+003,-1.24649212296011e-001,1.79422905327393e+002
1.65196179822900e+003,-1.24779479674290e-001,1.79421527231460e+002
1.65576996346951e+003,-1.24910375572593e-001,1.79420145618249e+002
1.65958690743754e+003,-1.25041903152625e-001,1.79418760477180e+002
1.66341265037015e+003,-1.25174065593221e-001,1.79417371797632e+002
1.66724721255104e+003,-1.25306866090465e-001,1.79415979568939e+002
1.67109061431069e+003,-1.25440307857747e-001,1.79414583780390e+002
1.67494287602642e+003,-1.25574394125928e-001,1.79413184421235e+002
1.67880401812254e+003,-1.25709128143408e-001,1.79411781480675e+002
1.68267406107045e+003,-1.25844513176240e-001,1.79410374947871e+002
1.68655302538872e+003,-1.25980552508237e-001,1.79408964811937e+002
1.69044093164324e+003,-1.26117249441115e-001,1.79407551061944e+002
1.69433780044731e+003,-1.26254607294550e-001,1.79406133686917e+002
1.69824365246172e+003,-1.26392629406314e-001,1.79404712675837e+002
1.70215850839493e+003,-1.26531319132389e-001,1.79403288017639e+002
1.70608238900310e+003,-1.26670679847071e-001,1.79401859701212e+002
1.71001531509027e+003,-1.26810714943094e-001,1.79400427715400e+002
1.71395730750840e+003,-1.26951427831729e-001,1.79398992048999e+002
1.71790838715757e+003,-1.27092821942898e-001,1.79397552690762e+002
1.72186857498598e+003,-1.27234900725330e-001,1.79396109629392e+002
1.72583789199018e+003,-1.27377667646592e-001,1.79394662853547e+002
1.72981635921508e+003,-1.27521126193299e-001,1.79393212351836e+002
1.73380399775412e+003,-1.27665279871174e-001,1.79391758112822e+002
1.73780082874935e+003,-1.27810132205189e-001,1.79390300125019e+002
1.74180687339159e+003,-1.27955686739669e-001,1.79388838376895e+002
1.74582215292048e+003,-1.28101947038423e-001,1.79387372856866e+002
1.74984668862463e+003,-1.28248916684881e-001,1.79385903553304e+002
1.75388050184174e+003,-1.28396599282189e-001,1.79384430454529e+002
1.75792361395867e+003,-1.28544998453337e-001,1.79382953548811e+002
1.76197604641161e+003,-1.28694117841285e-001,1.79381472824373e+002
1.76603782068614e+003,-1.28843961109101e-001,1.79379988269388e+002
1.77010895831740e+003,-1.28994531940082e-001,1.79378499871976e+002
1.77418948089014e+003,-1.29145834037868e-001,1.79377007620211e+002
1.77827941003890e+003,-1.29297871126573e-001,1.79375511502111e+002
1.78237876744807e+003,-1.29450646950918e-001,1.79374011505649e+002
1.78648757485203e+003,-1.29604165276364e-001,1.79372507618742e+002
1.79060585403527e+003,-1.29758429889257e-001,1.79370999829257e+002
1.79473362683250e+003,-1.29913444596900e-001,1.79369488125009e+002
1.79887091512876e+003,-1.30069213227762e-001,1.79367972493763e+002
1.80301774085954e+003,-1.30225739631560e-001,1.79366452923226e+002
1.80717412601090e+003,-1.30383027679412e-001,1.79364929401059e+002
1.81134009261958e+003,-1.30541081263972e-001,1.79363401914864e+002
1.81551566277311e+003,-1.30699904299561e-001,1.79361870452193e+002
1.81970085860996e+003,-1.30859500722322e-001,1.79360335000542e+002
1.82389570231961e+003,-1.31019874490311e-001,1.79358795547356e+002
1.82810021614272e+003,-1.31181029583704e-001,1.79357252080022e+002
1.83231442237119e+003,-1.31342970004883e-001,1.79355704585874e+002
1.83653834334832e+003,-1.31505699778590e-001,1.79354153052191e+002
1.84077200146893e+003,-1.31669222952110e-001,1.79352597466195e+002
1.84501541917945e+003,-1.31833543595352e-001,1.79351037815055e+002
1.84926861897805e+003,-1.31998665801036e-001,1.79349474085882e+002
1.85353162341478e+003,-1.32164593684818e-001,1.79347906265730e+002
1.85780445509167e+003,-1.32331331385454e-001,1.79346334341597e+002
1.86208713666284e+003,-1.32498883064926e-001,1.79344758300425e+002
1.86637969083464e+003,-1.32667252908628e-001,1.79343178129096e+002
1.87068214036577e+003,-1.32836445125478e-001,1.79341593814436e+002
1.87499450806739e+003,-1.33006463948077e-001,1.79340005343212e+002
1.87931681680324e+003,-1.33177313632885e-001,1.79338412702133e+002
1.88364908948977e+003,-1.33348998460347e-001,1.79336815877848e+002
1.88799134909627e+003,-1.33521522735061e-001,1.79335214856948e+002
1.89234361864495e+003,-1.33694890785943e-001,1.79333609625964e+002
1.89670592121112e+003,-1.33869106966364e-001,1.79332000171365e+002
1.90107827992327e+003,-1.34044175654321e-001,1.79330386479564e+002
1.90546071796322e+003,-1.34220101252598e-001,1.79328768536908e+002
1.90985325856621e+003,-1.34396888188908e-001,1.79327146329687e+002
1.91425592502106e+003,-1.34574540916108e-001,1.79325519844127e+002
1.91866874067026e+003,-1.34753063912279e-001,1.79323889066392e+002
1.92309172891013e+003,-1.34932461680971e-001,1.79322253982586e+002
1.92752491319091e+003,-1.35112738751309e-001,1.79320614578749e+002
1.93196831701689e+003,-1.35293899678212e-001,1.79318970840856e+002
1.93642196394658e+003,-1.35475949042523e-001,1.79317322754821e+002
1.94088587759275e+003,-1.35658891451182e-001,1.79315670306493e+002
1.94536008162263e+003,-1.35842731537419e-001,1.79314013481658e+002
1.94984459975802e+003,-1.36027473960922e-001,1.79312352266035e+002
1.95433945577536e+003,-1.36213123407986e-001,1.79310686645280e+002
1.95884467350596e+003,-1.36399684591712e-001,1.79309016604983e+002
1.96336027683602e+003,-1.36587162252171e-001,1.79307342130667e+002
1.96788628970681e+003,-1.36775561156607e-001,1.79305663207789e+002
1.97242273611482e+003,-1.36964886099576e-001,1.79303979821739e+002
1.97696964011183e+003,-1.37155141903157e-001,1.79302291957843e+002
1.98152702580507e+003,-1.37346333417134e-001,1.79300599601354e+002
1.98609491735734e+003,-1.37538465519145e-001,1.79298902737460e+002
1.99067333898715e+003,-1.37731543114921e-001,1.79297201351281e+002
1.99526231496885e+003,-1.37925571138444e-001,1.79295495427867e+002
1.99986186963271e+003,-1.38120554552101e-001,1.79293784952199e+002
2.00447202736513e+003,-1.38316498346952e-001,1.79292069909186e+002
2.00909281260870e+003,-1.38513407542853e-001,1.79290350283671e+002
2.01372424986236e+003,-1.38711287188668e-001,1.79288626060423e+002
2.01836636368153e+003,-1.38910142362487e-001,1.79286897224140e+002
2.02301917867824e+003,-1.39109978171782e-001,1.79285163759450e+002
2.02768271952125e+003,-1.39310799753639e-001,1.79283425650908e+002
2.03235701093619e+003,-1.39512612274937e-001,1.79281682882995e+002
2.03704207770568e+003,-1.39715420932547e-001,1.79279935440121e+002
2.04173794466950e+003,-1.39919230953555e-001,1.79278183306623e+002
2.04644463672464e+003,-1.40124047595438e-001,1.79276426466760e+002
2.05116217882553e+003,-1.40329876146276e-001,1.79274664904721e+002
2.05589059598411e+003,-1.40536721924986e-001,1.79272898604618e+002
2.06062991326997e+003,-1.40744590281500e-001,1.79271127550488e+002
2.06538015581049e+003,-1.40953486596967e-001,1.79269351726291e+002
2.07014134879101e+003,-1.41163416284011e-001,1.79267571115911e+002
2.07491351745487e+003,-1.41374384786890e-001,1.79265785703156e+002
2.07969668710366e+003,-1.41586397581743e-001,1.79263995471755e+002
2.08449088309725e+003,-1.41799460176819e-001,1.79262200405360e+002
2.08929613085400e+003,-1.42013578112665e-001,1.79260400487545e+002
2.09411245585086e+003,-1.42228756962345e-001,1.79258595701804e+002
2.09893988362349e+003,-1.42445002331692e-001,1.79256786031551e+002
2.10377843976644e+003,-1.42662319859537e-001,1.79254971460121e+002
2.10862814993325e+003,-1.42880715217855e-001,1.79253151970767e+002
2.11348903983661e+003,-1.43100194112117e-001,1.79251327546663e+002
2.11836113524846e+003,-1.43320762281413e-001,1.79249498170900e+002
2.12324446200018e+003,-1.43542425498752e-001,1.79247663826486e+002
2.12813904598267e+003,-1.43765189571250e-001,1.79245824496347e+002
2.13304491314654e+003,-1.43989060340401e-001,1.79243980163326e+002
2.13796208950219e+003,-1.44214043682273e-001,1.79242130810182e+002
2.14289060112002e+003,-1.44440145507810e-001,1.79240276419589e+002
2.14783047413050e+003,-1.44667371762992e-001,1.79238416974135e+002
2.15278173472433e+003,-1.44895728429162e-001,1.79236552456326e+002
2.15774440915263e+003,-1.45125221523204e-001,1.79234682848577e+002
2.16271852372698e+003,-1.45355857097833e-001,1.79232808133220e+002
2.16770410481966e+003,-1.45587641241820e-001,1.79230928292497e+002
2.17270117886370e+003,-1.45820580080260e-001,1.79229043308564e+002
2.17770977235312e+003,-1.46054679774805e-001,1.79227153163487e+002
2.18272991184296e+003,-1.46289946523941e-001,1.79225257839244e+002
2.18776162394951e+003,-1.46526386563242e-001,1.79223357317722e+002
2.19280493535041e+003,-1.46764006165628e-001,1.79221451580718e+002
2.19785987278478e+003,-1.47002811641601e-001,1.79219540609940e+002
2.20292646305342e+003,-1.47242809339560e-001,1.79217624387000e+002
2.20800473301886e+003,-1.47484005646024e-001,1.79215702893423e+002
2.21309470960560e+003,-1.47726406985920e-001,1.79213776110635e+002
2.21819641980018e+003,-1.47970019822875e-001,1.79211844019975e+002
2.22330989065136e+003,-1.48214850659411e-001,1.79209906602683e+002
2.22843514927026e+003,-1.48460906037335e-001,1.79207963839905e+002
2.23357222283049e+003,-1.48708192537923e-001,1.79206015712694e+002
2.23872113856830e+003,-1.48956716782242e-001,1.79204062202004e+002
2.24388192378272e+003,-1.49206485431438e-001,1.79202103288694e+002
2.24905460583574e+003,-1.49457505186980e-001,1.79200138953523e+002
2.25423921215239e+003,-1.49709782791010e-001,1.79198169177156e+002
2.25943577022093e+003,-1.49963325026583e-001,1.79196193940154e+002
2.26464430759302e+003,-1.50218138717967e-001,1.79194213222983e+002
2.26986485188378e+003,-1.50474230730965e-001,1.79192227006005e+002
2.27509743077203e+003,-1.50731607973180e-001,1.79190235269485e+002
2.28034207200037e+003,-1.50990277394346e-001,1.79188237993582e+002
2.28559880337539e+003,-1.51250245986597e-001,1.79186235158356e+002
2.29086765276773e+003,-1.51511520784796e-001,1.79184226743762e+002
2.29614864811232e+003,-1.51774108866859e-001,1.79182212729652e+002
2.30144181740846e+003,-1.52038017353999e-001,1.79180193095773e+002
2.30674718872002e+003,-1.52303253411128e-001,1.79178167821766e+002
2.31206479017555e+003,-1.52569824247093e-001,1.79176136887169e+002
2.31739464996843e+003,-1.52837737115061e-001,1.79174100271409e+002
2.32273679635706e+003,-1.53106999312790e-001,1.79172057953807e+002
2.32809125766496e+003,-1.53377618182977e-001,1.79170009913577e+002
2.33345806228096e+003,-1.53649601113588e-001,1.79167956129823e+002
2.33883723865931e+003,-1.53922955538175e-001,1.79165896581539e+002
2.34422881531987e+003,-1.54197688936237e-001,1.79163831247607e+002
2.34963282084826e+003,-1.54473808833492e-001,1.79161760106799e+002
2.35504928389596e+003,-1.54751322802296e-001,1.79159683137775e+002
2.36047823318053e+003,-1.55030238461935e-001,1.79157600319081e+002
2.36591969748571e+003,-1.55310563478988e-001,1.79155511629150e+002
2.37137370566161e+003,-1.55592305567663e-001,1.79153417046299e+002
2.37684028662483e+003,-1.55875472490143e-001,1.79151316548730e+002
2.38231946935864e+003,-1.56160072056970e-001,1.79149210114529e+002
2.38781128291313e+003,-1.56446112127376e-001,1.79147097721664e+002
2.39331575640534e+003,-1.56733600609650e-001,1.79144979347986e+002
2.39883291901944e+003,-1.57022545461495e-001,1.79142854971225e+002
2.40436280000688e+003,-1.57312954690420e-001,1.79140724568994e+002
2.40990542868654e+003,-1.57604836354077e-001,1.79138588118783e+002
2.41546083444489e+003,-1.57898198560653e-001,1.79136445597961e+002
2.42102904673613e+003,-1.58193049469236e-001,1.79134296983775e+002
2.42661009508236e+003,-1.58489397290222e-001,1.79132142253348e+002
2.43220400907376e+003,-1.58787250285663e-001,1.79129981383680e+002
2.43781081836870e+003,-1.59086616769671e-001,1.79127814351643e+002
2.44343055269392e+003,-1.59387505108806e-001,1.79125641133986e+002
2.44906324184469e+003,-1.59689923722468e-001,1.79123461707329e+002
2.45470891568498e+003,-1.59993881083327e-001,1.79121276048165e+002
2.46036760414758e+003,-1.60299385717640e-001,1.79119084132858e+002
2.46603933723429e+003,-1.60606446205765e-001,1.79116885937640e+002
2.47172414501608e+003,-1.60915071182475e-001,1.79114681438615e+002
2.47742205763323e+003,-1.61225269337441e-001,1.79112470611754e+002
2.48313310529552e+003,-1.61537049415588e-001,1.79110253432895e+002
2.48885731828234e+003,-1.61850420217576e-001,1.79108029877742e+002
2.49459472694290e+003,-1.62165390600151e-001,1.79105799921864e+002
2.50034536169638e+003,-1.62481969476649e-001,1.79103563540696e+002
2.50610925303206e+003,-1.62800165817370e-001,1.79101320709534e+002
2.51188643150953e+003,-1.63119988650052e-001,1.79099071403536e+002
2.51767692775880e+003,-1.63441447060275e-001,1.79096815597724e+002
2.52348077248052e+003,-1.63764550191914e-001,1.79094553266975e+002
2.52929799644609e+003,-1.64089307247637e-001,1.79092284386030e+002
2.53512863049785e+003,-1.64415727489265e-001,1.79090008929486e+002
2.54097270554925e+003,-1.64743820238304e-001,1.79087726871795e+002
2.54683025258499e+003,-1.65073594876373e-001,1.79085438187267e+002
2.55270130266119e+003,-1.65405060845668e-001,1.79083142850066e+002
2.55858588690559e+003,-1.65738227649432e-001,1.79080840834209e+002
2.56448403651766e+003,-1.66073104852465e-001,1.79078532113566e+002
2.57039578276881e+003,-1.66409702081520e-001,1.79076216661859e+002
