f,v1,v2
7835.6831406389019,-0.0057139399854222658,-0.85251529309694041
7840.5400958504133,-0.006181779084441695,-0.85868078512906121
7845.4000616499616,-0.0060315331884151693,-0.86379581733487942
7850.2630399036634,-0.0061438148628531614,-0.86987977002078165
7855.1290324787906,-0.0065330860343567332,-0.87535748192421947
7859.9980412437717,-0.0053526179017080811,-0.88051619851938823
7864.8700680681977,-0.0066594084815488506,-0.88719973949485664
7869.7451148228129,-0.0059979439636405852,-0.89250505630588239
7874.6231833795237,-0.0058713680030514368,-0.89891291636810355
7879.504275611398,-0.005673618506213552,-0.90526073043605104
7884.3883933926645,-0.0059348661901691387,-0.91124258472460917
7889.2755385987102,-0.0050972250044011022,-0.91691410598209855
7894.1657131060892,-0.0060737835367263137,-0.92397666587703753
7899.0589187925134,-0.0058078897531695052,-0.93049597658587213
7903.9551575368669,-0.0054634529904521185,-0.93641760792742446
7908.8544312191898,-0.0058932979363041909,-0.94245892288757394
7913.756741720691,-0.0053709367345720314,-0.94971122231740746
7918.6620909237472,-0.0050928845476551216,-0.95589144835207362
7923.5704807119,-0.0053813719361697982,-0.96241923459455747
7928.4819129698581,-0.0060317026972989581,-0.96926128289136981
7933.3963895834986,-0.0053823198128946292,-0.97547454418211599
7938.3139124398695,-0.0061895292853243493,-0.98294228275553497
7943.234483427188,-0.0058379776884485987,-0.99043200753002303
7948.1581044348377,-0.0065338088853851197,-0.99683952616224469
7953.0847773533778,-0.0066877849992615646,-1.0044140907601766
7958.0145040745401,-0.0065202290460587399,-1.0119894584101921
7962.9472864912223,-0.0067462230137657351,-1.0190059378869467
7967.8831264975051,-0.0076836668056661766,-1.0274993675008754
7972.8220259886348,-0.0080182432067977139,-1.0351060039433015
7977.7639868610368,-0.0075711412346338809,-1.041484820641263
7982.7090110123108,-0.0090896413425115286,-1.0507698251609356
7987.6571003412328,-0.0087308933296477466,-1.057648132569708
7992.6082567477588,-0.0095227854938256945,-1.0657093619131837
7997.5624821330148,-0.0091131971760827091,-1.0729631144200815
8002.5197783993135,-0.010444760888722157,-1.0810920412894607
8007.4801474501401,-0.010898487469561386,-1.0901947458727148
8012.4435911901674,-0.012840531651460612,-1.0995001181379376
8017.4101115252397,-0.012746747983233728,-1.1071726850389536
8022.3797103623911,-0.013948756713550683,-1.1173102681925795
8027.3523896098304,-0.014274844708853561,-1.1250128016389969
8032.3281511769537,-0.015640061227296598,-1.1341054320531352
8037.3069969743419,-0.017509346965248317,-1.1444668903945936
8042.2889289137547,-0.018485101401840422,-1.1534311701155517
8047.2739489081432,-0.020013095981763811,-1.1627769273042192
8052.2620588716363,-0.020693234021477436,-1.1733268242302834
8057.253260719559,-0.022041320219926001,-1.1818656363299591
8062.2475563684166,-0.020518420295875049,-1.1891333874596026
8067.244947735905,-0.018768843830513009,-1.1952928714407447
8072.2454367409073,-0.017697417997027579,-1.2042814508825905
8077.2490253034966,-0.016250732203227224,-1.2099993922842096
8082.2557153449379,-0.01511703986991692,-1.2199509736815157
8087.2655087876847,-0.013664070503112875,-1.2266098159683614
8092.2784075553827,-0.013791971883323005,-1.2352687481478866
8097.2944135728721,-0.012055631311004679,-1.2430485634974067
8102.3135287661808,-0.012015302522448978,-1.2528841030624285
8107.3357550625387,-0.010954340138065568,-1.2605058731493204
8112.3610943903632,-0.01043699192252919,-1.269290541201469
8117.3895486792708,-0.0095391337732163659,-1.2782274064301764
8122.4211198600715,-0.0087998698417266312,-1.2864111562411922
8127.4558098647731,-0.0082892205128378502,-1.2959697727001749
8132.4936206265847,-0.0086288144090621716,-1.3065232466016021
8137.5345540799071,-0.0089866930407388086,-1.3156602074663053
8142.578612160346,-0.0054780756636380124,-1.3232167444400207
8147.6257968047021,-0.0071845552033088182,-1.333928093640405
8152.6761099509795,-0.0065385179763827097,-1.3439676012224826
8157.7295535383846,-0.0073800052609813566,-1.3543867568259067
8162.7861295073199,-0.0073904620331580002,-1.3649269880543915
8167.8458397994,-0.0073904167773832267,-1.3754669979066731
8172.9086863574348,-0.0073873351732495511,-1.3859970214716606
8177.9746711254429,-0.0073629574990683854,-1.3957671045757756
8183.0437960486443,-0.0067388826411487728,-1.4065076495400095
8188.1160630734703,-0.0078171341555509175,-1.4176109497160259
8193.1914741475539,-0.0070174693984774742,-1.4293088363838713
8198.2700312197358,-0.0069868342636079713,-1.4395432181824357
8203.3517362400689,-0.0052217609601699052,-1.4492335623498784
8208.436591159807,-0.0071546881137831159,-1.4622177488878643
8213.5245979314204,-0.0063527904439681891,-1.4728532881001533
8218.6157585085875,-0.0061647576836981353,-1.4842171242084887
8223.7100748461999,-0.0069598488034041672,-1.495881864842157
8228.8075489003531,-0.006059696274754149,-1.5080435302273745
8233.9081826283655,-0.0064110937828078581,-1.5185976270631907
8239.0119779887609,-0.006705549121779464,-1.5301097761210536
8244.1189369412823,-0.0064737486705727723,-1.5428534583083482
8249.229061446882,-0.0058063627454684906,-1.5550729391033091
8254.3423534677331,-0.0071739224150931553,-1.5675588784518832
8259.4588149672236,-0.006135297446482447,-1.5806442692636473
8264.578447909953,-0.0064536623465572688,-1.5926523189111896
8269.7012542617485,-0.006393724328172928,-1.6054105134289831
8274.8272359896491,-0.006780749059901902,-1.6171040659066793
8279.9563950619122,-0.0066639445258258071,-1.6316070909210088
8285.0887334480212,-0.0057664990021823225,-1.6442103252089173
8290.2242531186748,-0.0069461085718108559,-1.6572554349716646
8295.3629560457939,-0.007632852283211651,-1.6715961283942797
8300.5048442025254,-0.0082213597331247199,-1.6849695866206926
8305.6499195632332,-0.0079710752871090251,-1.6995540963172007
8310.7981841035125,-0.0082590661157756172,-1.7131083881653899
8315.9496398001775,-0.0088817617137123724,-1.7268975904778232
8321.104288631268,-0.0092333633810928635,-1.740848530204063
8326.2621325760538,-0.010069960134867467,-1.7568533287221835
8331.4231736150268,-0.010318171770838293,-1.7713339385783322
8336.5874137299088,-0.010721081210160377,-1.7864339148844839
8341.754854903651,-0.011424860083204078,-1.801746849440534
8346.9254991204325,-0.012203941162343416,-1.8174803511148883
8352.0993483656621,-0.012772856273373446,-1.8319158128953485
8357.2764046259781,-0.014848713316842385,-1.8489276139790971
8362.456669889254,-0.015209300827056601,-1.8647915495044414
8367.640146144593,-0.016381372575690591,-1.8812388292266147
8372.8268353823296,-0.018116573383197394,-1.8978905531745094
8378.0167395940352,-0.019626944681940962,-1.9152170024162272
8383.2098607725147,-0.020969830804171551,-1.9321992908844032
8388.4062009118061,-0.021665341119149382,-1.9493171701664234
8393.6057620071861,-0.022969231330211684,-1.9656983386307485
8398.8085460551665,-0.020239069624698847,-1.9809921150427023
8404.0145550535017,-0.01912864233064281,-1.9943484400656788
8409.2237910011736,-0.018322555774115172,-2.0111769468074412
8414.4362558984121,-0.016796101847199749,-2.0264093421005089
8419.6519517466841,-0.016222291980399043,-2.042630354198633
8424.8708805487022,-0.014934823123486932,-2.0587136422888492
8430.0930443084071,-0.014101134835300658,-2.074840704694469
8435.3184450309982,-0.012989985609684273,-2.0899399792725366
8440.5470847229044,-0.012249677316499669,-2.1070938017175971
8445.778965391808,-0.011847462948362936,-2.1252296386557252
8451.0140890466282,-0.010667826184587498,-2.1419762646767224
8456.252457697532,-0.010112158016300304,-2.1590270260918007
8461.4940733559361,-0.010404282962598779,-2.177023815944692
8466.738938034503,-0.0091802664284563584,-2.1946826281666318
8471.9870537471343,-0.0093459856293718266,-2.214520861160481
8477.23842250899,-0.008588914525061624,-2.2322447115912345
8482.4930463364763,-0.0081491490358814502,-2.2509672488403365
8487.7509272472471,-0.0074881768404169106,-2.2699769715246019
8493.0120672602097,-0.0074464114383445378,-2.2901604398636382
8498.2764683955174,-0.0068870947136732375,-2.3085922387764302
8503.5441326745859,-0.0068856492168311708,-2.3297430327036386
8508.8150621200748,-0.0070497457643990584,-2.3488642087526475
8514.089258755901,-0.0069841585289690204,-2.3693804482382106
8519.3667246072328,-0.0064848664932456879,-2.3886958865602477
8524.6474617005006,-0.0065732060631408119,-2.4104146817531165
8529.9314720633829,-0.006306996667412002,-2.4306725921721872
8535.2187577248205,-0.0066558120846566243,-2.4513687159252688
8540.5093207150112,-0.0068627590997889891,-2.4739218636539793
8545.8031630654095,-0.0064065330185641076,-2.4956260600068574
8551.1002868087271,-0.0065376972294625812,-2.5182262616753883
8556.4006939789415,-0.0071018530233341159,-2.539666721442797
8561.7043866112872,-0.007043518030598531,-2.5623932364089081
8567.0113667422611,-0.0070402594097756441,-2.5857690348046796
8572.3216364096206,-0.0071141303869538888,-2.6084386147867682
8577.6351976523893,-0.0065810385939475561,-2.6312302638170326
8582.952052510851,-0.0069546038284546974,-2.6550135226590039
8588.2722030265595,-0.0063121204085621104,-2.6783918881244935
8593.595651242329,-0.0063834034366152623,-2.7008826765157634
8598.9223992022435,-0.006285313042758256,-2.7265675666086633
8604.2524489516472,-0.006671814887080958,-2.7511467253729411
8609.5858025371635,-0.0063165849218594534,-2.7760954425704725
8614.9224620066761,-0.0062341788900591201,-2.801025765761223
8620.2624294093403,-0.0066679865284356874,-2.8257251431226695
8625.6057067955808,-0.0067057729803097965,-2.851748640655853
8630.9522962170922,-0.0071445573027006572,-2.8771167466286185
8636.3021997268461,-0.0072658460326517904,-2.9046366081811725
8641.6554193790798,-0.0073779458619844668,-2.9316504079499328
8647.0119572293097,-0.0080545441696961116,-2.9574397782068829
8652.3718153343216,-0.0082649952631472495,-2.9851926491232526
8657.7349957521801,-0.0084442427151699955,-3.0137785568349189
8663.101500542225,-0.0089859887796197926,-3.0413005547987515
8668.4713317650694,-0.0090482194621499777,-3.0701069986291438
8673.844491482605,-0.0099610751323470064,-3.0985699506579421
8679.2209817580024,-0.0094064619923399147,-3.1268812395389212
8684.6008046557108,-0.0096140235198950621,-3.1542643999843616
8689.983962241462,-0.010027125068466758,-3.1858823200517201
8695.3704565822645,-0.011084563528552872,-3.2150448739043647
8700.7602897464039,-0.011455432736275219,-3.246687550789602
8706.1534638034609,-0.012722657667507534,-3.2775702409927456
8711.5499808242839,-0.013022751482638513,-3.3086387036453675
8716.9498428810148,-0.014450452836130495,-3.3415933260858162
8722.3530520470795,-0.015163699061884263,-3.3728146192447555
8727.7596103971809,-0.016298559453876153,-3.4068143144584417
8733.1695200073191,-0.01725107159867233,-3.4393858294965165
8738.5827829547725,-0.017984515347548254,-3.4723649951384012
8743.9994013181131,-0.020102367069246771,-3.5068100760000358
8749.4193771771952,-0.021094439197568711,-3.5399395579183772
8754.8427126131683,-0.022785329987742787,-3.5762916299804419
8760.2694097084677,-0.022752818001067227,-3.6079297313516574
8765.6994705468205,-0.019992654559852413,-3.6423321320164863
8771.1328972132469,-0.019770690816878926,-3.6767165697873354
8776.5696917940568,-0.018018001036213364,-3.7080862789774693
8782.0098563768588,-0.017442670398144483,-3.7449706673869319
8787.4533930505477,-0.016135784058252854,-3.7772896660560988
8792.9003039053187,-0.014856211999648794,-3.8132741343427505
8798.3505910326603,-0.014155792062192349,-3.850945404100699
8803.8042565253581,-0.013440907247045719,-3.8865108405984801
8809.2613024774964,-0.012946832265373943,-3.9225927532808131
8814.7217309844546,-0.01214174312057196,-3.9598385340208502
8820.1855441429125,-0.010633970073784282,-3.9978448230404462
8825.6527440508489,-0.011084712928892545,-4.0380952606000218
8831.1233328075432,-0.0094173914409392198,-4.0746301544505101
8836.5973125135788,-0.0086682236260559476,-4.1150800299335222
8842.074685270838,-0.009519416301589121,-4.1555092549905064
8847.5554531825037,-0.0087398466085483132,-4.1955930723163579
8853.0396183530684,-0.0082184737394419855,-4.2375287281881278
8858.5271828883251,-0.0082772890395642184,-4.2792125953513294
8864.0181488953713,-0.0081914459752901649,-4.3198780376994383
8869.5125184826175,-0.0071332535181709532,-4.3638921687616889
8875.0102937597712,-0.0069129692269962722,-4.4054361542162201
8880.5114768378517,-0.0079893186504475418,-4.4480422499861234
8886.0160698291893,-0.0077279670438713064,-4.4935301622572972
8891.5240748474243,-0.0075462039708385758,-4.5393601244350874
8897.0354940075013,-0.0075830653016729444,-4.5857388936376289
8902.5503294256796,-0.0077860734148722729,-4.6306797924028809
8908.0685832195322,-0.0068291556793974315,-4.6794956994063783
8913.5902575079381,-0.0077150667634589293,-4.7256687771466659
8919.1153544110985,-0.0079328818786958254,-4.7730630682095914
8924.6438760505207,-0.0069660065142344504,-4.8203609985889875
8930.1758245490309,-0.0071746466553209882,-4.8695335238642397
8935.7112020307723,-0.0073089873439089771,-4.9191763341830788
8941.2500106212046,-0.0072794624190139785,-4.9693745154750726
8946.7922524470978,-0.0076065036108630604,-5.0203332184224525
8952.3379296365529,-0.0068938754515545063,-5.0734391398796221
8957.8870443189808,-0.0072508822173504477,-5.1256608454438179
8963.4395986251111,-0.0066330737025359215,-5.1759815911735405
8968.9955946870014,-0.0059169452548964961,-5.228199885463571
8974.555034638026,-0.0071391356447998719,-5.2849963259075867
8980.1179206128836,-0.0075623200357414801,-5.3397723958778522
8985.6842547475917,-0.0068564703104118585,-5.3947318700015332
8991.2540391794992,-0.007075569595326358,-5.4515407541777776
8996.8272760472755,-0.007223493876700831,-5.5085786877420473
9002.4039674909145,-0.0069013156065489481,-5.5661659682876072
9007.9841156517377,-0.0082323343759177353,-5.6252372613315895
9013.5677226723983,-0.0073605201412098187,-5.6809468894344235
9019.1547906968681,-0.0080860712633356504,-5.7455132530269815
9024.7453218704559,-0.007473657213117337,-5.8037404059631452
9030.3393183397984,-0.0077885538534466104,-5.8657414234142182
9035.936782252862,-0.008262194279161611,-5.9269499381627364
9041.5377157589446,-0.0072305904610293799,-5.9901003304324876
9047.1421210086755,-0.0073374988366229667,-6.0565894002755583
9052.7500001540229,-0.0085014925742660542,-6.1189520247643925
9058.3613553482755,-0.0083724185200299475,-6.1833894859635876
9063.9761887460736,-0.009558649706390766,-6.2504105255889222
9069.5945025033798,-0.0094266457645711208,-6.3187706517271298
9075.2162987774991,-0.0099496232609782298,-6.389545533823787
9080.8415797270736,-0.010703261173792611,-6.4571453290882417
9086.4703475120823,-0.011443814394107445,-6.5268908183462493
9092.1026042938447,-0.011323229269955853,-6.5982973120940782
9097.7383522350156,-0.011668808837880209,-6.6695340818429969
9103.3775934995938,-0.013132188861953272,-6.7438262848745421
9109.0203302529208,-0.013741074159022003,-6.8197940186266193
9114.6665646616766,-0.014712534403110277,-6.8959665519123465
9120.3162988938857,-0.014956774042760078,-6.9743621471097859
9125.9695351189202,-0.01699790609550357,-7.0502217079757736
9131.6262755074913,-0.017863707262752351,-7.1294039735722672
9137.2865222316559,-0.019335163410772474,-7.2094090895295277
9142.9502774648226,-0.020213555591715011,-7.2914605774680723
9148.6175433817425,-0.021167336531827934,-7.374319905891741
9154.2883221585143,-0.023339092989561362,-7.4575193695073896
9159.9626159725904,-0.022232070377500676,-7.5409320253049641
9165.6404270027688,-0.020834803053828829,-7.6238793260872804
9171.3217574291975,-0.019208490771472374,-7.7086915298373029
9177.0066094333797,-0.018454810577983937,-7.7941079668229989
9182.6949851981663,-0.017593557840865363,-7.882496180893388
9188.3868869077651,-0.016158335565086192,-7.9707818658450558
9194.0823167477374,-0.015417055121842818,-8.0601218468188947
9199.7812769049924,-0.01405188571667571,-8.1555022796786165
9205.483769567807,-0.013726378669058469,-8.2437515535491634
9211.1897969258043,-0.012599318323849831,-8.3418185731309293
9216.8993611699698,-0.011818202758280107,-8.4361373066422125
9222.6124644926458,-0.011419304024186916,-8.5332510022613466
9228.32910908753,-0.010796248276071585,-8.6330941606413507
9234.0492971496878,-0.010351869838334511,-8.7323704024323376
9239.7730308755363,-0.011031482793575421,-8.8390714154574805
9245.500312462862,-0.0096426189857810925,-8.9412458304166229
9251.2311441108068,-0.0091585385984289738,-9.0467515024008236
9256.9655280198804,-0.0086913198342074109,-9.1533226450317038
9262.7034663919567,-0.0078422561531865942,-9.2661496354535071
9268.4449614302703,-0.0082795883511438424,-9.372385024283048
9274.1900153394254,-0.0083184518161267731,-9.4871339523038714
9279.9386303253905,-0.0082118015532945763,-9.6030714690837939
9285.6908085955019,-0.0078015308012414544,-9.7212363337333709
9291.4465523584659,-0.0071278659569013209,-9.8379682251940608
9297.2058638243561,-0.007538380452664372,-9.9592307743299529
9302.9687452046146,-0.0085061610490455193,-10.081786969332425
9308.7351987120564,-0.0081944310376360074,-10.206602979168052
9314.5052265608701,-0.0079199054911928343,-10.332571960542312
9320.2788309666139,-0.0085105795066187824,-10.460506030869315
9326.0560141462174,-0.0086564680320645408,-10.592173619457995
9331.8367783179874,-0.0080251840903213349,-10.731839040776251
9337.6211257016075,-0.0077997894314183955,-10.863536102961863
9343.409058518133,-0.0086640721339562871,-11.00608292729067
9349.2005789899958,-0.0081200408362439077,-11.152201963638928
9354.9956893410108,-0.007146812436315559,-11.289633813546562
9360.7943917963676,-0.0084616768225225687,-11.436246724049644
9366.5966885826329,-0.007696348166286184,-11.589554320091025
9372.4025819277558,-0.0075989560805725517,-11.744128825280871
9378.2120740610699,-0.0081742977105542063,-11.898501592843388
9384.0251672132836,-0.0077169934743470279,-12.057994017265374
9389.8418636164952,-0.0073643867665500341,-12.223171917896025
