f,v1,v2
7484.4931991949315,-0.014563917906077506,-1.0822547744523427
7489.1324690067522,-0.013126898109335691,-1.0832518926608961
7493.7746144741195,-0.012637226017356569,-1.0857638056874674
7498.4196373795112,-0.011584194069622723,-1.0859810161111114
7503.06753950651,-0.01084388482760441,-1.0875453003005739
7507.7183226398065,-0.010237604055586276,-1.0891705702764489
7512.3719885651899,-0.0060823472650651834,-1.0859715331298929
7517.0285390695662,-0.005913559869589218,-1.0887185130566337
7521.687975940943,-0.00565913951232836,-1.0909926534680356
7526.3503009684364,-0.006219995337870942,-1.0936802324718928
7531.0155159422739,-0.0056116175741683007,-1.0958849474222361
7535.6836226537898,-0.0052796407328281518,-1.0975946988857654
7540.3546228954301,-0.0058800216558366368,-1.100570155801333
7545.0285184607546,-0.0065220041954798681,-1.1026598801538736
7549.7053111444302,-0.0060075527718739764,-1.1044533686346212
7554.3850027422395,-0.0063411290108657641,-1.1067021436942417
7559.0675950510749,-0.0064292714567699876,-1.1092390258772855
7563.7530898689465,-0.005971931340904341,-1.1112612135104829
7568.4414889949776,-0.0055521343603261416,-1.1135582561315451
7573.1327942294047,-0.006141010773059479,-1.1163025557933701
7577.827007373583,-0.005398525638401451,-1.1174925862267295
7582.524130229981,-0.0056628404890638803,-1.1198367105607967
7587.2241646021903,-0.0056245798814980024,-1.1223659220957534
7591.9271122949121,-0.0050257913711225866,-1.1240028383539953
7596.6329751139729,-0.0054901074640051426,-1.1269730892536916
7601.3417548663156,-0.0054629378652760749,-1.1289776577601338
7606.0534533600048,-0.0055352496560731957,-1.1307237445023566
7610.7680724042257,-0.0059502321070247933,-1.1342059857021791
7615.4856138092828,-0.0058103176891276809,-1.1358056424605776
7620.206079386604,-0.0054126858877855469,-1.1385217635587526
7624.9294709487403,-0.0056531846486194155,-1.141022515394762
7629.6557903093662,-0.0054720647377836688,-1.1430118682830328
7634.3850392832801,-0.0060402589424525498,-1.1460152901770413
7639.1172196864063,-0.0059386205861230532,-1.1482317252963647
7643.8523333357916,-0.0057998244755667634,-1.1504312169421089
7648.5903820496133,-0.006278857773631079,-1.1533615365193983
7653.3313676471735,-0.0058513226511356098,-1.1551780232876867
7658.0752919489005,-0.0065799286153109,-1.1580197483199064
7662.8221567763558,-0.0073122168545395102,-1.1621291890589043
7667.5719639522249,-0.0071588287634695167,-1.1646011432930035
7672.3247153003249,-0.0075551751157465563,-1.1669175460927166
7677.0804126456032,-0.0080631740119044525,-1.1700675895234196
7681.8390578141407,-0.0085860263111792977,-1.1731690807514694
7686.6006526331485,-0.0089963826828641409,-1.1752205167652447
7691.3651989309674,-0.0094905344478887523,-1.1790129091199737
7696.1326985370742,-0.010651523614424702,-1.1823969154549934
7700.9031532820827,-0.011095760301860423,-1.1852762077939147
7705.6765649977369,-0.012662103774095445,-1.1889019519983435
7710.4529355169179,-0.012443525177241845,-1.1920947629531848
7715.2322666736418,-0.014119085454599419,-1.1955535158204502
7720.0145603030624,-0.014097935997529114,-1.1985833676674156
7724.7998182414731,-0.014315546080091932,-1.2014056485982652
7729.5880423263006,-0.017335695260853476,-1.2067573475221125
7734.3792343961168,-0.018711668916658826,-1.2105777204104897
7739.1733962906274,-0.020081493057613423,-1.2146645496493735
7743.9705298506797,-0.021008878184177755,-1.2183017679824659
7748.770636918267,-0.022208974756597905,-1.2222813620709898
7753.5737193365167,-0.019832901030922466,-1.221729219828573
7758.3797789497057,-0.018590467245750978,-1.2226867182418792
7763.1888176032498,-0.017400789488233405,-1.2246067153010456
7768.0008371437088,-0.016462310922596396,-1.2269269323307939
7772.8158394187903,-0.014088187141988343,-1.2269969458717733
7777.6338262773434,-0.01421993807762992,-1.2295663083082049
7782.4547995693647,-0.013003519048163284,-1.2304043703234782
7787.2787611459999,-0.012846210950617108,-1.2338748503731116
7792.1057128595367,-0.011600634940863018,-1.2345319708763132
7796.9356565634153,-0.011036668442850627,-1.2370959425771855
7801.7685941122245,-0.010001789162266628,-1.2388802177993508
7806.604527361701,-0.0093009459244776313,-1.2403686135564236
7811.4434581687337,-0.0088254968421272815,-1.2432063746992197
7816.2853883913585,-0.0059130010032958863,-1.2438786791775462
7821.1303198887699,-0.0058193808995466246,-1.2454252572994013
7825.9782545213075,-0.0064452470735986683,-1.2494329806412006
7830.8291941504685,-0.0063985095848101232,-1.2519554118505596
7835.6831406389019,-0.006501548680019913,-1.2544016582197528
7840.5400958504133,-0.0064635431300485782,-1.257898836328043
7845.4000616499616,-0.0070120167960650969,-1.2613936868575606
7850.2630399036634,-0.0058770546999490341,-1.2628007486537209
7855.1290324787906,-0.0065509166438804016,-1.2661180877286349
7859.9980412437717,-0.0059184415975134423,-1.2684826182130229
7864.8700680681977,-0.0057381919753409123,-1.2712072734498787
7869.7451148228129,-0.006187035312802458,-1.2735881429878315
7874.6231833795237,-0.0059696236961416394,-1.2771049072016947
7879.504275611398,-0.0059459242085678626,-1.2808679286001783
7884.3883933926645,-0.0061890079494763082,-1.2830360699867844
7889.2755385987102,-0.0062417842338237479,-1.286031524589728
7894.1657131060892,-0.0055186942012668758,-1.2886472336612262
7899.0589187925134,-0.0054272452459429915,-1.2927598369165281
7903.9551575368669,-0.005808470559622512,-1.2948669593564479
7908.8544312191898,-0.0064175058313934042,-1.2982017508142043
7913.756741720691,-0.0056960457953238999,-1.3011059147639692
7918.6620909237472,-0.0063965768576585008,-1.3040745416906812
7923.5704807119,-0.0057276345644117254,-1.306636261824268
7928.4819129698581,-0.0055477575191593426,-1.309429836200261
7933.3963895834986,-0.0057467811783670202,-1.3129538771160953
7938.3139124398695,-0.0058277329110574799,-1.3168619435117019
7943.234483427188,-0.0071177336094510775,-1.3203721324335849
7948.1581044348377,-0.006368413275601041,-1.3224649571936544
7953.0847773533778,-0.0063752850492359639,-1.3256825890014485
7958.0145040745401,-0.0066275518523073364,-1.3300715401393641
7962.9472864912223,-0.0072607825117552462,-1.333294020096643
7967.8831264975051,-0.0071292863402050042,-1.3358861050324842
7972.8220259886348,-0.0086084897678271807,-1.3402323791049275
7977.7639868610368,-0.0074338991551506197,-1.3427840897177588
7982.7090110123108,-0.0089315651614133625,-1.3476260476839768
7987.6571003412328,-0.0096436493976204164,-1.3515494496686173
7992.6082567477588,-0.0091672908759320246,-1.3546531549533125
7997.5624821330148,-0.010375474974831937,-1.3586388404013785
8002.5197783993135,-0.0099495077360956512,-1.3621079356315842
8007.4801474501401,-0.011079203273892037,-1.3660102909557714
8012.4435911901674,-0.012005732566682421,-1.3709624857230127
8017.4101115252397,-0.012729528110985279,-1.3751339703516181
8022.3797103623911,-0.013271206046508782,-1.3787776185657818
8027.3523896098304,-0.014666888916839205,-1.3832123783689827
8032.3281511769537,-0.01621755973808791,-1.3885892221151712
8037.3069969743419,-0.017022208177751894,-1.3925560906945864
8042.2889289137547,-0.017905397859973533,-1.3971087357626253
8047.2739489081432,-0.018708588205498738,-1.4012773219391204
8052.2620588716363,-0.020089844160223993,-1.4055669082520574
8057.253260719559,-0.02296070080166162,-1.4122142378200964
8062.2475563684166,-0.019722155042999429,-1.4134108360943853
8067.244947735905,-0.019258676328019218,-1.415616050350045
8072.2454367409073,-0.017678434910651956,-1.4179093586659339
8077.2490253034966,-0.016451096769750272,-1.4204755591965921
8082.2557153449379,-0.015972409436268764,-1.4234658927063699
8087.2655087876847,-0.014861989892817777,-1.4268389360321787
8092.2784075553827,-0.014363119722130689,-1.4297246911482409
8097.2944135728721,-0.012368636557555952,-1.4313295842189511
8102.3135287661808,-0.011883356027616854,-1.4339089648215695
8107.3357550625387,-0.010991057284767635,-1.4374099466233377
8112.3610943903632,-0.010874311644443396,-1.4404883010700202
8117.3895486792708,-0.010767750833569831,-1.4437838547622621
8122.4211198600715,-0.0094336358578108494,-1.4477165130524969
8127.4558098647731,-0.0088705243899668308,-1.4503706451482761
8132.4936206265847,-0.0088267853237601404,-1.4539035079800355
8137.5345540799071,-0.0076939901786463368,-1.4576936270399441
8142.578612160346,-0.0073235706516573788,-1.4606752048353049
8147.6257968047021,-0.0075861294540989881,-1.4645420078357612
8152.6761099509795,-0.006938470523446592,-1.4681120904456189
8157.7295535383846,-0.0067809134510703924,-1.4723761947382537
8162.7861295073199,-0.0075049712080601126,-1.4768663500224997
8167.8458397994,-0.007469868681945737,-1.4805180753761671
8172.9086863574348,-0.0069731384667396151,-1.4846252519266978
8177.9746711254429,-0.006239341631082705,-1.4884963776874107
8183.0437960486443,-0.0067458333095221108,-1.4936436308866476
8188.1160630734703,-0.0072736755229109492,-1.4981839079980872
8193.1914741475539,-0.0074837887325392583,-1.5020789589422803
8198.2700312197358,-0.0062457029235544765,-1.5069483341019587
8203.3517362400689,-0.0061451288586194123,-1.5105443342102618
8208.436591159807,-0.0067052453274352233,-1.5159491533195746
8213.5245979314204,-0.0061065628057350926,-1.5195185972399259
8218.6157585085875,-0.0063161186238508121,-1.5249632027716706
8223.7100748461999,-0.0059213701557437881,-1.5288342608594776
8228.8075489003531,-0.0063193886864225252,-1.5344456071115924
8233.9081826283655,-0.0065667525785618941,-1.5380849090604045
8239.0119779887609,-0.0057755838414836544,-1.5427511140226369
8244.1189369412823,-0.005926620776545862,-1.5473252110705202
8249.229061446882,-0.0064714829054424144,-1.553434707523661
8254.3423534677331,-0.0065273769167131053,-1.5588366603243902
8259.4588149672236,-0.0071437036927637122,-1.5630606786774346
8264.578447909953,-0.0060393979731851446,-1.5673733130992775
8269.7012542617485,-0.0064753380817406496,-1.5724469599187409
8274.8272359896491,-0.006886748553227658,-1.5781847787158541
8279.9563950619122,-0.0055932447450051104,-1.5832371495334197
8285.0887334480212,-0.0072356453189373641,-1.5884724798456049
8290.2242531186748,-0.0067930160904108548,-1.5931930142258097
8295.3629560457939,-0.007460580274959756,-1.5985744431863078
8300.5048442025254,-0.0078049827527755123,-1.6039304846976932
8305.6499195632332,-0.0081934922518460563,-1.607781938222578
8310.7981841035125,-0.008930856254350009,-1.613961365687002
8315.9496398001775,-0.0083570691457632677,-1.6179229556837305
8321.104288631268,-0.0093073521844727943,-1.6244533309829325
8326.2621325760538,-0.010183156887754098,-1.6292284767391931
8331.4231736150268,-0.010396877160526112,-1.6338618364114881
8336.5874137299088,-0.012504255756569936,-1.6400507053669071
8341.754854903651,-0.0116198113099336,-1.6438364061546642
8346.9254991204325,-0.011990084352323922,-1.6479830731645402
8352.0993483656621,-0.013838965338577034,-1.6543614530804716
8357.2764046259781,-0.013941877401947458,-1.6588549171946938
8362.456669889254,-0.015871885534266855,-1.6645388168871373
8367.640146144593,-0.016099994815230625,-1.6689642575411334
8372.8268353823296,-0.017610246567337857,-1.6740317616553182
8378.0167395940352,-0.018374164828080491,-1.6794773469311977
8383.2098607725147,-0.020498199715736846,-1.685320615667651
8388.4062009118061,-0.021585337534039357,-1.6891239424779809
8393.6057620071861,-0.022481950230662791,-1.694288281844778
8398.8085460551665,-0.020794245718333482,-1.6958521635762611
8404.0145550535017,-0.019792016716243355,-1.6988773800668089
8409.2237910011736,-0.018647114773027013,-1.7005747446248067
8414.4362558984121,-0.016925325914190752,-1.7023103728651146
8419.6519517466841,-0.016040957389256278,-1.7055832424651449
8424.8708805487022,-0.015030055079208468,-1.7082745235357644
8430.0930443084071,-0.01414407102160919,-1.7104101939356124
8435.3184450309982,-0.012729717751742919,-1.7122428194420851
8440.5470847229044,-0.011721678100383725,-1.7151251851298337
8445.778965391808,-0.011612852253794275,-1.7178200958216185
8451.0140890466282,-0.010953117604276533,-1.7201997026634539
8456.252457697532,-0.011129563739226436,-1.7239783325772624
8461.4940733559361,-0.009758510470268017,-1.7268711005975184
8466.738938034503,-0.0093681575857214872,-1.729253322766195
8471.9870537471343,-0.0087134306904755252,-1.732510301113654
8477.23842250899,-0.0081119172192817817,-1.735106819031186
8482.4930463364763,-0.0078381919960523686,-1.7385518551422188
8487.7509272472471,-0.0075332549625617765,-1.741387383048032
8493.0120672602097,-0.0070917406098790292,-1.7446740614888014
8498.2764683955174,-0.0067601022733906977,-1.7473440965424549
8503.5441326745859,-0.0073368123312440589,-1.7509907243218468
8508.8150621200748,-0.0066855900116795045,-1.7545877825993106
8514.089258755901,-0.0071318709531398433,-1.7588595034379577
8519.3667246072328,-0.0070809535121027604,-1.7602695081885
8524.6474617005006,-0.0072525246358274929,-1.7654663701919258
8529.9314720633829,-0.0068983276950465057,-1.7688454899070003
8535.2187577248205,-0.0065692650502678016,-1.7720773254980706
8540.5093207150112,-0.0064378939418705365,-1.7763110882388218
8545.8031630654095,-0.0076789878165222855,-1.7804039285920541
8551.1002868087271,-0.0068551784129618027,-1.7837302248189122
8556.4006939789415,-0.0070819417697091207,-1.7885603112869031
8561.7043866112872,-0.0076651703400906299,-1.7920258082258524
8567.0113667422611,-0.0068535512935851192,-1.794254460471538
8572.3216364096206,-0.0076678100534481649,-1.798904614563364
8577.6351976523893,-0.0065745129856237313,-1.8031131946026049
8582.952052510851,-0.0071140300431806998,-1.8074784116856986
8588.2722030265595,-0.0077404804860894336,-1.8114233303508609
8593.595651242329,-0.0071357486823894235,-1.8145300210834869
8598.9223992022435,-0.0071109029596948346,-1.8184805022672115
8604.2524489516472,-0.006033233113592178,-1.8220755964345159
8609.5858025371635,-0.0061286676075069588,-1.8273824266569321
8614.9224620066761,-0.0061613418679987084,-1.8318156273667783
8620.2624294093403,-0.007006412702832786,-1.8363073813721291
8625.6057067955808,-0.0068783620880260785,-1.8406188372995189
8630.9522962170922,-0.0069420770524575293,-1.8448803300406573
8636.3021997268461,-0.0067991468787740213,-1.8487542401695025
8641.6554193790798,-0.007168515159781147,-1.8541570321584446
8647.0119572293097,-0.0068437609290217518,-1.8580288388686106
8652.3718153343216,-0.0072196176874960629,-1.862296131512241
8657.7349957521801,-0.0068399818251901508,-1.8667017011071265
8663.101500542225,-0.0076636843830323407,-1.8723860137884647
8668.4713317650694,-0.0086731864728247128,-1.8784900372807156
8673.844491482605,-0.0090653417263166138,-1.8838327640028629
8679.2209817580024,-0.0091794057552645955,-1.8878237556936175
8684.6008046557108,-0.010305039234244053,-1.8944679185514222
8689.983962241462,-0.010405538948509607,-1.8994234824775553
8695.3704565822645,-0.01182112103380481,-1.9040610101995414
8700.7602897464039,-0.011354367900861069,-1.9093950821397263
8706.1534638034609,-0.012304561474479942,-1.9158401065109989
8711.5499808242839,-0.013926098902200732,-1.9216562224503118
8716.9498428810148,-0.013649237000082444,-1.9269395899099075
8722.3530520470795,-0.01523474931175367,-1.9331513580889415
8727.7596103971809,-0.016008858440264905,-1.9391897298494534
8733.1695200073191,-0.017278240100168821,-1.9458163253472676
8738.5827829547725,-0.018051106292422694,-1.951363258789909
8743.9994013181131,-0.019313649579641143,-1.9589439004177402
8749.4193771771952,-0.021284911076076503,-1.964730094118361
8754.8427126131683,-0.022508423569056794,-1.9719010349179202
8760.2694097084677,-0.022166527435250587,-1.9773231832369309
8765.6994705468205,-0.020596136980904393,-1.9807533879665642
8771.1328972132469,-0.018639474293499343,-1.9851428832897735
8776.5696917940568,-0.018519159819046057,-1.9902362607734112
8782.0098563768588,-0.017109225017394439,-1.9938055813954059
8787.4533930505477,-0.015565537448049786,-1.9983914744366904
8792.9003039053187,-0.014784400126527427,-2.0026172171958874
8798.3505910326603,-0.014613919215591839,-2.0070144787699657
8803.8042565253581,-0.013450702057773805,-2.0123929063621686
8809.2613024774964,-0.012289617080261744,-2.0177853914678945
8814.7217309844546,-0.01198899231017906,-2.0218181638683612
8820.1855441429125,-0.011132874653793855,-2.0292204121622746
8825.6527440508489,-0.0098777100213312801,-2.0325671876585893
8831.1233328075432,-0.01000565689792687,-2.0380970125625049
8836.5973125135788,-0.0094666272654481028,-2.0434945922098429
8842.074685270838,-0.0090507954922700654,-2.0493573384943247
8847.5554531825037,-0.0085287434830562947,-2.0551055090764048
8853.0396183530684,-0.0080516944062448172,-2.0617947554417699
8858.5271828883251,-0.008303353023845857,-2.0664878329447043
8864.0181488953713,-0.0079485289491468929,-2.0716133205429248
8869.5125184826175,-0.0076699375014308759,-2.0782163996551151
8875.0102937597712,-0.0073228835125579393,-2.0842826637351743
8880.5114768378517,-0.0074427484962221596,-2.0902612143551842
8886.0160698291893,-0.0076550761274998356,-2.0987001738867228
8891.5240748474243,-0.0076856019715240472,-2.1035586942963773
8897.0354940075013,-0.0083112207208184529,-2.1105145228102025
8902.5503294256796,-0.0077459318000327277,-2.1163130259942502
8908.0685832195322,-0.0078206982838035285,-2.1238320171491258
8913.5902575079381,-0.0071207154069766465,-2.1298342017861787
8919.1153544110985,-0.0075541258505798393,-2.1360397761812209
8924.6438760505207,-0.0077621251559980078,-2.1428603898409149
8930.1758245490309,-0.0081225183586295831,-2.1492511833162466
8935.7112020307723,-0.007656895829431634,-2.1564752559908995
8941.2500106212046,-0.0077651180296596156,-2.1633849706895742
8946.7922524470978,-0.0076608975034951812,-2.169332206947769
8952.3379296365529,-0.0071873210679996745,-2.1760526707416661
8957.8870443189808,-0.0078101680175905316,-2.1843923542310231
8963.4395986251111,-0.0069656982973942023,-2.1899827763045225
8968.9955946870014,-0.0073068475574899214,-2.1990798218880507
8974.555034638026,-0.0065371388826181206,-2.2044547203954687
8980.1179206128836,-0.0076395776158588898,-2.2116973484315237
8985.6842547475917,-0.007349948700043428,-2.2192757772557345
8991.2540391794992,-0.0067404606634465861,-2.2244980928341511
8996.8272760472755,-0.0078075585223148216,-2.2342896020778054
9002.4039674909145,-0.0075101933985678706,-2.2408249161284757
9007.9841156517377,-0.0078270478538723966,-2.247907953154983
9013.5677226723983,-0.0076377852273754373,-2.2553798649239867
9019.1547906968681,-0.008117706354134533,-2.2619262394681323
9024.7453218704559,-0.0078776934736267887,-2.2699952455876691
9030.3393183397984,-0.0081392814361185804,-2.2781312995507266
9035.936782252862,-0.0078790302483171017,-2.285622218099995
9041.5377157589446,-0.0089297318835757557,-2.2940618206668839
9047.1421210086755,-0.0082231824703878319,-2.3001339335684086
9052.7500001540229,-0.0087041464114592879,-2.309468069312774
9058.3613553482755,-0.0090731455841478563,-2.3170874297316506
9063.9761887460736,-0.0093920925651911329,-2.3246774389860212
9069.5945025033798,-0.010480860561258111,-2.3337017305204477
9075.2162987774991,-0.011762798436026834,-2.3434180459693481
9080.8415797270736,-0.011231615197472945,-2.3510405918575557
9086.4703475120823,-0.010692682535941675,-2.3578159200365807
9092.1026042938447,-0.012115992798219705,-2.3675384525957863
9097.7383522350156,-0.012648205218160152,-2.3768769017896458
9103.3775934995938,-0.013777681076324086,-2.3856079505684535
9109.0203302529208,-0.014638184929174094,-2.3948471961362814
9114.6665646616766,-0.014916925915715256,-2.4035221133331652
9120.3162988938857,-0.016052014385685764,-2.4130677267694365
9125.9695351189202,-0.017047573073574091,-2.4228522204481298
9131.6262755074913,-0.018757696690861327,-2.4324374251669294
9137.2865222316559,-0.019143538212687813,-2.4420807944239762
9142.9502774648226,-0.02111923818245438,-2.4521628957867678
9148.6175433817425,-0.021936299214762745,-2.4617924595987879
9154.2883221585143,-0.023367722152942569,-2.4719284736472287
9159.9626159725904,-0.022938317768062488,-2.4804079810867283
9165.6404270027688,-0.021420380212546258,-2.4874029588097786
9171.3217574291975,-0.020246734976374463,-2.4949383840468249
9177.0066094333797,-0.018689179985425741,-2.501996133240072
9182.6949851981663,-0.017139803785686678,-2.5114388634415441
9188.3868869077651,-0.016515365720669268,-2.5185770184932315
9194.0823167477374,-0.015277745705412283,-2.5264202721034383
9199.7812769049924,-0.015137970636734051,-2.5337810555913887
9205.483769567807,-0.013861274192543814,-2.5427281786113447
9211.1897969258043,-0.012302986781777278,-2.5519318508856266
9216.8993611699698,-0.012597078002363647,-2.5622436128968316
9222.6124644926458,-0.012354607555546352,-2.5679126879205398
9228.32910908753,-0.011180511497940783,-2.5781082321976241
9234.0492971496878,-0.010716767019440299,-2.587294459480586
9239.7730308755363,-0.0097038472160216466,-2.5957590528218129
9245.500312462862,-0.0097442317492607029,-2.6059668950191361
9251.2311441108068,-0.0088155234499019547,-2.6142150193456875
9256.9655280198804,-0.0086408689414145135,-2.6239582961829195
9262.7034663919567,-0.0093033637175707114,-2.6333505815950393
9268.4449614302703,-0.009075915124066079,-2.6437129313106333
9274.1900153394254,-0.0081325275548052196,-2.6526764333129549
9279.9386303253905,-0.0086085325082002895,-2.6637609812982808
9285.6908085955019,-0.0078168313691838291,-2.6738602267708296
9291.4465523584659,-0.0078870324766187536,-2.6833905109709661
9297.2058638243561,-0.0081638683259692407,-2.6935047118751414
9302.9687452046146,-0.0089845217218306982,-2.7057222973670658
9308.7351987120564,-0.007796914828796301,-2.7153499954540434
9314.5052265608701,-0.0082523414505049787,-2.7242156150859582
9320.2788309666139,-0.0087122186293528744,-2.7366975104567866
9326.0560141462174,-0.0083459830036373816,-2.7470567177450347
9331.8367783179874,-0.0079350910156832065,-2.7580176874692746
9337.6211257016075,-0.0083396760745906295,-2.7677168257880735
9343.409058518133,-0.008432679641083466,-2.779085166961091
9349.2005789899958,-0.0083548371542226801,-2.7889734530999872
9354.9956893410108,-0.0087772357728702101,-2.8010169308882227
9360.7943917963676,-0.0083716823956640103,-2.8120725946281002
9366.5966885826329,-0.0084049207528504657,-2.8231803563855831
9372.4025819277558,-0.0082646902918951191,-2.8347760091429985
9378.2120740610699,-0.0080205111314073981,-2.8461070731552192
9384.0251672132836,-0.0082838607650599968,-2.8576189245530799
9389.8418636164952,-0.007567832075875163,-2.8693099481879725
