f,mag,pha
1.23026877081238e+003,-7.39382274037131e-002,1.79367142543221e+002
1.23310483322890e+003,-7.38293825305701e-002,1.79365625292109e+002
1.23594743344450e+003,-7.37200148396817e-002,1.79364104127019e+002
1.23879658653036e+003,-7.36101217231898e-002,1.79362579035902e+002
1.24165230759241e+003,-7.34997005592943e-002,1.79361050006659e+002
1.24451461177138e+003,-7.33887487122019e-002,1.79359517027140e+002
1.24738351424294e+003,-7.32772635320422e-002,1.79357980085144e+002
1.25025903021771e+003,-7.31652423547572e-002,1.79356439168419e+002
1.25314117494141e+003,-7.30526825020487e-002,1.79354894264660e+002
1.25602996369487e+003,-7.29395812812571e-002,1.79353345361512e+002
1.25892541179416e+003,-7.28259359853050e-002,1.79351792446567e+002
1.26182753459066e+003,-7.27117438926208e-002,1.79350235507364e+002
1.26473634747115e+003,-7.25970022669908e-002,1.79348674531390e+002
1.26765186585784e+003,-7.24817083575687e-002,1.79347109506077e+002
1.27057410520854e+003,-7.23658593986809e-002,1.79345540418806e+002
1.27350308101666e+003,-7.22494526098107e-002,1.79343967256903e+002
1.27643880881134e+003,-7.21324851954846e-002,1.79342390007639e+002
1.27938130415752e+003,-7.20149543451982e-002,1.79340808658233e+002
1.28233058265601e+003,-7.18968572333040e-002,1.79339223195847e+002
1.28528665994361e+003,-7.17781910188992e-002,1.79337633607589e+002
1.28824955169313e+003,-7.16589528458105e-002,1.79336039880511e+002
1.29121927361353e+003,-7.15391398424216e-002,1.79334442001610e+002
1.29419584144998e+003,-7.14187491216201e-002,1.79332839957826e+002
1.29717927098395e+003,-7.12977777806999e-002,1.79331233736043e+002
1.30016957803328e+003,-7.11762229012620e-002,1.79329623323089e+002
1.30316677845229e+003,-7.10540815491019e-002,1.79328008705734e+002
1.30617088813183e+003,-7.09313507741706e-002,1.79326389870690e+002
1.30918192299940e+003,-7.08080276104002e-002,1.79324766804614e+002
1.31219989901920e+003,-7.06841090756515e-002,1.79323139494101e+002
1.31522483219223e+003,-7.05595921716287e-002,1.79321507925690e+002
1.31825673855640e+003,-7.04344738837338e-002,1.79319872085862e+002
1.32129563418657e+003,-7.03087511810283e-002,1.79318231961035e+002
1.32434153519466e+003,-7.01824210160747e-002,1.79316587537572e+002
1.32739445772973e+003,-7.00554803248638e-002,1.79314938801774e+002
1.33045441797808e+003,-6.99279260267246e-002,1.79313285739880e+002
1.33352143216332e+003,-6.97997550241900e-002,1.79311628338071e+002
1.33659551654643e+003,-6.96709642029125e-002,1.79309966582467e+002
1.33967668742593e+003,-6.95415504315781e-002,1.79308300459124e+002
1.34276496113786e+003,-6.94115105617655e-002,1.79306629954039e+002
1.34586035405594e+003,-6.92808414278607e-002,1.79304955053146e+002
1.34896288259165e+003,-6.91495398469580e-002,1.79303275742316e+002
1.35207256319427e+003,-6.90176026187257e-002,1.79301592007357e+002
1.35518941235103e+003,-6.88850265253374e-002,1.79299903834015e+002
1.35831344658715e+003,-6.87518083313330e-002,1.79298211207970e+002
1.36144468246594e+003,-6.86179447835211e-002,1.79296514114841e+002
1.36458313658892e+003,-6.84834326108637e-002,1.79294812540180e+002
1.36772882559584e+003,-6.83482685243879e-002,1.79293106469475e+002
1.37088176616484e+003,-6.82124492170306e-002,1.79291395888148e+002
1.37404197501251e+003,-6.80759713635582e-002,1.79289680781558e+002
1.37720946889394e+003,-6.79388316204616e-002,1.79287961134994e+002
1.38038426460288e+003,-6.78010266258194e-002,1.79286236933682e+002
1.38356637897177e+003,-6.76625529991820e-002,1.79284508162779e+002
1.38675582887188e+003,-6.75234073414919e-002,1.79282774807374e+002
1.38995263121334e+003,-6.73835862349003e-002,1.79281036852491e+002
1.39315680294529e+003,-6.72430862427234e-002,1.79279294283084e+002
1.39636836105593e+003,-6.71019039092790e-002,1.79277547084038e+002
1.39958732257261e+003,-6.69600357597943e-002,1.79275795240170e+002
1.40281370456195e+003,-6.68174783002418e-002,1.79274038736228e+002
1.40604752412990e+003,-6.66742280172685e-002,1.79272277556887e+002
1.40928879842186e+003,-6.65302813780520e-002,1.79270511686756e+002
1.41253754462274e+003,-6.63856348301848e-002,1.79268741110370e+002
1.41579377995707e+003,-6.62402848015271e-002,1.79266965812194e+002
1.41905752168908e+003,-6.60942277001219e-002,1.79265185776621e+002
1.42232878712281e+003,-6.59474599140338e-002,1.79263400987973e+002
1.42560759360218e+003,-6.57999778112383e-002,1.79261611430496e+002
1.42889395851109e+003,-6.56517777395106e-002,1.79259817088367e+002
1.43218789927353e+003,-6.55028560262679e-002,1.79258017945687e+002
1.43548943335364e+003,-6.53532089784503e-002,1.79256213986484e+002
1.43879857825583e+003,-6.52028328823867e-002,1.79254405194711e+002
1.44211535152486e+003,-6.50517240037025e-002,1.79252591554245e+002
1.44543977074592e+003,-6.48998785871156e-002,1.79250773048891e+002
1.44877185354475e+003,-6.47472928563776e-002,1.79248949662373e+002
1.45211161758773e+003,-6.45939630140850e-002,1.79247121378344e+002
1.45545908058195e+003,-6.44398852415666e-002,1.79245288180376e+002
1.45881426027534e+003,-6.42850556987584e-002,1.79243450051964e+002
1.46217717445671e+003,-6.41294705240313e-002,1.79241606976528e+002
1.46554784095590e+003,-6.39731258341001e-002,1.79239758937406e+002
1.46892627764385e+003,-6.38160177238481e-002,1.79237905917860e+002
1.47231250243271e+003,-6.36581422661929e-002,1.79236047901070e+002
1.47570653327588e+003,-6.34994955119622e-002,1.79234184870137e+002
1.47910838816819e+003,-6.33400734897377e-002,1.79232316808083e+002
1.48251808514594e+003,-6.31798722056981e-002,1.79230443697846e+002
1.48593564228699e+003,-6.30188876435198e-002,1.79228565522286e+002
1.48936107771090e+003,-6.28571157641781e-002,1.79226682264177e+002
1.49279440957898e+003,-6.26945525058214e-002,1.79224793906214e+002
1.49623565609442e+003,-6.25311937836510e-002,1.79222900431006e+002
1.49968483550236e+003,-6.23670354897297e-002,1.79221001821080e+002
1.50314196609001e+003,-6.22020734928444e-002,1.79219098058879e+002
1.50660706618673e+003,-6.20363036383747e-002,1.79217189126759e+002
1.51008015416413e+003,-6.18697217481120e-002,1.79215275006992e+002
1.51356124843619e+003,-6.17023236201187e-002,1.79213355681765e+002
1.51705036745932e+003,-6.15341050286026e-002,1.79211431133177e+002
1.52054752973248e+003,-6.13650617236881e-002,1.79209501343240e+002
1.52405275379728e+003,-6.11951894313283e-002,1.79207566293879e+002
1.52756605823806e+003,-6.10244838531342e-002,1.79205625966930e+002
1.53108746168201e+003,-6.08529406661638e-002,1.79203680344142e+002
1.53461698279928e+003,-6.06805555228297e-002,1.79201729407171e+002
1.53815464030302e+003,-6.05073240506943e-002,1.79199773137586e+002
1.54170045294954e+003,-6.03332418523428e-002,1.79197811516864e+002
1.54525443953840e+003,-6.01583045051505e-002,1.79195844526392e+002
1.54881661891247e+003,-5.99825075611910e-002,1.79193872147463e+002
1.55238700995807e+003,-5.98058465470379e-002,1.79191894361280e+002
1.55596563160506e+003,-5.96283169635939e-002,1.79189911148950e+002
1.55955250282694e+003,-5.94499142859106e-002,1.79187922491489e+002
1.56314764264094e+003,-5.92706339630490e-002,1.79185928369816e+002
1.56675107010813e+003,-5.90904714178803e-002,1.79183928764758e+002
1.57036280433354e+003,-5.89094220469203e-002,1.79181923657044e+002
1.57398286446620e+003,-5.87274812201620e-002,1.79179913027307e+002
1.57761126969933e+003,-5.85446442808734e-002,1.79177896856084e+002
1.58124803927037e+003,-5.83609065454522e-002,1.79175875123813e+002
1.58489319246110e+003,-5.81762633032224e-002,1.79173847810834e+002
1.58854674859776e+003,-5.79907098162733e-002,1.79171814897390e+002
1.59220872705115e+003,-5.78042413192511e-002,1.79169776363621e+002
1.59587914723672e+003,-5.76168530191937e-002,1.79167732189570e+002
1.59955802861465e+003,-5.74285400953521e-002,1.79165682355175e+002
1.60324539069002e+003,-5.72392976989756e-002,1.79163626840277e+002
1.60694125301286e+003,-5.70491209531494e-002,1.79161565624611e+002
1.61064563517825e+003,-5.68580049525995e-002,1.79159498687810e+002
1.61435855682647e+003,-5.66659447634958e-002,1.79157426009402e+002
1.61808003764305e+003,-5.64729354232544e-002,1.79155347568814e+002
1.62181009735891e+003,-5.62789719403459e-002,1.79153263345363e+002
1.62554875575047e+003,-5.60840492941451e-002,1.79151173318263e+002
1.62929603263970e+003,-5.58881624346228e-002,1.79149077466620e+002
1.63305194789432e+003,-5.56913062822802e-002,1.79146975769433e+002
1.63681652142779e+003,-5.54934757278446e-002,1.79144868205593e+002
1.64058977319952e+003,-5.52946656321144e-002,1.79142754753880e+002
1.64437172321491e+003,-5.50948708257594e-002,1.79140635392968e+002
1.64816239152549e+003,-5.48940861090943e-002,1.79138510101416e+002
1.65196179822900e+003,-5.46923062518783e-002,1.79136378857675e+002
1.65576996346951e+003,-5.44895259931027e-002,1.79134241640082e+002
1.65958690743754e+003,-5.42857400407945e-002,1.79132098426862e+002
1.66341265037015e+003,-5.40809430717978e-002,1.79129949196126e+002
1.66724721255104e+003,-5.38751297315308e-002,1.79127793925871e+002
1.67109061431069e+003,-5.36682946338274e-002,1.79125632593977e+002
1.67494287602642e+003,-5.34604323606706e-002,1.79123465178209e+002
1.67880401812254e+003,-5.32515374619981e-002,1.79121291656216e+002
1.68267406107045e+003,-5.30416044554479e-002,1.79119112005528e+002
1.68655302538872e+003,-5.28306278261909e-002,1.79116926203555e+002
1.69044093164324e+003,-5.26186020266598e-002,1.79114734227591e+002
1.69433780044731e+003,-5.24055214763427e-002,1.79112536054806e+002
1.69824365246172e+003,-5.21913805615346e-002,1.79110331662251e+002
1.70215850839493e+003,-5.19761736351368e-002,1.79108121026855e+002
1.70608238900310e+003,-5.17598950164095e-002,1.79105904125423e+002
1.71001531509027e+003,-5.15425389907131e-002,1.79103680934636e+002
1.71395730750840e+003,-5.13240998093230e-002,1.79101451431051e+002
1.71790838715757e+003,-5.11045716891593e-002,1.79099215591100e+002
1.72186857498598e+003,-5.08839488125196e-002,1.79096973391086e+002
1.72583789199018e+003,-5.06622253268992e-002,1.79094724807187e+002
1.72981635921508e+003,-5.04393953447176e-002,1.79092469815452e+002
1.73380399775412e+003,-5.02154529430296e-002,1.79090208391800e+002
1.73780082874935e+003,-4.99903921633644e-002,1.79087940512020e+002
1.74180687339159e+003,-4.97642070114012e-002,1.79085666151770e+002
1.74582215292048e+003,-4.95368914567380e-002,1.79083385286576e+002
1.74984668862463e+003,-4.93084394326573e-002,1.79081097891830e+002
1.75388050184174e+003,-4.90788448358311e-002,1.79078803942792e+002
1.75792361395867e+003,-4.88481015260955e-002,1.79076503414583e+002
1.76197604641161e+003,-4.86162033261903e-002,1.79074196282192e+002
1.76603782068614e+003,-4.83831440214548e-002,1.79071882520469e+002
1.77010895831740e+003,-4.81489173595906e-002,1.79069562104126e+002
1.77418948089014e+003,-4.79135170504185e-002,1.79067235007736e+002
1.77827941003890e+003,-4.76769367655612e-002,1.79064901205732e+002
1.78237876744807e+003,-4.74391701381824e-002,1.79062560672405e+002
1.78648757485203e+003,-4.72002107627301e-002,1.79060213381905e+002
1.79060585403527e+003,-4.69600521946576e-002,1.79057859308238e+002
1.79473362683250e+003,-4.67186879501156e-002,1.79055498425266e+002
1.79887091512876e+003,-4.64761115056973e-002,1.79053130706705e+002
1.80301774085954e+003,-4.62323162981523e-002,1.79050756126126e+002
1.80717412601090e+003,-4.59872957240771e-002,1.79048374656950e+002
1.81134009261958e+003,-4.57410431396566e-002,1.79045986272451e+002
1.81551566277311e+003,-4.54935518603517e-002,1.79043590945752e+002
1.81970085860996e+003,-4.52448151605996e-002,1.79041188649827e+002
1.82389570231961e+003,-4.49948262735326e-002,1.79038779357497e+002
1.82810021614272e+003,-4.47435783906746e-002,1.79036363041428e+002
1.83231442237119e+003,-4.44910646616308e-002,1.79033939674134e+002
1.83653834334832e+003,-4.42372781937899e-002,1.79031509227972e+002
1.84077200146893e+003,-4.39822120520035e-002,1.79029071675143e+002
1.84501541917945e+003,-4.37258592583018e-002,1.79026626987691e+002
1.84926861897805e+003,-4.34682127915733e-002,1.79024175137498e+002
1.85353162341478e+003,-4.32092655871999e-002,1.79021716096289e+002
1.85780445509167e+003,-4.29490105368259e-002,1.79019249835624e+002
1.86208713666284e+003,-4.26874404879468e-002,1.79016776326905e+002
1.86637969083464e+003,-4.24245482436696e-002,1.79014295541365e+002
1.87068214036577e+003,-4.21603265623076e-002,1.79011807450074e+002
1.87499450806739e+003,-4.18947681571050e-002,1.79009312023935e+002
1.87931681680324e+003,-4.16278656958723e-002,1.79006809233685e+002
1.88364908948977e+003,-4.13596118006802e-002,1.79004299049890e+002
1.88799134909627e+003,-4.10899990474975e-002,1.79001781442945e+002
1.89234361864495e+003,-4.08190199658415e-002,1.78999256383075e+002
1.89670592121112e+003,-4.05466670384624e-002,1.78996723840330e+002
1.90107827992327e+003,-4.02729327009705e-002,1.78994183784589e+002
1.90546071796322e+003,-3.99978093414934e-002,1.78991636185551e+002
1.90985325856621e+003,-3.97212893003336e-002,1.78989081012741e+002
1.91425592502106e+003,-3.94433648695918e-002,1.78986518235504e+002
1.91866874067026e+003,-3.91640282928104e-002,1.78983947823006e+002
1.92309172891013e+003,-3.88832717646140e-002,1.78981369744231e+002
1.92752491319091e+003,-3.86010874303374e-002,1.78978783967981e+002
1.93196831701689e+003,-3.83174673856704e-002,1.78976190462873e+002
1.93642196394658e+003,-3.80324036762723e-002,1.78973589197339e+002
1.94088587759275e+003,-3.77458882973814e-002,1.78970980139625e+002
1.94536008162263e+003,-3.74579131934399e-002,1.78968363257785e+002
1.94984459975802e+003,-3.71684702577477e-002,1.78965738519688e+002
1.95433945577536e+003,-3.68775513320157e-002,1.78963105893007e+002
1.95884467350596e+003,-3.65851482060164e-002,1.78960465345225e+002
1.96336027683602e+003,-3.62912526171745e-002,1.78957816843630e+002
1.96788628970681e+003,-3.59958562501490e-002,1.78955160355312e+002
1.97242273611482e+003,-3.56989507364780e-002,1.78952495847165e+002
1.97696964011183e+003,-3.54005276541452e-002,1.78949823285885e+002
1.98152702580507e+003,-3.51005785271587e-002,1.78947142637964e+002
1.98609491735734e+003,-3.47990948251371e-002,1.78944453869694e+002
1.99067333898715e+003,-3.44960679629463e-002,1.78941756947163e+002
1.99526231496885e+003,-3.41914893001892e-002,1.78939051836252e+002
1.99986186963271e+003,-3.38853501408813e-002,1.78936338502637e+002
2.00447202736513e+003,-3.35776417329068e-002,1.78933616911782e+002
2.00909281260870e+003,-3.32683552677143e-002,1.78930887028942e+002
2.01372424986236e+003,-3.29574818797720e-002,1.78928148819160e+002
2.01836636368153e+003,-3.26450126461790e-002,1.78925402247266e+002
2.02301917867824e+003,-3.23309385862219e-002,1.78922647277870e+002
2.02768271952125e+003,-3.20152506608975e-002,1.78919883875370e+002
2.03235701093619e+003,-3.16979397724895e-002,1.78917112003941e+002
2.03704207770568e+003,-3.13789967640950e-002,1.78914331627537e+002
2.04173794466950e+003,-3.10584124191661e-002,1.78911542709892e+002
2.04644463672464e+003,-3.07361774610264e-002,1.78908745214512e+002
2.05116217882553e+003,-3.04122825524472e-002,1.78905939104679e+002
2.05589059598411e+003,-3.00867182951049e-002,1.78903124343444e+002
2.06062991326997e+003,-2.97594752291792e-002,1.78900300893632e+002
2.06538015581049e+003,-2.94305438328064e-002,1.78897468717830e+002
2.07014134879101e+003,-2.90999145215950e-002,1.78894627778397e+002
2.07491351745487e+003,-2.87675776481799e-002,1.78891778037452e+002
2.07969668710366e+003,-2.84335235016863e-002,1.78888919456878e+002
2.08449088309725e+003,-2.80977423072238e-002,1.78886051998316e+002
2.08929613085400e+003,-2.77602242254082e-002,1.78883175623168e+002
2.09411245585086e+003,-2.74209593518062e-002,1.78880290292590e+002
2.09893988362349e+003,-2.70799377164559e-002,1.78877395967494e+002
2.10377843976644e+003,-2.67371492833457e-002,1.78874492608542e+002
2.10862814993325e+003,-2.63925839498350e-002,1.78871580176147e+002
2.11348903983661e+003,-2.60462315461963e-002,1.78868658630470e+002
2.11836113524846e+003,-2.56980818350112e-002,1.78865727931417e+002
2.12324446200018e+003,-2.53481245106845e-002,1.78862788038640e+002
2.12813904598267e+003,-2.49963491988440e-002,1.78859838911530e+002
2.13304491314654e+003,-2.46427454558114e-002,1.78856880509218e+002
2.13796208950219e+003,-2.42873027680656e-002,1.78853912790573e+002
2.14289060112002e+003,-2.39300105516365e-002,1.78850935714198e+002
2.14783047413050e+003,-2.35708581515579e-002,1.78847949238430e+002
2.15278173472433e+003,-2.32098348412943e-002,1.78844953321334e+002
2.15774440915263e+003,-2.28469298221510e-002,1.78841947920706e+002
2.16271852372698e+003,-2.24821322226968e-002,1.78838932994066e+002
2.16770410481966e+003,-2.21154310981620e-002,1.78835908498658e+002
2.17270117886370e+003,-2.17468154298416e-002,1.78832874391448e+002
2.17770977235312e+003,-2.13762741245000e-002,1.78829830629120e+002
2.18272991184296e+003,-2.10037960137482e-002,1.78826777168073e+002
2.18776162394951e+003,-2.06293698534380e-002,1.78823713964424e+002
2.19280493535041e+003,-2.02529843230650e-002,1.78820640973997e+002
2.19785987278478e+003,-1.98746280250392e-002,1.78817558152328e+002
2.20292646305342e+003,-1.94942894841988e-002,1.78814465454658e+002
2.20800473301886e+003,-1.91119571470712e-002,1.78811362835933e+002
2.21309470960560e+003,-1.87276193812047e-002,1.78808250250800e+002
2.21819641980018e+003,-1.83412644746297e-002,1.78805127653605e+002
2.22330989065136e+003,-1.79528806350745e-002,1.78801994998389e+002
2.22843514927026e+003,-1.75624559893671e-002,1.78798852238889e+002
2.23357222283049e+003,-1.71699785827509e-002,1.78795699328531e+002
2.23872113856830e+003,-1.67754363782002e-002,1.78792536220431e+002
2.24388192378272e+003,-1.63788172556984e-002,1.78789362867388e+002
2.24905460583574e+003,-1.59801090116242e-002,1.78786179221886e+002
2.25423921215239e+003,-1.55792993579878e-002,1.78782985236088e+002
2.25943577022093e+003,-1.51763759217210e-002,1.78779780861835e+002
2.26464430759302e+003,-1.47713262439928e-002,1.78776566050642e+002
2.26986485188378e+003,-1.43641377794730e-002,1.78773340753695e+002
2.27509743077203e+003,-1.39547978955904e-002,1.78770104921849e+002
2.28034207200037e+003,-1.35432938718225e-002,1.78766858505625e+002
2.28559880337539e+003,-1.31296128989279e-002,1.78763601455206e+002
2.29086765276773e+003,-1.27137420781944e-002,1.78760333720435e+002
2.29614864811232e+003,-1.22956684206930e-002,1.78757055250812e+002
2.30144181740846e+003,-1.18753788465022e-002,1.78753765995491e+002
2.30674718872002e+003,-1.14528601839158e-002,1.78750465903276e+002
2.31206479017555e+003,-1.10280991686830e-002,1.78747154922619e+002
2.31739464996843e+003,-1.06010824432164e-002,1.78743833001614e+002
2.32273679635706e+003,-1.01717965557610e-002,1.78740500088000e+002
2.32809125766496e+003,-9.74022795963709e-003,1.78737156129150e+002
2.33345806228096e+003,-9.30636301234673e-003,1.78733801072075e+002
2.33883723865931e+003,-8.87018797484993e-003,1.78730434863416e+002
2.34422881531987e+003,-8.43168901062626e-003,1.78727057449440e+002
2.34963282084826e+003,-7.99085218489529e-003,1.78723668776042e+002
2.35504928389596e+003,-7.54766346376177e-003,1.78720268788737e+002
2.36047823318053e+003,-7.10210871333077e-003,1.78716857432656e+002
2.36591969748571e+003,-6.65417369885274e-003,1.78713434652547e+002
2.37137370566161e+003,-6.20384408384538e-003,1.78710000392768e+002
2.37684028662483e+003,-5.75110542917776e-003,1.78706554597284e+002
2.38231946935864e+003,-5.29594319223853e-003,1.78703097209663e+002
2.38781128291313e+003,-4.83834272595537e-003,1.78699628173075e+002
2.39331575640534e+003,-4.37828927792080e-003,1.78696147430284e+002
2.39883291901944e+003,-3.91576798945606e-003,1.78692654923648e+002
2.40436280000688e+003,-3.45076389465883e-003,1.78689150595114e+002
2.40990542868654e+003,-2.98326191950396e-003,1.78685634386215e+002
2.41546083444489e+003,-2.51324688081987e-003,1.78682106238063e+002
2.42102904673613e+003,-2.04070348539050e-003,1.78678566091350e+002
2.42661009508236e+003,-1.56561632891456e-003,1.78675013886339e+002
2.43220400907376e+003,-1.08796989507004e-003,1.78671449562864e+002
2.43781081836870e+003,-6.07748554489244e-004,1.78667873060326e+002
2.44343055269392e+003,-1.24936563759962e-004,1.78664284317684e+002
2.44906324184469e+003,3.60481935613645e-004,1.78660683273457e+002
2.45470891568498e+003,8.48522918199819e-004,1.78657069865717e+002
2.46036760414758e+003,1.33920247573480e-003,1.78653444032084e+002
2.46603933723429e+003,1.83253681811112e-003,1.78649805709724e+002
2.47172414501608e+003,2.32854227452384e-003,1.78646154835343e+002
2.47742205763323e+003,2.82723529447853e-003,1.78642491345184e+002
2.48313310529552e+003,3.32863244889257e-003,1.78638815175019e+002
2.48885731828234e+003,3.83275043122210e-003,1.78635126260152e+002
2.49459472694290e+003,4.33960605854337e-003,1.78631424535406e+002
2.50034536169638e+003,4.84921627271369e-003,1.78627709935124e+002
2.50610925303206e+003,5.36159814145782e-003,1.78623982393164e+002
2.51188643150953e+003,5.87676885954745e-003,1.78620241842891e+002
2.51767692775880e+003,6.39474574997543e-003,1.78616488217175e+002
2.52348077248052e+003,6.91554626509199e-003,1.78612721448386e+002
2.52929799644609e+003,7.43918798782429e-003,1.78608941468391e+002
2.53512863049785e+003,7.96568863286184e-003,1.78605148208543e+002
2.54097270554925e+003,8.49506604788465e-003,1.78601341599684e+002
2.54683025258499e+003,9.02733821477269e-003,1.78597521572134e+002
2.55270130266119e+003,9.56252325085799e-003,1.78593688055689e+002
2.55858588690559e+003,1.01006394101599e-002,1.78589840979615e+002
2.56448403651766e+003,1.06417050846959e-002,1.78585980272643e+002
2.57039578276881e+003,1.11857388057307e-002,1.78582105862963e+002
