f,mag,pha
1.23310483322890e+003,-1.06060918042406e-001,1.78087689004911e+002
1.23594743344450e+003,-1.06103359204479e-001,1.78083165014625e+002
1.23879658653036e+003,-1.06146004349510e-001,1.78078629779132e+002
1.24165230759241e+003,-1.06188854495901e-001,1.78074083266679e+002
1.24451461177138e+003,-1.06231910667506e-001,1.78069525445397e+002
1.24738351424294e+003,-1.06275173893659e-001,1.78064956283301e+002
1.25025903021771e+003,-1.06318645209194e-001,1.78060375748288e+002
1.25314117494141e+003,-1.06362325654477e-001,1.78055783808138e+002
1.25602996369487e+003,-1.06406216275451e-001,1.78051180430515e+002
1.25892541179416e+003,-1.06450318123684e-001,1.78046565582961e+002
1.26182753459066e+003,-1.06494632256355e-001,1.78041939232901e+002
1.26473634747115e+003,-1.06539159736316e-001,1.78037301347640e+002
1.26765186585784e+003,-1.06583901632167e-001,1.78032651894362e+002
1.27057410520854e+003,-1.06628859018189e-001,1.78027990840130e+002
1.27350308101666e+003,-1.06674032974489e-001,1.78023318151886e+002
1.27643880881134e+003,-1.06719424586959e-001,1.78018633796448e+002
1.27938130415752e+003,-1.06765034947349e-001,1.78013937740514e+002
1.28233058265601e+003,-1.06810865153280e-001,1.78009229950654e+002
1.28528665994361e+003,-1.06856916308283e-001,1.78004510393319e+002
1.28824955169313e+003,-1.06903189521868e-001,1.77999779034831e+002
1.29121927361353e+003,-1.06949685909491e-001,1.77995035841389e+002
1.29419584144998e+003,-1.06996406592680e-001,1.77990280779064e+002
1.29717927098395e+003,-1.07043352698986e-001,1.77985513813802e+002
1.30016957803328e+003,-1.07090525362071e-001,1.77980734911421e+002
1.30316677845229e+003,-1.07137925721733e-001,1.77975944037609e+002
1.30617088813183e+003,-1.07185554923927e-001,1.77971141157928e+002
1.30918192299940e+003,-1.07233414120844e-001,1.77966326237808e+002
1.31219989901920e+003,-1.07281504470898e-001,1.77961499242552e+002
1.31522483219223e+003,-1.07329827138788e-001,1.77956660137330e+002
1.31825673855640e+003,-1.07378383295556e-001,1.77951808887179e+002
1.32129563418657e+003,-1.07427174118571e-001,1.77946945457007e+002
1.32434153519466e+003,-1.07476200791650e-001,1.77942069811588e+002
1.32739445772973e+003,-1.07525464504996e-001,1.77937181915561e+002
1.33045441797808e+003,-1.07574966455337e-001,1.77932281733433e+002
1.33352143216332e+003,-1.07624707845867e-001,1.77927369229574e+002
1.33659551654643e+003,-1.07674689886405e-001,1.77922444368219e+002
1.33967668742593e+003,-1.07724913793318e-001,1.77917507113467e+002
1.34276496113786e+003,-1.07775380789618e-001,1.77912557429279e+002
1.34586035405594e+003,-1.07826092105016e-001,1.77907595279479e+002
1.34896288259165e+003,-1.07877048975931e-001,1.77902620627752e+002
1.35207256319427e+003,-1.07928252645549e-001,1.77897633437642e+002
1.35518941235103e+003,-1.07979704363851e-001,1.77892633672557e+002
1.35831344658715e+003,-1.08031405387669e-001,1.77887621295759e+002
1.36144468246594e+003,-1.08083356980732e-001,1.77882596270373e+002
1.36458313658892e+003,-1.08135560413679e-001,1.77877558559378e+002
1.36772882559584e+003,-1.08188016964142e-001,1.77872508125612e+002
1.37088176616484e+003,-1.08240727916768e-001,1.77867444931768e+002
1.37404197501251e+003,-1.08293694563255e-001,1.77862368940395e+002
1.37720946889394e+003,-1.08346918202412e-001,1.77857280113896e+002
1.38038426460288e+003,-1.08400400140189e-001,1.77852178414529e+002
1.38356637897177e+003,-1.08454141689734e-001,1.77847063804402e+002
1.38675582887188e+003,-1.08508144171437e-001,1.77841936245479e+002
1.38995263121334e+003,-1.08562408912968e-001,1.77836795699572e+002
1.39315680294529e+003,-1.08616937249312e-001,1.77831642128346e+002
1.39636836105593e+003,-1.08671730522850e-001,1.77826475493314e+002
1.39958732257261e+003,-1.08726790083358e-001,1.77821295755839e+002
1.40281370456195e+003,-1.08782117288112e-001,1.77816102877131e+002
1.40604752412990e+003,-1.08837713501872e-001,1.77810896818248e+002
1.40928879842186e+003,-1.08893580096970e-001,1.77805677540094e+002
1.41253754462274e+003,-1.08949718453347e-001,1.77800445003420e+002
1.41579377995707e+003,-1.09006129958591e-001,1.77795199168820e+002
1.41905752168908e+003,-1.09062816008014e-001,1.77789939996731e+002
1.42232878712281e+003,-1.09119778004652e-001,1.77784667447436e+002
1.42560759360218e+003,-1.09177017359367e-001,1.77779381481058e+002
1.42889395851109e+003,-1.09234535490848e-001,1.77774082057562e+002
1.43218789927353e+003,-1.09292333825721e-001,1.77768769136752e+002
1.43548943335364e+003,-1.09350413798524e-001,1.77763442678274e+002
1.43879857825583e+003,-1.09408776851822e-001,1.77758102641610e+002
1.44211535152486e+003,-1.09467424436221e-001,1.77752748986082e+002
1.44543977074592e+003,-1.09526358010408e-001,1.77747381670846e+002
1.44877185354475e+003,-1.09585579041283e-001,1.77742000654898e+002
1.45211161758773e+003,-1.09645089003876e-001,1.77736605897065e+002
1.45545908058195e+003,-1.09704889381544e-001,1.77731197356009e+002
1.45881426027534e+003,-1.09764981665917e-001,1.77725774990227e+002
1.46217717445671e+003,-1.09825367356995e-001,1.77720338758047e+002
1.46554784095590e+003,-1.09886047963189e-001,1.77714888617626e+002
1.46892627764385e+003,-1.09947025001412e-001,1.77709424526956e+002
1.47231250243271e+003,-1.10008299997068e-001,1.77703946443853e+002
1.47570653327588e+003,-1.10069874484145e-001,1.77698454325967e+002
1.47910838816819e+003,-1.10131750005280e-001,1.77692948130770e+002
1.48251808514594e+003,-1.10193928111808e-001,1.77687427815563e+002
1.48593564228699e+003,-1.10256410363787e-001,1.77681893337474e+002
1.48936107771090e+003,-1.10319198330091e-001,1.77676344653452e+002
1.49279440957898e+003,-1.10382293588470e-001,1.77670781720272e+002
1.49623565609442e+003,-1.10445697725536e-001,1.77665204494530e+002
1.49968483550236e+003,-1.10509412336949e-001,1.77659612932644e+002
1.50314196609001e+003,-1.10573439027352e-001,1.77654006990852e+002
1.50660706618673e+003,-1.10637779410487e-001,1.77648386625213e+002
1.51008015416413e+003,-1.10702435109271e-001,1.77642751791602e+002
1.51356124843619e+003,-1.10767407755796e-001,1.77637102445712e+002
1.51705036745932e+003,-1.10832698991440e-001,1.77631438543053e+002
1.52054752973248e+003,-1.10898310466917e-001,1.77625760038950e+002
1.52405275379728e+003,-1.10964243842338e-001,1.77620066888542e+002
1.52756605823806e+003,-1.11030500787226e-001,1.77614359046779e+002
1.53108746168201e+003,-1.11097082980652e-001,1.77608636468427e+002
1.53461698279928e+003,-1.11163992111266e-001,1.77602899108060e+002
1.53815464030302e+003,-1.11231229877340e-001,1.77597146920061e+002
1.54170045294954e+003,-1.11298797986854e-001,1.77591379858625e+002
1.54525443953840e+003,-1.11366698157552e-001,1.77585597877751e+002
1.54881661891247e+003,-1.11434932117017e-001,1.77579800931248e+002
1.55238700995807e+003,-1.11503501602703e-001,1.77573988972726e+002
1.55596563160506e+003,-1.11572408362046e-001,1.77568161955603e+002
1.55955250282694e+003,-1.11641654152478e-001,1.77562319833098e+002
1.56314764264094e+003,-1.11711240741579e-001,1.77556462558233e+002
1.56675107010813e+003,-1.11781169907027e-001,1.77550590083829e+002
1.57036280433354e+003,-1.11851443436748e-001,1.77544702362507e+002
1.57398286446620e+003,-1.11922063128962e-001,1.77538799346689e+002
1.57761126969933e+003,-1.11993030792249e-001,1.77532880988590e+002
1.58124803927037e+003,-1.12064348245629e-001,1.77526947240224e+002
1.58489319246110e+003,-1.12136017318590e-001,1.77520998053399e+002
1.58854674859776e+003,-1.12208039851220e-001,1.77515033379715e+002
1.59220872705115e+003,-1.12280417694234e-001,1.77509053170566e+002
1.59587914723672e+003,-1.12353152709044e-001,1.77503057377137e+002
1.59955802861465e+003,-1.12426246767874e-001,1.77497045950402e+002
1.60324539069002e+003,-1.12499701753785e-001,1.77491018841123e+002
1.60694125301286e+003,-1.12573519560760e-001,1.77484975999852e+002
1.61064563517825e+003,-1.12647702093781e-001,1.77478917376925e+002
1.61435855682647e+003,-1.12722251268926e-001,1.77472842922462e+002
1.61808003764305e+003,-1.12797169013372e-001,1.77466752586367e+002
1.62181009735891e+003,-1.12872457265581e-001,1.77460646318329e+002
1.62554875575047e+003,-1.12948117975275e-001,1.77454524067813e+002
1.62929603263970e+003,-1.13024153103556e-001,1.77448385784068e+002
1.63305194789432e+003,-1.13100564622980e-001,1.77442231416117e+002
1.63681652142779e+003,-1.13177354517630e-001,1.77436060912764e+002
1.64058977319952e+003,-1.13254524783207e-001,1.77429874222585e+002
1.64437172321491e+003,-1.13332077427080e-001,1.77423671293934e+002
1.64816239152549e+003,-1.13410014468396e-001,1.77417452074932e+002
1.65196179822900e+003,-1.13488337938143e-001,1.77411216513478e+002
1.65576996346951e+003,-1.13567049879234e-001,1.77404964557237e+002
1.65958690743754e+003,-1.13646152346593e-001,1.77398696153642e+002
1.66341265037015e+003,-1.13725647407209e-001,1.77392411249896e+002
1.66724721255104e+003,-1.13805537140292e-001,1.77386109792967e+002
1.67109061431069e+003,-1.13885823637250e-001,1.77379791729585e+002
1.67494287602642e+003,-1.13966509001868e-001,1.77373457006246e+002
1.67880401812254e+003,-1.14047595350332e-001,1.77367105569205e+002
1.68267406107045e+003,-1.14129084811361e-001,1.77360737364478e+002
1.68655302538872e+003,-1.14210979526240e-001,1.77354352337841e+002
1.69044093164324e+003,-1.14293281648933e-001,1.77347950434823e+002
1.69433780044731e+003,-1.14375993346210e-001,1.77341531600713e+002
1.69824365246172e+003,-1.14459116797659e-001,1.77335095780551e+002
1.70215850839493e+003,-1.14542654195829e-001,1.77328642919131e+002
1.70608238900310e+003,-1.14626607746298e-001,1.77322172960997e+002
1.71001531509027e+003,-1.14710979667775e-001,1.77315685850442e+002
1.71395730750840e+003,-1.14795772192178e-001,1.77309181531507e+002
1.71790838715757e+003,-1.14880987564741e-001,1.77302659947981e+002
1.72186857498598e+003,-1.14966628044080e-001,1.77296121043397e+002
1.72583789199018e+003,-1.15052695902332e-001,1.77289564761028e+002
1.72981635921508e+003,-1.15139193425186e-001,1.77282991043892e+002
1.73380399775412e+003,-1.15226122912051e-001,1.77276399834745e+002
1.73780082874935e+003,-1.15313486676076e-001,1.77269791076083e+002
1.74180687339159e+003,-1.15401287044310e-001,1.77263164710137e+002
1.74582215292048e+003,-1.15489526357782e-001,1.77256520678872e+002
1.74984668862463e+003,-1.15578206971541e-001,1.77249858923989e+002
1.75388050184174e+003,-1.15667331254868e-001,1.77243179386917e+002
1.75792361395867e+003,-1.15756901591261e-001,1.77236482008819e+002
1.76197604641161e+003,-1.15846920378614e-001,1.77229766730583e+002
1.76603782068614e+003,-1.15937390029282e-001,1.77223033492823e+002
1.77010895831740e+003,-1.16028312970181e-001,1.77216282235880e+002
1.77418948089014e+003,-1.16119691642935e-001,1.77209512899817e+002
1.77827941003890e+003,-1.16211528503903e-001,1.77202725424417e+002
1.78237876744807e+003,-1.16303826024349e-001,1.77195919749184e+002
1.78648757485203e+003,-1.16396586690535e-001,1.77189095813338e+002
1.79060585403527e+003,-1.16489813003800e-001,1.77182253555817e+002
1.79473362683250e+003,-1.16583507480707e-001,1.77175392915269e+002
1.79887091512876e+003,-1.16677672653097e-001,1.77168513830059e+002
1.80301774085954e+003,-1.16772311068278e-001,1.77161616238258e+002
1.80717412601090e+003,-1.16867425289039e-001,1.77154700077647e+002
1.81134009261958e+003,-1.16963017893848e-001,1.77147765285715e+002
1.81551566277311e+003,-1.17059091476912e-001,1.77140811799653e+002
1.81970085860996e+003,-1.17155648648302e-001,1.77133839556356e+002
1.82389570231961e+003,-1.17252692034070e-001,1.77126848492420e+002
1.82810021614272e+003,-1.17350224276394e-001,1.77119838544138e+002
1.83231442237119e+003,-1.17448248033609e-001,1.77112809647503e+002
1.83653834334832e+003,-1.17546765980432e-001,1.77105761738199e+002
1.84077200146893e+003,-1.17645780807985e-001,1.77098694751607e+002
1.84501541917945e+003,-1.17745295223990e-001,1.77091608622795e+002
1.84926861897805e+003,-1.17845311952835e-001,1.77084503286523e+002
1.85353162341478e+003,-1.17945833735713e-001,1.77077378677235e+002
1.85780445509167e+003,-1.18046863330760e-001,1.77070234729063e+002
1.86208713666284e+003,-1.18148403513158e-001,1.77063071375818e+002
1.86637969083464e+003,-1.18250457075267e-001,1.77055888550994e+002
1.87068214036577e+003,-1.18353026826727e-001,1.77048686187764e+002
1.87499450806739e+003,-1.18456115594648e-001,1.77041464218975e+002
1.87931681680324e+003,-1.18559726223670e-001,1.77034222577151e+002
1.88364908948977e+003,-1.18663861576113e-001,1.77026961194485e+002
1.88799134909627e+003,-1.18768524532119e-001,1.77019680002843e+002
1.89234361864495e+003,-1.18873717989769e-001,1.77012378933756e+002
1.89670592121112e+003,-1.18979444865234e-001,1.77005057918423e+002
1.90107827992327e+003,-1.19085708092894e-001,1.76997716887704e+002
1.90546071796322e+003,-1.19192510625451e-001,1.76990355772122e+002
1.90985325856621e+003,-1.19299855434114e-001,1.76982974501857e+002
1.91425592502106e+003,-1.19407745508686e-001,1.76975573006747e+002
1.91866874067026e+003,-1.19516183857741e-001,1.76968151216283e+002
1.92309172891013e+003,-1.19625173508731e-001,1.76960709059609e+002
1.92752491319091e+003,-1.19734717508168e-001,1.76953246465517e+002
1.93196831701689e+003,-1.19844818921710e-001,1.76945763362448e+002
1.93642196394658e+003,-1.19955480834356e-001,1.76938259678487e+002
1.94088587759275e+003,-1.20066706350549e-001,1.76930735341360e+002
1.94536008162263e+003,-1.20178498594349e-001,1.76923190278435e+002
1.94984459975802e+003,-1.20290860709572e-001,1.76915624416718e+002
1.95433945577536e+003,-1.20403795859937e-001,1.76908037682847e+002
1.95884467350596e+003,-1.20517307229217e-001,1.76900430003095e+002
1.96336027683602e+003,-1.20631398021374e-001,1.76892801303365e+002
1.96788628970681e+003,-1.20746071460741e-001,1.76885151509188e+002
1.97242273611482e+003,-1.20861330792141e-001,1.76877480545717e+002
1.97696964011183e+003,-1.20977179281089e-001,1.76869788337732e+002
1.98152702580507e+003,-1.21093620213887e-001,1.76862074809630e+002
1.98609491735734e+003,-1.21210656897835e-001,1.76854339885425e+002
1.99067333898715e+003,-1.21328292661364e-001,1.76846583488748e+002
1.99526231496885e+003,-1.21446530854191e-001,1.76838805542839e+002
1.99986186963271e+003,-1.21565374847503e-001,1.76831005970551e+002
2.00447202736513e+003,-1.21684828034109e-001,1.76823184694341e+002
2.00909281260870e+003,-1.21804893828594e-001,1.76815341636270e+002
2.01372424986236e+003,-1.21925575667498e-001,1.76807476718002e+002
2.01836636368153e+003,-1.22046877009495e-001,1.76799589860797e+002
2.02301917867824e+003,-1.22168801335529e-001,1.76791680985514e+002
2.02768271952125e+003,-1.22291352149024e-001,1.76783750012601e+002
2.03235701093619e+003,-1.22414532976016e-001,1.76775796862098e+002
2.03704207770568e+003,-1.22538347365369e-001,1.76767821453634e+002
2.04173794466950e+003,-1.22662798888915e-001,1.76759823706419e+002
2.04644463672464e+003,-1.22787891141663e-001,1.76751803539246e+002
2.05116217882553e+003,-1.22913627741936e-001,1.76743760870487e+002
2.05589059598411e+003,-1.23040012331599e-001,1.76735695618088e+002
2.06062991326997e+003,-1.23167048576229e-001,1.76727607699569e+002
2.06538015581049e+003,-1.23294740165256e-001,1.76719497032019e+002
2.07014134879101e+003,-1.23423090812210e-001,1.76711363532092e+002
2.07491351745487e+003,-1.23552104254849e-001,1.76703207116009e+002
2.07969668710366e+003,-1.23681784255425e-001,1.76695027699548e+002
2.08449088309725e+003,-1.23812134600797e-001,1.76686825198046e+002
2.08929613085400e+003,-1.23943159102651e-001,1.76678599526393e+002
2.09411245585086e+003,-1.24074861597738e-001,1.76670350599032e+002
2.09893988362349e+003,-1.24207245947978e-001,1.76662078329951e+002
2.10377843976644e+003,-1.24340316040761e-001,1.76653782632684e+002
2.10862814993325e+003,-1.24474075789076e-001,1.76645463420308e+002
2.11348903983661e+003,-1.24608529131726e-001,1.76637120605434e+002
2.11836113524846e+003,-1.24743680033559e-001,1.76628754100212e+002
2.12324446200018e+003,-1.24879532485657e-001,1.76620363816321e+002
2.12813904598267e+003,-1.25016090505524e-001,1.76611949664968e+002
2.13304491314654e+003,-1.25153358137324e-001,1.76603511556885e+002
2.13796208950219e+003,-1.25291339452080e-001,1.76595049402327e+002
2.14289060112002e+003,-1.25430038547894e-001,1.76586563111064e+002
2.14783047413050e+003,-1.25569459550157e-001,1.76578052592382e+002
2.15278173472433e+003,-1.25709606611773e-001,1.76569517755077e+002
2.15774440915263e+003,-1.25850483913366e-001,1.76560958507454e+002
2.16271852372698e+003,-1.25992095663507e-001,1.76552374757319e+002
2.16770410481966e+003,-1.26134446098953e-001,1.76543766411981e+002
2.17270117886370e+003,-1.26277539484863e-001,1.76535133378243e+002
2.17770977235312e+003,-1.26421380115004e-001,1.76526475562402e+002
2.18272991184296e+003,-1.26565972312027e-001,1.76517792870245e+002
2.18776162394951e+003,-1.26711320427646e-001,1.76509085207042e+002
2.19280493535041e+003,-1.26857428842944e-001,1.76500352477547e+002
2.19785987278478e+003,-1.27004301968528e-001,1.76491594585990e+002
2.20292646305342e+003,-1.27151944244822e-001,1.76482811436078e+002
2.20800473301886e+003,-1.27300360142303e-001,1.76474002930983e+002
2.21309470960560e+003,-1.27449554161730e-001,1.76465168973349e+002
2.21819641980018e+003,-1.27599530834405e-001,1.76456309465278e+002
2.22330989065136e+003,-1.27750294722398e-001,1.76447424308333e+002
2.22843514927026e+003,-1.27901850418849e-001,1.76438513403530e+002
2.23357222283049e+003,-1.28054202548153e-001,1.76429576651336e+002
2.23872113856830e+003,-1.28207355766269e-001,1.76420613951663e+002
2.24388192378272e+003,-1.28361314760957e-001,1.76411625203866e+002
2.24905460583574e+003,-1.28516084252047e-001,1.76402610306740e+002
2.25423921215239e+003,-1.28671668991708e-001,1.76393569158510e+002
2.25943577022093e+003,-1.28828073764684e-001,1.76384501656832e+002
2.26464430759302e+003,-1.28985303388622e-001,1.76375407698790e+002
2.26986485188378e+003,-1.29143362714273e-001,1.76366287180884e+002
2.27509743077203e+003,-1.29302256625807e-001,1.76357139999036e+002
2.28034207200037e+003,-1.29461990041110e-001,1.76347966048576e+002
2.28559880337539e+003,-1.29622567912010e-001,1.76338765224245e+002
2.29086765276773e+003,-1.29783995224602e-001,1.76329537420185e+002
2.29614864811232e+003,-1.29946276999527e-001,1.76320282529938e+002
2.30144181740846e+003,-1.30109418292225e-001,1.76311000446442e+002
2.30674718872002e+003,-1.30273424193288e-001,1.76301691062021e+002
2.31206479017555e+003,-1.30438299828706e-001,1.76292354268388e+002
2.31739464996843e+003,-1.30604050360180e-001,1.76282989956635e+002
2.32273679635706e+003,-1.30770680985422e-001,1.76273598017229e+002
2.32809125766496e+003,-1.30938196938453e-001,1.76264178340010e+002
2.33345806228096e+003,-1.31106603489927e-001,1.76254730814182e+002
2.33883723865931e+003,-1.31275905947417e-001,1.76245255328312e+002
2.34422881531987e+003,-1.31446109655750e-001,1.76235751770324e+002
2.34963282084826e+003,-1.31617219997285e-001,1.76226220027492e+002
2.35504928389596e+003,-1.31789242392289e-001,1.76216659986439e+002
2.36047823318053e+003,-1.31962182299207e-001,1.76207071533126e+002
2.36591969748571e+003,-1.32136045215013e-001,1.76197454552855e+002
2.37137370566161e+003,-1.32310836675534e-001,1.76187808930257e+002
2.37684028662483e+003,-1.32486562255779e-001,1.76178134549289e+002
2.38231946935864e+003,-1.32663227570292e-001,1.76168431293229e+002
2.38781128291313e+003,-1.32840838273450e-001,1.76158699044674e+002
2.39331575640534e+003,-1.33019400059853e-001,1.76148937685528e+002
2.39883291901944e+003,-1.33198918664636e-001,1.76139147097001e+002
2.40436280000688e+003,-1.33379399863853e-001,1.76129327159604e+002
2.40990542868654e+003,-1.33560849474761e-001,1.76119477753141e+002
2.41546083444489e+003,-1.33743273356277e-001,1.76109598756707e+002
2.42102904673613e+003,-1.33926677409239e-001,1.76099690048677e+002
2.42661009508236e+003,-1.34111067576846e-001,1.76089751506707e+002
2.43220400907376e+003,-1.34296449844989e-001,1.76079783007722e+002
2.43781081836870e+003,-1.34482830242621e-001,1.76069784427917e+002
2.44343055269392e+003,-1.34670214842142e-001,1.76059755642743e+002
2.44906324184469e+003,-1.34858609759786e-001,1.76049696526911e+002
2.45470891568498e+003,-1.35048021155992e-001,1.76039606954376e+002
2.46036760414758e+003,-1.35238455235791e-001,1.76029486798338e+002
2.46603933723429e+003,-1.35429918249187e-001,1.76019335931234e+002
2.47172414501608e+003,-1.35622416491622e-001,1.76009154224733e+002
2.47742205763323e+003,-1.35815956304250e-001,1.75998941549726e+002
2.48313310529552e+003,-1.36010544074458e-001,1.75988697776325e+002
2.48885731828234e+003,-1.36206186236203e-001,1.75978422773853e+002
2.49459472694290e+003,-1.36402889270473e-001,1.75968116410841e+002
2.50034536169638e+003,-1.36600659705670e-001,1.75957778555017e+002
2.50610925303206e+003,-1.36799504118034e-001,1.75947409073304e+002
2.51188643150953e+003,-1.36999429132085e-001,1.75937007831812e+002
2.51767692775880e+003,-1.37200441421032e-001,1.75926574695831e+002
2.52348077248052e+003,-1.37402547707252e-001,1.75916109529825e+002
2.52929799644609e+003,-1.37605754762655e-001,1.75905612197426e+002
2.53512863049785e+003,-1.37810069409225e-001,1.75895082561424e+002
2.54097270554925e+003,-1.38015498519369e-001,1.75884520483764e+002
2.54683025258499e+003,-1.38222049016430e-001,1.75873925825539e+002
2.55270130266119e+003,-1.38429727875149e-001,1.75863298446981e+002
2.55858588690559e+003,-1.38638542122090e-001,1.75852638207454e+002
2.56448403651766e+003,-1.38848498836158e-001,1.75841944965448e+002
2.57039578276881e+003,-1.39059605149029e-001,1.75831218578573e+002
