f,mag,pha
1.36144468246594e+003,-9.62724951153807e-002,1.77657828799993e+002
1.36458313658892e+003,-9.62694284101745e-002,1.77652216874532e+002
1.36772882559584e+003,-9.62663526897086e-002,1.77646590498308e+002
1.37088176616484e+003,-9.62632679630372e-002,1.77640949627043e+002
1.37404197501251e+003,-9.62601742397630e-002,1.77635294216274e+002
1.37720946889394e+003,-9.62570715300595e-002,1.77629624221355e+002
1.38038426460288e+003,-9.62539598446711e-002,1.77623939597452e+002
1.38356637897177e+003,-9.62508391949152e-002,1.77618240299544e+002
1.38675582887188e+003,-9.62477095927101e-002,1.77612526282425e+002
1.38995263121334e+003,-9.62445710505660e-002,1.77606797500697e+002
1.39315680294529e+003,-9.62414235815916e-002,1.77601053908772e+002
1.39636836105593e+003,-9.62382671995021e-002,1.77595295460872e+002
1.39958732257261e+003,-9.62351019186547e-002,1.77589522111026e+002
1.40281370456195e+003,-9.62319277540360e-002,1.77583733813069e+002
1.40604752412990e+003,-9.62287447212530e-002,1.77577930520641e+002
1.40928879842186e+003,-9.62255528365786e-002,1.77572112187188e+002
1.41253754462274e+003,-9.62223521169422e-002,1.77566278765957e+002
1.41579377995707e+003,-9.62191425799337e-002,1.77560430209999e+002
1.41905752168908e+003,-9.62159242438156e-002,1.77554566472164e+002
1.42232878712281e+003,-9.62126971275527e-002,1.77548687505101e+002
1.42560759360218e+003,-9.62094612507927e-002,1.77542793261260e+002
1.42889395851109e+003,-9.62062166338923e-002,1.77536883692886e+002
1.43218789927353e+003,-9.62029632979226e-002,1.77530958752020e+002
1.43548943335364e+003,-9.61997012646814e-002,1.77525018390500e+002
1.43879857825583e+003,-9.61964305566975e-002,1.77519062559954e+002
1.44211535152486e+003,-9.61931511972391e-002,1.77513091211806e+002
1.44543977074592e+003,-9.61898632103533e-002,1.77507104297269e+002
1.44877185354475e+003,-9.61865666208272e-002,1.77501101767345e+002
1.45211161758773e+003,-9.61832614542389e-002,1.77495083572828e+002
1.45545908058195e+003,-9.61799477369375e-002,1.77489049664295e+002
1.45881426027534e+003,-9.61766254960991e-002,1.77482999992114e+002
1.46217717445671e+003,-9.61732947596789e-002,1.77476934506432e+002
1.46554784095590e+003,-9.61699555564636e-002,1.77470853157185e+002
1.46892627764385e+003,-9.61666079160757e-002,1.77464755894088e+002
1.47231250243271e+003,-9.61632518689664e-002,1.77458642666638e+002
1.47570653327588e+003,-9.61598874464519e-002,1.77452513424111e+002
1.47910838816819e+003,-9.61565146807150e-002,1.77446368115562e+002
1.48251808514594e+003,-9.61531336048073e-002,1.77440206689821e+002
1.48593564228699e+003,-9.61497442526706e-002,1.77434029095497e+002
1.48936107771090e+003,-9.61463466591479e-002,1.77427835280970e+002
1.49279440957898e+003,-9.61429408600022e-002,1.77421625194395e+002
1.49623565609442e+003,-9.61395268919142e-002,1.77415398783696e+002
1.49968483550236e+003,-9.61361047924959e-002,1.77409155996570e+002
1.50314196609001e+003,-9.61326746003321e-002,1.77402896780481e+002
1.50660706618673e+003,-9.61292363549506e-002,1.77396621082659e+002
1.51008015416413e+003,-9.61257900968551e-002,1.77390328850103e+002
1.51356124843619e+003,-9.61223358675518e-002,1.77384020029575e+002
1.51705036745932e+003,-9.61188737095392e-002,1.77377694567598e+002
1.52054752973248e+003,-9.61154036663271e-002,1.77371352410459e+002
1.52405275379728e+003,-9.61119257824646e-002,1.77364993504204e+002
1.52756605823806e+003,-9.61084401035500e-002,1.77358617794638e+002
1.53108746168201e+003,-9.61049466762118e-002,1.77352225227323e+002
1.53461698279928e+003,-9.61014455481779e-002,1.77345815747575e+002
1.53815464030302e+003,-9.60979367682464e-002,1.77339389300466e+002
1.54170045294954e+003,-9.60944203863093e-002,1.77332945830821e+002
1.54525443953840e+003,-9.60908964533889e-002,1.77326485283213e+002
1.54881661891247e+003,-9.60873650216296e-002,1.77320007601968e+002
1.55238700995807e+003,-9.60838261443184e-002,1.77313512731157e+002
1.55596563160506e+003,-9.60802798758851e-002,1.77307000614600e+002
1.55955250282694e+003,-9.60767262719713e-002,1.77300471195858e+002
1.56314764264094e+003,-9.60731653893674e-002,1.77293924418239e+002
1.56675107010813e+003,-9.60695972860921e-002,1.77287360224791e+002
1.57036280433354e+003,-9.60660220213770e-002,1.77280778558301e+002
1.57398286446620e+003,-9.60624396556967e-002,1.77274179361295e+002
1.57761126969933e+003,-9.60588502507750e-002,1.77267562576036e+002
1.58124803927037e+003,-9.60552538696012e-002,1.77260928144522e+002
1.58489319246110e+003,-9.60516505764601e-002,1.77254276008483e+002
1.58854674859776e+003,-9.60480404369335e-002,1.77247606109383e+002
1.59220872705115e+003,-9.60444235179251e-002,1.77240918388414e+002
1.59587914723672e+003,-9.60407998876735e-002,1.77234212786496e+002
1.59955802861465e+003,-9.60371696157715e-002,1.77227489244276e+002
1.60324539069002e+003,-9.60335327731884e-002,1.77220747702128e+002
1.60694125301286e+003,-9.60298894322684e-002,1.77213988100144e+002
1.61064563517825e+003,-9.60262396667948e-002,1.77207210378143e+002
1.61435855682647e+003,-9.60225835519468e-002,1.77200414475658e+002
1.61808003764305e+003,-9.60189211643722e-002,1.77193600331945e+002
1.62181009735891e+003,-9.60152525821606e-002,1.77186767885970e+002
1.62554875575047e+003,-9.60115778849119e-002,1.77179917076419e+002
1.62929603263970e+003,-9.60078971536904e-002,1.77173047841685e+002
1.63305194789432e+003,-9.60042104711066e-002,1.77166160119876e+002
1.63681652142779e+003,-9.60005179213155e-002,1.77159253848804e+002
1.64058977319952e+003,-9.59968195900300e-002,1.77152328965991e+002
1.64437172321491e+003,-9.59931155645278e-002,1.77145385408662e+002
1.64816239152549e+003,-9.59894059336963e-002,1.77138423113746e+002
1.65196179822900e+003,-9.59856907880705e-002,1.77131442017871e+002
1.65576996346951e+003,-9.59819702197981e-002,1.77124442057366e+002
1.65958690743754e+003,-9.59782443226822e-002,1.77117423168255e+002
1.66341265037015e+003,-9.59745131922466e-002,1.77110385286259e+002
1.66724721255104e+003,-9.59707769257031e-002,1.77103328346791e+002
1.67109061431069e+003,-9.59670356219965e-002,1.77096252284955e+002
1.67494287602642e+003,-9.59632893818082e-002,1.77089157035544e+002
1.67880401812254e+003,-9.59595383076244e-002,1.77082042533038e+002
1.68267406107045e+003,-9.59557825036956e-002,1.77074908711601e+002
1.68655302538872e+003,-9.59520220761027e-002,1.77067755505083e+002
1.69044093164324e+003,-9.59482571327902e-002,1.77060582847010e+002
1.69433780044731e+003,-9.59444877835379e-002,1.77053390670592e+002
1.69824365246172e+003,-9.59407141400478e-002,1.77046178908710e+002
1.70215850839493e+003,-9.59369363158982e-002,1.77038947493924e+002
1.70608238900310e+003,-9.59331544266391e-002,1.77031696358464e+002
1.71001531509027e+003,-9.59293685897688e-002,1.77024425434230e+002
1.71395730750840e+003,-9.59255789247686e-002,1.77017134652791e+002
1.71790838715757e+003,-9.59217855531622e-002,1.77009823945380e+002
1.72186857498598e+003,-9.59179885984914e-002,1.77002493242896e+002
1.72583789199018e+003,-9.59141881863504e-002,1.76995142475897e+002
1.72981635921508e+003,-9.59103844444597e-002,1.76987771574600e+002
1.73380399775412e+003,-9.59065775026346e-002,1.76980380468881e+002
1.73780082874935e+003,-9.59027674928318e-002,1.76972969088268e+002
1.74180687339159e+003,-9.58989545492150e-002,1.76965537361942e+002
1.74582215292048e+003,-9.58951388081192e-002,1.76958085218733e+002
1.74984668862463e+003,-9.58913204081049e-002,1.76950612587119e+002
1.75388050184174e+003,-9.58874994899968e-002,1.76943119395224e+002
1.75792361395867e+003,-9.58836761969191e-002,1.76935605570812e+002
1.76197604641161e+003,-9.58798506743047e-002,1.76928071041291e+002
1.76603782068614e+003,-9.58760230699118e-002,1.76920515733703e+002
1.77010895831740e+003,-9.58721935338900e-002,1.76912939574727e+002
1.77418948089014e+003,-9.58683622187970e-002,1.76905342490675e+002
1.77827941003890e+003,-9.58645292796055e-002,1.76897724407490e+002
1.78237876744807e+003,-9.58606948737671e-002,1.76890085250740e+002
1.78648757485203e+003,-9.58568591612304e-002,1.76882424945621e+002
1.79060585403527e+003,-9.58530223044701e-002,1.76874743416952e+002
1.79473362683250e+003,-9.58491844685160e-002,1.76867040589171e+002
1.79887091512876e+003,-9.58453458209883e-002,1.76859316386332e+002
1.80301774085954e+003,-9.58415065321511e-002,1.76851570732107e+002
1.80717412601090e+003,-9.58376667749078e-002,1.76843803549779e+002
1.81134009261958e+003,-9.58338267248583e-002,1.76836014762241e+002
1.81551566277311e+003,-9.58299865603252e-002,1.76828204291991e+002
1.81970085860996e+003,-9.58261464624023e-002,1.76820372061134e+002
1.82389570231961e+003,-9.58223066149703e-002,1.76812517991376e+002
1.82810021614272e+003,-9.58184672047451e-002,1.76804642004020e+002
1.83231442237119e+003,-9.58146284213077e-002,1.76796744019966e+002
1.83653834334832e+003,-9.58107904571280e-002,1.76788823959708e+002
1.84077200146893e+003,-9.58069535076336e-002,1.76780881743329e+002
1.84501541917945e+003,-9.58031177712228e-002,1.76772917290501e+002
1.84926861897805e+003,-9.57992834493091e-002,1.76764930520479e+002
1.85353162341478e+003,-9.57954507463440e-002,1.76756921352101e+002
1.85780445509167e+003,-9.57916198698878e-002,1.76748889703783e+002
1.86208713666284e+003,-9.57877910306304e-002,1.76740835493518e+002
1.86637969083464e+003,-9.57839644423999e-002,1.76732758638870e+002
1.87068214036577e+003,-9.57801403222727e-002,1.76724659056974e+002
1.87499450806739e+003,-9.57763188905513e-002,1.76716536664532e+002
1.87931681680324e+003,-9.57725003708264e-002,1.76708391377811e+002
1.88364908948977e+003,-9.57686849900289e-002,1.76700223112636e+002
1.88799134909627e+003,-9.57648729784676e-002,1.76692031784391e+002
1.89234361864495e+003,-9.57610645698517e-002,1.76683817308016e+002
1.89670592121112e+003,-9.57572600013584e-002,1.76675579598000e+002
1.90107827992327e+003,-9.57534595136616e-002,1.76667318568381e+002
1.90546071796322e+003,-9.57496633509899e-002,1.76659034132742e+002
1.90985325856621e+003,-9.57458717611418e-002,1.76650726204209e+002
1.91425592502106e+003,-9.57420849955884e-002,1.76642394695445e+002
1.91866874067026e+003,-9.57383033094625e-002,1.76634039518648e+002
1.92309172891013e+003,-9.57345269616093e-002,1.76625660585549e+002
1.92752491319091e+003,-9.57307562146654e-002,1.76617257807406e+002
1.93196831701689e+003,-9.57269913350987e-002,1.76608831095004e+002
1.93642196394658e+003,-9.57232325932407e-002,1.76600380358649e+002
1.94088587759275e+003,-9.57194802633293e-002,1.76591905508164e+002
1.94536008162263e+003,-9.57157346235762e-002,1.76583406452889e+002
1.94984459975802e+003,-9.57119959562280e-002,1.76574883101673e+002
1.95433945577536e+003,-9.57082645475870e-002,1.76566335362875e+002
1.95884467350596e+003,-9.57045406880666e-002,1.76557763144357e+002
1.96336027683602e+003,-9.57008246722822e-002,1.76549166353482e+002
1.96788628970681e+003,-9.56971167990430e-002,1.76540544897109e+002
1.97242273611482e+003,-9.56934173714536e-002,1.76531898681592e+002
1.97696964011183e+003,-9.56897266969395e-002,1.76523227612774e+002
1.98152702580507e+003,-9.56860450873151e-002,1.76514531595984e+002
1.98609491735734e+003,-9.56823728588550e-002,1.76505810536033e+002
1.99067333898715e+003,-9.56787103322843e-002,1.76497064337210e+002
1.99526231496885e+003,-9.56750578329469e-002,1.76488292903280e+002
1.99986186963271e+003,-9.56714156907495e-002,1.76479496137477e+002
2.00447202736513e+003,-9.56677842402773e-002,1.76470673942503e+002
2.00909281260870e+003,-9.56641638208494e-002,1.76461826220522e+002
2.01372424986236e+003,-9.56605547765739e-002,1.76452952873159e+002
2.01836636368153e+003,-9.56569574563943e-002,1.76444053801493e+002
2.02301917867824e+003,-9.56533722141947e-002,1.76435128906052e+002
2.02768271952125e+003,-9.56497994087936e-002,1.76426178086813e+002
2.03235701093619e+003,-9.56462394040580e-002,1.76417201243196e+002
2.03704207770568e+003,-9.56426925689471e-002,1.76408198274058e+002
2.04173794466950e+003,-9.56391592775910e-002,1.76399169077693e+002
2.04644463672464e+003,-9.56356399093385e-002,1.76390113551823e+002
2.05116217882553e+003,-9.56321348488337e-002,1.76381031593596e+002
2.05589059598411e+003,-9.56286444860665e-002,1.76371923099584e+002
2.06062991326997e+003,-9.56251692164607e-002,1.76362787965775e+002
2.06538015581049e+003,-9.56217094409592e-002,1.76353626087570e+002
2.07014134879101e+003,-9.56182655660323e-002,1.76344437359778e+002
2.07491351745487e+003,-9.56148380037934e-002,1.76335221676614e+002
2.07969668710366e+003,-9.56114271720823e-002,1.76325978931691e+002
2.08449088309725e+003,-9.56080334944918e-002,1.76316709018019e+002
2.08929613085400e+003,-9.56046574004503e-002,1.76307411827997e+002
2.09411245585086e+003,-9.56012993253773e-002,1.76298087253411e+002
2.09893988362349e+003,-9.55979597106175e-002,1.76288735185428e+002
2.10377843976644e+003,-9.55946390036237e-002,1.76279355514592e+002
2.10862814993325e+003,-9.55913376579924e-002,1.76269948130818e+002
2.11348903983661e+003,-9.55880561335614e-002,1.76260512923391e+002
2.11836113524846e+003,-9.55847948964726e-002,1.76251049780954e+002
2.12324446200018e+003,-9.55815544192287e-002,1.76241558591511e+002
2.12813904598267e+003,-9.55783351808463e-002,1.76232039242418e+002
2.13304491314654e+003,-9.55751376668473e-002,1.76222491620378e+002
2.13796208950219e+003,-9.55719623694230e-002,1.76212915611436e+002
2.14289060112002e+003,-9.55688097874607e-002,1.76203311100977e+002
2.14783047413050e+003,-9.55656804266513e-002,1.76193677973715e+002
2.15278173472433e+003,-9.55625747995796e-002,1.76184016113695e+002
2.15774440915263e+003,-9.55594934258223e-002,1.76174325404282e+002
2.16271852372698e+003,-9.55564368319787e-002,1.76164605728158e+002
2.16770410481966e+003,-9.55534055518428e-002,1.76154856967318e+002
2.17270117886370e+003,-9.55504001264301e-002,1.76145079003061e+002
2.17770977235312e+003,-9.55474211040970e-002,1.76135271715991e+002
2.18272991184296e+003,-9.55444690406310e-002,1.76125434986002e+002
2.18776162394951e+003,-9.55415444993537e-002,1.76115568692283e+002
2.19280493535041e+003,-9.55386480511747e-002,1.76105672713305e+002
2.19785987278478e+003,-9.55357802747582e-002,1.76095746926818e+002
2.20292646305342e+003,-9.55329417565803e-002,1.76085791209846e+002
2.20800473301886e+003,-9.55301330909822e-002,1.76075805438680e+002
2.21309470960560e+003,-9.55273548803696e-002,1.76065789488874e+002
2.21819641980018e+003,-9.55246077352420e-002,1.76055743235236e+002
2.22330989065136e+003,-9.55218922743414e-002,1.76045666551825e+002
2.22843514927026e+003,-9.55192091247090e-002,1.76035559311945e+002
2.23357222283049e+003,-9.55165589218265e-002,1.76025421388138e+002
2.23872113856830e+003,-9.55139423097149e-002,1.76015252652178e+002
2.24388192378272e+003,-9.55113599410332e-002,1.76005052975066e+002
2.24905460583574e+003,-9.55088124772033e-002,1.75994822227021e+002
2.25423921215239e+003,-9.55063005885358e-002,1.75984560277478e+002
2.25943577022093e+003,-9.55038249542960e-002,1.75974266995078e+002
2.26464430759302e+003,-9.55013862628487e-002,1.75963942247666e+002
2.26986485188378e+003,-9.54989852117963e-002,1.75953585902278e+002
2.27509743077203e+003,-9.54966225080490e-002,1.75943197825140e+002
2.28034207200037e+003,-9.54942988679753e-002,1.75932777881663e+002
2.28559880337539e+003,-9.54920150175041e-002,1.75922325936429e+002
2.29086765276773e+003,-9.54897716922828e-002,1.75911841853191e+002
2.29614864811232e+003,-9.54875696377599e-002,1.75901325494863e+002
2.30144181740846e+003,-9.54854096093435e-002,1.75890776723517e+002
2.30674718872002e+003,-9.54832923724985e-002,1.75880195400369e+002
2.31206479017555e+003,-9.54812187028948e-002,1.75869581385781e+002
2.31739464996843e+003,-9.54791893865332e-002,1.75858934539248e+002
2.32273679635706e+003,-9.54772052198759e-002,1.75848254719392e+002
2.32809125766496e+003,-9.54752670100193e-002,1.75837541783956e+002
2.33345806228096e+003,-9.54733755747479e-002,1.75826795589797e+002
2.33883723865931e+003,-9.54715317427334e-002,1.75816015992877e+002
2.34422881531987e+003,-9.54697363536944e-002,1.75805202848259e+002
2.34963282084826e+003,-9.54679902584704e-002,1.75794356010095e+002
2.35504928389596e+003,-9.54662943192039e-002,1.75783475331623e+002
2.36047823318053e+003,-9.54646494095072e-002,1.75772560665157e+002
2.36591969748571e+003,-9.54630564145564e-002,1.75761611862080e+002
2.37137370566161e+003,-9.54615162312859e-002,1.75750628772835e+002
2.37684028662483e+003,-9.54600297685392e-002,1.75739611246922e+002
2.38231946935864e+003,-9.54585979471863e-002,1.75728559132883e+002
2.38781128291313e+003,-9.54572217002957e-002,1.75717472278299e+002
2.39331575640534e+003,-9.54559019733384e-002,1.75706350529784e+002
2.39883291901944e+003,-9.54546397242545e-002,1.75695193732969e+002
2.40436280000688e+003,-9.54534359237282e-002,1.75684001732502e+002
2.40990542868654e+003,-9.54522915552388e-002,1.75672774372035e+002
2.41546083444489e+003,-9.54512076153280e-002,1.75661511494219e+002
2.42102904673613e+003,-9.54501851136892e-002,1.75650212940692e+002
2.42661009508236e+003,-9.54492250733813e-002,1.75638878552074e+002
2.43220400907376e+003,-9.54483285310126e-002,1.75627508167954e+002
2.43781081836870e+003,-9.54474965368783e-002,1.75616101626889e+002
2.44343055269392e+003,-9.54467301551669e-002,1.75604658766386e+002
2.44906324184469e+003,-9.54460304641323e-002,1.75593179422900e+002
2.45470891568498e+003,-9.54453985562779e-002,1.75581663431822e+002
2.46036760414758e+003,-9.54448355385440e-002,1.75570110627473e+002
2.46603933723429e+003,-9.54443425324998e-002,1.75558520843089e+002
2.47172414501608e+003,-9.54439206745104e-002,1.75546893910819e+002
2.47742205763323e+003,-9.54435711159853e-002,1.75535229661711e+002
2.48313310529552e+003,-9.54432950234996e-002,1.75523527925704e+002
2.48885731828234e+003,-9.54430935790680e-002,1.75511788531618e+002
2.49459472694290e+003,-9.54429679802860e-002,1.75500011307146e+002
2.50034536169638e+003,-9.54429194405840e-002,1.75488196078844e+002
2.50610925303206e+003,-9.54429491893810e-002,1.75476342672120e+002
2.51188643150953e+003,-9.54430584723503e-002,1.75464450911223e+002
2.51767692775880e+003,-9.54432485516161e-002,1.75452520619238e+002
2.52348077248052e+003,-9.54435207059315e-002,1.75440551618070e+002
2.52929799644609e+003,-9.54438762309358e-002,1.75428543728440e+002
2.53512863049785e+003,-9.54443164393943e-002,1.75416496769868e+002
2.54097270554925e+003,-9.54448426613706e-002,1.75404410560668e+002
2.54683025258499e+003,-9.54454562444952e-002,1.75392284917936e+002
2.55270130266119e+003,-9.54461585541940e-002,1.75380119657538e+002
2.55858588690559e+003,-9.54469509738828e-002,1.75367914594101e+002
2.56448403651766e+003,-9.54478349052710e-002,1.75355669541001e+002
2.57039578276881e+003,-9.54488117685652e-002,1.75343384310353e+002
