f,mag,pha
1.08143395129794e+003,-1.06623522252067e-001,1.78882333614168e+002
1.08392691402120e+003,-1.06668170195838e-001,1.78879715214132e+002
1.08642562361706e+003,-1.06713028571437e-001,1.78877090484123e+002
1.08893009333343e+003,-1.06758098390993e-001,1.78874459407471e+002
1.09144033644875e+003,-1.06803380671728e-001,1.78871821967454e+002
1.09395636627209e+003,-1.06848876435934e-001,1.78869178147293e+002
1.09647819614318e+003,-1.06894586711007e-001,1.78866527930161e+002
1.09900583943252e+003,-1.06940512529503e-001,1.78863871299172e+002
1.10153930954141e+003,-1.06986654929136e-001,1.78861208237389e+002
1.10407861990207e+003,-1.07033014952800e-001,1.78858538727818e+002
1.10662378397766e+003,-1.07079593648645e-001,1.78855862753413e+002
1.10917481526240e+003,-1.07126392070057e-001,1.78853180297070e+002
1.11173172728159e+003,-1.07173411275681e-001,1.78850491341632e+002
1.11429453359173e+003,-1.07220652329509e-001,1.78847795869886e+002
1.11686324778056e+003,-1.07268116300833e-001,1.78845093864564e+002
1.11943788346715e+003,-1.07315804264334e-001,1.78842385308340e+002
1.12201845430196e+003,-1.07363717300079e-001,1.78839670183834e+002
1.12460497396692e+003,-1.07411856493554e-001,1.78836948473609e+002
1.12719745617551e+003,-1.07460222935709e-001,1.78834220160170e+002
1.12979591467279e+003,-1.07508817722965e-001,1.78831485225968e+002
1.13240036323555e+003,-1.07557641957243e-001,1.78828743653394e+002
1.13501081567231e+003,-1.07606696746048e-001,1.78825995424782e+002
1.13762728582343e+003,-1.07655983202412e-001,1.78823240522410e+002
1.14024978756117e+003,-1.07705502444982e-001,1.78820478928497e+002
1.14287833478977e+003,-1.07755255598044e-001,1.78817710625203e+002
1.14551294144553e+003,-1.07805243791527e-001,1.78814935594631e+002
1.14815362149688e+003,-1.07855468161087e-001,1.78812153818825e+002
1.15080038894443e+003,-1.07905929848073e-001,1.78809365279768e+002
1.15345325782109e+003,-1.07956629999593e-001,1.78806569959388e+002
1.15611224219210e+003,-1.08007569768551e-001,1.78803767839549e+002
1.15877735615512e+003,-1.08058750313674e-001,1.78800958902057e+002
1.16144861384034e+003,-1.08110172799488e-001,1.78798143128659e+002
1.16412602941049e+003,-1.08161838396486e-001,1.78795320501041e+002
1.16680961706096e+003,-1.08213748281003e-001,1.78792491000827e+002
1.16949939101987e+003,-1.08265903635343e-001,1.78789654609583e+002
1.17219536554813e+003,-1.08318305647785e-001,1.78786811308810e+002
1.17489755493953e+003,-1.08370955512630e-001,1.78783961079951e+002
1.17760597352080e+003,-1.08423854430199e-001,1.78781103904386e+002
1.18032063565173e+003,-1.08477003606896e-001,1.78778239763433e+002
1.18304155572516e+003,-1.08530404255248e-001,1.78775368638347e+002
1.18576874816716e+003,-1.08584057593917e-001,1.78772490510323e+002
1.18850222743701e+003,-1.08637964847737e-001,1.78769605360489e+002
1.19124200802737e+003,-1.08692127247743e-001,1.78766713169914e+002
1.19398810446427e+003,-1.08746546031223e-001,1.78763813919602e+002
1.19674053130724e+003,-1.08801222441756e-001,1.78760907590492e+002
1.19949930314937e+003,-1.08856157729214e-001,1.78757994163460e+002
1.20226443461741e+003,-1.08911353149822e-001,1.78755073619318e+002
1.20503594037179e+003,-1.08966809966184e-001,1.78752145938814e+002
1.20781383510678e+003,-1.09022529447336e-001,1.78749211102630e+002
1.21059813355048e+003,-1.09078512868735e-001,1.78746269091383e+002
1.21338885046497e+003,-1.09134761512364e-001,1.78743319885624e+002
1.21618600064636e+003,-1.09191276666704e-001,1.78740363465840e+002
1.21898959892486e+003,-1.09248059626808e-001,1.78737399812449e+002
1.22179966016487e+003,-1.09305111694299e-001,1.78734428905806e+002
1.22461619926504e+003,-1.09362434177476e-001,1.78731450726197e+002
1.22743923115840e+003,-1.09420028391264e-001,1.78728465253840e+002
1.23026877081238e+003,-1.09477895657331e-001,1.78725472468890e+002
1.23310483322890e+003,-1.09536037304053e-001,1.78722472351428e+002
1.23594743344450e+003,-1.09594454666612e-001,1.78719464881474e+002
1.23879658653036e+003,-1.09653149086987e-001,1.78716450038973e+002
1.24165230759241e+003,-1.09712121914029e-001,1.78713427803807e+002
1.24451461177138e+003,-1.09771374503475e-001,1.78710398155785e+002
1.24738351424294e+003,-1.09830908217997e-001,1.78707361074648e+002
1.25025903021771e+003,-1.09890724427236e-001,1.78704316540069e+002
1.25314117494141e+003,-1.09950824507838e-001,1.78701264531649e+002
1.25602996369487e+003,-1.10011209843500e-001,1.78698205028919e+002
1.25892541179416e+003,-1.10071881825012e-001,1.78695138011340e+002
1.26182753459066e+003,-1.10132841850275e-001,1.78692063458302e+002
1.26473634747115e+003,-1.10194091324360e-001,1.78688981349123e+002
1.26765186585784e+003,-1.10255631659572e-001,1.78685891663051e+002
1.27057410520854e+003,-1.10317464275436e-001,1.78682794379261e+002
1.27350308101666e+003,-1.10379590598745e-001,1.78679689476854e+002
1.27643880881134e+003,-1.10442012063675e-001,1.78676576934861e+002
1.27938130415752e+003,-1.10504730111731e-001,1.78673456732239e+002
1.28233058265601e+003,-1.10567746191834e-001,1.78670328847871e+002
1.28528665994361e+003,-1.10631061760348e-001,1.78667193260567e+002
1.28824955169313e+003,-1.10694678281173e-001,1.78664049949064e+002
1.29121927361353e+003,-1.10758597225689e-001,1.78660898892021e+002
1.29419584144998e+003,-1.10822820072883e-001,1.78657740068026e+002
1.29717927098395e+003,-1.10887348309371e-001,1.78654573455591e+002
1.30016957803328e+003,-1.10952183429404e-001,1.78651399033150e+002
1.30316677845229e+003,-1.11017326934972e-001,1.78648216779064e+002
1.30617088813183e+003,-1.11082780335787e-001,1.78645026671617e+002
1.30918192299940e+003,-1.11148545149377e-001,1.78641828689015e+002
1.31219989901920e+003,-1.11214622901079e-001,1.78638622809389e+002
1.31522483219223e+003,-1.11281015124162e-001,1.78635409010790e+002
1.31825673855640e+003,-1.11347723359760e-001,1.78632187271195e+002
1.32129563418657e+003,-1.11414749157032e-001,1.78628957568499e+002
1.32434153519466e+003,-1.11482094073114e-001,1.78625719880522e+002
1.32739445772973e+003,-1.11549759673218e-001,1.78622474185001e+002
1.33045441797808e+003,-1.11617747530675e-001,1.78619220459597e+002
1.33352143216332e+003,-1.11686059226967e-001,1.78615958681890e+002
1.33659551654643e+003,-1.11754696351765e-001,1.78612688829380e+002
1.33967668742593e+003,-1.11823660502978e-001,1.78609410879487e+002
1.34276496113786e+003,-1.11892953286841e-001,1.78606124809549e+002
1.34586035405594e+003,-1.11962576317899e-001,1.78602830596824e+002
1.34896288259165e+003,-1.12032531219104e-001,1.78599528218488e+002
1.35207256319427e+003,-1.12102819621831e-001,1.78596217651633e+002
1.35518941235103e+003,-1.12173443165956e-001,1.78592898873272e+002
1.35831344658715e+003,-1.12244403499865e-001,1.78589571860331e+002
1.36144468246594e+003,-1.12315702280544e-001,1.78586236589657e+002
1.36458313658892e+003,-1.12387341173612e-001,1.78582893038009e+002
1.36772882559584e+003,-1.12459321853344e-001,1.78579541182064e+002
1.37088176616484e+003,-1.12531646002783e-001,1.78576180998416e+002
1.37404197501251e+003,-1.12604315313702e-001,1.78572812463569e+002
1.37720946889394e+003,-1.12677331486753e-001,1.78569435553948e+002
1.38038426460288e+003,-1.12750696231448e-001,1.78566050245886e+002
1.38356637897177e+003,-1.12824411266222e-001,1.78562656515633e+002
1.38675582887188e+003,-1.12898478318512e-001,1.78559254339352e+002
1.38995263121334e+003,-1.12972899124769e-001,1.78555843693118e+002
1.39315680294529e+003,-1.13047675430557e-001,1.78552424552919e+002
1.39636836105593e+003,-1.13122808990560e-001,1.78548996894654e+002
1.39958732257261e+003,-1.13198301568665e-001,1.78545560694135e+002
1.40281370456195e+003,-1.13274154937997e-001,1.78542115927083e+002
1.40604752412990e+003,-1.13350370880987e-001,1.78538662569130e+002
1.40928879842186e+003,-1.13426951189412e-001,1.78535200595820e+002
1.41253754462274e+003,-1.13503897664469e-001,1.78531729982604e+002
1.41579377995707e+003,-1.13581212116798e-001,1.78528250704843e+002
1.41905752168908e+003,-1.13658896366577e-001,1.78524762737808e+002
1.42232878712281e+003,-1.13736952243521e-001,1.78521266056677e+002
1.42560759360218e+003,-1.13815381587040e-001,1.78517760636535e+002
1.42889395851109e+003,-1.13894186246144e-001,1.78514246452376e+002
1.43218789927353e+003,-1.13973368079647e-001,1.78510723479099e+002
1.43548943335364e+003,-1.14052928956116e-001,1.78507191691511e+002
1.43879857825583e+003,-1.14132870754014e-001,1.78503651064323e+002
1.44211535152486e+003,-1.14213195361678e-001,1.78500101572152e+002
1.44543977074592e+003,-1.14293904677445e-001,1.78496543189522e+002
1.44877185354475e+003,-1.14375000609656e-001,1.78492975890857e+002
1.45211161758773e+003,-1.14456485076738e-001,1.78489399650489e+002
1.45545908058195e+003,-1.14538360007297e-001,1.78485814442650e+002
1.45881426027534e+003,-1.14620627340102e-001,1.78482220241477e+002
1.46217717445671e+003,-1.14703289024210e-001,1.78478617021009e+002
1.46554784095590e+003,-1.14786347018998e-001,1.78475004755185e+002
1.46892627764385e+003,-1.14869803294236e-001,1.78471383417847e+002
1.47231250243271e+003,-1.14953659830133e-001,1.78467752982737e+002
1.47570653327588e+003,-1.15037918617417e-001,1.78464113423499e+002
1.47910838816819e+003,-1.15122581657357e-001,1.78460464713673e+002
1.48251808514594e+003,-1.15207650961900e-001,1.78456806826702e+002
1.48593564228699e+003,-1.15293128553657e-001,1.78453139735925e+002
1.48936107771090e+003,-1.15379016466014e-001,1.78449463414580e+002
1.49279440957898e+003,-1.15465316743160e-001,1.78445777835802e+002
1.49623565609442e+003,-1.15552031440202e-001,1.78442082972625e+002
1.49968483550236e+003,-1.15639162623169e-001,1.78438378797976e+002
1.50314196609001e+003,-1.15726712369129e-001,1.78434665284682e+002
1.50660706618673e+003,-1.15814682766216e-001,1.78430942405460e+002
1.51008015416413e+003,-1.15903075913721e-001,1.78427210132928e+002
1.51356124843619e+003,-1.15991893922151e-001,1.78423468439593e+002
1.51705036745932e+003,-1.16081138913278e-001,1.78419717297858e+002
1.52054752973248e+003,-1.16170813020254e-001,1.78415956680019e+002
1.52405275379728e+003,-1.16260918387620e-001,1.78412186558263e+002
1.52756605823806e+003,-1.16351457171389e-001,1.78408406904672e+002
1.53108746168201e+003,-1.16442431539175e-001,1.78404617691215e+002
1.53461698279928e+003,-1.16533843670179e-001,1.78400818889756e+002
1.53815464030302e+003,-1.16625695755302e-001,1.78397010472046e+002
1.54170045294954e+003,-1.16717989997206e-001,1.78393192409726e+002
1.54525443953840e+003,-1.16810728610387e-001,1.78389364674328e+002
1.54881661891247e+003,-1.16903913821244e-001,1.78385527237269e+002
1.55238700995807e+003,-1.16997547868154e-001,1.78381680069858e+002
1.55596563160506e+003,-1.17091633001535e-001,1.78377823143286e+002
1.55955250282694e+003,-1.17186171483932e-001,1.78373956428634e+002
1.56314764264094e+003,-1.17281165590091e-001,1.78370079896868e+002
1.56675107010813e+003,-1.17376617606998e-001,1.78366193518839e+002
1.57036280433354e+003,-1.17472529834010e-001,1.78362297265283e+002
1.57398286446620e+003,-1.17568904582882e-001,1.78358391106819e+002
1.57761126969933e+003,-1.17665744177868e-001,1.78354475013949e+002
1.58124803927037e+003,-1.17763050955786e-001,1.78350548957060e+002
1.58489319246110e+003,-1.17860827266086e-001,1.78346612906419e+002
1.58854674859776e+003,-1.17959075470968e-001,1.78342666832174e+002
1.59220872705115e+003,-1.18057797945382e-001,1.78338710704355e+002
1.59587914723672e+003,-1.18156997077195e-001,1.78334744492872e+002
1.59955802861465e+003,-1.18256675267219e-001,1.78330768167513e+002
1.60324539069002e+003,-1.18356834929285e-001,1.78326781697946e+002
1.60694125301286e+003,-1.18457478490346e-001,1.78322785053716e+002
1.61064563517825e+003,-1.18558608390537e-001,1.78318778204246e+002
1.61435855682647e+003,-1.18660227083273e-001,1.78314761118835e+002
1.61808003764305e+003,-1.18762337035337e-001,1.78310733766659e+002
1.62181009735891e+003,-1.18864940726917e-001,1.78306696116769e+002
1.62554875575047e+003,-1.18968040651750e-001,1.78302648138089e+002
1.62929603263970e+003,-1.19071639317150e-001,1.78298589799417e+002
1.63305194789432e+003,-1.19175739244131e-001,1.78294521069427e+002
1.63681652142779e+003,-1.19280342967477e-001,1.78290441916663e+002
1.64058977319952e+003,-1.19385453035814e-001,1.78286352309539e+002
1.64437172321491e+003,-1.19491072011721e-001,1.78282252216344e+002
1.64816239152549e+003,-1.19597202471790e-001,1.78278141605234e+002
1.65196179822900e+003,-1.19703847006745e-001,1.78274020444236e+002
1.65576996346951e+003,-1.19811008221484e-001,1.78269888701245e+002
1.65958690743754e+003,-1.19918688735209e-001,1.78265746344025e+002
1.66341265037015e+003,-1.20026891181500e-001,1.78261593340205e+002
1.66724721255104e+003,-1.20135618208394e-001,1.78257429657282e+002
1.67109061431069e+003,-1.20244872478482e-001,1.78253255262619e+002
1.67494287602642e+003,-1.20354656669011e-001,1.78249070123444e+002
1.67880401812254e+003,-1.20464973471969e-001,1.78244874206847e+002
1.68267406107045e+003,-1.20575825594148e-001,1.78240667479784e+002
1.68655302538872e+003,-1.20687215757273e-001,1.78236449909072e+002
1.69044093164324e+003,-1.20799146698106e-001,1.78232221461390e+002
1.69433780044731e+003,-1.20911621168503e-001,1.78227982103278e+002
1.69824365246172e+003,-1.21024641935499e-001,1.78223731801136e+002
1.70215850839493e+003,-1.21138211781463e-001,1.78219470521224e+002
1.70608238900310e+003,-1.21252333504137e-001,1.78215198229660e+002
1.71001531509027e+003,-1.21367009916762e-001,1.78210914892419e+002
1.71395730750840e+003,-1.21482243848186e-001,1.78206620475333e+002
1.71790838715757e+003,-1.21598038142892e-001,1.78202314944093e+002
1.72186857498598e+003,-1.21714395661198e-001,1.78197998264240e+002
1.72583789199018e+003,-1.21831319279285e-001,1.78193670401174e+002
1.72981635921508e+003,-1.21948811889330e-001,1.78189331320146e+002
1.73380399775412e+003,-1.22066876399592e-001,1.78184980986259e+002
1.73780082874935e+003,-1.22185515734516e-001,1.78180619364470e+002
1.74180687339159e+003,-1.22304732834829e-001,1.78176246419585e+002
1.74582215292048e+003,-1.22424530657680e-001,1.78171862116261e+002
1.74984668862463e+003,-1.22544912176679e-001,1.78167466419003e+002
1.75388050184174e+003,-1.22665880382073e-001,1.78163059292166e+002
1.75792361395867e+003,-1.22787438280793e-001,1.78158640699951e+002
1.76197604641161e+003,-1.22909588896607e-001,1.78154210606405e+002
1.76603782068614e+003,-1.23032335270191e-001,1.78149768975421e+002
1.77010895831740e+003,-1.23155680459248e-001,1.78145315770737e+002
1.77418948089014e+003,-1.23279627538641e-001,1.78140850955935e+002
1.77827941003890e+003,-1.23404179600462e-001,1.78136374494437e+002
1.78237876744807e+003,-1.23529339754165e-001,1.78131886349509e+002
1.78648757485203e+003,-1.23655111126681e-001,1.78127386484259e+002
1.79060585403527e+003,-1.23781496862530e-001,1.78122874861632e+002
1.79473362683250e+003,-1.23908500123919e-001,1.78118351444413e+002
1.79887091512876e+003,-1.24036124090862e-001,1.78113816195225e+002
1.80301774085954e+003,-1.24164371961308e-001,1.78109269076528e+002
1.80717412601090e+003,-1.24293246951251e-001,1.78104710050618e+002
1.81134009261958e+003,-1.24422752294822e-001,1.78100139079626e+002
1.81551566277311e+003,-1.24552891244439e-001,1.78095556125516e+002
1.81970085860996e+003,-1.24683667070919e-001,1.78090961150086e+002
1.82389570231961e+003,-1.24815083063580e-001,1.78086354114965e+002
1.82810021614272e+003,-1.24947142530375e-001,1.78081734981614e+002
1.83231442237119e+003,-1.25079848798030e-001,1.78077103711323e+002
1.83653834334832e+003,-1.25213205212107e-001,1.78072460265211e+002
1.84077200146893e+003,-1.25347215137198e-001,1.78067804604224e+002
1.84501541917945e+003,-1.25481881957002e-001,1.78063136689137e+002
1.84926861897805e+003,-1.25617209074485e-001,1.78058456480548e+002
1.85353162341478e+003,-1.25753199911954e-001,1.78053763938882e+002
1.85780445509167e+003,-1.25889857911240e-001,1.78049059024384e+002
1.86208713666284e+003,-1.26027186533798e-001,1.78044341697126e+002
1.86637969083464e+003,-1.26165189260834e-001,1.78039611916997e+002
1.87068214036577e+003,-1.26303869593439e-001,1.78034869643709e+002
1.87499450806739e+003,-1.26443231052714e-001,1.78030114836792e+002
1.87931681680324e+003,-1.26583277179942e-001,1.78025347455595e+002
1.88364908948977e+003,-1.26724011536635e-001,1.78020567459281e+002
1.88799134909627e+003,-1.26865437704765e-001,1.78015774806832e+002
1.89234361864495e+003,-1.27007559286824e-001,1.78010969457043e+002
1.89670592121112e+003,-1.27150379906013e-001,1.78006151368523e+002
1.90107827992327e+003,-1.27293903206336e-001,1.78001320499691e+002
1.90546071796322e+003,-1.27438132852775e-001,1.77996476808781e+002
1.90985325856621e+003,-1.27583072531395e-001,1.77991620253833e+002
1.91425592502106e+003,-1.27728725949509e-001,1.77986750792699e+002
1.91866874067026e+003,-1.27875096835816e-001,1.77981868383035e+002
1.92309172891013e+003,-1.28022188940535e-001,1.77976972982306e+002
1.92752491319091e+003,-1.28170006035556e-001,1.77972064547781e+002
1.93196831701689e+003,-1.28318551914577e-001,1.77967143036533e+002
1.93642196394658e+003,-1.28467830393251e-001,1.77962208405437e+002
1.94088587759275e+003,-1.28617845309351e-001,1.77957260611169e+002
1.94536008162263e+003,-1.28768600522882e-001,1.77952299610207e+002
1.94984459975802e+003,-1.28920099916266e-001,1.77947325358826e+002
1.95433945577536e+003,-1.29072347394485e-001,1.77942337813098e+002
1.95884467350596e+003,-1.29225346885223e-001,1.77937336928893e+002
1.96336027683602e+003,-1.29379102338992e-001,1.77932322661876e+002
1.96788628970681e+003,-1.29533617729354e-001,1.77927294967502e+002
1.97242273611482e+003,-1.29688897053031e-001,1.77922253801023e+002
1.97696964011183e+003,-1.29844944330067e-001,1.77917199117479e+002
1.98152702580507e+003,-1.30001763603979e-001,1.77912130871701e+002
1.98609491735734e+003,-1.30159358941939e-001,1.77907049018306e+002
1.99067333898715e+003,-1.30317734434925e-001,1.77901953511700e+002
1.99526231496885e+003,-1.30476894197858e-001,1.77896844306075e+002
1.99986186963271e+003,-1.30636842369818e-001,1.77891721355405e+002
2.00447202736513e+003,-1.30797583114142e-001,1.77886584613447e+002
2.00909281260870e+003,-1.30959120618639e-001,1.77881434033741e+002
2.01372424986236e+003,-1.31121459095765e-001,1.77876269569606e+002
2.01836636368153e+003,-1.31284602782732e-001,1.77871091174139e+002
2.02301917867824e+003,-1.31448555941739e-001,1.77865898800214e+002
2.02768271952125e+003,-1.31613322860129e-001,1.77860692400480e+002
2.03235701093619e+003,-1.31778907850523e-001,1.77855471927362e+002
2.03704207770568e+003,-1.31945315251044e-001,1.77850237333056e+002
2.04173794466950e+003,-1.32112549425461e-001,1.77844988569530e+002
2.04644463672464e+003,-1.32280614763384e-001,1.77839725588521e+002
2.05116217882553e+003,-1.32449515680439e-001,1.77834448341533e+002
2.05589059598411e+003,-1.32619256618435e-001,1.77829156779840e+002
2.06062991326997e+003,-1.32789842045565e-001,1.77823850854476e+002
2.06538015581049e+003,-1.32961276456554e-001,1.77818530516244e+002
2.07014134879101e+003,-1.33133564372895e-001,1.77813195715704e+002
2.07491351745487e+003,-1.33306710343013e-001,1.77807846403180e+002
2.07969668710366e+003,-1.33480718942414e-001,1.77802482528753e+002
2.08449088309725e+003,-1.33655594773923e-001,1.77797104042260e+002
2.08929613085400e+003,-1.33831342467878e-001,1.77791710893296e+002
2.09411245585086e+003,-1.34007966682272e-001,1.77786303031209e+002
2.09893988362349e+003,-1.34185472102995e-001,1.77780880405099e+002
2.10377843976644e+003,-1.34363863444027e-001,1.77775442963815e+002
2.10862814993325e+003,-1.34543145447566e-001,1.77769990655958e+002
2.11348903983661e+003,-1.34723322884340e-001,1.77764523429875e+002
2.11836113524846e+003,-1.34904400553733e-001,1.77759041233657e+002
2.12324446200018e+003,-1.35086383283973e-001,1.77753544015141e+002
2.12813904598267e+003,-1.35269275932382e-001,1.77748031721905e+002
2.13304491314654e+003,-1.35453083385584e-001,1.77742504301267e+002
2.13796208950219e+003,-1.35637810559673e-001,1.77736961700285e+002
2.14289060112002e+003,-1.35823462400443e-001,1.77731403865753e+002
2.14783047413050e+003,-1.36010043883596e-001,1.77725830744199e+002
2.15278173472433e+003,-1.36197560014951e-001,1.77720242281886e+002
2.15774440915263e+003,-1.36386015830692e-001,1.77714638424808e+002
2.16271852372698e+003,-1.36575416397505e-001,1.77709019118689e+002
2.16770410481966e+003,-1.36765766812883e-001,1.77703384308978e+002
2.17270117886370e+003,-1.36957072205317e-001,1.77697733940854e+002
2.17770977235312e+003,-1.37149337734465e-001,1.77692067959217e+002
2.18272991184296e+003,-1.37342568591459e-001,1.77686386308691e+002
2.18776162394951e+003,-1.37536769999088e-001,1.77680688933619e+002
2.19280493535041e+003,-1.37731947212005e-001,1.77674975778064e+002
2.19785987278478e+003,-1.37928105516993e-001,1.77669246785802e+002
2.20292646305342e+003,-1.38125250233200e-001,1.77663501900327e+002
2.20800473301886e+003,-1.38323386712338e-001,1.77657741064844e+002
2.21309470960560e+003,-1.38522520338938e-001,1.77651964222268e+002
2.21819641980018e+003,-1.38722656530584e-001,1.77646171315224e+002
2.22330989065136e+003,-1.38923800738166e-001,1.77640362286042e+002
2.22843514927026e+003,-1.39125958446104e-001,1.77634537076756e+002
2.23357222283049e+003,-1.39329135172599e-001,1.77628695629105e+002
2.23872113856830e+003,-1.39533336469854e-001,1.77622837884525e+002
2.24388192378272e+003,-1.39738567924394e-001,1.77616963784152e+002
2.24905460583574e+003,-1.39944835157235e-001,1.77611073268818e+002
2.25423921215239e+003,-1.40152143824160e-001,1.77605166279048e+002
2.25943577022093e+003,-1.40360499616004e-001,1.77599242755061e+002
2.26464430759302e+003,-1.40569908258877e-001,1.77593302636763e+002
2.26986485188378e+003,-1.40780375514453e-001,1.77587345863748e+002
2.27509743077203e+003,-1.40991907180186e-001,1.77581372375298e+002
2.28034207200037e+003,-1.41204509089618e-001,1.77575382110374e+002
2.28559880337539e+003,-1.41418187112612e-001,1.77569375007620e+002
2.29086765276773e+003,-1.41632947155676e-001,1.77563351005359e+002
2.29614864811232e+003,-1.41848795162135e-001,1.77557310041589e+002
2.30144181740846e+003,-1.42065737112515e-001,1.77551252053983e+002
2.30674718872002e+003,-1.42283779024730e-001,1.77545176979885e+002
2.31206479017555e+003,-1.42502926954417e-001,1.77539084756307e+002
2.31739464996843e+003,-1.42723186995190e-001,1.77532975319932e+002
2.32273679635706e+003,-1.42944565278919e-001,1.77526848607103e+002
2.32809125766496e+003,-1.43167067976041e-001,1.77520704553828e+002
2.33345806228096e+003,-1.43390701295807e-001,1.77514543095774e+002
2.33883723865931e+003,-1.43615471486633e-001,1.77508364168265e+002
2.34422881531987e+003,-1.43841384836319e-001,1.77502167706280e+002
2.34963282084826e+003,-1.44068447672408e-001,1.77495953644451e+002
2.35504928389596e+003,-1.44296666362453e-001,1.77489721917059e+002
2.36047823318053e+003,-1.44526047314331e-001,1.77483472458034e+002
2.36591969748571e+003,-1.44756596976515e-001,1.77477205200947e+002
2.37137370566161e+003,-1.44988321838441e-001,1.77470920079016e+002
2.37684028662483e+003,-1.45221228430760e-001,1.77464617025096e+002
2.38231946935864e+003,-1.45455323325682e-001,1.77458295971679e+002
2.38781128291313e+003,-1.45690613137267e-001,1.77451956850892e+002
2.39331575640534e+003,-1.45927104521788e-001,1.77445599594494e+002
2.39883291901944e+003,-1.46164804177986e-001,1.77439224133871e+002
2.40436280000688e+003,-1.46403718847454e-001,1.77432830400039e+002
2.40990542868654e+003,-1.46643855314927e-001,1.77426418323634e+002
2.41546083444489e+003,-1.46885220408643e-001,1.77419987834915e+002
2.42102904673613e+003,-1.47127821000624e-001,1.77413538863758e+002
2.42661009508236e+003,-1.47371664007068e-001,1.77407071339655e+002
2.43220400907376e+003,-1.47616756388651e-001,1.77400585191709e+002
2.43781081836870e+003,-1.47863105150904e-001,1.77394080348634e+002
2.44343055269392e+003,-1.48110717344513e-001,1.77387556738751e+002
2.44906324184469e+003,-1.48359600065693e-001,1.77381014289983e+002
2.45470891568498e+003,-1.48609760456553e-001,1.77374452929855e+002
2.46036760414758e+003,-1.48861205705429e-001,1.77367872585490e+002
2.46603933723429e+003,-1.49113943047236e-001,1.77361273183604e+002
2.47172414501608e+003,-1.49367979763856e-001,1.77354654650508e+002
2.47742205763323e+003,-1.49623323184492e-001,1.77348016912099e+002
2.48313310529552e+003,-1.49879980686008e-001,1.77341359893862e+002
2.48885731828234e+003,-1.50137959693365e-001,1.77334683520862e+002
2.49459472694290e+003,-1.50397267679920e-001,1.77327987717746e+002
2.50034536169638e+003,-1.50657912167864e-001,1.77321272408735e+002
2.50610925303206e+003,-1.50919900728581e-001,1.77314537517626e+002
2.51188643150953e+003,-1.51183240983023e-001,1.77307782967784e+002
2.51767692775880e+003,-1.51447940602128e-001,1.77301008682141e+002
2.52348077248052e+003,-1.51714007307179e-001,1.77294214583192e+002
2.52929799644609e+003,-1.51981448870225e-001,1.77287400592994e+002
2.53512863049785e+003,-1.52250273114505e-001,1.77280566633158e+002
2.54097270554925e+003,-1.52520487914784e-001,1.77273712624851e+002
2.54683025258499e+003,-1.52792101197814e-001,1.77266838488789e+002
2.55270130266119e+003,-1.53065120942725e-001,1.77259944145234e+002
2.55858588690559e+003,-1.53339555181476e-001,1.77253029513992e+002
2.56448403651766e+003,-1.53615411999229e-001,1.77246094514409e+002
2.57039578276881e+003,-1.53892699534794e-001,1.77239139065367e+002
