Freq.	V(vin_2)
3.09029543251358e+002	(-7.02178202039291e+001dB,3.85998535432149e+000°)
3.16227766016837e+002	(-6.98186182612565e+001dB,3.75927189120794e+000°)
3.23593656929628e+002	(-6.94193595080660e+001dB,3.66052217926912e+000°)
3.31131121482590e+002	(-6.90200454851665e+001dB,3.56368572032490e+000°)
3.38844156139202e+002	(-6.86206776187805e+001dB,3.46871290090263e+000°)
3.46736850452531e+002	(-6.82212572232266e+001dB,3.37555497380891e+000°)
3.54813389233575e+002	(-6.78217855035499e+001dB,3.28416403985842e+000°)
3.63078054770101e+002	(-6.74222635578368e+001dB,3.19449302947758e+000°)
3.71535229097172e+002	(-6.70226923793844e+001dB,3.10649568408614e+000°)
3.80189396320560e+002	(-6.66230728586025e+001dB,3.02012653772309e+000°)
3.89045144994280e+002	(-6.62234057847810e+001dB,2.93534089840493e+000°)
3.98107170553496e+002	(-6.58236918475500e+001dB,2.85209482959741e+000°)
4.07380277804112e+002	(-6.54239316382880e+001dB,2.77034513172057e+000°)
4.16869383470335e+002	(-6.50241256511609e+001dB,2.69004932359314e+000°)
4.26579518801592e+002	(-6.46242742841458e+001dB,2.61116562397678e+000°)
4.36515832240165e+002	(-6.42243778396430e+001dB,2.53365293311784e+000°)
4.46683592150962e+002	(-6.38244365251403e+001dB,2.45747081435935e+000°)
4.57088189614874e+002	(-6.34244504534296e+001dB,2.38257947579711e+000°)
4.67735141287197e+002	(-6.30244196428092e+001dB,2.30893975201006e+000°)
4.78630092322637e+002	(-6.26243440170399e+001dB,2.23651308582422e+000°)
4.89778819368445e+002	(-6.22242234050534e+001dB,2.16526151014187e+000°)
5.01187233627271e+002	(-6.18240575405129e+001dB,2.09514762985387e+000°)
5.12861383991364e+002	(-6.14238460611796e+001dB,2.02613460379389e+000°)
5.24807460249771e+002	(-6.10235885080123e+001dB,1.95818612679558e+000°)
5.37031796370251e+002	(-6.06232843241567e+001dB,1.89126641171382e+000°)
5.49540873857623e+002	(-6.02229328536312e+001dB,1.82534017160824e+000°)
5.62341325190348e+002	(-5.98225333398761e+001dB,1.76037260190764e+000°)
5.75439937337155e+002	(-5.94220849240257e+001dB,1.69632936262748e+000°)
5.88843655355587e+002	(-5.90215866430216e+001dB,1.63317656068895e+000°)
6.02559586074356e+002	(-5.86210374274233e+001dB,1.57088073214518e+000°)
6.16595001861481e+002	(-5.82204360990950e+001dB,1.50940882455336e+000°)
6.30957344480192e+002	(-5.78197813685357e+001dB,1.44872817926128e+000°)
6.45654229034654e+002	(-5.74190718320714e+001dB,1.38880651379619e+000°)
6.60693448007594e+002	(-5.70183059686905e+001dB,1.32961190410171e+000°)
6.76082975391980e+002	(-5.66174821367495e+001dB,1.27111276690674e+000°)
6.91830970918935e+002	(-5.62165985703198e+001dB,1.21327784196475e+000°)
7.07945784384136e+002	(-5.58156533752489e+001dB,1.15607617423955e+000°)
7.24435960074988e+002	(-5.54146445250242e+001dB,1.09947709604824e+000°)
7.41310241300916e+002	(-5.50135698562458e+001dB,1.04345020917087e+000°)
7.58577575029182e+002	(-5.46124270638820e+001dB,9.87965366714367e-001°)
7.76247116628690e+002	(-5.42112136961124e+001dB,9.32992655006637e-001°)
7.94328234724279e+002	(-5.38099271489224e+001dB,8.78502375262993e-001°)
8.12830516164097e+002	(-5.34085646603094e+001dB,8.24465025079104e-001°)
8.31763771102669e+002	(-5.30071233041389e+001dB,7.70851279791067e-001°)
8.51138038202374e+002	(-5.26055999836354e+001dB,7.17631973548896e-001°)
8.70963589956078e+002	(-5.22039914244600e+001dB,6.64778080207782e-001°)
8.91250938133743e+002	(-5.18022941674119e+001dB,6.12260693890545e-001°)
9.12010839355907e+002	(-5.14005045606724e+001dB,5.60051009287736e-001°)
9.33254300796988e+002	(-5.09986187516162e+001dB,5.08120301578555e-001°)
9.54992586021433e+002	(-5.05966326781523e+001dB,4.56439906018420e-001°)
9.77237220955808e+002	(-5.01945420595796e+001dB,4.04981197034759e-001°)
9.99999999999997e+002	(-4.97923423869056e+001dB,3.53715566987994e-001°)
1.02329299228075e+003	(-4.93900289126559e+001dB,3.02614404304417e-001°)
1.04712854805090e+003	(-4.89875966400921e+001dB,2.51649071134323e-001°)
1.07151930523760e+003	(-4.85850403118251e+001dB,2.00790880386433e-001°)
1.09647819614318e+003	(-4.81823543978443e+001dB,1.50011072097549e-001°)
1.12201845430196e+003	(-4.77795330828227e+001dB,9.92807891292195e-002°)
1.14815362149688e+003	(-4.73765702527774e+001dB,4.85710520157857e-002°)
1.17489755493953e+003	(-4.69734594809713e+001dB,-2.14726696286244e-003°)
1.20226443461741e+003	(-4.65701940130421e+001dB,-5.29034706839420e-002°)
1.23026877081238e+003	(-4.61667667513245e+001dB,-1.03727065052141e-001°)
1.25892541179416e+003	(-4.57631702383031e+001dB,-1.54647787947909e-001°)
1.28824955169313e+003	(-4.53593966391514e+001dB,-2.05695639393446e-001°)
1.31825673855640e+003	(-4.49554377233218e+001dB,-2.56900912962547e-001°)
1.34896288259165e+003	(-4.45512848451053e+001dB,-3.08294228564272e-001°)
1.38038426460288e+003	(-4.41469289231198e+001dB,-3.59906566757252e-001°)
1.41253754462275e+003	(-4.37423604186642e+001dB,-4.11769304675274e-001°)
1.44543977074592e+003	(-4.33375693128472e+001dB,-4.63914253711198e-001°)
1.47910838816820e+003	(-4.29325450824604e+001dB,-5.16373699096647e-001°)
1.51356124843620e+003	(-4.25272766744765e+001dB,-5.69180441594794e-001°)
1.54881661891248e+003	(-4.21217524791080e+001dB,-6.22367841384074e-001°)
1.58489319246111e+003	(-4.17159603013484e+001dB,-6.75969864397271e-001°)
1.62181009735892e+003	(-4.13098873308655e+001dB,-7.30021131308141e-001°)
1.65958690743755e+003	(-4.09035201101885e+001dB,-7.84556969360857e-001°)
1.69824365246174e+003	(-4.04968445010371e+001dB,-8.39613467307970e-001°)
1.73780082874937e+003	(-4.00898456486989e+001dB,-8.95227533726706e-001°)
1.77827941003892e+003	(-3.96825079443151e+001dB,-9.51436958987343e-001°)
1.81970085860998e+003	(-3.92748149849405e+001dB,-1.00828048120965e+000°)
1.86208713666286e+003	(-3.88667495312261e+001dB,-1.06579785653258e+000°)
1.90546071796324e+003	(-3.84582934625574e+001dB,-1.12402993410501e+000°)
1.94984459975804e+003	(-3.80494277294877e+001dB,-1.18301873618683e+000°)
1.99526231496887e+003	(-3.76401323032587e+001dB,-1.24280754384007e+000°)
2.04173794466952e+003	(-3.72303861222189e+001dB,-1.30344098869538e+000°)
2.08929613085403e+003	(-3.68201670349053e+001dB,-1.36496515136386e+000°)
2.13796208950222e+003	(-3.64094517395586e+001dB,-1.42742766708880e+000°)
2.18776162394954e+003	(-3.59982157197957e+001dB,-1.49087783931893e+000°)
2.23872113856833e+003	(-3.55864331761659e+001dB,-1.55536676192715e+000°)
2.29086765276776e+003	(-3.51740769532763e+001dB,-1.62094745092553e+000°)
2.34422881531991e+003	(-3.47611184621427e+001dB,-1.68767498653783e+000°)
2.39883291901948e+003	(-3.43475275974020e+001dB,-1.75560666668705e+000°)
2.45470891568502e+003	(-3.39332726489790e+001dB,-1.82480217295024e+000°)
2.51188643150957e+003	(-3.35183202077662e+001dB,-1.89532375028079e+000°)
2.57039578276885e+003	(-3.31026350648294e+001dB,-1.96723640181704e+000°)
2.63026799189537e+003	(-3.26861801036133e+001dB,-2.04060810034887e+000°)
2.69153480392690e+003	(-3.22689161845568e+001dB,-2.11551001814358e+000°)
2.75422870333815e+003	(-3.18508020214826e+001dB,-2.19201677701706e+000°)
2.81838293126444e+003	(-3.14317940490476e+001dB,-2.27020672083651e+000°)
2.88403150312659e+003	(-3.10118462804840e+001dB,-2.35016221280639e+000°)
2.95120922666637e+003	(-3.05909101547636e+001dB,-2.43196996025187e+000°)
3.01995172040200e+003	(-3.01689343722358e+001dB,-2.51572136991918e+000°)
3.09029543251358e+003	(-2.97458647176919e+001dB,-2.60151293721538e+000°)
3.16227766016836e+003	(-2.93216438696826e+001dB,-2.68944667321487e+000°)
3.23593656929627e+003	(-2.88962111947936e+001dB,-2.77963057379984e+000°)
3.31131121482590e+003	(-2.84695025254396e+001dB,-2.87217913587034e+000°)
3.38844156139201e+003	(-2.80414499195689e+001dB,-2.96721392619903e+000°)
3.46736850452530e+003	(-2.76119814004862e+001dB,-3.06486420932557e+000°)
3.54813389233574e+003	(-2.71810206747890e+001dB,-3.16526764171945e+000°)
3.63078054770100e+003	(-2.67484868261773e+001dB,-3.26857104052203e+000°)
3.71535229097171e+003	(-2.63142939826182e+001dB,-3.37493123635378e+000°)
3.80189396320559e+003	(-2.58783509540367e+001dB,-3.48451602106277e+000°)
3.89045144994279e+003	(-2.54405608373533e+001dB,-3.59750520296439e+000°)
3.98107170553495e+003	(-2.50008205852757e+001dB,-3.71409178399662e+000°)
4.07380277804111e+003	(-2.45590205347871e+001dB,-3.83448327550687e+000°)
4.16869383470333e+003	(-2.41150438907364e+001dB,-3.95890317200970e+000°)
4.26579518801591e+003	(-2.36687661593169e+001dB,-4.08759260542136e+000°)
4.36515832240164e+003	(-2.32200545255044e+001dB,-4.22081220599341e+000°)
4.46683592150961e+003	(-2.27687671676940e+001dB,-4.35884420058636e+000°)
4.57088189614873e+003	(-2.23147525018215e+001dB,-4.50199478423534e+000°)
4.67735141287196e+003	(-2.18578483461289e+001dB,-4.65059680728270e+000°)
4.78630092322636e+003	(-2.13978809964342e+001dB,-4.80501282796416e+000°)
4.89778819368444e+003	(-2.09346642002405e+001dB,-4.96563858953836e+000°)
5.01187233627270e+003	(-2.04679980162303e+001dB,-5.13290699217580e+000°)
5.12861383991362e+003	(-1.99976675435915e+001dB,-5.30729264335517e+000°)
5.24807460249770e+003	(-1.95234415031466e+001dB,-5.48931708706622e+000°)
5.37031796370250e+003	(-1.90450706493314e+001dB,-5.67955483238884e+000°)
5.49540873857622e+003	(-1.85622859886034e+001dB,-5.87864032702377e+000°)
5.62341325190346e+003	(-1.80747967757470e+001dB,-6.08727605229743e+000°)
5.75439937337154e+003	(-1.75822882546388e+001dB,-6.30624195468270e+000°)
5.88843655355586e+003	(-1.70844191041863e+001dB,-6.53640647704767e+000°)
6.02559586074354e+003	(-1.65808185431487e+001dB,-6.77873951343821e+000°)
6.16595001861479e+003	(-1.60710830391481e+001dB,-7.03432768783181e+000°)
6.30957344480190e+003	(-1.55547725570861e+001dB,-7.30439245479866e+000°)
6.45654229034652e+003	(-1.50314062700265e+001dB,-7.59031164483940e+000°)
6.60693448007592e+003	(-1.45004576409681e+001dB,-7.89364523803116e+000°)
6.76082975391978e+003	(-1.39613487662816e+001dB,-8.21616635831886e+000°)
6.91830970918932e+003	(-1.34134438503447e+001dB,-8.55989875353383e+000°)
7.07945784384134e+003	(-1.28560416553812e+001dB,-8.92716238531673e+000°)
7.24435960074986e+003	(-1.22883667400042e+001dB,-9.32062922964459e+000°)
7.41310241300913e+003	(-1.17095592637835e+001dB,-9.74339202625376e+000°)
7.58577575029179e+003	(-1.11186630928661e+001dB,-1.01990495757176e+001°)
7.76247116628687e+003	(-1.05146118933499e+001dB,-1.06918133547148e+001°)
7.94328234724277e+003	(-9.89621284608455e+000dB,-1.12266418307454e+001°)
8.12830516164094e+003	(-9.26212756263775e+000dB,-1.18094110933805e+001°)
8.31763771102666e+003	(-8.61084973593942e+000dB,-1.24471335538211e+001°)
8.51138038202371e+003	(-7.94067903848707e+000dB,-1.31482409049549e+001°)
8.70963589956075e+003	(-7.24969082140544e+000dB,-1.39229538891233e+001°)
8.91250938133740e+003	(-6.53570133791080e+000dB,-1.47837706088857e+001°)
9.12010839355904e+003	(-5.79622864722244e+000dB,-1.57461185275451e+001°)
9.33254300796985e+003	(-5.02845030416020e+000dB,-1.68292350456101e+001°)
9.54992586021430e+003	(-4.22916089671664e+000dB,-1.80573707635681e+001°)
9.77237220955804e+003	(-3.39473641372211e+000dB,-1.94614528677892e+001°)
9.99999999999993e+003	(-2.52112018009606e+000dB,-2.10814098599063e+001°)
1.02329299228075e+004	(-1.60386039030216e+000dB,-2.29694505535391e+001°)
1.04712854805089e+004	(-6.38259448454243e-001dB,-2.51947143813937e+001°)
1.07151930523760e+004	(3.80245125646497e-001dB,-2.78498528380671e+001°)
1.09647819614318e+004	(1.45523180064282e+000dB,-3.10601822149247e+001°)
1.12201845430196e+004	(2.58751923425701e+000dB,-3.49957719685661e+001°)
1.14815362149688e+004	(3.77161134799454e+000dB,-3.98853015143104e+001°)
1.17489755493952e+004	(4.98895451373982e+000dB,-4.60253269493393e+001°)
1.20226443461740e+004	(6.19639213117387e+000dB,-5.37646791989811e+001°)
1.23026877081237e+004	(7.31068668007425e+000dB,-6.34165962766617e+001°)
1.25892541179416e+004	(8.20060662036764e+000dB,-7.50343543799338e+001°)
1.28824955169313e+004	(8.71597397322470e+000dB,-8.80911246556345e+001°)
1.31825673855640e+004	(8.76930723251508e+000dB,-1.01407291538639e+002°)
1.34896288259164e+004	(8.40291436210116e+000dB,-1.13664195060525e+002°)
1.38038426460288e+004	(7.75481244269285e+000dB,-1.24070162904623e+002°)
1.41253754462274e+004	(6.96978235963092e+000dB,-1.32496899751905e+002°)
1.44543977074592e+004	(6.14925177034387e+000dB,-1.39195241960828e+002°)
1.47910838816820e+004	(5.34951525278185e+000dB,-1.44517070100551e+002°)
1.51356124843620e+004	(4.59667971745830e+000dB,-1.48782791354621e+002°)
1.54881661891247e+004	(3.90010380274048e+000dB,-1.52246033531521e+002°)
1.58489319246110e+004	(3.26077802739166e+000dB,-1.55097162416220e+002°)
1.62181009735892e+004	(2.67587566753541e+000dB,-1.57476653837143e+002°)
1.65958690743755e+004	(2.14106595288400e+000dB,-1.59488139247261e+002°)
1.69824365246173e+004	(1.65163886723656e+000dB,-1.61208652024030e+002°)
1.73780082874936e+004	(1.20302426966756e+000dB,-1.62696096457562e+002°)
1.77827941003891e+004	(7.91009124745924e-001dB,-1.63994546816462e+002°)
1.81970085860997e+004	(4.11807423053827e-001dB,-1.65137982283619e+002°)
1.86208713666285e+004	(6.20606954409320e-002dB,-1.66152927991126e+002°)
1.90546071796323e+004	(-2.61191886357214e-001dB,-1.67060337721854e+002°)
1.94984459975803e+004	(-5.60554541490254e-001dB,-1.67876950107431e+002°)
1.99526231496887e+004	(-8.38317758579755e-001dB,-1.68616276802586e+002°)
2.04173794466951e+004	(-1.09649879774220e+000dB,-1.69289330980600e+002°)
2.08929613085402e+004	(-1.33687813529672e+000dB,-1.69905170632774e+002°)
2.13796208950222e+004	(-1.56103142038993e+000dB,-1.70471308310454e+002°)
2.18776162394954e+004	(-1.77035709914817e+000dB,-1.70994023467001e+002°)
2.23872113856832e+004	(-1.96610010985739e+000dB,-1.71478602986008e+002°)
2.29086765276776e+004	(-2.14937213101429e+000dB,-1.71929528197268e+002°)
2.34422881531990e+004	(-2.32116886080216e+000dB,-1.72350621611321e+002°)
2.39883291901947e+004	(-2.48238476710330e+000dB,-1.72745163037536e+002°)
2.45470891568501e+004	(-2.63382569473793e+000dB,-1.73115982216960e+002°)
2.51188643150956e+004	(-2.77621966262275e+000dB,-1.73465533282576e+002°)
2.57039578276884e+004	(-2.91022613321423e+000dB,-1.73795955041373e+002°)
2.63026799189536e+004	(-3.03644399199674e+000dB,-1.74109120107933e+002°)
2.69153480392689e+004	(-3.15541843634640e+000dB,-1.74406675206783e+002°)
2.75422870333814e+004	(-3.26764694054661e+000dB,-1.74690074430004e+002°)
2.81838293126443e+004	(-3.37358443642760e+000dB,-1.74960606837792e+002°)
2.88403150312658e+004	(-3.47364782633988e+000dB,-1.75219419487667e+002°)
2.95120922666636e+004	(-3.56821992625374e+000dB,-1.75467536747605e+002°)
3.01995172040199e+004	(-3.65765292107874e+000dB,-1.75705876571163e+002°)
3.09029543251357e+004	(-3.74227140126948e+000dB,-1.75935264275561e+002°)
3.16227766016835e+004	(-3.82237503896595e+000dB,-1.76156444256856e+002°)
3.23593656929626e+004	(-3.89824095292185e+000dB,-1.76370089992505e+002°)
3.31131121482588e+004	(-3.97012580397878e+000dB,-1.76576812615561e+002°)
3.38844156139200e+004	(-4.03826765658918e+000dB,-1.76777168292265e+002°)
3.46736850452529e+004	(-4.10288763665399e+000dB,-1.76971664592972e+002°)
3.54813389233573e+004	(-4.16419141155024e+000dB,-1.77160766012761e+002°)
3.63078054770098e+004	(-4.22237051452909e+000dB,-1.77344898771044e+002°)
3.71535229097169e+004	(-4.27760353255040e+000dB,-1.77524454997554e+002°)
3.80189396320558e+004	(-4.33005717398584e+000dB,-1.77699796394256e+002°)
3.89045144994277e+004	(-4.37988723039033e+000dB,-1.77871257448151e+002°)
3.98107170553494e+004	(-4.42723944464324e+000dB,-1.78039148257966e+002°)
4.07380277804109e+004	(-4.47225029614340e+000dB,-1.78203757027853e+002°)
4.16869383470332e+004	(-4.51504771236027e+000dB,-1.78365352273062e+002°)
4.26579518801589e+004	(-4.55575171485965e+000dB,-1.78524184775760e+002°)
4.36515832240162e+004	(-4.59447500690509e+000dB,-1.78680489323517e+002°)
4.46683592150959e+004	(-4.63132350886204e+000dB,-1.78834486258248e+002°)
4.57088189614871e+004	(-4.66639684687522e+000dB,-1.78986382859427e+002°)
4.67735141287194e+004	(-4.69978879963752e+000dB,-1.79136374582035e+002°)
4.78630092322634e+004	(-4.73158770750170e+000dB,-1.79284646166892e+002°)
4.89778819368442e+004	(-4.76187684769444e+000dB,-1.79431372638617e+002°)
5.01187233627268e+004	(-4.79073477896344e+000dB,-1.79576720204414e+002°)
5.12861383991360e+004	(-4.81823565861485e+000dB,-1.79720847065174e+002°)
5.24807460249768e+004	(-4.84444953457107e+000dB,-1.79863904148870e+002°)
5.37031796370248e+004	(-4.86944261479204e+000dB,1.79993964225034e+002°)
5.49540873857620e+004	(-4.89327751615311e+000dB,1.79852619742536e+002°)
5.62341325190344e+004	(-4.91601349464925e+000dB,1.79711929546723e+002°)
5.75439937337152e+004	(-4.93770665860240e+000dB,1.79571765738208e+002°)
5.88843655355584e+004	(-4.95841016637560e+000dB,1.79432004919209e+002°)
6.02559586074352e+004	(-4.97817440994537e+000dB,1.79292527776697e+002°)
6.16595001861477e+004	(-4.99704718554968e+000dB,1.79153218700616e+002°)
6.30957344480187e+004	(-5.01507385250844e+000dB,1.79013965433578e+002°)
6.45654229034650e+004	(-5.03229748120740e+000dB,1.78874658748898e+002°)
6.60693448007590e+004	(-5.04875899114212e+000dB,1.78735192154139e+002°)
6.76082975391975e+004	(-5.06449727983326e+000dB,1.78595461617694e+002°)
6.91830970918930e+004	(-5.07954934335023e+000dB,1.78455365316148e+002°)
7.07945784384131e+004	(-5.09395038911210e+000dB,1.78314803400464e+002°)
7.24435960074983e+004	(-5.10773394157446e+000dB,1.78173677779193e+002°)
7.41310241300911e+004	(-5.12093194135686e+000dB,1.78031891917136e+002°)
7.58577575029177e+004	(-5.13357483831707e+000dB,1.77889350648023e+002°)
7.76247116628685e+004	(-5.14569167903410e+000dB,1.77745959999935e+002°)
7.94328234724274e+004	(-5.15731018912326e+000dB,1.77601627032327e+002°)
8.12830516164092e+004	(-5.16845685077073e+000dB,1.77456259683609e+002°)
8.31763771102663e+004	(-5.17915697584288e+000dB,1.77309766628375e+002°)
8.51138038202369e+004	(-5.18943477489706e+000dB,1.77162057143420e+002°)
8.70963589956073e+004	(-5.19931342239433e+000dB,1.77013040981819e+002°)
8.91250938133737e+004	(-5.20881511839049e+000dB,1.76862628254366e+002°)
9.12010839355901e+004	(-5.21796114696066e+000dB,1.76710729317779e+002°)
9.33254300796982e+004	(-5.22677193159341e+000dB,1.76557254669102e+002°)
9.54992586021427e+004	(-5.23526708777149e+000dB,1.76402114845830e+002°)
9.77237220955802e+004	(-5.24346547294187e+000dB,1.76245220331278e+002°)
1.00000000000000e+005	(-5.25138523406147e+000dB,1.76086481464822e+002°)
