Freq.	V(vin_2)
2.39883291901949e+002	(-7.43245891505005e+001dB,5.11280992788885e+000°)
2.45470891568503e+002	(-7.39261500965424e+001dB,4.98689128906273e+000°)
2.51188643150958e+002	(-7.35276286891227e+001dB,4.86355528872290e+000°)
2.57039578276886e+002	(-7.31290279807765e+001dB,4.74274055274496e+000°)
2.63026799189538e+002	(-7.27303508630745e+001dB,4.62438677642131e+000°)
2.69153480392691e+002	(-7.23316000720829e+001dB,4.50843470965309e+000°)
2.75422870333816e+002	(-7.19327781936921e+001dB,4.39482614163098e+000°)
2.81838293126445e+002	(-7.15338876684207e+001dB,4.28350388492183e+000°)
2.88403150312660e+002	(-7.11349307962264e+001dB,4.17441175919936e+000°)
2.95120922666638e+002	(-7.07359097409111e+001dB,4.06749457459086e+000°)
3.01995172040201e+002	(-7.03368265342818e+001dB,3.96269811461403e+000°)
3.09029543251358e+002	(-6.99376830801054e+001dB,3.85996911888782e+000°)
3.16227766016837e+002	(-6.95384811578114e+001dB,3.75925526551865e+000°)
3.23593656929628e+002	(-6.91392224259340e+001dB,3.66050515335210e+000°)
3.31131121482590e+002	(-6.87399084253805e+001dB,3.56366828396147e+000°)
3.38844156139202e+002	(-6.83405405823786e+001dB,3.46869504351726e+000°)
3.46736850452531e+002	(-6.79411202113167e+001dB,3.37553668452850e+000°)
3.54813389233575e+002	(-6.75416485172874e+001dB,3.28414530749834e+000°)
3.63078054770101e+002	(-6.71421265984426e+001dB,3.19447384247278e+000°)
3.71535229097172e+002	(-6.67425554481164e+001dB,3.10647603055604e+000°)
3.80189396320560e+002	(-6.63429359568060e+001dB,3.02010640538557e+000°)
3.89045144994280e+002	(-6.59432689138275e+001dB,2.93532027459717e+000°)
3.98107170553496e+002	(-6.55435550089107e+001dB,2.85207370127075e+000°)
4.07380277804112e+002	(-6.51437948334778e+001dB,2.77032348538935e+000°)
4.16869383470335e+002	(-6.47439888818051e+001dB,2.69002714534881e+000°)
4.26579518801592e+002	(-6.43441375518912e+001dB,2.61114289943199e+000°)
4.36515832240165e+002	(-6.39442411462810e+001dB,2.53362964742583e+000°)
4.46683592150962e+002	(-6.35442998724887e+001dB,2.45744695217096e+000°)
4.57088189614874e+002	(-6.31443138434154e+001dB,2.38255502124249e+000°)
4.67735141287197e+002	(-6.27442830774614e+001dB,2.30891468868391e+000°)
4.78630092322637e+002	(-6.23442074984609e+001dB,2.23648739672447e+000°)
4.89778819368445e+002	(-6.19440869354658e+001dB,2.16523517768158e+000°)
5.01187233627271e+002	(-6.15439211222404e+001dB,2.09512063583956e+000°)
5.12861383991364e+002	(-6.11437096966379e+001dB,2.02610692936208e+000°)
5.24807460249771e+002	(-6.07434521997664e+001dB,1.95815775239269e+000°)
5.37031796370251e+002	(-6.03431480748669e+001dB,1.89123731706793e+000°)
5.49540873857623e+002	(-5.99427966660955e+001dB,1.82531033568624e+000°)
5.62341325190348e+002	(-5.95423972170186e+001dB,1.76034200288008e+000°)
5.75439937337155e+002	(-5.91419488689208e+001dB,1.69629797785375e+000°)
5.88843655355587e+002	(-5.87414506588801e+001dB,1.63314436662055e+000°)
6.02559586074356e+002	(-5.83409015176290e+001dB,1.57084770432215e+000°)
6.16595001861481e+002	(-5.79403002671684e+001dB,1.50937493754214e+000°)
6.30957344480192e+002	(-5.75396456181792e+001dB,1.44869340660965e+000°)
6.45654229034654e+002	(-5.71389361671513e+001dB,1.38877082794819e+000°)
6.60693448007594e+002	(-5.67381703932856e+001dB,1.32957527639705e+000°)
6.76082975391980e+002	(-5.63373466551150e+001dB,1.27107516746462e+000°)
6.91830970918935e+002	(-5.59364631869121e+001dB,1.21323923963611e+000°)
7.07945784384136e+002	(-5.55355180947516e+001dB,1.15603653654249e+000°)
7.24435960074988e+002	(-5.51345093523333e+001dB,1.09943638909936e+000°)
7.41310241300916e+002	(-5.47334347965116e+001dB,1.04340839757200e+000°)
7.58577575029182e+002	(-5.43322921224805e+001dB,9.87922413504714e-001°)
7.76247116628690e+002	(-5.39310788786927e+001dB,9.32948521552375e-001°)
7.94328234724279e+002	(-5.35297924614058e+001dB,8.78457021150667e-001°)
8.12830516164097e+002	(-5.31284301089001e+001dB,8.24418408038879e-001°)
8.31763771102669e+002	(-5.27269888953457e+001dB,7.70803355558588e-001°)
8.51138038202374e+002	(-5.23254657242783e+001dB,7.17582695767934e-001°)
8.70963589956078e+002	(-5.19238573216933e+001dB,6.64727400289278e-001°)
8.91250938133743e+002	(-5.15221602287389e+001dB,6.12208560883099e-001°)
9.12010839355907e+002	(-5.11203707939588e+001dB,5.59997369730713e-001°)
9.33254300796988e+002	(-5.07184851651103e+001dB,5.08065099353887e-001°)
9.54992586021433e+002	(-5.03164992805102e+001dB,4.56383082167581e-001°)
9.77237220955808e+002	(-4.99144088598761e+001dB,4.04922689617099e-001°)
9.99999999999997e+002	(-4.95122093946642e+001dB,3.53655310853507e-001°)
1.02329299228075e+003	(-4.91098961378681e+001dB,3.02552330915123e-001°)
1.04712854805090e+003	(-4.87074640932364e+001dB,2.51585108337235e-001°)
1.07151930523760e+003	(-4.83049080039037e+001dB,2.00724952186401e-001°)
1.09647819614318e+003	(-4.79022223403945e+001dB,1.49943098419678e-001°)
1.12201845430196e+003	(-4.74994012879601e+001dB,9.92106855329753e-002°)
1.14815362149688e+003	(-4.70964387332163e+001dB,4.84987294258170e-002°)
1.17489755493953e+003	(-4.66933282500568e+001dB,-2.22190256470363e-003°)
1.20226443461741e+003	(-4.62900630847877e+001dB,-5.29805185853374e-002°)
1.23026877081238e+003	(-4.58866361404435e+001dB,-1.03806630151461e-001°)
1.25892541179416e+003	(-4.54830399602442e+001dB,-1.54729981148412e-001°)
1.28824955169313e+003	(-4.50792667101419e+001dB,-2.05780577984061e-001°)
1.31825673855640e+003	(-4.46753081604069e+001dB,-2.56988721053346e-001°)
1.34896288259165e+003	(-4.42711556661923e+001dB,-3.08385037557204e-001°)
1.38038426460288e+003	(-4.38668001470255e+001dB,-3.60000515834207e-001°)
1.41253754462275e+003	(-4.34622320651597e+001dB,-4.11866541330628e-001°)
1.44543977074592e+003	(-4.30574414027165e+001dB,-4.64014934316245e-001°)
1.47910838816820e+003	(-4.26524176375527e+001dB,-5.16477989530051e-001°)
1.51356124843620e+003	(-4.22471497177640e+001dB,-5.69288517881664e-001°)
1.54881661891248e+003	(-4.18416260347510e+001dB,-6.22479890408374e-001°)
1.58489319246111e+003	(-4.14358343947582e+001dB,-6.76086084669635e-001°)
1.62181009735892e+003	(-4.10297619887793e+001dB,-7.30141733772252e-001°)
1.65958690743755e+003	(-4.06233953607412e+001dB,-7.84682178277025e-001°)
1.69824365246174e+003	(-4.02167203738436e+001dB,-8.39743521192683e-001°)
1.73780082874937e+003	(-3.98097221749366e+001dB,-8.95362686373033e-001°)
1.77827941003892e+003	(-3.94023851568175e+001dB,-9.51577480551942e-001°)
1.81970085860998e+003	(-3.89946929182942e+001dB,-1.00842665939322e+000°)
1.86208713666286e+003	(-3.85866282218707e+001dB,-1.06594999784476e+000°)
1.90546071796324e+003	(-3.81781729489010e+001dB,-1.12418836522324e+000°)
1.94984459975804e+003	(-3.77693080520215e+001dB,-1.18318380543267e+000°)
1.99526231496887e+003	(-3.73600135046860e+001dB,-1.24297962275995e+000°)
2.04173794466952e+003	(-3.69502682475890e+001dB,-1.30362047376551e+000°)
2.08929613085403e+003	(-3.65400501317602e+001dB,-1.36515246583608e+000°)
2.13796208950222e+003	(-3.61293358580879e+001dB,-1.42762326297795e+000°)
2.18776162394954e+003	(-3.57181009130043e+001dB,-1.49108219953961e+000°)
2.23872113856833e+003	(-3.53063195000551e+001dB,-1.55558040261816e+000°)
2.29086765276776e+003	(-3.48939644670365e+001dB,-1.62117092394574e+000°)
2.34422881531991e+003	(-3.44810072283621e+001dB,-1.68790888217828e+000°)
2.39883291901948e+003	(-3.40674176822916e+001dB,-1.75585161658613e+000°)
2.45470891568502e+003	(-3.36531641226164e+001dB,-1.82505885326561e+000°)
2.51188643150957e+003	(-3.32382131443557e+001dB,-1.89559288510700e+000°)
2.57039578276885e+003	(-3.28225295429877e+001dB,-1.96751876689499e+000°)
2.63026799189537e+003	(-3.24060762066757e+001dB,-2.04090452708897e+000°)
2.69153480392690e+003	(-3.19888140009109e+001dB,-2.11582139797228e+000°)
2.75422870333815e+003	(-3.15707016449288e+001dB,-2.19234406611336e+000°)
2.81838293126444e+003	(-3.11516955791934e+001dB,-2.27055094525658e+000°)
2.88403150312659e+003	(-3.07317498231707e+001dB,-2.35052447405379e+000°)
2.95120922666637e+003	(-3.03108158225316e+001dB,-2.43235144133507e+000°)
3.01995172040200e+003	(-2.98888422848345e+001dB,-2.51612334194179e+000°)
3.09029543251358e+003	(-2.94657750026341e+001dB,-2.60193676654061e+000°)
3.16227766016836e+003	(-2.90415566628524e+001dB,-2.68989382927719e+000°)
3.23593656929627e+003	(-2.86161266411132e+001dB,-2.78010263762245e+000°)
3.31131121482590e+003	(-2.81894207795998e+001dB,-2.87267780934952e+000°)
3.38844156139201e+003	(-2.77613711468335e+001dB,-2.96774104225350e+000°)
3.46736850452530e+003	(-2.73319057775765e+001dB,-3.06542174297967e+000°)
3.54813389233574e+003	(-2.69009483908602e+001dB,-3.16585772223553e+000°)
3.63078054770100e+003	(-2.64684180838978e+001dB,-3.26919596468570e+000°)
3.71535229097171e+003	(-2.60342289993625e+001dB,-3.37559348303239e+000°)
3.80189396320559e+003	(-2.55982899632101e+001dB,-3.48521826718778e+000°)
3.89045144994279e+003	(-2.51605040898632e+001dB,-3.59825034108778e+000°)
3.98107170553495e+003	(-2.47207683511686e+001dB,-3.71488294160176e+000°)
4.07380277804111e+003	(-2.42789731050759e+001dB,-3.83532383627172e+000°)
4.16869383470333e+003	(-2.38350015794426e+001dB,-3.95979679925631e+000°)
4.26579518801591e+003	(-2.33887293057591e+001dB,-4.08854326800506e+000°)
4.36515832240164e+003	(-2.29400234968670e+001dB,-4.22182420692352e+000°)
4.46683592150961e+003	(-2.24887423619197e+001dB,-4.35992220871838e+000°)
4.57088189614873e+003	(-2.20347343508741e+001dB,-4.50314386941390e+000°)
4.67735141287196e+003	(-2.15778373196840e+001dB,-4.65182247936766e+000°)
4.78630092322636e+003	(-2.11178776060660e+001dB,-4.80632108024490e+000°)
4.89778819368444e+003	(-2.06546690041815e+001dB,-4.96703594710996e+000°)
5.01187233627270e+003	(-2.01880116248011e+001dB,-5.13440056593751e+000°)
5.12861383991362e+003	(-1.97176906254116e+001dB,-5.30889019039741e+000°)
5.24807460249770e+003	(-1.92434747922603e+001dB,-5.49102707832888e+000°)
5.37031796370250e+003	(-1.87651149534107e+001dB,-5.68138652861622e+000°)
5.49540873857622e+003	(-1.82823421984224e+001dB,-5.88060386421023e+000°)
5.62341325190346e+003	(-1.77948658761630e+001dB,-6.08938253801293e+000°)
5.75439937337154e+003	(-1.73023713373665e+001dB,-6.30850357690439e+000°)
5.88843655355586e+003	(-1.68045173827159e+001dB,-6.53883662740067e+000°)
6.02559586074354e+003	(-1.63009333702369e+001dB,-6.78135292708310e+000°)
6.16595001861479e+003	(-1.57912159274134e+001dB,-7.03714060263155e+000°)
6.30957344480190e+003	(-1.52749252033673e+001dB,-7.30742279287416e+000°)
6.45654229034652e+003	(-1.47515805843268e+001dB,-7.59357922019190e+000°)
6.60693448007592e+003	(-1.42206557810190e+001dB,-7.89717199459125e+000°)
6.76082975391978e+003	(-1.36815731790341e+001dB,-8.21997664359322e+000°)
6.91830970918932e+003	(-1.31336973220521e+001dB,-8.56401963400205e+000°)
7.07945784384134e+003	(-1.25763273724112e+001dB,-8.93162401088068e+000°)
7.24435960074986e+003	(-1.20086883631423e+001dB,-9.32546525579682e+000°)
7.41310241300913e+003	(-1.14299210196345e+001dB,-9.74864010420473e+000°)
7.58577575029179e+003	(-1.08390698870956e+001dB,-1.02047519224896e+001°)
7.76247116628687e+003	(-1.02350694520689e+001dB,-1.06980174170938e+001°)
7.94328234724277e+003	(-9.61672789382914e+000dB,-1.12334010588038e+001°)
8.12830516164094e+003	(-8.98270804839246e+000dB,-1.18167858405949e+001°)
8.31763771102666e+003	(-8.33150512286212e+000dB,-1.24551921208673e+001°)
8.51138038202371e+003	(-7.66142067896551e+000dB,-1.31570607414694e+001°)
8.70963589956075e+003	(-6.97053244760870e+000dB,-1.39326229592914e+001°)
8.91250938133740e+003	(-6.25665971030073e+000dB,-1.47943889073406e+001°)
9.12010839355904e+003	(-5.51732442134889e+000dB,-1.57577996920111e+001°)
9.33254300796985e+003	(-4.74970920215731e+000dB,-1.68421079336724e+001°)
9.54992586021430e+003	(-3.95061530815135e+000dB,-1.80715807081868e+001°)
9.77237220955804e+003	(-3.11642760625273e+000dB,-1.94771620329409e+001°)
9.99999999999993e+003	(-2.24310138046263e+000dB,-2.10987955543516e+001°)
1.02329299228075e+004	(-1.32620110583704e+000dB,-2.29886992735877e+001°)
1.04712854805089e+004	(-3.61051532673169e-001dB,-2.52160072473345e+001°)
1.07151930523760e+004	(6.56879052004271e-001dB,-2.78733340125049e+001°)
1.09647819614318e+004	(1.73112706761264e+000dB,-3.10858941153347e+001°)
1.12201845430196e+004	(2.86245538568783e+000dB,-3.50235269289668e+001°)
1.14815362149688e+004	(4.04529972883986e+000dB,-3.99144369481890e+001°)
1.17489755493952e+004	(5.26104076051913e+000dB,-4.60542685837356e+001°)
1.20226443461740e+004	(6.46650982425674e+000dB,-5.37902720641446e+001°)
1.23026877081237e+004	(7.57863039667674e+000dB,-6.34334466833605e+001°)
1.25892541179416e+004	(8.46666537452126e+000dB,-7.50352126384488e+001°)
1.28824955169313e+004	(8.98121397712098e+000dB,-8.80698534481037e+001°)
1.31825673855640e+004	(9.03528635884660e+000dB,-1.01363302114767e+002°)
1.34896288259164e+004	(8.67085012164784e+000dB,-1.13603153901831e+002°)
1.38038426460288e+004	(8.02510902783223e+000dB,-1.23999840549173e+002°)
1.41253754462274e+004	(7.24224219520159e+000dB,-1.32423397742080e+002°)
1.44543977074592e+004	(6.42345933070422e+000dB,-1.39122129567506e+002°)
1.47910838816820e+004	(5.62506044460138e+000dB,-1.44446042339740e+002°)
1.51356124843620e+004	(4.87323070623885e+000dB,-1.48714467618125e+002°)
1.54881661891247e+004	(4.17741134413385e+000dB,-1.52180492486332e+002°)
1.58489319246110e+004	(3.53865973747329e+000dB,-1.55034237655519e+002°)
1.62181009735892e+004	(2.95419866283359e+000dB,-1.57416083572533e+002°)
1.65958690743755e+004	(2.41973284218611e+000dB,-1.59429638032891e+002°)
1.69824365246173e+004	(1.93057751195290e+000dB,-1.61151943118413e+002°)
1.73780082874936e+004	(1.48218056429080e+000dB,-1.62640924903677e+002°)
1.77827941003891e+004	(1.07034195912722e+000dB,-1.63940683327946e+002°)
1.81970085860997e+004	(6.91285161242532e-001dB,-1.65085222928160e+002°)
1.86208713666285e+004	(3.41658695819880e-001dB,-1.66101092113747e+002°)
1.90546071796323e+004	(1.85069640987391e-002dB,-1.67009265283673e+002°)
1.94984459975803e+004	(-2.80770294299832e-001dB,-1.67826498986706e+002°)
1.99526231496887e+004	(-5.58460535303915e-001dB,-1.68566320294136e+002°)
2.04173794466951e+004	(-8.16578669358606e-001dB,-1.69239755578173e+002°)
2.08929613085402e+004	(-1.05690333274385e+000dB,-1.69855874107169e+002°)
2.13796208950222e+004	(-1.28100871906259e+000dB,-1.70422198064428e+002°)
2.18776162394954e+004	(-1.49029211204711e+000dB,-1.70945015135892e+002°)
2.23872113856832e+004	(-1.68599751331919e+000dB,-1.71429619250469e+002°)
2.29086765276776e+004	(-1.86923584015248e+000dB,-1.71880497776253e+002°)
2.34422881531990e+004	(-2.04100216705723e+000dB,-1.72301478406929e+002°)
2.39883291901947e+004	(-2.20219044696822e+000dB,-1.72695845407230e+002°)
2.45470891568501e+004	(-2.35360609635564e+000dB,-1.73066432352419e+002°)
2.51188643150956e+004	(-2.49597677524955e+000dB,-1.73415696677835e+002°)
2.57039578276884e+004	(-2.62996164330694e+000dB,-1.73745780035783e+002°)
2.63026799189536e+004	(-2.75615932877553e+000dB,-1.74058557491943e+002°)
2.69153480392689e+004	(-2.87511480901635e+000dB,-1.74355677880594e+002°)
2.75422870333814e+004	(-2.98732536886094e+000dB,-1.74638597106818e+002°)
2.81838293126443e+004	(-3.09324577590065e+000dB,-1.74908605784802e+002°)
2.88403150312658e+004	(-3.19329278913267e+000dB,-1.75166852299076e+002°)
2.95120922666636e+004	(-3.28784909853828e+000dB,-1.75414362144881e+002°)
3.01995172040199e+004	(-3.37726677751933e+000dB,-1.75652054226561e+002°)
3.09029543251357e+004	(-3.46187031713013e+000dB,-1.75880754655545e+002°)
3.16227766016835e+004	(-3.54195930025219e+000dB,-1.76101208482605e+002°)
3.23593656929626e+004	(-3.61781076488550e+000dB,-1.76314089715121e+002°)
3.31131121482588e+004	(-3.68968129825239e+000dB,-1.76520009903962e+002°)
3.38844156139200e+004	(-3.75780889716657e+000dB,-1.76719525532049e+002°)
3.46736850452529e+004	(-3.82241462489433e+000dB,-1.76913144394788e+002°)
3.54813389233573e+004	(-3.88370409035080e+000dB,-1.77101331128947e+002°)
3.63078054770098e+004	(-3.94186877178646e+000dB,-1.77284512019458e+002°)
3.71535229097169e+004	(-3.99708720400917e+000dB,-1.77463079191672e+002°)
3.80189396320558e+004	(-4.04952604555687e+000dB,-1.77637394278756e+002°)
3.89045144994277e+004	(-4.09934104000663e+000dB,-1.77807791639291e+002°)
3.98107170553494e+004	(-4.14667788371024e+000dB,-1.77974581188162e+002°)
4.07380277804109e+004	(-4.19167301063135e+000dB,-1.78138050893944e+002°)
4.16869383470332e+004	(-4.23445430357812e+000dB,-1.78298468987810e+002°)
4.26579518801589e+004	(-4.27514173994354e+000dB,-1.78456085922192e+002°)
4.36515832240162e+004	(-4.31384797904946e+000dB,-1.78611136111767e+002°)
4.46683592150959e+004	(-4.35067889731621e+000dB,-1.78763839484600e+002°)
4.57088189614871e+004	(-4.38573407672497e+000dB,-1.78914402867285e+002°)
4.67735141287194e+004	(-4.41910725138763e+000dB,-1.79063021224599e+002°)
4.78630092322634e+004	(-4.45088671647284e+000dB,-1.79209878771326e+002°)
4.89778819368442e+004	(-4.48115570324509e+000dB,-1.79355149971526e+002°)
5.01187233627268e+004	(-4.50999272354607e+000dB,-1.79499000438478e+002°)
5.12861383991360e+004	(-4.53747188667326e+000dB,-1.79641587746787e+002°)
5.24807460249768e+004	(-4.56366319128433e+000dB,-1.79783062166662e+002°)
5.37031796370248e+004	(-4.58863279466977e+000dB,-1.79923567329095e+002°)
5.49540873857620e+004	(-4.61244326148451e+000dB,1.79936759170418e+002°)
5.62341325190344e+004	(-4.63515379380847e+000dB,1.79797785222928e+002°)
5.75439937337152e+004	(-4.65682044421114e+000dB,1.79659383705960e+002°)
5.88843655355584e+004	(-4.67749631332310e+000dB,1.79521432027161e+002°)
6.02559586074352e+004	(-4.69723173326564e+000dB,1.79383811707074e+002°)
6.16595001861477e+004	(-4.71607443815453e+000dB,1.79246407997038e+002°)
6.30957344480187e+004	(-4.73406972277464e+000dB,1.79109109528610e+002°)
6.45654229034650e+004	(-4.75126059041581e+000dB,1.78971807991372e+002°)
6.60693448007590e+004	(-4.76768789076555e+000dB,1.78834397836280e+002°)
6.76082975391975e+004	(-4.78339044867012e+000dB,1.78696776002080e+002°)
6.91830970918930e+004	(-4.79840518449984e+000dB,1.78558841662532e+002°)
7.07945784384131e+004	(-4.81276722678746e+000dB,1.78420495992479e+002°)
7.24435960074983e+004	(-4.82651001774776e+000dB,1.78281641950956e+002°)
7.41310241300911e+004	(-4.83966541223271e+000dB,1.78142184079762e+002°)
7.58577575029177e+004	(-4.85226377062771e+000dB,1.78002028316060e+002°)
7.76247116628685e+004	(-4.86433404615099e+000dB,1.77861081817726e+002°)
7.94328234724274e+004	(-4.87590386697860e+000dB,1.77719252800296e+002°)
8.12830516164092e+004	(-4.88699961358217e+000dB,1.77576450384474e+002°)
8.31763771102663e+004	(-4.89764649163464e+000dB,1.77432584453273e+002°)
8.51138038202369e+004	(-4.90786860081002e+000dB,1.77287565517944e+002°)
8.70963589956073e+004	(-4.91768899977724e+000dB,1.77141304591946e+002°)
8.91250938133737e+004	(-4.92712976766442e+000dB,1.76993713072259e+002°)
9.12010839355901e+004	(-4.93621206224835e+000dB,1.76844702627449e+002°)
9.33254300796982e+004	(-4.94495617510438e+000dB,1.76694185091892e+002°)
9.54992586021427e+004	(-4.95338158393446e+000dB,1.76542072365702e+002°)
9.77237220955802e+004	(-4.96150700227448e+000dB,1.76388276319865e+002°)
1.00000000000000e+005	(-4.96935042676798e+000dB,1.76232708706202e+002°)
