Freq.	V(vout)
6.76082975391978e+003	(-7.51069371476811e+000dB,-7.38228898711190e+001°)
6.91830970918932e+003	(-7.75375948111633e+000dB,-7.43028989343045e+001°)
7.07945784384134e+003	(-7.99488673530653e+000dB,-7.47654951847213e+001°)
7.24435960074986e+003	(-8.23415861679141e+000dB,-7.52116301768798e+001°)
7.41310241300913e+003	(-8.47165539411994e+000dB,-7.56421881340220e+001°)
7.58577575029179e+003	(-8.70745443130272e+000dB,-7.60579916534590e+001°)
7.76247116628687e+003	(-8.94163018375949e+000dB,-7.64598068777732e+001°)
7.94328234724277e+003	(-9.17425421773041e+000dB,-7.68483481848519e+001°)
8.12830516164094e+003	(-9.40539524812730e+000dB,-7.72242824444765e+001°)
8.31763771102666e+003	(-9.63511919070696e+000dB,-7.75882328844211e+001°)
8.51138038202371e+003	(-9.86348922519014e+000dB,-7.79407826046549e+001°)
8.70963589956075e+003	(-1.00905658665695e+001dB,-7.82824777743169e+001°)
8.91250938133740e+003	(-1.03164070423549e+001dB,-7.86138305425650e+001°)
9.12010839355904e+003	(-1.05410681739236e+001dB,-7.89353216912107e+001°)
9.33254300796985e+003	(-1.07646022604906e+001dB,-7.92474030541888e+001°)
9.54992586021430e+003	(-1.09870599644986e+001dB,-7.95504997263243e+001°)
9.77237220955804e+003	(-1.12084896974639e+001dB,-7.98450120815670e+001°)
9.99999999999993e+003	(-1.14289377055061e+001dB,-8.01313176187934e+001°)
1.02329299228075e+004	(-1.16484481539545e+001dB,-8.04097726514421e+001°)
1.04712854805089e+004	(-1.18670632105509e+001dB,-8.06807138555914e+001°)
1.07151930523760e+004	(-1.20848231268796e+001dB,-8.09444596896205e+001°)
1.09647819614318e+004	(-1.23017663177448e+001dB,-8.12013116972811e+001°)
1.12201845430196e+004	(-1.25179294382866e+001dB,-8.14515557048153e+001°)
1.14815362149688e+004	(-1.27333474586882e+001dB,-8.16954629217233e+001°)
1.17489755493952e+004	(-1.29480537363736e+001dB,-8.19332909538260e+001°)
1.20226443461740e+004	(-1.31620800856372e+001dB,-8.21652847364266e+001°)
1.23026877081237e+004	(-1.33754568446759e+001dB,-8.23916773946304e+001°)
1.25892541179416e+004	(-1.35882129400199e+001dB,-8.26126910371851e+001°)
1.28824955169313e+004	(-1.38003759483820e+001dB,-8.28285374896216e+001°)
1.31825673855640e+004	(-1.40119721559569e+001dB,-8.30394189719060e+001°)
1.34896288259164e+004	(-1.42230266152174e+001dB,-8.32455287253414e+001°)
1.38038426460288e+004	(-1.44335631992625e+001dB,-8.34470515930086e+001°)
1.41253754462274e+004	(-1.46436046537811e+001dB,-8.36441645576460e+001°)
1.44543977074592e+004	(-1.48531726466977e+001dB,-8.38370372405013e+001°)
1.47910838816820e+004	(-1.50622878155740e+001dB,-8.40258323643839e+001°)
1.51356124843620e+004	(-1.52709698128363e+001dB,-8.42107061838426e+001°)
1.54881661891247e+004	(-1.54792373489086e+001dB,-8.43918088851341e+001°)
1.58489319246110e+004	(-1.56871082333224e+001dB,-8.45692849584226e+001°)
1.62181009735892e+004	(-1.58945994138796e+001dB,-8.47432735444248e+001°)
1.65958690743755e+004	(-1.61017270139441e+001dB,-8.49139087575286e+001°)
1.69824365246173e+004	(-1.63085063679318e+001dB,-8.50813199872342e+001°)
1.73780082874936e+004	(-1.65149520550710e+001dB,-8.52456321796161e+001°)
1.77827941003891e+004	(-1.67210779315040e+001dB,-8.54069661003537e+001°)
1.81970085860997e+004	(-1.69268971607939e+001dB,-8.55654385807493e+001°)
1.86208713666285e+004	(-1.71324222429015e+001dB,-8.57211627480313e+001°)
1.90546071796323e+004	(-1.73376650416970e+001dB,-8.58742482411453e+001°)
1.94984459975803e+004	(-1.75426368110629e+001dB,-8.60248014131203e+001°)
1.99526231496887e+004	(-1.77473482196463e+001dB,-8.61729255210182e+001°)
2.04173794466951e+004	(-1.79518093743171e+001dB,-8.63187209043921e+001°)
2.08929613085402e+004	(-1.81560298423811e+001dB,-8.64622851531060e+001°)
2.13796208950222e+004	(-1.83600186726004e+001dB,-8.66037132652943e+001°)
2.18776162394954e+004	(-1.85637844150672e+001dB,-8.67430977961871e+001°)
2.23872113856832e+004	(-1.87673351399759e+001dB,-8.68805289984616e+001°)
2.29086765276776e+004	(-1.89706784553377e+001dB,-8.70160949547356e+001°)
2.34422881531990e+004	(-1.91738215236756e+001dB,-8.71498817027691e+001°)
2.39883291901947e+004	(-1.93767710777399e+001dB,-8.72819733538886e+001°)
2.45470891568501e+004	(-1.95795334352809e+001dB,-8.74124522051306e+001°)
2.51188643150956e+004	(-1.97821145129106e+001dB,-8.75413988455341e+001°)
2.57039578276884e+004	(-1.99845198390871e+001dB,-8.76688922570082e+001°)
2.63026799189536e+004	(-2.01867545662524e+001dB,-8.77950099101421e+001°)
2.69153480392689e+004	(-2.03888234821498e+001dB,-8.79198278553293e+001°)
2.75422870333814e+004	(-2.05907310203499e+001dB,-8.80434208095130e+001°)
2.81838293126443e+004	(-2.07924812700079e+001dB,-8.81658622388701e+001°)
2.88403150312658e+004	(-2.09940779848768e+001dB,-8.82872244377075e+001°)
2.95120922666636e+004	(-2.11955245915969e+001dB,-8.84075786038369e+001°)
3.01995172040199e+004	(-2.13968241972823e+001dB,-8.85269949106633e+001°)
3.09029543251357e+004	(-2.15979795964224e+001dB,-8.86455425762182e+001°)
