Freq.	V(n015)
1.77827941003892e+003	(-7.03508236172387e+000dB,1.40138978306020e+002°)
1.81970085860998e+003	(-5.30244148271139e+000dB,1.28639997629803e+002°)
1.86208713666286e+003	(-3.74873072450943e+000dB,1.15481767845021e+002°)
1.90546071796324e+003	(-2.47751178306480e+000dB,1.01001516797684e+002°)
1.94984459975804e+003	(-1.55982935776371e+000dB,8.59411318542487e+001°)
1.99526231496887e+003	(-9.92582765737307e-001dB,7.12136947187490e+001°)
2.04173794466952e+003	(-7.02031052537840e-001dB,5.75181734838939e+001°)
2.08929613085403e+003	(-5.88375908532727e-001dB,4.51434970637299e+001°)
2.13796208950222e+003	(-5.66449928615485e-001dB,3.40473734340111e+001°)
2.18776162394954e+003	(-5.80004578715080e-001dB,2.40293467095429e+001°)
2.23872113856833e+003	(-5.98215955494091e-001dB,1.48571139644374e+001°)
2.29086765276776e+003	(-6.07377243033031e-001dB,6.32540934839732e+000°)
2.34422881531991e+003	(-6.03786764190040e-001dB,-1.72672232404770e+000°)
2.39883291901948e+003	(-5.88972118853132e-001dB,-9.41690189453560e+000°)
2.45470891568502e+003	(-5.66774233159626e-001dB,-1.68263881684540e+001°)
2.51188643150957e+003	(-5.41639526910857e-001dB,-2.40080510987674e+001°)
2.57039578276885e+003	(-5.17652902303215e-001dB,-3.09936980096801e+001°)
2.63026799189537e+003	(-4.98030151895394e-001dB,-3.78003585117642e+001°)
2.69153480392690e+003	(-4.84907932885913e-001dB,-4.44355018420751e+001°)
2.75422870333815e+003	(-4.79332793902942e-001dB,-5.09012261309304e+001°)
2.81838293126444e+003	(-4.81380558582153e-001dB,-5.71974611568076e+001°)
2.88403150312659e+003	(-4.90351844092080e-001dB,-6.33242425806350e+001°)
2.95120922666637e+003	(-5.04999153676755e-001dB,-6.92831525837579e+001°)
3.01995172040200e+003	(-5.23751137950086e-001dB,-7.50780625086963e+001°)
3.09029543251358e+003	(-5.44910560307948e-001dB,-8.07153389940945e+001°)
3.16227766016836e+003	(-5.66813214813627e-001dB,-8.62036783056382e+001°)
3.23593656929627e+003	(-5.87944175945007e-001dB,-9.15537169990204e+001°)
3.31131121482590e+003	(-6.07013919543149e-001dB,-9.67775366453669e+001°)
3.38844156139201e+003	(-6.23000474586246e-001dB,-1.01888146800424e+002°)
3.46736850452530e+003	(-6.35165096680514e-001dB,-1.06898999285077e+002°)
3.54813389233574e+003	(-6.43048630732315e-001dB,-1.11823561518418e+002°)
3.63078054770100e+003	(-6.46454741548600e-001dB,-1.16674959751148e+002°)
3.71535229097171e+003	(-6.45424772895730e-001dB,-1.21465691683926e+002°)
3.80189396320559e+003	(-6.40207574094022e-001dB,-1.26207402395207e+002°)
3.89045144994279e+003	(-6.31226654524821e-001dB,-1.30910715815406e+002°)
3.98107170553495e+003	(-6.19045965950071e-001dB,-1.35585113775824e+002°)
4.07380277804111e+003	(-6.04335192285962e-001dB,-1.40238856645443e+002°)
4.16869383470333e+003	(-5.87834990139945e-001dB,-1.44878941139117e+002°)
4.26579518801591e+003	(-5.70322554703682e-001dB,-1.49511093206794e+002°)
4.36515832240164e+003	(-5.52577866709342e-001dB,-1.54139794670289e+002°)
4.46683592150961e+003	(-5.35351104306504e-001dB,-1.58768343942316e+002°)
4.57088189614873e+003	(-5.19331894886971e-001dB,-1.63398950689036e+002°)
4.67735141287196e+003	(-5.05121170530100e-001dB,-1.68032863767360e+002°)
4.78630092322636e+003	(-4.93206626309097e-001dB,-1.72670530722990e+002°)
4.89778819368444e+003	(-4.83942659577528e-001dB,-1.77311785534821e+002°)
5.01187233627270e+003	(-4.77535750179827e-001dB,1.78043941061889e+002°)
5.12861383991362e+003	(-4.74035979713352e-001dB,1.73397395200886e+002°)
5.24807460249770e+003	(-4.73335146921256e-001dB,1.68749266051096e+002°)
5.37031796370250e+003	(-4.75171641569030e-001dB,1.64099953127648e+002°)
5.49540873857622e+003	(-4.79141863953247e-001dB,1.59449343789210e+002°)
5.62341325190346e+003	(-4.84717707885876e-001dB,1.54796609021428e+002°)
5.75439937337154e+003	(-4.91269368199083e-001dB,1.50140023748782e+002°)
5.88843655355586e+003	(-4.98092589444858e-001dB,1.45476817564693e+002°)
6.02559586074354e+003	(-5.04439456307503e-001dB,1.40803058422376e+002°)
6.16595001861479e+003	(-5.09551871679404e-001dB,1.36113571964586e+002°)
6.30957344480190e+003	(-5.12696972059502e-001dB,1.31401897478366e+002°)
6.45654229034652e+003	(-5.13203908704868e-001dB,1.26660281632831e+002°)
6.60693448007592e+003	(-5.10501510984708e-001dB,1.21879711609791e+002°)
6.76082975391978e+003	(-5.04156380698089e-001dB,1.17049991080026e+002°)
6.91830970918932e+003	(-4.93910855675170e-001dB,1.12159863899183e+002°)
7.07945784384134e+003	(-4.79719926905676e-001dB,1.07197193057992e+002°)
7.24435960074986e+003	(-4.61785601406967e-001dB,1.02149203870893e+002°)
7.41310241300913e+003	(-4.40586234116828e-001dB,9.70028017601834e+001°)
7.58577575029179e+003	(-4.16897145644489e-001dB,9.17449727669081e+001°)
7.76247116628687e+003	(-3.91797181616177e-001dB,8.63632700684875e+001°)
7.94328234724277e+003	(-3.66654350082631e-001dB,8.08463784947714e+001°)
8.12830516164094e+003	(-3.43082202950876e-001dB,7.51847303860917e+001°)
8.31763771102666e+003	(-3.22858095810298e-001dB,6.93711197816521e+001°)
8.51138038202371e+003	(-3.07795580534890e-001dB,6.34012279518552e+001°)
8.70963589956075e+003	(-2.99566721369435e-001dB,5.72739352069741e+001°)
8.91250938133740e+003	(-2.99476554718675e-001dB,5.09912630884297e+001°)
9.12010839355904e+003	(-3.08201260754109e-001dB,4.45577720331705e+001°)
9.33254300796985e+003	(-3.25512177895779e-001dB,3.79792477321879e+001°)
9.54992586021430e+003	(-3.50017768976046e-001dB,3.12605414693036e+001°)
9.77237220955804e+003	(-3.78962344112086e-001dB,2.44024765394642e+001°)
9.99999999999993e+003	(-4.08123510589514e-001dB,1.73977658330429e+001°)
