Freq.	V(vin_3)
2.29086765276777e+002	(-7.78963499965553e+001dB,-1.75558818247831e+002°)
2.34422881531992e+002	(-7.74979061253796e+001dB,-1.75711808314364e+002°)
2.39883291901949e+002	(-7.70993648352616e+001dB,-1.75862597108860e+002°)
2.45470891568503e+002	(-7.67007291197460e+001dB,-1.76011260112518e+002°)
2.51188643150958e+002	(-7.63020017807976e+001dB,-1.76157871995024e+002°)
2.57039578276886e+002	(-7.59031854338901e+001dB,-1.76302506635201e+002°)
2.63026799189538e+002	(-7.55042825129521e+001dB,-1.76445237142604e+002°)
2.69153480392691e+002	(-7.51052952748569e+001dB,-1.76586135879991e+002°)
2.75422870333816e+002	(-7.47062258035550e+001dB,-1.76725274486503e+002°)
2.81838293126445e+002	(-7.43070760141744e+001dB,-1.76862723901573e+002°)
2.88403150312660e+002	(-7.39078476563124e+001dB,-1.76998554389636e+002°)
2.95120922666638e+002	(-7.35085423175150e+001dB,-1.77132835565261e+002°)
3.01995172040201e+002	(-7.31091614261918e+001dB,-1.77265636419119e+002°)
3.09029543251358e+002	(-7.27097062541937e+001dB,-1.77397025344375e+002°)
3.16227766016837e+002	(-7.23101779192036e+001dB,-1.77527070163643e+002°)
3.23593656929628e+002	(-7.19105773868587e+001dB,-1.77655838156433e+002°)
3.31131121482590e+002	(-7.15109054723894e+001dB,-1.77783396087222e+002°)
3.38844156139202e+002	(-7.11111628421794e+001dB,-1.77909810233793e+002°)
3.46736850452531e+002	(-7.07113500149013e+001dB,-1.78035146416159e+002°)
3.54813389233575e+002	(-7.03114673623560e+001dB,-1.78159470025967e+002°)
3.63078054770101e+002	(-6.99115151100847e+001dB,-1.78282846056183e+002°)
3.71535229097172e+002	(-6.95114933376712e+001dB,-1.78405339131404e+002°)
3.80189396320560e+002	(-6.91114019786520e+001dB,-1.78527013538422e+002°)
3.89045144994280e+002	(-6.87112408202887e+001dB,-1.78647933257360e+002°)
3.98107170553496e+002	(-6.83110095028967e+001dB,-1.78768161993160e+002°)
4.07380277804112e+002	(-6.79107075189969e+001dB,-1.78887763207533e+002°)
4.16869383470335e+002	(-6.75103342120162e+001dB,-1.79006800151384e+002°)
4.26579518801592e+002	(-6.71098887748404e+001dB,-1.79125335897657e+002°)
4.36515832240165e+002	(-6.67093702479096e+001dB,-1.79243433374736e+002°)
4.46683592150962e+002	(-6.63087775170933e+001dB,-1.79361155400260e+002°)
4.57088189614874e+002	(-6.59081093111914e+001dB,-1.79478564715504e+002°)
4.67735141287197e+002	(-6.55073641991540e+001dB,-1.79595724020307e+002°)
4.78630092322637e+002	(-6.51065405868754e+001dB,-1.79712696008581e+002°)
4.89778819368445e+002	(-6.47056367137334e+001dB,-1.79829543404383e+002°)
5.01187233627271e+002	(-6.43046506487520e+001dB,-1.79946328998698e+002°)
5.12861383991364e+002	(-6.39035802863442e+001dB,1.79936884313188e+002°)
5.24807460249771e+002	(-6.35024233417667e+001dB,1.79820033493515e+002°)
5.37031796370251e+002	(-6.31011773461508e+001dB,1.79703055323156e+002°)
5.49540873857623e+002	(-6.26998396411113e+001dB,1.79585886361920e+002°)
5.62341325190348e+002	(-6.22984073729975e+001dB,1.79468462907952e+002°)
5.75439937337155e+002	(-6.18968774867207e+001dB,1.79350720956227e+002°)
5.88843655355587e+002	(-6.14952467190934e+001dB,1.79232596156099e+002°)
6.02559586074356e+002	(-6.10935115917704e+001dB,1.79114023767715e+002°)
6.16595001861481e+002	(-6.06916684037330e+001dB,1.78994938617382e+002°)
6.30957344480192e+002	(-6.02897132232170e+001dB,1.78875275051736e+002°)
6.45654229034654e+002	(-5.98876418792304e+001dB,1.78754966890555e+002°)
6.60693448007594e+002	(-5.94854499524859e+001dB,1.78633947378295e+002°)
6.76082975391980e+002	(-5.90831327658126e+001dB,1.78512149134094e+002°)
6.91830970918935e+002	(-5.86806853740078e+001dB,1.78389504100256e+002°)
7.07945784384136e+002	(-5.82781025530733e+001dB,1.78265943489047e+002°)
7.24435960074988e+002	(-5.78753787889010e+001dB,1.78141397727675e+002°)
7.41310241300916e+002	(-5.74725082652315e+001dB,1.78015796401402e+002°)
7.58577575029182e+002	(-5.70694848510236e+001dB,1.77889068194560e+002°)
7.76247116628690e+002	(-5.66663020870864e+001dB,1.77761140829402e+002°)
7.94328234724279e+002	(-5.62629531719835e+001dB,1.77631941002585e+002°)
8.12830516164097e+002	(-5.58594309472051e+001dB,1.77501394319153e+002°)
8.31763771102669e+002	(-5.54557278814960e+001dB,1.77369425223804e+002°)
8.51138038202374e+002	(-5.50518360544112e+001dB,1.77235956929295e+002°)
8.70963589956078e+002	(-5.46477471389341e+001dB,1.77100911341736e+002°)
8.91250938133743e+002	(-5.42434523832386e+001dB,1.76964208982569e+002°)
9.12010839355907e+002	(-5.38389425914645e+001dB,1.76825768907018e+002°)
9.33254300796988e+002	(-5.34342081034822e+001dB,1.76685508618694e+002°)
9.54992586021433e+002	(-5.30292387736390e+001dB,1.76543343980153e+002°)
9.77237220955808e+002	(-5.26240239483662e+001dB,1.76399189119040e+002°)
9.99999999999997e+002	(-5.22185524426542e+001dB,1.76252956329541e+002°)
1.02329299228075e+003	(-5.18128125153010e+001dB,1.76104555968818e+002°)
1.04712854805090e+003	(-5.14067918428845e+001dB,1.75953896347959e+002°)
1.07151930523760e+003	(-5.10004774924049e+001dB,1.75800883617173e+002°)
1.09647819614318e+003	(-5.05938558925095e+001dB,1.75645421644688e+002°)
1.12201845430196e+003	(-5.01869128032402e+001dB,1.75487411888948e+002°)
1.14815362149688e+003	(-4.97796332842383e+001dB,1.75326753263563e+002°)
1.17489755493953e+003	(-4.93720016612884e+001dB,1.75163341994492e+002°)
1.20226443461741e+003	(-4.89640014911819e+001dB,1.74997071468853e+002°)
1.23026877081238e+003	(-4.85556155247297e+001dB,1.74827832074724e+002°)
1.25892541179416e+003	(-4.81468256679076e+001dB,1.74655511031217e+002°)
1.28824955169313e+003	(-4.77376129409721e+001dB,1.74479992208130e+002°)
1.31825673855640e+003	(-4.73279574354846e+001dB,1.74301155934270e+002°)
1.34896288259165e+003	(-4.69178382691033e+001dB,1.74118878793653e+002°)
1.38038426460288e+003	(-4.65072335380432e+001dB,1.73933033408532e+002°)
1.41253754462275e+003	(-4.60961202670560e+001dB,1.73743488208278e+002°)
1.44543977074592e+003	(-4.56844743568274e+001dB,1.73550107182885e+002°)
1.47910838816820e+003	(-4.52722705286084e+001dB,1.73352749619920e+002°)
1.51356124843620e+003	(-4.48594822659601e+001dB,1.73151269823474e+002°)
1.54881661891248e+003	(-4.44460817534288e+001dB,1.72945516813596e+002°)
1.58489319246111e+003	(-4.40320398119832e+001dB,1.72735334004442e+002°)
1.62181009735892e+003	(-4.36173258310203e+001dB,1.72520558859077e+002°)
1.65958690743755e+003	(-4.32019076967746e+001dB,1.72301022518455e+002°)
1.69824365246174e+003	(-4.27857517170064e+001dB,1.72076549401421e+002°)
1.73780082874937e+003	(-4.23688225420473e+001dB,1.71846956772091e+002°)
1.77827941003892e+003	(-4.19510830827051e+001dB,1.71612054271600e+002°)
1.81970085860998e+003	(-4.15324944260809e+001dB,1.71371643416946e+002°)
1.86208713666286e+003	(-4.11130157496616e+001dB,1.71125517084468e+002°)
1.90546071796324e+003	(-4.06926042290495e+001dB,1.70873459004557e+002°)
1.94984459975804e+003	(-4.02712149281854e+001dB,1.70615243241633e+002°)
1.99526231496887e+003	(-3.98488006710848e+001dB,1.70350633537058e+002°)
2.04173794466952e+003	(-3.94253119175830e+001dB,1.70079382465793e+002°)
2.08929613085403e+003	(-3.90006966550909e+001dB,1.69801230552649e+002°)
2.13796208950222e+003	(-3.85749002883343e+001dB,1.69515905441311e+002°)
2.18776162394954e+003	(-3.81478655127588e+001dB,1.69223121045509e+002°)
2.23872113856833e+003	(-3.77195321739739e+001dB,1.68922576607860e+002°)
2.29086765276776e+003	(-3.72898371185489e+001dB,1.68613955650371e+002°)
2.34422881531991e+003	(-3.68587140380240e+001dB,1.68296924821029e+002°)
2.39883291901948e+003	(-3.64260933058992e+001dB,1.67971132636595e+002°)
2.45470891568502e+003	(-3.59919018068995e+001dB,1.67636208115385e+002°)
2.51188643150957e+003	(-3.55560627579052e+001dB,1.67291759289900e+002°)
2.57039578276885e+003	(-3.51184955200614e+001dB,1.66937371587129e+002°)
2.63026799189537e+003	(-3.46791154017094e+001dB,1.66572606062718e+002°)
2.69153480392690e+003	(-3.42378334518277e+001dB,1.66196997473715e+002°)
2.75422870333815e+003	(-3.37945562437639e+001dB,1.65810052172914e+002°)
2.81838293126444e+003	(-3.33491856490815e+001dB,1.65411245805942e+002°)
2.88403150312659e+003	(-3.29016186014555e+001dB,1.65000020790071e+002°)
2.95120922666637e+003	(-3.24517468506400e+001dB,1.64575783551359e+002°)
3.01995172040200e+003	(-3.19994567066783e+001dB,1.64137901493936e+002°)
3.09029543251358e+003	(-3.15446287747025e+001dB,1.63685699672263e+002°)
3.16227766016836e+003	(-3.10871376808875e+001dB,1.63218457133669e+002°)
3.23593656929627e+003	(-3.06268517904135e+001dB,1.62735402894675e+002°)
3.31131121482590e+003	(-3.01636329186356e+001dB,1.62235711510233e+002°)
3.38844156139201e+003	(-2.96973360371157e+001dB,1.61718498190192e+002°)
3.46736850452530e+003	(-2.92278089767083e+001dB,1.61182813411908e+002°)
3.54813389233574e+003	(-2.87548921305912e+001dB,1.60627636971876e+002°)
3.63078054770100e+003	(-2.82784181609783e+001dB,1.60051871412607e+002°)
3.71535229097171e+003	(-2.77982117143075e+001dB,1.59454334753624e+002°)
3.80189396320559e+003	(-2.73140891510044e+001dB,1.58833752447345e+002°)
3.89045144994279e+003	(-2.68258582975302e+001dB,1.58188748471857e+002°)
3.98107170553495e+003	(-2.63333182304140e+001dB,1.57517835463104e+002°)
4.07380277804111e+003	(-2.58362591044124e+001dB,1.56819403778951e+002°)
4.16869383470333e+003	(-2.53344620399513e+001dB,1.56091709377110e+002°)
4.26579518801591e+003	(-2.48276990887013e+001dB,1.55332860378308e+002°)
4.36515832240164e+003	(-2.43157333006646e+001dB,1.54540802175771e+002°)
4.46683592150961e+003	(-2.37983189217003e+001dB,1.53713300942778e+002°)
4.57088189614873e+003	(-2.32752017571731e+001dB,1.52847925382724e+002°)
4.67735141287196e+003	(-2.27461197456442e+001dB,1.51942026562178e+002°)
4.78630092322636e+003	(-2.22108037964962e+001dB,1.50992715668985e+002°)
4.89778819368444e+003	(-2.16689789574086e+001dB,1.49996839547268e+002°)
5.01187233627270e+003	(-2.11203659920122e+001dB,1.48950953883288e+002°)
5.12861383991362e+003	(-2.05646834651651e+001dB,1.47851293955934e+002°)
5.24807460249770e+003	(-2.00016504534038e+001dB,1.46693742930526e+002°)
5.37031796370250e+003	(-1.94309900213922e+001dB,1.45473797774508e+002°)
5.49540873857622e+003	(-1.88524336315560e+001dB,1.44186533021721e+002°)
5.62341325190346e+003	(-1.82657266830856e+001dB,1.42826562825431e+002°)
5.75439937337154e+003	(-1.76706354069380e+001dB,1.41388002041057e+002°)
5.88843655355586e+003	(-1.70669553731059e+001dB,1.39864427495248e+002°)
6.02559586074354e+003	(-1.64545218912364e+001dB,1.38248841161522e+002°)
6.16595001861479e+003	(-1.58332225991116e+001dB,1.36533637711854e+002°)
6.30957344480190e+003	(-1.52030125252316e+001dB,1.34710579887854e+002°)
6.45654229034652e+003	(-1.45639318662352e+001dB,1.32770786368588e+002°)
6.60693448007592e+003	(-1.39161266146943e+001dB,1.30704738321028e+002°)
6.76082975391978e+003	(-1.32598719767478e+001dB,1.28502312579366e+002°)
6.91830970918932e+003	(-1.25955981911928e+001dB,1.26152851310668e+002°)
7.07945784384134e+003	(-1.19239178520251e+001dB,1.23645279856140e+002°)
7.24435960074986e+003	(-1.12456530906529e+001dB,1.20968285756382e+002°)
7.41310241300913e+003	(-1.05618599451418e+001dB,1.18110572052075e+002°)
7.58577575029179e+003	(-9.87384591535366e+000dB,1.15061195705337e+002°)
7.76247116628687e+003	(-9.18317512663756e+000dB,1.11809995921382e+002°)
7.94328234724277e+003	(-8.49165387462152e+000dB,1.08348105489157e+002°)
8.12830516164094e+003	(-7.80128795515923e+000dB,1.04668519305671e+002°)
8.31763771102666e+003	(-7.11420267427358e+000dB,1.00766667112268e+002°)
8.51138038202371e+003	(-6.43251755560429e+000dB,9.66409031688966e+001°)
8.70963589956075e+003	(-5.75817132771023e+000dB,9.22927882454892e+001°)
8.91250938133740e+003	(-5.09269930119239e+000dB,8.77270067275931e+001°)
9.12010839355904e+003	(-4.43697452015144e+000dB,8.29507441911398e+001°)
9.33254300796985e+003	(-3.79093479060945e+000dB,7.79723576390189e+001°)
9.54992586021430e+003	(-3.15332757751294e+000dB,7.27992033758247e+001°)
9.77237220955804e+003	(-2.52151153200764e+000dB,6.74345341561484e+001°)
9.99999999999993e+003	(-1.89135660329988e+000dB,6.18734100177825e+001°)
1.02329299228075e+004	(-1.25728802960666e+000dB,5.60975490706199e+001°)
1.04712854805089e+004	(-6.12533246816766e-001dB,5.00689454258257e+001°)
1.07151930523760e+004	(5.03257782717979e-002dB,4.37219060067307e+001°)
1.09647819614318e+004	(7.38286672776930e-001dB,3.69529992083729e+001°)
1.12201845430196e+004	(1.45592012138271e+000dB,2.96085868573638e+001°)
1.14815362149688e+004	(2.20159852220707e+000dB,2.14710553342642e+001°)
1.17489755493952e+004	(2.96057077298213e+000dB,1.22499957171394e+001°)
1.20226443461740e+004	(3.69327838444865e+000dB,1.59848091441780e+000°)
1.23026877081237e+004	(4.31978435797599e+000dB,-1.07982860392692e+001°)
1.25892541179416e+004	(4.71180758519043e+000dB,-2.49978153012615e+001°)
1.28824955169313e+004	(4.72175082693173e+000dB,-4.04794587777385e+001°)
1.31825673855640e+004	(4.26434826887997e+000dB,-5.60710973605088e+001°)
1.34896288259164e+004	(3.38377937792907e+000dB,-7.04623637446952e+001°)
1.38038426460288e+004	(2.21961897334059e+000dB,-8.28702653673743e+001°)
1.41253754462274e+004	(9.17926858148588e-001dB,-9.31752645271736e+001°)
1.44543977074592e+004	(-4.18833294600993e-001dB,-1.01636808922806e+002°)
1.47910838816820e+004	(-1.73353919645435e+000dB,-1.08615089301463e+002°)
1.51356124843620e+004	(-2.99943260047995e+000dB,-1.14438421325436e+002°)
1.54881661891247e+004	(-4.20665130436929e+000dB,-1.19367880367231e+002°)
1.58489319246110e+004	(-5.35382393247036e+000dB,-1.23600790149644e+002°)
1.62181009735892e+004	(-6.44349744997560e+000dB,-1.27284087951057e+002°)
1.65958690743755e+004	(-7.47980557054393e+000dB,-1.30527378451433e+002°)
1.69824365246173e+004	(-8.46732844732128e+000dB,-1.33413198327506e+002°)
1.73780082874936e+004	(-9.41056057848481e+000dB,-1.36004509787297e+002°)
1.77827941003891e+004	(-1.03136827918324e+001dB,-1.38350027689868e+002°)
1.81970085860997e+004	(-1.11804834036986e+001dB,-1.40487984094682e+002°)
1.86208713666285e+004	(-1.20143503579347e+001dB,-1.42448799121835e+002°)
1.90546071796323e+004	(-1.28182950971499e+001dB,-1.44256992787602e+002°)
1.94984459975803e+004	(-1.35949886649247e+001dB,-1.45932569066744e+002°)
1.99526231496887e+004	(-1.43468005660933e+001dB,-1.47492030316661e+002°)
2.04173794466951e+004	(-1.50758360037216e+001dB,-1.48949130228129e+002°)
2.08929613085402e+004	(-1.57839696797366e+001dB,-1.50315439719701e+002°)
2.13796208950222e+004	(-1.64728756182456e+001dB,-1.51600777425530e+002°)
2.18776162394954e+004	(-1.71440530757531e+001dB,-1.52813540995380e+002°)
2.23872113856832e+004	(-1.77988488661794e+001dB,-1.53960964885528e+002°)
2.29086765276776e+004	(-1.84384765201507e+001dB,-1.55049323051850e+002°)
2.34422881531990e+004	(-1.90640327057341e+001dB,-1.56084089893843e+002°)
2.39883291901947e+004	(-1.96765113074583e+001dB,-1.57070069234083e+002°)
2.45470891568501e+004	(-2.02768155155632e+001dB,-1.58011498581409e+002°)
2.51188643150956e+004	(-2.08657682296311e+001dB,-1.58912134102382e+002°)
2.57039578276884e+004	(-2.14441210355304e+001dB,-1.59775320400544e+002°)
2.63026799189536e+004	(-2.20125619741996e+001dB,-1.60604048230772e+002°)
2.69153480392689e+004	(-2.25717222858209e+001dB,-1.61401002555771e+002°)
2.75422870333814e+004	(-2.31221822832177e+001dB,-1.62168602813138e+002°)
2.81838293126443e+004	(-2.36644764833350e+001dB,-1.62909036855172e+002°)
2.88403150312658e+004	(-2.41990981048152e+001dB,-1.63624289714537e+002°)
2.95120922666636e+004	(-2.47265030223362e+001dB,-1.64316168111770e+002°)
3.01995172040199e+004	(-2.52471132539748e+001dB,-1.64986321437427e+002°)
3.09029543251357e+004	(-2.57613200458931e+001dB,-1.65636259798934e+002°)
3.16227766016835e+004	(-2.62694866087002e+001dB,-1.66267369610323e+002°)
3.23593656929626e+004	(-2.67719505515681e+001dB,-1.66880927114662e+002°)
3.31131121482588e+004	(-2.72690260532729e+001dB,-1.67478110158781e+002°)
3.38844156139200e+004	(-2.77610058035656e+001dB,-1.68060008483727e+002°)
3.46736850452529e+004	(-2.82481627434408e+001dB,-1.68627632749256e+002°)
3.54813389233573e+004	(-2.87307516288051e+001dB,-1.69181922474112e+002°)
3.63078054770098e+004	(-2.92090104386294e+001dB,-1.69723753044121e+002°)
3.71535229097169e+004	(-2.96831616457709e+001dB,-1.70253941915902e+002°)
3.80189396320558e+004	(-3.01534133662025e+001dB,-1.70773254123965e+002°)
3.89045144994277e+004	(-3.06199604003023e+001dB,-1.71282407182580e+002°)
3.98107170553494e+004	(-3.10829851780836e+001dB,-1.71782075460078e+002°)
4.07380277804109e+004	(-3.15426586187256e+001dB,-1.72272894091936e+002°)
4.16869383470332e+004	(-3.19991409134618e+001dB,-1.72755462489445e+002°)
4.26579518801589e+004	(-3.24525822397778e+001dB,-1.73230347492818e+002°)
4.36515832240162e+004	(-3.29031234138911e+001dB,-1.73698086210849e+002°)
4.46683592150959e+004	(-3.33508964876680e+001dB,-1.74159188583548e+002°)
4.57088189614871e+004	(-3.37960252954032e+001dB,-1.74614139699364e+002°)
4.67735141287194e+004	(-3.42386259552685e+001dB,-1.75063401894502e+002°)
4.78630092322634e+004	(-3.46788073296894e+001dB,-1.75507416658283e+002°)
4.89778819368442e+004	(-3.51166714484356e+001dB,-1.75946606365562e+002°)
5.01187233627268e+004	(-3.55523138977956e+001dB,-1.76381375854579e+002°)
5.12861383991360e+004	(-3.59858241788447e+001dB,-1.76812113866393e+002°)
5.24807460249768e+004	(-3.64172860374939e+001dB,-1.77239194360150e+002°)
5.37031796370248e+004	(-3.68467777687257e+001dB,-1.77662977716739e+002°)
5.49540873857620e+004	(-3.72743724971829e+001dB,-1.78083811841960e+002°)
5.62341325190344e+004	(-3.77001384360501e+001dB,-1.78502033179041e+002°)
5.75439937337152e+004	(-3.81241391259764e+001dB,-1.78917967639266e+002°)
5.88843655355584e+004	(-3.85464336556241e+001dB,-1.79331931458483e+002°)
6.02559586074352e+004	(-3.89670768652646e+001dB,-1.79744231986435e+002°)
6.16595001861477e+004	(-3.93861195347219e+001dB,1.79844831584891e+002°)
6.30957344480187e+004	(-3.98036085568318e+001dB,1.79434967548378e+002°)
6.45654229034650e+004	(-4.02195870974892e+001dB,1.79025891059371e+002°)
6.60693448007590e+004	(-4.06340947432517e+001dB,1.78617323559318e+002°)
6.76082975391975e+004	(-4.10471676373985e+001dB,1.78208992241454e+002°)
6.91830970918930e+004	(-4.14588386052426e+001dB,1.77800629554940e+002°)
7.07945784384131e+004	(-4.18691372694588e+001dB,1.77391972744212e+002°)
7.24435960074983e+004	(-4.22780901561112e+001dB,1.76982763420589e+002°)
7.41310241300911e+004	(-4.26857207920058e+001dB,1.76572747163549e+002°)
7.58577575029177e+004	(-4.30920497939699e+001dB,1.76161673149240e+002°)
7.76247116628685e+004	(-4.34970949505968e+001dB,1.75749293804040e+002°)
7.94328234724274e+004	(-4.39008712969678e+001dB,1.75335364481226e+002°)
8.12830516164092e+004	(-4.43033911828271e+001dB,1.74919643158949e+002°)
8.31763771102663e+004	(-4.47046643346625e+001dB,1.74501890157830e+002°)
8.51138038202369e+004	(-4.51046979121114e+001dB,1.74081867876728e+002°)
8.70963589956073e+004	(-4.55034965591015e+001dB,1.73659340545247e+002°)
8.91250938133737e+004	(-4.59010624501081e+001dB,1.73234073991758e+002°)
9.12010839355901e+004	(-4.62973953318947e+001dB,1.72805835425691e+002°)
9.33254300796982e+004	(-4.66924925611041e+001dB,1.72374393233069e+002°)
9.54992586021427e+004	(-4.70863491380316e+001dB,1.71939516784223e+002°)
9.77237220955802e+004	(-4.74789577369396e+001dB,1.71500976252668e+002°)
1.00000000000000e+005	(-4.78703087332299e+001dB,1.71058542444372e+002°)
