Freq.	V(vin_4)
1.54881661891248e+003	(4.26619696900948e+000dB,-2.73033955783035e+001°)
1.58489319246111e+003	(5.22721141049569e+000dB,-3.00374824752002e+001°)
1.62181009735892e+003	(6.23165743837009e+000dB,-3.32972912125507e+001°)
1.65958690743755e+003	(7.27728700326754e+000dB,-3.72243322779096e+001°)
1.69824365246174e+003	(8.35581883845273e+000dB,-4.19988403251911e+001°)
1.73780082874937e+003	(9.44809314314025e+000dB,-4.78392277564041e+001°)
1.77827941003892e+003	(1.05168947037526e+001dB,-5.49812945665864e+001°)
1.81970085860998e+003	(1.14989950206740e+001dB,-6.36126123620897e+001°)
1.86208713666286e+003	(1.23032832552276e+001dB,-7.37386760254550e+001°)
1.90546071796324e+003	(1.28283442827379e+001dB,-8.50135762164549e+001°)
1.94984459975804e+003	(1.30054524414827e+001dB,-9.66903700619463e+001°)
1.99526231496887e+003	(1.28398128475412e+001dB,-1.07853191911957e+002°)
2.04173794466952e+003	(1.24071232563861e+001dB,-1.17799569035622e+002°)
2.08929613085403e+003	(1.18094364387717e+001dB,-1.26235759430565e+002°)
2.13796208950222e+003	(1.11347392781489e+001dB,-1.33200080095443e+002°)
2.18776162394954e+003	(1.04426050129430e+001dB,-1.38892175409776e+002°)
2.23872113856833e+003	(9.76748619316473e+000dB,-1.43548047980839e+002°)
2.29086765276776e+003	(9.12680501053834e+000dB,-1.47381785898250e+002°)
2.34422881531991e+003	(8.52785235707686e+000dB,-1.50568492577350e+002°)
2.39883291901948e+003	(7.97234875681190e+000dB,-1.53245132989140e+002°)
2.45470891568502e+003	(7.45914765830378e+000dB,-1.55516991085504e+002°)
2.51188643150957e+003	(6.98575100316785e+000dB,-1.57464700309740e+002°)
2.57039578276885e+003	(6.54912953732246e+000dB,-1.59150228084362e+002°)
2.63026799189537e+003	(6.14615240482407e+000dB,-1.60621536382970e+002°)
2.69153480392690e+003	(5.77380174402208e+000dB,-1.61916078111203e+002°)
2.75422870333815e+003	(5.42927069127049e+000dB,-1.63063381768012e+002°)
2.81838293126444e+003	(5.10999920386265e+000dB,-1.64086955655497e+002°)
2.88403150312659e+003	(4.81367761401607e+000dB,-1.65005694478754e+002°)
2.95120922666637e+003	(4.53823427902791e+000dB,-1.65834924530104e+002°)
3.01995172040200e+003	(4.28181620833661e+000dB,-1.66587186290099e+002°)
3.09029543251358e+003	(4.04276740857373e+000dB,-1.67272825429427e+002°)
3.16227766016836e+003	(3.81960739777050e+000dB,-1.67900443093720e+002°)
3.23593656929627e+003	(3.61101107748510e+000dB,-1.68477242041317e+002°)
3.31131121482590e+003	(3.41579046248630e+000dB,-1.69009295058039e+002°)
3.38844156139201e+003	(3.23287839918879e+000dB,-1.69501754872854e+002°)
3.46736850452530e+003	(3.06131421488143e+000dB,-1.69959019667580e+002°)
3.54813389233574e+003	(2.90023115029290e+000dB,-1.70384864595822e+002°)
3.63078054770100e+003	(2.74884539318412e+000dB,-1.70782547071499e+002°)
3.71535229097171e+003	(2.60644652495712e+000dB,-1.71154891656380e+002°)
3.80189396320559e+003	(2.47238920134864e+000dB,-1.71504358960687e+002°)
3.89045144994279e+003	(2.34608590409188e+000dB,-1.71833101925206e+002°)
3.98107170553495e+003	(2.22700061856829e+000dB,-1.72143012074793e+002°)
4.07380277804111e+003	(2.11464331059333e+000dB,-1.72435757749059e+002°)
4.16869383470333e+003	(2.00856509242244e+000dB,-1.72712815874506e+002°)
4.26579518801591e+003	(1.90835398332658e+000dB,-1.72975498506197e+002°)
4.36515832240164e+003	(1.81363118352810e+000dB,-1.73224975109377e+002°)
4.46683592150961e+003	(1.72404779195871e+000dB,-1.73462291352462e+002°)
4.57088189614873e+003	(1.63928190834261e+000dB,-1.73688385028339e+002°)
4.67735141287196e+003	(1.55903606869617e+000dB,-1.73904099600047e+002°)
4.78630092322636e+003	(1.48303497065609e+000dB,-1.74110195771976e+002°)
4.89778819368444e+003	(1.41102345127361e+000dB,-1.74307361412513e+002°)
5.01187233627270e+003	(1.34276468520438e+000dB,-1.74496220094367e+002°)
5.12861383991362e+003	(1.27803857571850e+000dB,-1.74677338470983e+002°)
5.24807460249770e+003	(1.21664031477940e+000dB,-1.74851232669104e+002°)
5.37031796370250e+003	(1.15837909169150e+000dB,-1.75018373846515e+002°)
5.49540873857622e+003	(1.10307693258919e+000dB,-1.75179193038871e+002°)
5.62341325190346e+003	(1.05056765540430e+000dB,-1.75334085399003e+002°)
5.75439937337154e+003	(1.00069592697163e+000dB,-1.75483413915352e+002°)
5.88843655355586e+003	(9.53316410661913e-001dB,-1.75627512682352e+002°)
6.02559586074354e+003	(9.08292994418416e-001dB,-1.75766689784263e+002°)
6.16595001861479e+003	(8.65498090348980e-001dB,-1.75901229844488e+002°)
6.30957344480190e+003	(8.24811998125852e-001dB,-1.76031396284603e+002°)
6.45654229034652e+003	(7.86122325393929e-001dB,-1.76157433330787e+002°)
6.60693448007592e+003	(7.49323459210082e-001dB,-1.76279567799857e+002°)
6.76082975391978e+003	(7.14316083246161e-001dB,-1.76398010692540e+002°)
6.91830970918932e+003	(6.81006736107330e-001dB,-1.76512958617722e+002°)
7.07945784384134e+003	(6.49307406653634e-001dB,-1.76624595068134e+002°)
7.24435960074986e+003	(6.19135162681970e-001dB,-1.76733091565197e+002°)
7.41310241300913e+003	(5.90411809733937e-001dB,-1.76838608688328e+002°)
7.58577575029179e+003	(5.63063577154374e-001dB,-1.76941297002067e+002°)
7.76247116628687e+003	(5.37020828837872e-001dB,-1.77041297892587e+002°)
7.94328234724277e+003	(5.12217796377369e-001dB,-1.77138744323748e+002°)
8.12830516164094e+003	(4.88592332571028e-001dB,-1.77233761521536e+002°)
8.31763771102666e+003	(4.66085683457683e-001dB,-1.77326467594654e+002°)
8.51138038202371e+003	(4.44642277239906e-001dB,-1.77416974098097e+002°)
8.70963589956075e+003	(4.24209528620869e-001dB,-1.77505386545710e+002°)
8.91250938133740e+003	(4.04737657228984e-001dB,-1.77591804877034e+002°)
9.12010839355904e+003	(3.86179518936033e-001dB,-1.77676323883115e+002°)
9.33254300796985e+003	(3.68490448990833e-001dB,-1.77759033595437e+002°)
9.54992586021430e+003	(3.51628115994642e-001dB,-1.77840019641635e+002°)
9.77237220955804e+003	(3.35552385837000e-001dB,-1.77919363571282e+002°)
9.99999999999993e+003	(3.20225194793970e-001dB,-1.77997143154635e+002°)
1.02329299228075e+004	(3.05610431063581e-001dB,-1.78073432656956e+002°)
1.04712854805089e+004	(2.91673824081063e-001dB,-1.78148303090704e+002°)
1.07151930523760e+004	(2.78382841014590e-001dB,-1.78221822447689e+002°)
1.09647819614318e+004	(2.65706589896246e-001dB,-1.78294055913023e+002°)
1.12201845430196e+004	(2.53615728890808e-001dB,-1.78365066062557e+002°)
1.14815362149688e+004	(2.42082381248083e-001dB,-1.78434913045275e+002°)
1.17489755493952e+004	(2.31080055523489e-001dB,-1.78503654752018e+002°)
1.20226443461740e+004	(2.20583570686748e-001dB,-1.78571346971720e+002°)
1.23026877081237e+004	(2.10568985770426e-001dB,-1.78638043536276e+002°)
1.25892541179416e+004	(2.01013533738534e-001dB,-1.78703796455016e+002°)
1.28824955169313e+004	(1.91895559281963e-001dB,-1.78768656039685e+002°)
1.31825673855640e+004	(1.83194460270425e-001dB,-1.78832671020731e+002°)
1.34896288259164e+004	(1.74890632613004e-001dB,-1.78895888655642e+002°)
1.38038426460288e+004	(1.66965418297840e-001dB,-1.78958354829994e+002°)
1.41253754462274e+004	(1.59401056400258e-001dB,-1.79020114151819e+002°)
1.44543977074592e+004	(1.52180636863956e-001dB,-1.79081210039838e+002°)
1.47910838816820e+004	(1.45288056875491e-001dB,-1.79141684806062e+002°)
1.51356124843620e+004	(1.38707979664974e-001dB,-1.79201579733222e+002°)
1.54881661891247e+004	(1.32425795578604e-001dB,-1.79260935147446e+002°)
1.58489319246110e+004	(1.26427585280291e-001dB,-1.79319790486552e+002°)
1.62181009735892e+004	(1.20700084949001e-001dB,-1.79378184364322e+002°)
1.65958690743755e+004	(1.15230653348946e-001dB,-1.79436154631068e+002°)
1.69824365246173e+004	(1.10007240657857e-001dB,-1.79493738430780e+002°)
1.73780082874936e+004	(1.05018358946493e-001dB,-1.79550972255129e+002°)
1.77827941003891e+004	(1.00253054210453e-001dB,-1.79607891994572e+002°)
1.81970085860997e+004	(9.57008798613521e-002dB,-1.79664532986780e+002°)
1.86208713666285e+004	(9.13518715913068e-002dB,-1.79720930062601e+002°)
1.90546071796323e+004	(8.71965235300511e-002dB,-1.79777117589751e+002°)
1.94984459975803e+004	(8.32257656192974e-002dB,-1.79833129514405e+002°)
1.99526231496887e+004	(7.94309421341075e-002dB,-1.79888999400852e+002°)
2.04173794466951e+004	(7.58037912852166e-002dB,-1.79944760469369e+002°)
2.08929613085402e+004	(7.23364258407848e-002dB,1.79999554367549e+002°)
2.13796208950222e+004	(6.90213147095595e-002dB,1.79943912470487e+002°)
2.18776162394954e+004	(6.58512654314197e-002dB,1.79888281439793e+002°)
2.23872113856832e+004	(6.28194075241088e-002dB,1.79832629083558e+002°)
2.29086765276776e+004	(5.99191766385941e-002dB,1.79776923386782e+002°)
2.34422881531990e+004	(5.71442994779832e-002dB,1.79721132481625e+002°)
2.39883291901947e+004	(5.44887794375362e-002dB,1.79665224618674e+002°)
2.45470891568501e+004	(5.19468829263699e-002dB,1.79609168139121e+002°)
2.51188643150956e+004	(4.95131263327380e-002dB,1.79552931447792e+002°)
2.57039578276884e+004	(4.71822635980940e-002dB,1.79496482986956e+002°)
2.63026799189536e+004	(4.49492743661149e-002dB,1.79439791210836e+002°)
2.69153480392689e+004	(4.28093526754526e-002dB,1.79382824560773e+002°)
2.75422870333814e+004	(4.07578961662385e-002dB,1.79325551440982e+002°)
2.81838293126443e+004	(3.87904957722531e-002dB,1.79267940194843e+002°)
2.88403150312658e+004	(3.69029258722462e-002dB,1.79209959081680e+002°)
2.95120922666636e+004	(3.50911348747541e-002dB,1.79151576253980e+002°)
3.01995172040199e+004	(3.33512362130193e-002dB,1.79092759735014e+002°)
3.09029543251357e+004	(3.16794997268766e-002dB,1.79033477396804e+002°)
3.16227766016835e+004	(3.00723434103310e-002dB,1.78973696938417e+002°)
3.23593656929626e+004	(2.85263255041556e-002dB,1.78913385864529e+002°)
3.31131121482588e+004	(2.70381369142224e-002dB,1.78852511464252e+002°)
3.38844156139200e+004	(2.56045939369717e-002dB,1.78791040790153e+002°)
3.46736850452529e+004	(2.42226312741827e-002dB,1.78728940637480e+002°)
3.54813389233573e+004	(2.28892953206172e-002dB,1.78666177523530e+002°)
3.63078054770098e+004	(2.16017377080490e-002dB,1.78602717667152e+002°)
3.71535229097169e+004	(2.03572090905941e-002dB,1.78538526968352e+002°)
3.80189396320558e+004	(1.91530531565851e-002dB,1.78473570987983e+002°)
3.89045144994277e+004	(1.79867008528750e-002dB,1.78407814927486e+002°)
3.98107170553494e+004	(1.68556648082323e-002dB,1.78341223608674e+002°)
4.07380277804109e+004	(1.57575339427306e-002dB,1.78273761453532e+002°)
4.16869383470332e+004	(1.46899682508433e-002dB,1.78205392464015e+002°)
4.26579518801589e+004	(1.36506937463424e-002dB,1.78136080201825e+002°)
4.36515832240162e+004	(1.26374975570786e-002dB,1.78065787768153e+002°)
4.46683592150959e+004	(1.16482231592292e-002dB,1.77994477783368e+002°)
4.57088189614871e+004	(1.06807657396415e-002dB,1.77922112366646e+002°)
4.67735141287194e+004	(9.73306767619083e-003dB,1.77848653115506e+002°)
4.78630092322634e+004	(8.80311412607264e-003dB,1.77774061085264e+002°)
4.89778819368442e+004	(7.88892871221245e-003dB,1.77698296768373e+002°)
5.01187233627268e+004	(6.98856929832954e-003dB,1.77621320073654e+002°)
5.12861383991360e+004	(6.10012384334710e-003dB,1.77543090305389e+002°)
5.24807460249768e+004	(5.22170632624223e-003dB,1.77463566142284e+002°)
5.37031796370248e+004	(4.35145273235745e-003dB,1.77382705616285e+002°)
5.49540873857620e+004	(3.48751709276862e-003dB,1.77300466091237e+002°)
5.62341325190344e+004	(2.62806756796391e-003dB,1.77216804241378e+002°)
5.75439937337152e+004	(1.77128256780623e-003dB,1.77131676029676e+002°)
5.88843655355584e+004	(9.15346899317333e-004dB,1.77045036685977e+002°)
6.02559586074352e+004	(5.84479344241376e-005dB,1.76956840684985e+002°)
6.16595001861477e+004	(-8.01228210477328e-004dB,1.76867041724057e+002°)
6.30957344480187e+004	(-1.66550049086093e-003dB,1.76775592700807e+002°)
6.45654229034650e+004	(-2.53619675440292e-003dB,1.76682445690529e+002°)
6.60693448007590e+004	(-3.41515757288919e-003dB,1.76587551923426e+002°)
6.76082975391975e+004	(-4.30424009353383e-003dB,1.76490861761655e+002°)
6.91830970918930e+004	(-5.20532191737978e-003dB,1.76392324676176e+002°)
7.07945784384131e+004	(-6.12030501267531e-003dB,1.76291889223423e+002°)
7.24435960074983e+004	(-7.05111967076783e-003dB,1.76189503021789e+002°)
7.41310241300911e+004	(-7.99972851222911e-003dB,1.76085112727934e+002°)
7.58577575029177e+004	(-8.96813055130136e-003dB,1.75978664012920e+002°)
7.76247116628685e+004	(-9.95836532604586e-003dB,1.75870101538180e+002°)
7.94328234724274e+004	(-1.09725171023310e-002dB,1.75759368931337e+002°)
8.12830516164092e+004	(-1.20127191594825e-002dB,1.75646408761870e+002°)
8.31763771102663e+004	(-1.30811581655609e-002dB,1.75531162516651e+002°)
8.51138038202369e+004	(-1.41800786503153e-002dB,1.75413570575365e+002°)
8.70963589956073e+004	(-1.53117875840153e-002dB,1.75293572185821e+002°)
8.91250938133737e+004	(-1.64786590702133e-002dB,1.75171105439178e+002°)
9.12010839355901e+004	(-1.76831391609440e-002dB,1.75046107245114e+002°)
9.33254300796982e+004	(-1.89277508026053e-002dB,1.74918513306937e+002°)
9.54992586021427e+004	(-2.02150989211367e-002dB,1.74788258096690e+002°)
9.77237220955802e+004	(-2.15478756550499e-002dB,1.74655274830260e+002°)
1.00000000000000e+005	(-2.29288657450408e-002dB,1.74519495442526e+002°)
