Freq.	V(vin_3)
4.78630092322637e+002	(-2.48220927680169e+000dB,1.78050792932897e+002°)
4.89778819368445e+002	(-2.48142661688409e+000dB,1.78005197004327e+002°)
5.01187233627271e+002	(-2.48060704623248e+000dB,1.77958525168201e+002°)
5.12861383991364e+002	(-2.47974882289073e+000dB,1.77910751369269e+002°)
5.24807460249771e+002	(-2.47885012257719e+000dB,1.77861848873764e+002°)
5.37031796370251e+002	(-2.47790903478251e+000dB,1.77811790248416e+002°)
5.49540873857623e+002	(-2.47692355868243e+000dB,1.77760547338590e+002°)
5.62341325190348e+002	(-2.47589159885490e+000dB,1.77708091245522e+002°)
5.75439937337155e+002	(-2.47481096079348e+000dB,1.77654392302575e+002°)
5.88843655355587e+002	(-2.47367934620622e+000dB,1.77599420050478e+002°)
6.02559586074356e+002	(-2.47249434809042e+000dB,1.77543143211489e+002°)
6.16595001861481e+002	(-2.47125344557161e+000dB,1.77485529662406e+002°)
6.30957344480192e+002	(-2.46995399849626e+000dB,1.77426546406377e+002°)
6.45654229034654e+002	(-2.46859324176569e+000dB,1.77366159543417e+002°)
6.60693448007594e+002	(-2.46716827939863e+000dB,1.77304334239578e+002°)
6.76082975391980e+002	(-2.46567607830976e+000dB,1.77241034694667e+002°)
6.91830970918935e+002	(-2.46411346178968e+000dB,1.77176224108445e+002°)
7.07945784384136e+002	(-2.46247710267282e+000dB,1.77109864645198e+002°)
7.24435960074988e+002	(-2.46076351617694e+000dB,1.77041917396582e+002°)
7.41310241300916e+002	(-2.45896905239895e+000dB,1.76972342342641e+002°)
7.58577575029182e+002	(-2.45708988845029e+000dB,1.76901098310873e+002°)
7.76247116628690e+002	(-2.45512202021402e+000dB,1.76828142933224e+002°)
7.94328234724279e+002	(-2.45306125370514e+000dB,1.76753432600876e+002°)
8.12830516164097e+002	(-2.45090319601464e+000dB,1.76676922416684e+002°)
8.31763771102669e+002	(-2.44864324581766e+000dB,1.76598566145110e+002°)
8.51138038202374e+002	(-2.44627658342278e+000dB,1.76518316159480e+002°)
8.70963589956078e+002	(-2.44379816034207e+000dB,1.76436123386402e+002°)
8.91250938133743e+002	(-2.44120268835594e+000dB,1.76351937247136e+002°)
9.12010839355907e+002	(-2.43848462805007e+000dB,1.76265705595715e+002°)
9.33254300796988e+002	(-2.43563817679737e+000dB,1.76177374653600e+002°)
9.54992586021433e+002	(-2.43265725615709e+000dB,1.76086888940625e+002°)
9.77237220955808e+002	(-2.42953549866401e+000dB,1.75994191201966e+002°)
9.99999999999997e+002	(-2.42626623397576e+000dB,1.75899222330872e+002°)
1.02329299228075e+003	(-2.42284247434790e+000dB,1.75801921286840e+002°)
1.04712854805090e+003	(-2.41925689940255e+000dB,1.75702225008920e+002°)
1.07151930523760e+003	(-2.41550184015661e+000dB,1.75600068323796e+002°)
1.09647819614318e+003	(-2.41156926227212e+000dB,1.75495383848264e+002°)
1.12201845430196e+003	(-2.40745074849053e+000dB,1.75388101885691e+002°)
1.14815362149688e+003	(-2.40313748021092e+000dB,1.75278150316030e+002°)
1.17489755493953e+003	(-2.39862021816917e+000dB,1.75165454478882e+002°)
1.20226443461741e+003	(-2.39388928217435e+000dB,1.75049937049116e+002°)
1.23026877081238e+003	(-2.38893452985496e+000dB,1.74931517904460e+002°)
1.25892541179416e+003	(-2.38374533436739e+000dB,1.74810113984463e+002°)
1.28824955169313e+003	(-2.37831056101426e+000dB,1.74685639140164e+002°)
1.31825673855640e+003	(-2.37261854272033e+000dB,1.74558003973747e+002°)
1.34896288259165e+003	(-2.36665705430883e+000dB,1.74427115667398e+002°)
1.38038426460288e+003	(-2.36041328552130e+000dB,1.74292877800521e+002°)
1.41253754462275e+003	(-2.35387381271827e+000dB,1.74155190154378e+002°)
1.44543977074592e+003	(-2.34702456919820e+000dB,1.74013948503158e+002°)
1.47910838816820e+003	(-2.33985081406839e+000dB,1.73869044390368e+002°)
1.51356124843620e+003	(-2.33233709959790e+000dB,1.73720364889362e+002°)
1.54881661891248e+003	(-2.32446723698236e+000dB,1.73567792346692e+002°)
1.58489319246111e+003	(-2.31622426044480e+000dB,1.73411204106869e+002°)
1.62181009735892e+003	(-2.30759038959757e+000dB,1.73250472216975e+002°)
1.65958690743755e+003	(-2.29854698998476e+000dB,1.73085463109428e+002°)
1.69824365246174e+003	(-2.28907453172472e+000dB,1.72916037261033e+002°)
1.73780082874937e+003	(-2.27915254616978e+000dB,1.72742048826302e+002°)
1.77827941003892e+003	(-2.26875958049772e+000dB,1.72563345242783e+002°)
1.81970085860998e+003	(-2.25787315015018e+000dB,1.72379766805987e+002°)
1.86208713666286e+003	(-2.24646968903139e+000dB,1.72191146211192e+002°)
1.90546071796324e+003	(-2.23452449738206e+000dB,1.71997308059197e+002°)
1.94984459975804e+003	(-2.22201168724288e+000dB,1.71798068322777e+002°)
1.99526231496887e+003	(-2.20890412542746e+000dB,1.71593233770261e+002°)
2.04173794466952e+003	(-2.19517337392490e+000dB,1.71382601342312e+002°)
2.08929613085403e+003	(-2.18078962766127e+000dB,1.71165957477570e+002°)
2.13796208950222e+003	(-2.16572164955521e+000dB,1.70943077382374e+002°)
2.18776162394954e+003	(-2.14993670281481e+000dB,1.70713724239293e+002°)
2.23872113856833e+003	(-2.13340048043681e+000dB,1.70477648348615e+002°)
2.29086765276776e+003	(-2.11607703188673e+000dB,1.70234586196356e+002°)
2.34422881531991e+003	(-2.09792868696361e+000dB,1.69984259441626e+002°)
2.39883291901948e+003	(-2.07891597687960e+000dB,1.69726373815442e+002°)
2.45470891568502e+003	(-2.05899755262361e+000dB,1.69460617922202e+002°)
2.51188643150957e+003	(-2.03813010072290e+000dB,1.69186661934069e+002°)
2.57039578276885e+003	(-2.01626825657111e+000dB,1.68904156167431e+002°)
2.63026799189537e+003	(-1.99336451556287e+000dB,1.68612729529402e+002°)
2.69153480392690e+003	(-1.96936914235790e+000dB,1.68311987820961e+002°)
2.75422870333815e+003	(-1.94423007870186e+000dB,1.68001511881806e+002°)
2.81838293126444e+003	(-1.91789285035884e+000dB,1.67680855560312e+002°)
2.88403150312659e+003	(-1.89030047386320e+000dB,1.67349543490054e+002°)
2.95120922666637e+003	(-1.86139336398898e+000dB,1.67007068652227e+002°)
3.01995172040200e+003	(-1.83110924306280e+000dB,1.66652889700903e+002°)
3.09029543251358e+003	(-1.79938305352609e+000dB,1.66286428025358e+002°)
3.16227766016836e+003	(-1.76614687549073e+000dB,1.65907064520747e+002°)
3.23593656929627e+003	(-1.73132985144502e+000dB,1.65514136034992e+002°)
3.31131121482590e+003	(-1.69485812076804e+000dB,1.65106931456069e+002°)
3.38844156139201e+003	(-1.65665476731740e+000dB,1.64684687399665e+002°)
3.46736850452530e+003	(-1.61663978409775e+000dB,1.64246583452616e+002°)
3.54813389233574e+003	(-1.57473005991462e+000dB,1.63791736922383e+002°)
3.63078054770100e+003	(-1.53083939401260e+000dB,1.63319197037251e+002°)
3.71535229097171e+003	(-1.48487854602639e+000dB,1.62827938535807e+002°)
3.80189396320559e+003	(-1.43675533019192e+000dB,1.62316854577594e+002°)
3.89045144994279e+003	(-1.38637476473091e+000dB,1.61784748899770e+002°)
3.98107170553495e+003	(-1.33363928972009e+000dB,1.61230327137077e+002°)
4.07380277804111e+003	(-1.27844906966900e+000dB,1.60652187214723e+002°)
4.16869383470333e+003	(-1.22070240057643e+000dB,1.60048808716033e+002°)
4.26579518801591e+003	(-1.16029624555011e+000dB,1.59418541119374e+002°)
4.36515832240164e+003	(-1.09712692831272e+000dB,1.58759590792415e+002°)
4.46683592150961e+003	(-1.03109102028423e+000dB,1.58070006627057e+002°)
4.57088189614873e+003	(-9.62086464641820e-001dB,1.57347664196522e+002°)
4.67735141287196e+003	(-8.90013990090503e-001dB,1.56590248318743e+002°)
4.78630092322636e+003	(-8.14778878329343e-001dB,1.55795233919580e+002°)
4.89778819368444e+003	(-7.36293162711817e-001dB,1.54959865108773e+002°)
5.01187233627270e+003	(-6.54478351742474e-001dB,1.54081132415096e+002°)
5.12861383991362e+003	(-5.69268790196755e-001dB,1.53155748180966e+002°)
5.24807460249770e+003	(-4.80615793132875e-001dB,1.52180120198610e+002°)
5.37031796370250e+003	(-3.88492714120195e-001dB,1.51150323790608e+002°)
5.49540873857622e+003	(-2.92901138650592e-001dB,1.50062072711085e+002°)
5.62341325190346e+003	(-1.93878426560289e-001dB,1.48910689488650e+002°)
5.75439937337154e+003	(-9.15068623072644e-002dB,1.47691076171598e+002°)
5.88843655355586e+003	(1.40752929883352e-002dB,1.46397686899470e+002°)
6.02559586074354e+003	(1.22660522558195e-001dB,1.45024504348284e+002°)
6.16595001861479e+003	(2.33956201710717e-001dB,1.43565022920609e+002°)
6.30957344480190e+003	(3.47565824896393e-001dB,1.42012242619661e+002°)
6.45654229034652e+003	(4.62966998988594e-001dB,1.40358678898842e+002°)
6.60693448007592e+003	(5.79485981126744e-001dB,1.38596395438333e+002°)
6.76082975391978e+003	(6.96268718655926e-001dB,1.36717068755207e+002°)
6.91830970918932e+003	(8.12248655630585e-001dB,1.34712095717410e+002°)
7.07945784384134e+003	(9.26112053868625e-001dB,1.32572757196067e+002°)
7.24435960074986e+003	(1.03626228958759e+000dB,1.30290452852718e+002°)
7.41310241300913e+003	(1.14078557455914e+000dB,1.27857022741044e+002°)
7.58577575029179e+003	(1.23742182843891e+000dB,1.25265169981195e+002°)
7.76247116628687e+003	(1.32354594366313e+000dB,1.22508993849704e+002°)
7.94328234724277e+003	(1.39616626332712e+000dB,1.19584632590602e+002°)
8.12830516164094e+003	(1.45194838552578e+000dB,1.16490998609043e+002°)
8.31763771102666e+003	(1.48727285006968e+000dB,1.13230564869509e+002°)
8.51138038202371e+003	(1.49833410881715e+000dB,1.09810131725930e+002°)
8.70963589956075e+003	(1.48128466569427e+000dB,1.06241472772355e+002°)
8.91250938133740e+003	(1.43242195647649e+000dB,1.02541735274123e+002°)
9.12010839355904e+003	(1.34840677443066e+000dB,9.87334669479926e+001°)
9.33254300796985e+003	(1.22649238343635e+000dB,9.48441673804112e+001°)
9.54992586021430e+003	(1.06473562934473e+000dB,9.09053239056911e+001°)
9.77237220955804e+003	(8.62158565170962e-001dB,8.69509808830569e+001°)
9.99999999999993e+003	(6.18833641032813e-001dB,8.30159868397233e+001°)
1.02329299228075e+004	(3.35877345931989e-001dB,7.91341366907264e+001°)
1.04712854805089e+004	(1.53534502854093e-002dB,7.53364510147103e+001°)
1.07151930523760e+004	(-3.39897084075007e-001dB,7.16498021133180e+001°)
1.09647819614318e+004	(-7.26471504445158e-001dB,6.80960190440364e+001°)
1.12201845430196e+004	(-1.14063447543901e+000dB,6.46915075192514e+001°)
1.14815362149688e+004	(-1.57853324038840e+000dB,6.14473342260639e+001°)
1.17489755493952e+004	(-2.03637915009214e+000dB,5.83696682111776e+001°)
1.20226443461740e+004	(-2.51058565326666e+000dB,5.54604500461750e+001°)
1.23026877081237e+004	(-2.99786133692305e+000dB,5.27181666004466e+001°)
1.25892541179416e+004	(-3.49526253937009e+000dB,5.01386339482056e+001°)
1.28824955169313e+004	(-4.00021321634083e+000dB,4.77157218529778e+001°)
1.31825673855640e+004	(-4.51050063195124e+000dB,4.54419822797830e+001°)
1.34896288259164e+004	(-5.02425484780100e+000dB,4.33091672754694e+001°)
1.38038426460288e+004	(-5.53991862350268e+000dB,4.13086372421047e+001°)
1.41253754462274e+004	(-6.05621275557735e+000dB,3.94316698754961e+001°)
1.44543977074592e+004	(-6.57210039219378e+000dB,3.76696843899327e+001°)
1.47910838816820e+004	(-7.08675262166433e+000dB,3.60143967128353e+001°)
1.51356124843620e+004	(-7.59951668382285e+000dB,3.44579204519703e+001°)
1.54881661891247e+004	(-8.10988747446684e+000dB,3.29928265885908e+001°)
1.58489319246110e+004	(-8.61748255654677e+000dB,3.16121726673402e+001°)
1.62181009735892e+004	(-9.12202060485635e+000dB,3.03095101093212e+001°)
1.65958690743755e+004	(-9.62330304580616e+000dB,2.90788763568672e+001°)
1.69824365246173e+004	(-1.01211985717228e+001dB,2.79147769403968e+001°)
1.73780082874936e+004	(-1.06156301807714e+001dB,2.68121612459766e+001°)
1.77827941003891e+004	(-1.11065643981076e+001dB,2.57663947297686e+001°)
1.81970085860997e+004	(-1.15940023568889e+001dB,2.47732295314251e+001°)
1.86208713666285e+004	(-1.20779724498683e+001dB,2.38287748392172e+001°)
1.90546071796323e+004	(-1.25585242975274e+001dB,2.29294679148607e+001°)
1.94984459975803e+004	(-1.30357238135270e+001dB,2.20720463609813e+001°)
1.99526231496887e+004	(-1.35096491807219e+001dB,2.12535219802905e+001°)
2.04173794466951e+004	(-1.39803875801504e+001dB,2.04711564101754e+001°)
2.08929613085402e+004	(-1.44480325409764e+001dB,1.97224386017194e+001°)
2.13796208950222e+004	(-1.49126818013721e+001dB,1.90050641346622e+001°)
2.18776162394954e+004	(-1.53744355890466e+001dB,1.83169163092025e+001°)
2.23872113856832e+004	(-1.58333952458916e+001dB,1.76560489241866e+001°)
2.29086765276776e+004	(-1.62896621343996e+001dB,1.70206706334460e+001°)
2.34422881531990e+004	(-1.67433367744830e+001dB,1.64091307637369e+001°)
2.39883291901947e+004	(-1.71945181684189e+001dB,1.58199064757793e+001°)
2.45470891568501e+004	(-1.76433032791543e+001dB,1.52515911522568e+001°)
2.51188643150956e+004	(-1.80897866334127e+001dB,1.47028839016215e+001°)
2.57039578276884e+004	(-1.85340600261408e+001dB,1.41725800731732e+001°)
2.63026799189536e+004	(-1.89762123070398e+001dB,1.36595626863080e+001°)
2.69153480392689e+004	(-1.94163292333732e+001dB,1.31627946845898e+001°)
2.75422870333814e+004	(-1.98544933760843e+001dB,1.26813119330013e+001°)
2.81838293126443e+004	(-2.02907840685881e+001dB,1.22142168841742e+001°)
2.88403150312658e+004	(-2.07252773895159e+001dB,1.17606728464482e+001°)
2.95120922666636e+004	(-2.11580461722699e+001dB,1.13198987931704e+001°)
3.01995172040199e+004	(-2.15891600355374e+001dB,1.08911646587098e+001°)
3.09029543251357e+004	(-2.20186854299779e+001dB,1.04737870721914e+001°)
3.16227766016835e+004	(-2.24466856971741e+001dB,1.00671254849943e+001°)
3.23593656929626e+004	(-2.28732211376562e+001dB,9.67057865260582e+000°)
3.31131121482588e+004	(-2.32983490854029e+001dB,9.28358143553519e+000°)
3.38844156139200e+004	(-2.37221239867080e+001dB,8.90560188765881e+000°)
3.46736850452529e+004	(-2.41445974817029e+001dB,8.53613860369367e+000°)
3.54813389233573e+004	(-2.45658184871585e+001dB,8.17471830042991e+000°)
3.63078054770098e+004	(-2.49858332794556e+001dB,7.82089360902124e+000°)
3.71535229097169e+004	(-2.54046855768398e+001dB,7.47424105796539e+000°)
3.80189396320558e+004	(-2.58224166202603e+001dB,7.13435922854629e+000°)
3.89045144994277e+004	(-2.62390652522387e+001dB,6.80086706635209e+000°)
3.98107170553494e+004	(-2.66546679933414e+001dB,6.47340233420482e+000°)
4.07380277804109e+004	(-2.70692591159258e+001dB,6.15162019329136e+000°)
4.16869383470332e+004	(-2.74828707149167e+001dB,5.83519190066003e+000°)
4.26579518801589e+004	(-2.78955327754344e+001dB,5.52380361240983e+000°)
4.36515832240162e+004	(-2.83072732371458e+001dB,5.21715528299299e+000°)
4.46683592150959e+004	(-2.87181180552654e+001dB,4.91495965197745e+000°)
4.57088189614871e+004	(-2.91280912581570e+001dB,4.61694131049247e+000°)
4.67735141287194e+004	(-2.95372150015176e+001dB,4.32283584032199e+000°)
4.78630092322634e+004	(-2.99455096191574e+001dB,4.03238901931128e+000°)
4.89778819368442e+004	(-3.03529936703889e+001dB,3.74535608735162e+000°)
5.01187233627268e+004	(-3.07596839840755e+001dB,3.46150106775524e+000°)
5.12861383991360e+004	(-3.11655956993747e+001dB,3.18059613934818e+000°)
5.24807460249768e+004	(-3.15707423032448e+001dB,2.90242105500522e+000°)
5.37031796370248e+004	(-3.19751356647716e+001dB,2.62676260280558e+000°)
5.49540873857620e+004	(-3.23787860663818e+001dB,2.35341410630397e+000°)
5.62341325190344e+004	(-3.27817022320167e+001dB,2.08217496073203e+000°)
5.75439937337152e+004	(-3.31838913523405e+001dB,1.81285020228324e+000°)
5.88843655355584e+004	(-3.35853591070497e+001dB,1.54525010782626e+000°)
6.02559586074352e+004	(-3.39861096843668e+001dB,1.27918982269914e+000°)
6.16595001861477e+004	(-3.43861457977900e+001dB,1.01448901437358e+000°)
6.30957344480187e+004	(-3.47854687001743e+001dB,7.50971550058597e-001°)
6.45654229034650e+004	(-3.51840781952220e+001dB,4.88465196386617e-001°)
6.60693448007590e+004	(-3.55819726464526e+001dB,2.26801339590646e-001°)
6.76082975391975e+004	(-3.59791489837405e+001dB,-3.41852753779828e-002°)
6.91830970918930e+004	(-3.63756027074795e+001dB,-2.94656788155181e-001°)
7.07945784384131e+004	(-3.67713278904695e+001dB,-5.54772449933262e-001°)
7.24435960074983e+004	(-3.71663171775889e+001dB,-8.14688835298592e-001°)
7.41310241300911e+004	(-3.75605617833400e+001dB,-1.07456003994415e+000°)
7.58577575029177e+004	(-3.79540514873507e+001dB,-1.33453786530159e+000°)
7.76247116628685e+004	(-3.83467746278994e+001dB,-1.59477199095059e+000°)
7.94328234724274e+004	(-3.87387180935790e+001dB,-1.85541013564385e+000°)
8.12830516164092e+004	(-3.91298673131559e+001dB,-2.11659820779169e+000°)
8.31763771102663e+004	(-3.95202062437403e+001dB,-2.37848044602688e+000°)
8.51138038202369e+004	(-3.99097173573581e+001dB,-2.64119955064554e+000°)
8.70963589956073e+004	(-4.02983816260213e+001dB,-2.90489680649029e+000°)
8.91250938133737e+004	(-4.06861785054160e+001dB,-3.16971219790117e+000°)
9.12010839355901e+004	(-4.10730859173079e+001dB,-3.43578451634523e+000°)
9.33254300796982e+004	(-4.14590802308057e+001dB,-3.70325146127060e+000°)
9.54992586021427e+004	(-4.18441362425882e+001dB,-3.97224973471570e+000°)
9.77237220955802e+004	(-4.22282271562559e+001dB,-4.24291513025381e+000°)
1.00000000000000e+005	(-4.26113245609352e+001dB,-4.51538261672586e+000°)
