Freq.	V(vin_5)
6.02559586074354e+003	(2.24621846750832e+001dB,6.97074218743941e+001°)
6.16595001861479e+003	(2.21326883703205e+001dB,6.74576107746504e+001°)
6.30957344480190e+003	(2.17917474038984e+001dB,6.52658044250114e+001°)
6.45654229034652e+003	(2.14402804083032e+001dB,6.31347746434397e+001°)
6.60693448007592e+003	(2.10792034300731e+001dB,6.10665480309909e+001°)
6.76082975391978e+003	(2.07094154052321e+001dB,5.90624596515255e+001°)
6.91830970918932e+003	(2.03317862161902e+001dB,5.71232169860321e+001°)
7.07945784384134e+003	(1.99471473270255e+001dB,5.52489699171812e+001°)
7.24435960074986e+003	(1.95562848627541e+001dB,5.34393830698655e+001°)
7.41310241300913e+003	(1.91599349068050e+001dB,5.16937075097199e+001°)
7.58577575029179e+003	(1.87587807362583e+001dB,5.00108495008110e+001°)
7.76247116628687e+003	(1.83534516906060e+001dB,4.83894346850219e+001°)
7.94328234724277e+003	(1.79445233699056e+001dB,4.68278666303505e+001°)
8.12830516164094e+003	(1.75325188752726e+001dB,4.53243791835645e+001°)
8.31763771102666e+003	(1.71179108325252e+001dB,4.38770824492660e+001°)
8.51138038202371e+003	(1.67011239733562e+001dB,4.24840025072643e+001°)
8.70963589956075e+003	(1.62825380838260e+001dB,4.11431151842664e+001°)
8.91250938133740e+003	(1.58624911645002e+001dB,3.98523743280482e+001°)
9.12010839355904e+003	(1.54412826784714e+001dB,3.86097351069905e+001°)
9.33254300796985e+003	(1.50191767918220e+001dB,3.74131728887380e+001°)
9.54992586021430e+003	(1.45964055353936e+001dB,3.62606982507641e+001°)
9.77237220955804e+003	(1.41731718370382e+001dB,3.51503686527094e+001°)
9.99999999999993e+003	(1.37496523900576e+001dB,3.40802972635368e+001°)
1.02329299228075e+004	(1.33260003366891e+001dB,3.30486593918227e+001°)
1.04712854805089e+004	(1.29023477557133e+001dB,3.20536969193978e+001°)
1.07151930523760e+004	(1.24788079509906e+001dB,3.10937210902247e+001°)
1.09647819614318e+004	(1.20554775434314e+001dB,3.01671139599335e+001°)
1.12201845430196e+004	(1.16324383729436e+001dB,2.92723287681755e+001°)
1.14815362149688e+004	(1.12097592196388e+001dB,2.84078894565914e+001°)
1.17489755493952e+004	(1.07874973552974e+001dB,2.75723895200340e+001°)
1.20226443461740e+004	(1.03656999370417e+001dB,2.67644903477616e+001°)
1.23026877081237e+004	(9.94440525553396e+000dB,2.59829191844125e+001°)
1.25892541179416e+004	(9.52364384996741e+000dB,2.52264668174414e+001°)
1.28824955169313e+004	(9.10343950177504e+000dB,2.44939850779652e+001°)
1.31825673855640e+004	(8.68381011843531e+000dB,2.37843842252571e+001°)
1.34896288259164e+004	(8.26476851808495e+000dB,2.30966302711103e+001°)
