Freq.	V(n011)
1.26473634747115e+003	(-2.15858377946863e+002dB,1.68090685007078e+002°)
1.26765186585784e+003	(-2.15657314081064e+002dB,1.68063191073364e+002°)
1.27057410520854e+003	(-2.15456245278411e+002dB,1.68035631775378e+002°)
1.27350308101666e+003	(-2.15255171515857e+002dB,1.68008006952645e+002°)
1.27643880881134e+003	(-2.15054092770110e+002dB,1.67980316443873e+002°)
1.27938130415752e+003	(-2.14853009018017e+002dB,1.67952560087792e+002°)
1.28233058265601e+003	(-2.14651920236066e+002dB,1.67924737722126e+002°)
1.28528665994361e+003	(-2.14450826400747e+002dB,1.67896849184507e+002°)
1.28824955169313e+003	(-2.14249727488374e+002dB,1.67868894311712e+002°)
1.29121927361353e+003	(-2.14048623475250e+002dB,1.67840872940394e+002°)
1.29419584144998e+003	(-2.13847514337543e+002dB,1.67812784907254e+002°)
1.29717927098395e+003	(-2.13646400051153e+002dB,1.67784630047433e+002°)
1.30016957803328e+003	(-2.13445280592156e+002dB,1.67756408196673e+002°)
1.30316677845229e+003	(-2.13244155936242e+002dB,1.67728119189196e+002°)
1.30617088813183e+003	(-2.13043026059087e+002dB,1.67699762859226e+002°)
1.30918192299940e+003	(-2.12841890936299e+002dB,1.67671339041147e+002°)
1.31219989901920e+003	(-2.12640750543297e+002dB,1.67642847567931e+002°)
1.31522483219223e+003	(-2.12439604855469e+002dB,1.67614288272663e+002°)
1.31825673855640e+003	(-2.12238453847937e+002dB,1.67585660987352e+002°)
1.32129563418657e+003	(-2.12037297495861e+002dB,1.67556965544245e+002°)
1.32434153519466e+003	(-2.11836135774266e+002dB,1.67528201775033e+002°)
1.32739445772973e+003	(-2.11634968657949e+002dB,1.67499369510052e+002°)
1.33045441797808e+003	(-2.11433796121678e+002dB,1.67470468580503e+002°)
1.33352143216332e+003	(-2.11232618140041e+002dB,1.67441498815727e+002°)
1.33659551654643e+003	(-2.11031434687633e+002dB,1.67412460046136e+002°)
1.33967668742593e+003	(-2.10830245738749e+002dB,1.67383352099629e+002°)
1.34276496113786e+003	(-2.10629051267707e+002dB,1.67354174805779e+002°)
1.34586035405594e+003	(-2.10427851248628e+002dB,1.67324927992190e+002°)
1.34896288259165e+003	(-2.10226645655508e+002dB,1.67295611486595e+002°)
1.35207256319427e+003	(-2.10025434462305e+002dB,1.67266225115846e+002°)
1.35518941235103e+003	(-2.09824217642703e+002dB,1.67236768706751e+002°)
1.35831344658715e+003	(-2.09622995170412e+002dB,1.67207242085490e+002°)
1.36144468246594e+003	(-2.09421767018953e+002dB,1.67177645077577e+002°)
1.36458313658892e+003	(-2.09220533161696e+002dB,1.67147977507901e+002°)
1.36772882559584e+003	(-2.09019293571892e+002dB,1.67118239201219e+002°)
1.37088176616484e+003	(-2.08818048222712e+002dB,1.67088429981809e+002°)
1.37404197501251e+003	(-2.08616797087194e+002dB,1.67058549672999e+002°)
1.37720946889394e+003	(-2.08415540138191e+002dB,1.67028598097923e+002°)
1.38038426460288e+003	(-2.08214277348511e+002dB,1.66998575079312e+002°)
1.38356637897177e+003	(-2.08013008690691e+002dB,1.66968480439131e+002°)
1.38675582887188e+003	(-2.07811734137322e+002dB,1.66938313998998e+002°)
1.38995263121334e+003	(-2.07610453660716e+002dB,1.66908075579901e+002°)
1.39315680294529e+003	(-2.07409167233145e+002dB,1.66877765002234e+002°)
1.39636836105593e+003	(-2.07207874826699e+002dB,1.66847382086171e+002°)
1.39958732257261e+003	(-2.07006576413346e+002dB,1.66816926651181e+002°)
1.40281370456195e+003	(-2.06805271964947e+002dB,1.66786398516317e+002°)
1.40604752412990e+003	(-2.06603961453193e+002dB,1.66755797499861e+002°)
1.40928879842186e+003	(-2.06402644849648e+002dB,1.66725123419702e+002°)
1.41253754462274e+003	(-2.06201322125751e+002dB,1.66694376093266e+002°)
1.41579377995707e+003	(-2.05999993252838e+002dB,1.66663555337559e+002°)
1.41905752168908e+003	(-2.05798658202011e+002dB,1.66632660968666e+002°)
1.42232878712281e+003	(-2.05597316944352e+002dB,1.66601692802509e+002°)
1.42560759360218e+003	(-2.05395969450727e+002dB,1.66570650654412e+002°)
1.42889395851109e+003	(-2.05194615691892e+002dB,1.66539534338862e+002°)
1.43218789927353e+003	(-2.04993255638472e+002dB,1.66508343670436e+002°)
1.43548943335364e+003	(-2.04791889260893e+002dB,1.66477078462114e+002°)
1.43879857825583e+003	(-2.04590516529521e+002dB,1.66445738527484e+002°)
1.44211535152486e+003	(-2.04389137414556e+002dB,1.66414323679132e+002°)
1.44543977074592e+003	(-2.04187751886014e+002dB,1.66382833728636e+002°)
1.44877185354475e+003	(-2.03986359913855e+002dB,1.66351268487887e+002°)
1.45211161758773e+003	(-2.03784961467803e+002dB,1.66319627767809e+002°)
1.45545908058195e+003	(-2.03583556517446e+002dB,1.66287911378125e+002°)
1.45881426027534e+003	(-2.03382145032309e+002dB,1.66256119129107e+002°)
1.46217717445671e+003	(-2.03180726981691e+002dB,1.66224250829902e+002°)
1.46554784095590e+003	(-2.02979302334811e+002dB,1.66192306289270e+002°)
1.46892627764385e+003	(-2.02777871060624e+002dB,1.66160285314884e+002°)
1.47231250243271e+003	(-2.02576433128134e+002dB,1.66128187714932e+002°)
1.47570653327588e+003	(-2.02374988505974e+002dB,1.66096013295770e+002°)
1.47910838816819e+003	(-2.02173537162800e+002dB,1.66063761863989e+002°)
1.48251808514594e+003	(-2.01972079067047e+002dB,1.66031433225790e+002°)
1.48593564228699e+003	(-2.01770614186944e+002dB,1.65999027185737e+002°)
1.48936107771090e+003	(-2.01569142490719e+002dB,1.65966543549073e+002°)
1.49279440957898e+003	(-2.01367663946283e+002dB,1.65933982119545e+002°)
1.49623565609442e+003	(-2.01166178521508e+002dB,1.65901342700795e+002°)
1.49968483550236e+003	(-2.00964686184080e+002dB,1.65868625095863e+002°)
1.50314196609001e+003	(-2.00763186901507e+002dB,1.65835829106886e+002°)
1.50660706618673e+003	(-2.00561680641141e+002dB,1.65802954535682e+002°)
1.51008015416413e+003	(-2.00360167370259e+002dB,1.65770001183603e+002°)
1.51356124843619e+003	(-2.00158647055858e+002dB,1.65736968850996e+002°)
1.51705036745932e+003	(-1.99957119664870e+002dB,1.65703857337821e+002°)
1.52054752973248e+003	(-1.99755585164056e+002dB,1.65670666443686e+002°)
1.52405275379728e+003	(-1.99554043519951e+002dB,1.65637395967156e+002°)
1.52756605823806e+003	(-1.99352494699011e+002dB,1.65604045706619e+002°)
1.53108746168201e+003	(-1.99150938667481e+002dB,1.65570615459362e+002°)
1.53461698279928e+003	(-1.98949375391488e+002dB,1.65537105022564e+002°)
1.53815464030302e+003	(-1.98747804836977e+002dB,1.65503514192648e+002°)
1.54170045294954e+003	(-1.98546226969714e+002dB,1.65469842765317e+002°)
1.54525443953840e+003	(-1.98344641755297e+002dB,1.65436090535554e+002°)
1.54881661891247e+003	(-1.98143049159184e+002dB,1.65402257298008e+002°)
1.55238700995807e+003	(-1.97941449146681e+002dB,1.65368342846598e+002°)
1.55596563160506e+003	(-1.97739841682899e+002dB,1.65334346974576e+002°)
1.55955250282694e+003	(-1.97538226732769e+002dB,1.65300269474527e+002°)
1.56314764264094e+003	(-1.97336604261076e+002dB,1.65266110138601e+002°)
1.56675107010813e+003	(-1.97134974232472e+002dB,1.65231868758258e+002°)
1.57036280433354e+003	(-1.96933336611365e+002dB,1.65197545124071e+002°)
1.57398286446620e+003	(-1.96731691362053e+002dB,1.65163139026320e+002°)
1.57761126969933e+003	(-1.96530038448620e+002dB,1.65128650254315e+002°)
1.58124803927037e+003	(-1.96328377835028e+002dB,1.65094078597369e+002°)
1.58489319246110e+003	(-1.96126709485018e+002dB,1.65059423843391e+002°)
1.58854674859776e+003	(-1.95925033362161e+002dB,1.65024685779786e+002°)
1.59220872705115e+003	(-1.95723349429891e+002dB,1.64989864193832e+002°)
1.59587914723672e+003	(-1.95521657651444e+002dB,1.64954958871649e+002°)
1.59955802861465e+003	(-1.95319957989879e+002dB,1.64919969598998e+002°)
1.60324539069002e+003	(-1.95118250408058e+002dB,1.64884896160682e+002°)
1.60694125301286e+003	(-1.94916534868706e+002dB,1.64849738341062e+002°)
1.61064563517825e+003	(-1.94714811334361e+002dB,1.64814495924019e+002°)
1.61435855682647e+003	(-1.94513079767339e+002dB,1.64779168692259e+002°)
1.61808003764305e+003	(-1.94311340129809e+002dB,1.64743756428271e+002°)
1.62181009735891e+003	(-1.94109592383787e+002dB,1.64708258913754e+002°)
1.62554875575047e+003	(-1.93907836491031e+002dB,1.64672675929628e+002°)
1.62929603263970e+003	(-1.93706072413189e+002dB,1.64637007256255e+002°)
1.63305194789432e+003	(-1.93504300111672e+002dB,1.64601252673258e+002°)
1.63681652142779e+003	(-1.93302519547758e+002dB,1.64565411959685e+002°)
1.64058977319952e+003	(-1.93100730682490e+002dB,1.64529484893826e+002°)
1.64437172321491e+003	(-1.92898933476730e+002dB,1.64493471253095e+002°)
1.64816239152549e+003	(-1.92697127891186e+002dB,1.64457370814667e+002°)
1.65196179822900e+003	(-1.92495313886353e+002dB,1.64421183354594e+002°)
1.65576996346951e+003	(-1.92293491422524e+002dB,1.64384908648535e+002°)
1.65958690743754e+003	(-1.92091660459839e+002dB,1.64348546471257e+002°)
1.66341265037015e+003	(-1.91889820958215e+002dB,1.64312096597005e+002°)
1.66724721255104e+003	(-1.91687972877374e+002dB,1.64275558799043e+002°)
