Freq.	V(vo)
1.32434153519466e+003	(-2.77244115057838e+002dB,-1.67152699447184e+001°)
1.32739445772973e+003	(-2.77002994323152e+002dB,-1.67538751061510e+001°)
1.33045441797808e+003	(-2.76761868382526e+002dB,-1.67925714350420e+001°)
1.33352143216332e+003	(-2.76520737211731e+002dB,-1.68313591542254e+001°)
1.33659551654643e+003	(-2.76279600786128e+002dB,-1.68702384844940e+001°)
1.33967668742593e+003	(-2.76038459081033e+002dB,-1.69092096499454e+001°)
1.34276496113786e+003	(-2.75797312071649e+002dB,-1.69482728729874e+001°)
1.34586035405594e+003	(-2.75556159733296e+002dB,-1.69874283775646e+001°)
1.34896288259165e+003	(-2.75315002041008e+002dB,-1.70266763890686e+001°)
1.35207256319427e+003	(-2.75073838969551e+002dB,-1.70660171326279e+001°)
1.35518941235103e+003	(-2.74832670493799e+002dB,-1.71054508332495e+001°)
1.35831344658715e+003	(-2.74591496588475e+002dB,-1.71449777186097e+001°)
1.36144468246594e+003	(-2.74350317227975e+002dB,-1.71845980144282e+001°)
1.36458313658892e+003	(-2.74109132386930e+002dB,-1.72243119495872e+001°)
1.36772882559584e+003	(-2.73867942039355e+002dB,-1.72641197520967e+001°)
1.37088176616484e+003	(-2.73626746159749e+002dB,-1.73040216497989e+001°)
1.37404197501251e+003	(-2.73385544721983e+002dB,-1.73440178740163e+001°)
1.37720946889394e+003	(-2.73144337700095e+002dB,-1.73841086536362e+001°)
1.38038426460288e+003	(-2.72903125067947e+002dB,-1.74242942199184e+001°)
1.38356637897177e+003	(-2.72661906799124e+002dB,-1.74645748046184e+001°)
1.38675582887188e+003	(-2.72420682867215e+002dB,-1.75049506389719e+001°)
1.38995263121334e+003	(-2.72179453245538e+002dB,-1.75454219563813e+001°)
1.39315680294529e+003	(-2.71938217907652e+002dB,-1.75859889899465e+001°)
1.39636836105593e+003	(-2.71696976826619e+002dB,-1.76266519740673e+001°)
1.39958732257261e+003	(-2.71455729975604e+002dB,-1.76674111427682e+001°)
1.40281370456195e+003	(-2.71214477327292e+002dB,-1.77082667318961e+001°)
1.40604752412990e+003	(-2.70973218854817e+002dB,-1.77492189769053e+001°)
1.40928879842186e+003	(-2.70731954530585e+002dB,-1.77902681148757e+001°)
1.41253754462274e+003	(-2.70490684327085e+002dB,-1.78314143824489e+001°)
1.41579377995707e+003	(-2.70249408217100e+002dB,-1.78726580177739e+001°)
1.41905752168908e+003	(-2.70008126172610e+002dB,-1.79139992598473e+001°)
1.42232878712281e+003	(-2.69766838165841e+002dB,-1.79554383472309e+001°)
1.42560759360218e+003	(-2.69525544168758e+002dB,-1.79969755199721e+001°)
1.42889395851109e+003	(-2.69284244153440e+002dB,-1.80386110185556e+001°)
1.43218789927353e+003	(-2.69042938091433e+002dB,-1.80803450838893e+001°)
1.43548943335364e+003	(-2.68801625954385e+002dB,-1.81221779591506e+001°)
1.43879857825583e+003	(-2.68560307713861e+002dB,-1.81641098856476e+001°)
1.44211535152486e+003	(-2.68318983341218e+002dB,-1.82061411068318e+001°)
1.44543977074592e+003	(-2.68077652807462e+002dB,-1.82482718666590e+001°)
1.44877185354475e+003	(-2.67836316083913e+002dB,-1.82905024093212e+001°)
1.45211161758773e+003	(-2.67594973141382e+002dB,-1.83328329801327e+001°)
1.45545908058195e+003	(-2.67353623950639e+002dB,-1.83752638261180e+001°)
1.45881426027534e+003	(-2.67112268482354e+002dB,-1.84177951922156e+001°)
1.46217717445671e+003	(-2.66870906706991e+002dB,-1.84604273268203e+001°)
1.46554784095590e+003	(-2.66629538595122e+002dB,-1.85031604774248e+001°)
1.46892627764385e+003	(-2.66388164116911e+002dB,-1.85459948930027e+001°)
1.47231250243271e+003	(-2.66146783242198e+002dB,-1.85889308222819e+001°)
1.47570653327588e+003	(-2.65905395941316e+002dB,-1.86319685162677e+001°)
1.47910838816819e+003	(-2.65664002183901e+002dB,-1.86751082254588e+001°)
1.48251808514594e+003	(-2.65422601939439e+002dB,-1.87183502006159e+001°)
