Freq.	V(vout)/V(vin)
1.08143395129794e+002	(8.30418940760061e+001dB,9.77057000970262e+001°)
1.08392691402120e+002	(8.30222707619000e+001dB,9.76872726877412e+001°)
1.08642562361706e+002	(8.30026457396405e+001dB,9.76688839520627e+001°)
1.08893009333343e+002	(8.29830190167358e+001dB,9.76505338065223e+001°)
1.09144033644875e+002	(8.29633906006618e+001dB,9.76322221677633e+001°)
1.09395636627209e+002	(8.29437604988625e+001dB,9.76139489525408e+001°)
1.09647819614318e+002	(8.29241287187503e+001dB,9.75957140777220e+001°)
1.09900583943252e+002	(8.29044952677055e+001dB,9.75775174602861e+001°)
1.10153930954141e+002	(8.28848601530770e+001dB,9.75593590173249e+001°)
1.10407861990207e+002	(8.28652233821822e+001dB,9.75412386660423e+001°)
1.10662378397766e+002	(8.28455849623072e+001dB,9.75231563237551e+001°)
1.10917481526240e+002	(8.28259449007066e+001dB,9.75051119078926e+001°)
1.11173172728159e+002	(8.28063032046043e+001dB,9.74871053359970e+001°)
1.11429453359173e+002	(8.27866598811928e+001dB,9.74691365257237e+001°)
1.11686324778056e+002	(8.27670149376340e+001dB,9.74512053948410e+001°)
1.11943788346715e+002	(8.27473683810589e+001dB,9.74333118612306e+001°)
1.12201845430196e+002	(8.27277202185680e+001dB,9.74154558428876e+001°)
1.12460497396692e+002	(8.27080704572310e+001dB,9.73976372579205e+001°)
1.12719745617551e+002	(8.26884191040875e+001dB,9.73798560245515e+001°)
1.12979591467279e+002	(8.26687661661467e+001dB,9.73621120611165e+001°)
1.13240036323555e+002	(8.26491116503877e+001dB,9.73444052860655e+001°)
1.13501081567231e+002	(8.26294555637593e+001dB,9.73267356179620e+001°)
1.13762728582343e+002	(8.26097979131808e+001dB,9.73091029754839e+001°)
1.14024978756117e+002	(8.25901387055413e+001dB,9.72915072774234e+001°)
1.14287833478977e+002	(8.25704779477005e+001dB,9.72739484426866e+001°)
1.14551294144553e+002	(8.25508156464882e+001dB,9.72564263902944e+001°)
1.14815362149688e+002	(8.25311518087050e+001dB,9.72389410393818e+001°)
1.15080038894443e+002	(8.25114864411221e+001dB,9.72214923091986e+001°)
1.15345325782109e+002	(8.24918195504814e+001dB,9.72040801191093e+001°)
1.15611224219209e+002	(8.24721511434956e+001dB,9.71867043885931e+001°)
1.15877735615512e+002	(8.24524812268487e+001dB,9.71693650372439e+001°)
1.16144861384034e+002	(8.24328098071956e+001dB,9.71520619847708e+001°)
1.16412602941049e+002	(8.24131368911622e+001dB,9.71347951509977e+001°)
1.16680961706096e+002	(8.23934624853463e+001dB,9.71175644558637e+001°)
1.16949939101987e+002	(8.23737865963166e+001dB,9.71003698194231e+001°)
1.17219536554813e+002	(8.23541092306136e+001dB,9.70832111618452e+001°)
1.17489755493952e+002	(8.23344303947495e+001dB,9.70660884034148e+001°)
1.17760597352080e+002	(8.23147500952082e+001dB,9.70490014645322e+001°)
1.18032063565172e+002	(8.22950683384456e+001dB,9.70319502657130e+001°)
1.18304155572516e+002	(8.22753851308895e+001dB,9.70149347275881e+001°)
1.18576874816716e+002	(8.22557004789398e+001dB,9.69979547709045e+001°)
1.18850222743701e+002	(8.22360143889687e+001dB,9.69810103165243e+001°)
1.19124200802737e+002	(8.22163268673208e+001dB,9.69641012854257e+001°)
1.19398810446427e+002	(8.21966379203129e+001dB,9.69472275987022e+001°)
1.19674053130724e+002	(8.21769475542347e+001dB,9.69303891775636e+001°)
1.19949930314937e+002	(8.21572557753482e+001dB,9.69135859433352e+001°)
1.20226443461741e+002	(8.21375625898885e+001dB,9.68968178174583e+001°)
1.20503594037179e+002	(8.21178680040633e+001dB,9.68800847214902e+001°)
1.20781383510677e+002	(8.20981720240535e+001dB,9.68633865771039e+001°)
1.21059813355048e+002	(8.20784746560130e+001dB,9.68467233060888e+001°)
1.21338885046497e+002	(8.20587759060689e+001dB,9.68300948303502e+001°)
1.21618600064636e+002	(8.20390757803215e+001dB,9.68135010719094e+001°)
1.21898959892486e+002	(8.20193742848449e+001dB,9.67969419529040e+001°)
1.22179966016487e+002	(8.19996714256862e+001dB,9.67804173955876e+001°)
1.22461619926504e+002	(8.19799672088664e+001dB,9.67639273223301e+001°)
1.22743923115840e+002	(8.19602616403804e+001dB,9.67474716556176e+001°)
1.23026877081238e+002	(8.19405547261966e+001dB,9.67310503180524e+001°)
1.23310483322890e+002	(8.19208464722574e+001dB,9.67146632323531e+001°)
1.23594743344450e+002	(8.19011368844795e+001dB,9.66983103213546e+001°)
1.23879658653036e+002	(8.18814259687534e+001dB,9.66819915080081e+001°)
1.24165230759240e+002	(8.18617137309442e+001dB,9.66657067153810e+001°)
1.24451461177138e+002	(8.18420001768910e+001dB,9.66494558666574e+001°)
1.24738351424294e+002	(8.18222853124076e+001dB,9.66332388851372e+001°)
1.25025903021771e+002	(8.18025691432823e+001dB,9.66170556942372e+001°)
1.25314117494141e+002	(8.17828516752780e+001dB,9.66009062174902e+001°)
1.25602996369487e+002	(8.17631329141324e+001dB,9.65847903785455e+001°)
1.25892541179416e+002	(8.17434128655581e+001dB,9.65687081011689e+001°)
1.26182753459066e+002	(8.17236915352426e+001dB,9.65526593092424e+001°)
1.26473634747114e+002	(8.17039689288486e+001dB,9.65366439267644e+001°)
1.26765186585784e+002	(8.16842450520137e+001dB,9.65206618778498e+001°)
1.27057410520853e+002	(8.16645199103509e+001dB,9.65047130867299e+001°)
1.27350308101665e+002	(8.16447935094487e+001dB,9.64887974777521e+001°)
1.27643880881134e+002	(8.16250658548709e+001dB,9.64729149753805e+001°)
1.27938130415752e+002	(8.16053369521569e+001dB,9.64570655041955e+001°)
1.28233058265601e+002	(8.15856068068218e+001dB,9.64412489888935e+001°)
1.28528665994361e+002	(8.15658754243563e+001dB,9.64254653542878e+001°)
1.28824955169313e+002	(8.15461428102272e+001dB,9.64097145253076e+001°)
1.29121927361353e+002	(8.15264089698770e+001dB,9.63939964269985e+001°)
1.29419584144998e+002	(8.15066739087244e+001dB,9.63783109845224e+001°)
1.29717927098395e+002	(8.14869376321643e+001dB,9.63626581231575e+001°)
1.30016957803328e+002	(8.14672001455676e+001dB,9.63470377682984e+001°)
1.30316677845229e+002	(8.14474614542819e+001dB,9.63314498454555e+001°)
1.30617088813183e+002	(8.14277215636308e+001dB,9.63158942802558e+001°)
1.30918192299940e+002	(8.14079804789148e+001dB,9.63003709984422e+001°)
1.31219989901920e+002	(8.13882382054108e+001dB,9.62848799258741e+001°)
1.31522483219223e+002	(8.13684947483726e+001dB,9.62694209885265e+001°)
1.31825673855640e+002	(8.13487501130305e+001dB,9.62539941124909e+001°)
1.32129563418657e+002	(8.13290043045921e+001dB,9.62385992239747e+001°)
1.32434153519466e+002	(8.13092573282417e+001dB,9.62232362493013e+001°)
1.32739445772973e+002	(8.12895091891408e+001dB,9.62079051149100e+001°)
1.33045441797808e+002	(8.12697598924282e+001dB,9.61926057473562e+001°)
1.33352143216332e+002	(8.12500094432197e+001dB,9.61773380733111e+001°)
1.33659551654643e+002	(8.12302578466087e+001dB,9.61621020195617e+001°)
1.33967668742593e+002	(8.12105051076659e+001dB,9.61468975130109e+001°)
1.34276496113786e+002	(8.11907512314398e+001dB,9.61317244806774e+001°)
1.34586035405594e+002	(8.11709962229563e+001dB,9.61165828496955e+001°)
1.34896288259165e+002	(8.11512400872192e+001dB,9.61014725473152e+001°)
1.35207256319427e+002	(8.11314828292099e+001dB,9.60863935009022e+001°)
1.35518941235103e+002	(8.11117244538880e+001dB,9.60713456379377e+001°)
1.35831344658715e+002	(8.10919649661908e+001dB,9.60563288860183e+001°)
1.36144468246594e+002	(8.10722043710341e+001dB,9.60413431728564e+001°)
1.36458313658892e+002	(8.10524426733114e+001dB,9.60263884262794e+001°)
1.36772882559584e+002	(8.10326798778949e+001dB,9.60114645742303e+001°)
1.37088176616484e+002	(8.10129159896348e+001dB,9.59965715447673e+001°)
1.37404197501251e+002	(8.09931510133601e+001dB,9.59817092660640e+001°)
1.37720946889394e+002	(8.09733849538781e+001dB,9.59668776664088e+001°)
1.38038426460288e+002	(8.09536178159748e+001dB,9.59520766742057e+001°)
1.38356637897177e+002	(8.09338496044148e+001dB,9.59373062179731e+001°)
1.38675582887188e+002	(8.09140803239418e+001dB,9.59225662263451e+001°)
1.38995263121334e+002	(8.08943099792780e+001dB,9.59078566280701e+001°)
1.39315680294529e+002	(8.08745385751249e+001dB,9.58931773520117e+001°)
1.39636836105593e+002	(8.08547661161628e+001dB,9.58785283271481e+001°)
1.39958732257261e+002	(8.08349926070513e+001dB,9.58639094825723e+001°)
1.40281370456195e+002	(8.08152180524291e+001dB,9.58493207474918e+001°)
1.40604752412990e+002	(8.07954424569145e+001dB,9.58347620512287e+001°)
1.40928879842186e+002	(8.07756658251049e+001dB,9.58202333232197e+001°)
1.41253754462274e+002	(8.07558881615772e+001dB,9.58057344930157e+001°)
1.41579377995707e+002	(8.07361094708881e+001dB,9.57912654902820e+001°)
1.41905752168908e+002	(8.07163297575736e+001dB,9.57768262447982e+001°)
1.42232878712281e+002	(8.06965490261498e+001dB,9.57624166864579e+001°)
1.42560759360218e+002	(8.06767672811124e+001dB,9.57480367452690e+001°)
1.42889395851109e+002	(8.06569845269370e+001dB,9.57336863513532e+001°)
1.43218789927353e+002	(8.06372007680793e+001dB,9.57193654349463e+001°)
1.43548943335365e+002	(8.06174160089748e+001dB,9.57050739263976e+001°)
1.43879857825583e+002	(8.05976302540396e+001dB,9.56908117561704e+001°)
1.44211535152486e+002	(8.05778435076696e+001dB,9.56765788548417e+001°)
1.44543977074592e+002	(8.05580557742412e+001dB,9.56623751531018e+001°)
1.44877185354475e+002	(8.05382670581112e+001dB,9.56482005817547e+001°)
1.45211161758773e+002	(8.05184773636168e+001dB,9.56340550717176e+001°)
1.45545908058195e+002	(8.04986866950757e+001dB,9.56199385540212e+001°)
1.45881426027534e+002	(8.04788950567864e+001dB,9.56058509598092e+001°)
1.46217717445671e+002	(8.04591024530281e+001dB,9.55917922203384e+001°)
1.46554784095590e+002	(8.04393088880605e+001dB,9.55777622669787e+001°)
1.46892627764385e+002	(8.04195143661244e+001dB,9.55637610312128e+001°)
1.47231250243271e+002	(8.03997188914417e+001dB,9.55497884446363e+001°)
1.47570653327588e+002	(8.03799224682150e+001dB,9.55358444389575e+001°)
1.47910838816819e+002	(8.03601251006281e+001dB,9.55219289459971e+001°)
1.48251808514594e+002	(8.03403267928462e+001dB,9.55080418976887e+001°)
1.48593564228699e+002	(8.03205275490154e+001dB,9.54941832260778e+001°)
1.48936107771090e+002	(8.03007273732634e+001dB,9.54803528633225e+001°)
1.49279440957898e+002	(8.02809262696993e+001dB,9.54665507416931e+001°)
1.49623565609442e+002	(8.02611242424135e+001dB,9.54527767935718e+001°)
1.49968483550236e+002	(8.02413212954781e+001dB,9.54390309514530e+001°)
1.50314196609001e+002	(8.02215174329469e+001dB,9.54253131479427e+001°)
1.50660706618673e+002	(8.02017126588552e+001dB,9.54116233157590e+001°)
1.51008015416413e+002	(8.01819069772204e+001dB,9.53979613877312e+001°)
1.51356124843619e+002	(8.01621003920415e+001dB,9.53843272968005e+001°)
1.51705036745932e+002	(8.01422929072996e+001dB,9.53707209760195e+001°)
1.52054752973248e+002	(8.01224845269576e+001dB,9.53571423585518e+001°)
1.52405275379728e+002	(8.01026752549609e+001dB,9.53435913776725e+001°)
1.52756605823806e+002	(8.00828650952366e+001dB,9.53300679667677e+001°)
1.53108746168202e+002	(8.00630540516944e+001dB,9.53165720593343e+001°)
1.53461698279928e+002	(8.00432421282260e+001dB,9.53031035889804e+001°)
1.53815464030302e+002	(8.00234293287058e+001dB,9.52896624894245e+001°)
1.54170045294954e+002	(8.00036156569904e+001dB,9.52762486944957e+001°)
1.54525443953840e+002	(7.99838011169191e+001dB,9.52628621381339e+001°)
1.54881661891247e+002	(7.99639857123136e+001dB,9.52495027543891e+001°)
1.55238700995807e+002	(7.99441694469786e+001dB,9.52361704774217e+001°)
1.55596563160506e+002	(7.99243523247013e+001dB,9.52228652415019e+001°)
1.55955250282694e+002	(7.99045343492517e+001dB,9.52095869810104e+001°)
1.56314764264094e+002	(7.98847155243827e+001dB,9.51963356304373e+001°)
1.56675107010813e+002	(7.98648958538304e+001dB,9.51831111243829e+001°)
1.57036280433354e+002	(7.98450753413137e+001dB,9.51699133975567e+001°)
1.57398286446620e+002	(7.98252539905345e+001dB,9.51567423847779e+001°)
1.57761126969933e+002	(7.98054318051782e+001dB,9.51435980209751e+001°)
1.58124803927037e+002	(7.97856087889131e+001dB,9.51304802411861e+001°)
1.58489319246110e+002	(7.97657849453910e+001dB,9.51173889805577e+001°)
1.58854674859776e+002	(7.97459602782471e+001dB,9.51043241743459e+001°)
1.59220872705115e+002	(7.97261347911000e+001dB,9.50912857579154e+001°)
1.59587914723672e+002	(7.97063084875516e+001dB,9.50782736667396e+001°)
1.59955802861465e+002	(7.96864813711879e+001dB,9.50652878364006e+001°)
1.60324539069002e+002	(7.96666534455779e+001dB,9.50523282025888e+001°)
1.60694125301286e+002	(7.96468247142749e+001dB,9.50393947011030e+001°)
1.61064563517825e+002	(7.96269951808156e+001dB,9.50264872678502e+001°)
1.61435855682647e+002	(7.96071648487207e+001dB,9.50136058388454e+001°)
1.61808003764305e+002	(7.95873337214949e+001dB,9.50007503502115e+001°)
1.62181009735891e+002	(7.95675018026267e+001dB,9.49879207381793e+001°)
1.62554875575047e+002	(7.95476690955888e+001dB,9.49751169390870e+001°)
1.62929603263970e+002	(7.95278356038380e+001dB,9.49623388893805e+001°)
1.63305194789432e+002	(7.95080013308151e+001dB,9.49495865256130e+001°)
1.63681652142779e+002	(7.94881662799454e+001dB,9.49368597844447e+001°)
1.64058977319952e+002	(7.94683304546385e+001dB,9.49241586026434e+001°)
1.64437172321491e+002	(7.94484938582882e+001dB,9.49114829170832e+001°)
1.64816239152549e+002	(7.94286564942728e+001dB,9.48988326647454e+001°)
1.65196179822900e+002	(7.94088183659553e+001dB,9.48862077827178e+001°)
1.65576996346951e+002	(7.93889794766829e+001dB,9.48736082081948e+001°)
1.65958690743754e+002	(7.93691398297879e+001dB,9.48610338784770e+001°)
1.66341265037015e+002	(7.93492994285870e+001dB,9.48484847309713e+001°)
1.66724721255104e+002	(7.93294582763816e+001dB,9.48359607031907e+001°)
1.67109061431069e+002	(7.93096163764582e+001dB,9.48234617327541e+001°)
1.67494287602642e+002	(7.92897737320880e+001dB,9.48109877573861e+001°)
1.67880401812254e+002	(7.92699303465272e+001dB,9.47985387149171e+001°)
1.68267406107045e+002	(7.92500862230171e+001dB,9.47861145432828e+001°)
1.68655302538872e+002	(7.92302413647838e+001dB,9.47737151805242e+001°)
1.69044093164324e+002	(7.92103957750389e+001dB,9.47613405647876e+001°)
1.69433780044731e+002	(7.91905494569790e+001dB,9.47489906343245e+001°)
1.69824365246172e+002	(7.91707024137860e+001dB,9.47366653274908e+001°)
1.70215850839493e+002	(7.91508546486272e+001dB,9.47243645827475e+001°)
1.70608238900310e+002	(7.91310061646550e+001dB,9.47120883386601e+001°)
1.71001531509027e+002	(7.91111569650077e+001dB,9.46998365338984e+001°)
1.71395730750840e+002	(7.90913070528086e+001dB,9.46876091072367e+001°)
1.71790838715757e+002	(7.90714564311671e+001dB,9.46754059975532e+001°)
1.72186857498599e+002	(7.90516051031778e+001dB,9.46632271438302e+001°)
1.72583789199018e+002	(7.90317530719212e+001dB,9.46510724851536e+001°)
1.72981635921508e+002	(7.90119003404634e+001dB,9.46389419607132e+001°)
1.73380399775412e+002	(7.89920469118564e+001dB,9.46268355098021e+001°)
1.73780082874935e+002	(7.89721927891381e+001dB,9.46147530718169e+001°)
1.74180687339159e+002	(7.89523379753322e+001dB,9.46026945862573e+001°)
1.74582215292048e+002	(7.89324824734486e+001dB,9.45906599927260e+001°)
1.74984668862463e+002	(7.89126262864829e+001dB,9.45786492309286e+001°)
1.75388050184174e+002	(7.88927694174171e+001dB,9.45666622406733e+001°)
1.75792361395867e+002	(7.88729118692191e+001dB,9.45546989618711e+001°)
1.76197604641161e+002	(7.88530536448433e+001dB,9.45427593345351e+001°)
1.76603782068614e+002	(7.88331947472302e+001dB,9.45308432987809e+001°)
1.77010895831740e+002	(7.88133351793065e+001dB,9.45189507948258e+001°)
1.77418948089014e+002	(7.87934749439856e+001dB,9.45070817629894e+001°)
1.77827941003890e+002	(7.87736140441669e+001dB,9.44952361436928e+001°)
1.78237876744807e+002	(7.87537524827368e+001dB,9.44834138774588e+001°)
1.78648757485203e+002	(7.87338902625679e+001dB,9.44716149049115e+001°)
1.79060585403527e+002	(7.87140273865195e+001dB,9.44598391667764e+001°)
1.79473362683250e+002	(7.86941638574375e+001dB,9.44480866038800e+001°)
1.79887091512876e+002	(7.86742996781547e+001dB,9.44363571571497e+001°)
1.80301774085954e+002	(7.86544348514904e+001dB,9.44246507676138e+001°)
1.80717412601090e+002	(7.86345693802510e+001dB,9.44129673764010e+001°)
1.81134009261958e+002	(7.86147032672296e+001dB,9.44013069247406e+001°)
1.81551566277311e+002	(7.85948365152064e+001dB,9.43896693539621e+001°)
1.81970085860996e+002	(7.85749691269483e+001dB,9.43780546054952e+001°)
1.82389570231961e+002	(7.85551011052094e+001dB,9.43664626208693e+001°)
1.82810021614272e+002	(7.85352324527311e+001dB,9.43548933417139e+001°)
1.83231442237119e+002	(7.85153631722417e+001dB,9.43433467097578e+001°)
1.83653834334832e+002	(7.84954932664567e+001dB,9.43318226668294e+001°)
1.84077200146893e+002	(7.84756227380789e+001dB,9.43203211548563e+001°)
1.84501541917945e+002	(7.84557515897985e+001dB,9.43088421158653e+001°)
1.84926861897805e+002	(7.84358798242930e+001dB,9.42973854919819e+001°)
1.85353162341478e+002	(7.84160074442273e+001dB,9.42859512254307e+001°)
1.85780445509167e+002	(7.83961344522536e+001dB,9.42745392585345e+001°)
1.86208713666284e+002	(7.83762608510120e+001dB,9.42631495337149e+001°)
1.86637969083464e+002	(7.83563866431299e+001dB,9.42517819934914e+001°)
1.87068214036577e+002	(7.83365118312222e+001dB,9.42404365804818e+001°)
1.87499450806739e+002	(7.83166364178919e+001dB,9.42291132374019e+001°)
1.87931681680324e+002	(7.82967604057292e+001dB,9.42178119070649e+001°)
1.88364908948977e+002	(7.82768837973125e+001dB,9.42065325323818e+001°)
1.88799134909627e+002	(7.82570065952078e+001dB,9.41952750563610e+001°)
1.89234361864495e+002	(7.82371288019690e+001dB,9.41840394221081e+001°)
1.89670592121112e+002	(7.82172504201379e+001dB,9.41728255728255e+001°)
1.90107827992327e+002	(7.81973714522444e+001dB,9.41616334518129e+001°)
1.90546071796322e+002	(7.81774919008064e+001dB,9.41504630024664e+001°)
1.90985325856621e+002	(7.81576117683296e+001dB,9.41393141682787e+001°)
1.91425592502106e+002	(7.81377310573082e+001dB,9.41281868928388e+001°)
1.91866874067026e+002	(7.81178497702244e+001dB,9.41170811198321e+001°)
1.92309172891013e+002	(7.80979679095485e+001dB,9.41059967930397e+001°)
1.92752491319091e+002	(7.80780854777392e+001dB,9.40949338563386e+001°)
1.93196831701689e+002	(7.80582024772436e+001dB,9.40838922537017e+001°)
1.93642196394658e+002	(7.80383189104970e+001dB,9.40728719291971e+001°)
1.94088587759275e+002	(7.80184347799231e+001dB,9.40618728269883e+001°)
1.94536008162263e+002	(7.79985500879342e+001dB,9.40508948913339e+001°)
1.94984459975802e+002	(7.79786648369310e+001dB,9.40399380665875e+001°)
1.95433945577536e+002	(7.79587790293028e+001dB,9.40290022971974e+001°)
1.95884467350596e+002	(7.79388926674275e+001dB,9.40180875277066e+001°)
1.96336027683602e+002	(7.79190057536715e+001dB,9.40071937027523e+001°)
1.96788628970681e+002	(7.78991182903901e+001dB,9.39963207670662e+001°)
1.97242273611482e+002	(7.78792302799274e+001dB,9.39854686654739e+001°)
1.97696964011183e+002	(7.78593417246159e+001dB,9.39746373428949e+001°)
1.98152702580507e+002	(7.78394526267773e+001dB,9.39638267443424e+001°)
1.98609491735734e+002	(7.78195629887221e+001dB,9.39530368149233e+001°)
1.99067333898716e+002	(7.77996728127495e+001dB,9.39422674998375e+001°)
1.99526231496885e+002	(7.77797821011480e+001dB,9.39315187443785e+001°)
1.99986186963271e+002	(7.77598908561950e+001dB,9.39207904939324e+001°)
2.00447202736513e+002	(7.77399990801567e+001dB,9.39100826939782e+001°)
2.00909281260870e+002	(7.77201067752887e+001dB,9.38993952900878e+001°)
2.01372424986236e+002	(7.77002139438357e+001dB,9.38887282279251e+001°)
2.01836636368153e+002	(7.76803205880315e+001dB,9.38780814532467e+001°)
2.02301917867824e+002	(7.76604267100993e+001dB,9.38674549119010e+001°)
2.02768271952125e+002	(7.76405323122514e+001dB,9.38568485498285e+001°)
2.03235701093619e+002	(7.76206373966894e+001dB,9.38462623130611e+001°)
2.03704207770569e+002	(7.76007419656044e+001dB,9.38356961477228e+001°)
2.04173794466950e+002	(7.75808460211770e+001dB,9.38251500000284e+001°)
2.04644463672464e+002	(7.75609495655770e+001dB,9.38146238162842e+001°)
2.05116217882553e+002	(7.75410526009638e+001dB,9.38041175428874e+001°)
2.05589059598411e+002	(7.75211551294864e+001dB,9.37936311263260e+001°)
2.06062991326997e+002	(7.75012571532832e+001dB,9.37831645131788e+001°)
2.06538015581050e+002	(7.74813586744826e+001dB,9.37727176501148e+001°)
2.07014134879101e+002	(7.74614596952023e+001dB,9.37622904838935e+001°)
2.07491351745488e+002	(7.74415602175498e+001dB,9.37518829613643e+001°)
2.07969668710366e+002	(7.74216602436225e+001dB,9.37414950294666e+001°)
2.08449088309726e+002	(7.74017597755073e+001dB,9.37311266352296e+001°)
2.08929613085401e+002	(7.73818588152812e+001dB,9.37207777257719e+001°)
2.09411245585086e+002	(7.73619573650111e+001dB,9.37104482483016e+001°)
2.09893988362349e+002	(7.73420554267534e+001dB,9.37001381501158e+001°)
2.10377843976644e+002	(7.73221530025551e+001dB,9.36898473786007e+001°)
2.10862814993325e+002	(7.73022500944525e+001dB,9.36795758812312e+001°)
2.11348903983661e+002	(7.72823467044726e+001dB,9.36693236055711e+001°)
2.11836113524847e+002	(7.72624428346320e+001dB,9.36590904992723e+001°)
2.12324446200018e+002	(7.72425384869375e+001dB,9.36488765100752e+001°)
2.12813904598268e+002	(7.72226336633863e+001dB,9.36386815858080e+001°)
2.13304491314654e+002	(7.72027283659656e+001dB,9.36285056743871e+001°)
2.13796208950220e+002	(7.71828225966528e+001dB,9.36183487238165e+001°)
2.14289060112002e+002	(7.71629163574157e+001dB,9.36082106821875e+001°)
2.14783047413050e+002	(7.71430096502124e+001dB,9.35980914976790e+001°)
2.15278173472434e+002	(7.71231024769912e+001dB,9.35879911185569e+001°)
2.15774440915263e+002	(7.71031948396909e+001dB,9.35779094931741e+001°)
2.16271852372698e+002	(7.70832867402409e+001dB,9.35678465699704e+001°)
2.16770410481966e+002	(7.70633781805608e+001dB,9.35578022974719e+001°)
2.17270117886371e+002	(7.70434691625608e+001dB,9.35477766242914e+001°)
2.17770977235312e+002	(7.70235596881417e+001dB,9.35377694991277e+001°)
2.18272991184296e+002	(7.70036497591949e+001dB,9.35277808707657e+001°)
2.18776162394951e+002	(7.69837393776023e+001dB,9.35178106880763e+001°)
2.19280493535041e+002	(7.69638285452365e+001dB,9.35078589000159e+001°)
2.19785987278479e+002	(7.69439172639608e+001dB,9.34979254556263e+001°)
2.20292646305342e+002	(7.69240055356294e+001dB,9.34880103040348e+001°)
2.20800473301886e+002	(7.69040933620871e+001dB,9.34781133944537e+001°)
2.21309470960560e+002	(7.68841807451694e+001dB,9.34682346761801e+001°)
2.21819641980018e+002	(7.68642676867029e+001dB,9.34583740985960e+001°)
2.22330989065136e+002	(7.68443541885050e+001dB,9.34485316111679e+001°)
2.22843514927026e+002	(7.68244402523838e+001dB,9.34387071634467e+001°)
2.23357222283049e+002	(7.68045258801387e+001dB,9.34289007050673e+001°)
2.23872113856830e+002	(7.67846110735599e+001dB,9.34191121857488e+001°)
2.24388192378273e+002	(7.67646958344286e+001dB,9.34093415552939e+001°)
2.24905460583574e+002	(7.67447801645172e+001dB,9.33995887635890e+001°)
2.25423921215239e+002	(7.67248640655889e+001dB,9.33898537606040e+001°)
2.25943577022094e+002	(7.67049475393985e+001dB,9.33801364963919e+001°)
2.26464430759302e+002	(7.66850305876916e+001dB,9.33704369210889e+001°)
2.26986485188378e+002	(7.66651132122050e+001dB,9.33607549849138e+001°)
2.27509743077203e+002	(7.66451954146670e+001dB,9.33510906381684e+001°)
2.28034207200038e+002	(7.66252771967969e+001dB,9.33414438312367e+001°)
2.28559880337539e+002	(7.66053585603055e+001dB,9.33318145145853e+001°)
2.29086765276773e+002	(7.65854395068949e+001dB,9.33222026387625e+001°)
2.29614864811232e+002	(7.65655200382584e+001dB,9.33126081543990e+001°)
2.30144181740846e+002	(7.65456001560809e+001dB,9.33030310122069e+001°)
2.30674718872003e+002	(7.65256798620388e+001dB,9.32934711629799e+001°)
2.31206479017555e+002	(7.65057591577997e+001dB,9.32839285575931e+001°)
2.31739464996843e+002	(7.64858380450229e+001dB,9.32744031470029e+001°)
2.32273679635706e+002	(7.64659165253593e+001dB,9.32648948822466e+001°)
