#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:25:53.719
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
5727.960309858293,2.118675204208769
5767.664633922509,2.159584119436197
5807.644175213121,2.135413968894887
5847.900841444809,2.140487489407654
5888.43655355589,2.153870497378107
5929.253245800001,2.110361332559701
5970.352865838369,2.139392728016745
6011.737374832783,2.057014789339879
6053.408747539136,2.13462709953455
6095.368972401693,2.08337579252066
6137.620051647943,2.145188698746096
6180.164001384161,2.113797414441474
6223.002851691595,2.103403490704069
6266.138646723356,2.071559139102285
6309.573444801933,2.073426130251371
6353.309318517438,2.066220626563791
6397.348354826482,2.075328692973652
6441.692655151774,2.070116768370749
6486.344335482384,2.066042668153244
6531.305526474726,2.08507203304267
6576.578373554205,2.061308083798396
6622.165037017621,2.065517459905192
6668.067692136222,2.056454520559903
6714.288529259527,2.063067519785486
6760.829753919818,2.090011581286277
6807.693586937417,2.072671209041985
6854.882264526617,2.096747456654264
6902.398038402423,2.055343145612278
6950.24317588797,2.040231682691901
6998.419960022738,2.105041532155289
7046.930689671472,2.089539798435615
7095.777679633891,2.051391528821714
7144.963260755134,2.064550747314549
7194.489780036999,2.072702416176222
7244.359600749903,2.07502838296553
7294.57510254569,2.078301388018347
7345.13868157115,2.122945854104689
7396.052750582381,2.072918116850691
7447.319739059892,2.10625705844389
7498.942093324562,2.097674785690202
7550.922276654342,2.094549320074099
7603.262769401822,2.135352979070336
7655.966069112565,2.081870304318478
7709.034690644305,2.126733957197103
7762.471166286919,2.14523201100702
7816.2780458833,2.152496900885877
7870.457896950988,2.1915681065113
7925.013304804722,2.178272239373422
7979.946872679769,2.163811956088218
8035.261221856177,2.18989017528933
8090.958991783826,2.163429647956011
8147.0428402084,2.188019117732077
8203.515443298185,2.188994119616157
8260.379495771791,2.22130252574859
8317.637711026713,2.191509299487092
8375.292821268829,2.183304032902976
8433.347577642757,2.218178645075658
8491.804750363144,2.243926587251174
8550.667128846837,2.232034989825408
8609.937521846012,2.24972980935409
8669.61875758217,2.250180013622024
8729.713683881122,2.255875209085818
8790.225168308845,2.241040621033926
8851.15609830836,2.277578619128361
8912.509381337459,2.302665900889403
8974.287945007491,2.295701342417544
9036.494737223018,2.297924139754593
9099.132726322521,2.278574341222272
9162.204901220002,2.291008852426972
9225.714271547638,2.282066497350063
9289.663867799369,2.295616310356728
9354.056741475526,2.283103864909559
9418.895965228417,2.281856499376517
9484.184633008977,2.281265229841133
9549.925860214364,2.239640014491832
9616.122783836654,2.274590741216449
9682.778562612495,2.293732375501752
9749.896377173876,2.302651852467618
9817.47943019985,2.298931815549124
9885.530946569395,2.28142694086737
9954.054173515275,2.29636759317895
10023.052380779,2.262657275127432
10092.52886076685,2.270487871893796
10162.48692870696,2.269128030368025
10232.92992280755,2.258376388626935
10303.86120441617,2.285726984475122
10375.28415818013,2.25415980856768
10447.20219220801,2.297191168453077
10519.61873823224,2.254006178065263
10592.53725177289,2.239974085315919
10665.96121230258,2.271452427102823
10739.89412341245,2.277636822629182
10814.33951297939,2.288024446865298
10889.30093333434,2.26370890633368
10964.78196143186,2.299132613400218
11040.78619902074,2.294129582862436
11117.31727281592,2.310359400345541
11194.37883467152,2.330609059571243
11271.97456175511,2.359603290201171
11350.10815672316,2.381945621866928
11428.78334789772,2.432867483794531
11508.00388944437,2.414528663813107
11587.77356155126,2.467889638978341
11668.09617060962,2.504517858891187
11748.97554939529,2.500360132447779
11830.41555725165,2.520884834321853
11912.42008027375,2.565387230656007
11994.99303149379,2.591264808322193
12078.1383510678,2.606648708867287
12161.86000646368,2.634214665227631
12246.16199265049,2.625553046181391
12331.04833228909,2.605185774700133
12416.52307592411,2.628460555295308
12502.5903021772,2.565927359319572
12589.25411794167,2.504879562424126
12676.51865857846,2.447547127646567
12764.38808811344,2.332815010300206
12852.86659943615,2.199557046256927
12941.95841449986,2.034481210337067
13031.66778452299,1.825197964975456
13121.99899019203,1.596314456992974
13212.95634186575,1.265863190618114
13304.54417978091,0.9999026820284236
13396.76687425935,0.630159078094652
13489.62882591654,0.1858315424156557
13583.13446587154,-0.207090671979803
13677.28825595849,-0.7018598766929158
13772.09468893947,-1.197480733068685
13867.55828871888,-1.657764731040534
13963.68361055938,-2.19305572961204
14060.47524129914,-2.726100823159779
14157.93779957082,-3.245193355538092
14256.07593602188,-3.786884856020438
14354.89433353656,-4.39553299459788
14454.39770745928,-4.994014263128222
14554.59080581966,-5.505081547731402
14655.47840955912,-6.000249602930322
14757.06533275894,-6.620925196789798
14859.35642287007,-7.185989035830947
14962.35656094433,-7.667735277455781
15066.07066186742,-8.282087436613752
15170.50367459337,-8.846382612361538
15275.66058238073,-9.35183734650481
15381.54640303035,-10.01135200311457
15488.16618912482,-10.60629676539903
15595.52502826954,-11.06030019604087
15703.62804333553,-11.54853023784929
15812.48039270383,-12.13617081038989
15922.0872705117,-12.62647511336608
16032.45390690042,-13.22350570343242
16143.58556826487,-13.64240636944547
16255.48755750484,-14.24503258984603
16368.16521427809,-14.90544124270642
16481.62391525509,-15.51624363758479
16595.86907437561,-15.71903533487094
16710.90614310708,-16.28160559624711
16826.74061070468,-16.72985640134578
16943.37800447328,-17.20960704437846
17060.82389003124,-17.49804592588476
17179.08387157588,-18.23967149547063
17298.16359215102,-18.6172981510303
17418.06873391614,-19.11228508987075
17538.80501841762,-19.23196721193888
17660.37820686165,-19.77089144464905
17782.79410038923,-20.61868997046716
17906.05854035295,-21.07539349797618
18030.17740859569,-21.38813025451899
18155.15662773136,-21.78044362264295
18281.00216142743,-22.43838477556091
18407.72001468956,-22.62977488883202
18535.31623414812,-23.34148909414532
18663.79690834671,-23.60300801017996
18793.16816803269,-23.89843222555267
18923.43618644976,-24.43385820942403
19054.60717963248,-24.7348344295086
19186.6874067029,-25.09342540377902
19319.68317016925,-25.93017706114507
19453.60081622663,-26.12500566110391
19588.4467350599,-26.70172883377341
19724.22736114854,-27.03528612488293
19860.94917357372,-27.93062977780608
19998.61869632745,-27.83527126033814
20137.24249862389,-28.47213604221689
20276.82719521283,-28.11293082282153
20417.3794466953,-29.09270131781069
20558.90595984142,-29.14114715947441
20701.41348791043,-30.28957484563626
20844.9088309729,-29.37911395970234
20989.39883623525,-31.46983973304532
