#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:28:46.789
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
330.3695410368152,-81.69118799815149
332.6595532940047,-89.16969163759433
334.9654391578279,-89.31483271206916
337.2873086588689,-93.07294312915778
339.6252725904089,-82.37243887917211
341.979442513709,-90.93382875489986
344.3499307633388,-86.91687255629896
346.7368504525317,-82.11989924879899
349.1403154785866,-85.00642185793461
351.5604405282983,-89.18118275759797
353.997341083435,-96.51681257738277
356.4511334262443,-89.25618738929282
358.9219346450057,-84.88242789443903
361.4098626396135,-87.00695804168079
363.9150361272075,-82.66105346358475
366.4375746478333,-86.57364490169462
368.9775985701509,-87.67911433849105
371.5352290971728,-123.6647869835957
374.1105882720537,-82.84243963320114
376.7037989839089,-85.16077381474618
379.3149849736825,-88.62489509482431
381.9442708400468,-89.0622753546232
384.5917820453539,-86.12197778170352
387.2576449216173,-83.91592801739974
389.941986676544,-83.3462852230094
392.6449353996001,-83.03375029276523
395.3666200681283,-89.00864577192965
398.1071705534973,-86.12362828727021
400.8667176273034,-89.07100661179415
403.6453929676053,-82.0087693648438
406.4433291652131,-82.58086897841686
409.260659730011,-84.15902091771711
412.0975190973304,-80.04203861934143
414.9540426343632,-80.50771123559771
417.8303666466222,-81.57519223953656
420.7266283844442,-86.85190327413898
423.6429660495414,-76.60125870383899
426.5795188015931,-76.76220663876882
429.5364267648877,-82.73107140745468
432.5138310350089,-79.70736162354548
435.5118736855688,-78.86134531109296
438.530697774986,-78.96659686374534
441.5704473533129,-84.68141524756847
444.6312674691089,-76.56425061139414
447.7133041763628,-78.34622961760168
450.8167045414605,-77.67964306181283
453.9416166502037,-77.61761077244392
457.0881896148752,-84.76166828556634
460.2565735813563,-79.74382868770509
463.4469197362884,-75.41327819047176
466.6593803142892,-77.44946820704095
469.8941086052156,-76.34877328680064
473.1512589614808,-73.98758108959595
476.4309868054161,-77.39721347182498
479.7334486366897,-75.57281773205405
483.0588020397728,-73.54303521523133
486.4072056914619,-73.04146467416805
489.7788193684466,-75.77405885412061
493.1738039549364,-73.58900468333532
496.5923214503363,-74.01739803535688
500.0345349769788,-75.21741242469082
503.5006087879053,-71.8955757977868
506.990708274705,-76.1667473326347
510.5049999754065,-71.44534420663061
514.0436515824264,-72.64729406097575
517.6068319505681,-73.38173196720098
521.1947111050811,-73.02476616123562
524.8074602497728,-73.15018227711673
528.4452517751807,-72.59970012667563
532.1082592667947,-71.08319612698335
535.7966575133422,-70.99310100722292
539.5106225151279,-72.18075367165498
543.2503314924336,-70.92943293421393
547.0159628939721,-69.90043255243745
550.8076964054042,-69.77154786925971
554.625712957911,-70.11316031706174
558.4701947368312,-69.01698655705685
562.3413251903496,-68.7289121904105
566.2392890382534,-69.20532768583018
570.1642722807478,-68.16053622163386
574.116462207328,-68.70259307057719
578.0960474057187,-68.64625644157942
582.1032177708717,-67.03259444846461
586.1381645140291,-68.32754653035165
590.2010801718448,-67.47753603210839
594.2921586155733,-67.2699479604459
598.4115950603199,-66.44334567300295
602.5595860743581,-66.3290226917309
606.7363295885059,-65.92349804324802
610.9420249055727,-65.67486713155948
615.1768727098683,-66.19153046904805
619.4410750767818,-64.69498402738084
623.7348354824198,-65.0893862377674
628.0583588133186,-63.9827672614101
632.4118513762197,-64.06655992863797
636.7955209079162,-63.45555660142327
641.2095765851623,-63.22030456209311
645.6542290346563,-63.20827681693056
650.1296903430909,-62.5716180274279
654.6361740672754,-61.87241563899447
659.1738952443219,-62.6823128131484
663.7430704019097,-61.03785100379874
668.3439175686149,-61.24227985039181
672.9766562843182,-61.58603190058301
677.6415076106757,-60.72349236380517
682.3386941416704,-60.06572109676757
687.0684400142325,-60.56759819984027
691.8309709189369,-59.71784245120144
696.6265141107694,-58.97397166183271
701.4552984199721,-58.7126352269788
706.3175542629623,-58.62027045450112
711.2135136533295,-58.50029386850395
716.143410212902,-58.21786357434657
721.1074791829004,-58.23205042817317
726.1059574351551,-57.44779628778361
731.1390834834181,-57.25536297880264
736.2070974947361,-57.04181409067868
741.3102413009185,-56.40505890678018
746.4487584100668,-55.79681254700564
751.622894018206,-55.82183510628384
756.8328950209743,-55.12493428094903
762.079010025413,-55.26822778362587
767.3614893618194,-54.78517800480374
772.6805850957029,-54.81257181832528
778.0365510398041,-54.33388469818932
783.4296427662129,-53.80255054855824
788.8601176185549,-53.52033739680819
794.3282347242821,-53.2347137062299
799.8342550070284,-53.17339581884741
805.3784411990678,-52.58148738423803
810.9610578538413,-52.40296815795392
816.582371358593,-52.11465617603847
822.2426499470713,-51.75609726992803
827.9421637123353,-51.27759006470482
833.6811846196349,-51.10127414854696
839.4599865193982,-50.53645252717957
845.2788451602901,-50.23594135232003
851.1380382023776,-49.99715836422236
857.0378452303702,-49.22827763313747
862.978547766971,-49.20564631161545
868.9604292863019,-48.80370505113475
874.9837752274373,-48.73586061806165
881.0488730080148,-48.29766926954689
887.1560120379617,-47.95329158437144
893.3054837332954,-47.69945260137634
899.4975815300364,-47.04248524084971
905.7326008982008,-46.83139064526004
912.0108393559105,-46.54580519813354
918.3325964835811,-46.12388922302684
924.6981739382239,-45.86763204356573
931.107875467831,-45.4575471609952
937.5620069258812,-45.06954014063922
944.0608762859235,-44.83565246214497
950.6047936562829,-44.44470600516507
957.1940712948451,-44.10450306787772
963.8290236239715,-43.60767594740588
970.5099672454899,-43.39394915706664
977.2372209558122,-43.03033253132377
984.0111057611344,-42.48188289335513
990.8319448927685,-42.33471546128097
997.7000638225536,-41.95954259055294
1004.615790278396,-41.52346511029747
1011.579454259899,-41.18202082291302
1018.591388054118,-40.90239333396401
1025.651926251408,-40.51243051430759
1032.761405761398,-40.30037124802946
1039.92016582906,-39.73921334937
1047.128548050901,-39.38228722448685
1054.386896391259,-39.01011650462919
1061.695557198726,-38.69971042279483
1069.054879222658,-38.30575778357849
1076.465213629835,-38.0201453152983
1083.926914021204,-37.6112921402772
1091.440336448757,-37.2338924847656
1099.005839432521,-36.90320317103001
1106.623783977667,-36.51733590535839
1114.29453359173,-36.06809933757348
1122.018454301964,-35.73703994813838
1129.795914672798,-35.42186849341889
1137.627285823432,-34.97766770943839
1145.512941445536,-34.62927795867122
1153.453257821093,-34.2555172466048
1161.448613840343,-33.97562862734831
1169.499391019872,-33.53786146790226
1177.605973520808,-33.10105106950837
1185.768748167161,-32.76384606728281
1193.988104464274,-32.45374164043386
1202.264434617414,-31.97077366649014
1210.598133550483,-31.67175488577718
1218.989598924867,-31.29966867818278
1227.439231158408,-30.91394144173938
1235.947433444511,-30.50727941505482
1244.514611771386,-30.10805516465165
1253.141174941417,-29.64624111426767
1261.827534590671,-29.25599753938576
1270.574105208543,-28.90195941424547
1279.381304157525,-28.5146215468584
1288.249551693135,-28.09899438645339
1297.179270983956,-27.67310249532352
1306.170888131843,-27.22934507613423
1315.224832192239,-26.8494613321441
1324.341535194666,-26.42396736830216
1333.521432163325,-26.0789518411352
1342.764961137865,-25.59917429616672
1352.072563194278,-25.20694910477627
1361.444682465951,-24.7511517784247
1370.881766164854,-24.26619723645254
1380.384264602886,-23.87527145079545
1389.952631213354,-23.47492805787462
1399.587322572619,-23.00124365228922
1409.288798421876,-22.62369049138494
1419.057521689093,-22.19257992712757
1428.893958511104,-21.72071519898493
1438.798578255847,-21.26383097037453
1448.771853544762,-20.81305438914865
1458.81426027535,-20.39580273035666
1468.926277643868,-19.86686138929822
1479.108388168209,-19.476409621641
1489.361077710916,-19.00259941564333
1499.684835502375,-18.53952269869983
1510.080154164149,-18.06528315359517
1520.547529732497,-17.64126844393041
1531.087461682031,-17.13945445396404
1541.700452949561,-16.65612912010886
1552.387009958083,-16.20348246697126
1563.147642640956,-15.70326566235124
1573.982864466221,-15.22541301055765
1584.893192461115,-14.73297813676903
1595.879147236734,-14.27488241616666
1606.941253012879,-13.71135639602048
1618.080037643067,-13.20602120667968
1629.296032639724,-12.66268477878997
1640.58977319954,-12.19303568697393
1651.961798229017,-11.68671465240989
1663.412650370171,-11.13592036642966
1674.942876026437,-10.6194760974852
1686.553025388743,-10.12568059113367
1698.243652461744,-9.572887812528318
1710.015315090289,-9.008720319989655
1721.868574986007,-8.491904384816532
1733.803997754139,-7.97358533720085
1745.822152920504,-7.46407951123313
1757.923613958694,-6.915852722652733
1770.108958317421,-6.333493527704972
1782.378767448091,-5.825513717018831
1794.733626832527,-5.272499134034646
1807.174126010928,-4.731514842196755
1819.700858609984,-4.240327199337585
1832.314422371213,-3.710197849127112
1845.015419179474,-3.180252348953711
1857.8044550917,-2.689175929312235
1870.6821403658,-2.198786802237029
1883.649089489802,-1.741490885697605
1896.705921211146,-1.256991474823035
1909.85325856624,-0.8379154249328048
1923.091728910159,-0.4435139313687803
1936.421963946609,-0.05791269385427283
1949.844599758045,0.2905108729159614
1963.360276836048,0.6235667735445606
1976.969640111861,0.9216128083328318
1990.673338987188,1.191616107408914
2004.472027365161,1.425268423052979
2018.366363681563,1.625020189111034
2032.357010936222,1.813777508245595
2046.444636724676,1.952352541134851
2060.629913270001,2.098256246707545
2074.913517454911,2.194923064284154
2089.29613085404,2.266434810949821
2103.778439766477,2.355434733650194
2118.361135248502,2.389533470129863
2133.044913146578,2.441395181212155
2147.830474130534,2.470046087924572
2162.718523727022,2.494978907965381
2177.709772353159,2.514732150818929
2192.804935350451,2.525240870791632
2208.0047330189,2.537959342918887
2223.309890651406,2.543722475546759
2238.72113856834,2.534967370408527
2254.239212152432,2.545805376565457
2269.864851883822,2.549055730712527
2285.598803375432,2.548274337367716
2301.441817408509,2.532166275662173
2317.394649968481,2.53346340593454
2333.458062281004,2.530985525487528
2349.63282084831,2.535057288462577
2365.919697485759,2.531995034930963
2382.319469358692,2.525999379713864
2398.832919019491,2.535575671738798
2415.460834444943,2.533618760429798
2432.204009073816,2.52848276116516
2449.063241844748,2.536561634461724
2466.03933723434,2.536471961774734
2483.133105295573,2.527996926373762
2500.345361696432,2.550140316476646
2517.676927758858,2.55702877710725
2535.128630497908,2.550746389146406
2552.701302661249,2.552092040784999
2570.395782768865,2.556134887890634
2588.212915153093,2.560560804922578
2606.153549998896,2.560253218526691
2624.218543384443,2.558959948387542
2642.408757321948,2.567847305404712
2660.725059798811,2.565969487218957
2679.168324819033,2.572648360789486
2697.739432444922,2.573586886080597
2716.439268839084,2.558377492317405
2735.268726306714,2.561723292749107
2754.228703338168,2.561437185017232
2773.320104651842,2.561728469313338
2792.543841237339,2.55465022475979
2811.900830398943,2.553025287980685
2831.39199579938,2.553132185332243
2851.018267503911,2.537460864718226
2870.780582024692,2.531504820970368
2890.679882365478,2.530174786455357
2910.717118066607,2.520333814322417
2930.893245250323,2.516450172297775
2951.209226666387,2.509517624674682
2971.666031738028,2.505051300099888
2992.26463660819,2.494805504063745
3013.006024186123,2.482840227600583
3033.891184194272,2.474669360657653
3054.921113215516,2.468695415227624
3076.09681474071,2.46576233463136
3097.419299216583,2.451628363689182
3118.889584093939,2.440498067189507
3140.50869387622,2.433975293108372
3162.277660168381,2.429328148658848
3184.197521726125,2.418061326438615
3206.269324505467,2.395439457706975
3228.494121712636,2.391316155293326
3250.872973854346,2.380334912804632
3273.406948788383,2.375066355613284
3296.097121774579,2.369747449007148
3318.944575526104,2.34993527594717
3341.950400261144,2.34545743202645
3365.115693754908,2.333676720939036
3388.441561392028,2.327937555107643
3411.929116219287,2.317397100997074
3435.579478998748,2.310159449829417
3459.39377826122,2.303501130692311
3483.37315036012,2.295870309605927
3507.518739525681,2.288686205821619
3531.831697919572,2.283571632086142
3556.313185689854,2.273278927355697
3580.964371026362,2.267472330480215
3605.786430216425,2.264332519073446
3630.780547701016,2.255419149094633
3655.94791613125,2.255314811429304
3681.289736425317,2.248231873628332
3706.807217825762,2.24347885249867
3732.501577957208,2.239820733786224
3758.374042884443,2.233233113249812
3784.425847170936,2.232182003012006
3810.658233937732,2.230651356860379
3837.07245492279,2.224039560317379
3863.669770540693,2.220525251587406
3890.451449942809,2.219383566119479
3917.418771077832,2.214863357724649
3944.573020752787,2.215435421347187
3971.915494694405,2.209740087281541
3999.447497610978,2.212297514819715
4027.170343254593,2.208938647630517
4055.085354483841,2.206270077603688
4083.193863326923,2.202352113312263
4111.497211045225,2.200555198050088
4139.996748197306,2.200411581536892
4168.693834703357,2.198738791355667
4197.589839910078,2.201648374777633
4226.686142656034,2.198319343000904
4255.984131337433,2.198012985711977
4285.485203974398,2.193389726336678
4315.190768277655,2.191836370143804
4345.102241715719,2.191404636176653
4375.221051582523,2.191430530658285
4405.548635065536,2.19036551575814
4436.086439314327,2.184886410343438
4466.835921509635,2.182767159456922
4497.798548932882,2.183708067699498
4528.975799036211,2.178899850290327
4560.369159512964,2.178456427567694
4591.980128368689,2.17541779481007
4623.810213992606,2.171192747075341
4655.860935229593,2.172747300852762
4688.133821452655,2.165211396001344
4720.630412635909,2.162641997905864
4753.352259428056,2.155018713381295
4786.300923226388,2.157167501666948
4819.477976251276,2.15162107441347
4852.885001621215,2.145392102114624
4886.523593428336,2.14107126444174
4920.395356814509,2.137423181393352
4954.501908047903,2.130684356175316
4988.844874600121,2.123748093408244
5023.425895223872,2.118806076084188
5058.24662003114,2.11584931603968
5093.308710571954,2.108837237541247
5128.613839913648,2.096508364049535
5164.163692720711,2.094255761003984
5199.95996533516,2.087767576349401
5236.004365857504,2.081237367533832
5272.298614228227,2.069727476716963
5308.844442309884,2.068251624194938
5345.643593969717,2.058664662763242
5382.697825162884,2.050275412859997
5420.008904016238,2.034399878803044
5457.57861091271,2.033191503476941
5495.408738576246,2.027013479799758
5533.501092157368,2.01578748847076
5571.857489319298,1.999710360564206
5610.479760324706,1.999315038150585
5649.369748123026,1.991216299185852
5688.529308438417,1.981286260139965
5727.960309858293,1.967873957194241
5767.664633922509,1.966321978005259
5807.644175213121,1.95931357680884
5847.900841444809,1.949138546208961
5888.43655355589,1.937441359975991
5929.253245800001,1.933594341349419
5970.352865838369,1.924533260130612
6011.737374832783,1.917348372905895
6053.408747539136,1.90619558026676
6095.368972401693,1.888723119778928
6137.620051647943,1.892542061053891
6180.164001384161,1.885677225767724
6223.002851691595,1.879406811678453
6266.138646723356,1.865015785767761
6309.573444801933,1.866686958980973
6353.309318517438,1.861230687093273
6397.348354826482,1.855564225848793
6441.692655151774,1.845899717258919
6486.344335482384,1.83435971588159
6531.305526474726,1.840112169033875
6576.578373554205,1.838236465188658
6622.165037017621,1.832588651795845
6668.067692136222,1.826769358761089
6714.288529259527,1.812988837792521
6760.829753919818,1.826168170405031
6807.693586937417,1.824290249976934
6854.882264526617,1.823340241209797
6902.398038402423,1.816352750321131
6950.24317588797,1.808281406761999
6998.419960022738,1.821871378980514
7046.930689671472,1.823805583898596
7095.777679633891,1.825464232048843
7144.963260755134,1.823326071237016
7194.489780036999,1.814104401247081
7244.359600749903,1.833034097501063
7294.57510254569,1.835102749077861
7345.13868157115,1.839525586515533
7396.052750582381,1.841349305900957
7447.319739059892,1.835716593762722
7498.942093324562,1.847550520613141
7550.922276654342,1.858013165212803
7603.262769401822,1.866873423964711
7655.966069112565,1.872491701443081
7709.034690644305,1.872755166491123
7762.471166286919,1.876610370758228
7816.2780458833,1.894851466290065
7870.457896950988,1.902320825166856
7925.013304804722,1.910531030394771
7979.946872679769,1.917068194673252
8035.261221856177,1.917969442426274
8090.958991783826,1.928260639562715
8147.0428402084,1.946649814808088
8203.515443298185,1.953943548847629
8260.379495771791,1.963258164825317
8317.637711026713,1.970058326043487
8375.292821268829,1.96970993854798
8433.347577642757,1.982764514282557
8491.804750363144,1.996527384870272
8550.667128846837,2.005791533979961
8609.937521846012,2.014825263018847
8669.61875758217,2.019754219786271
8729.713683881122,2.019920556222053
8790.225168308845,2.028428203241146
8851.15609830836,2.042888351383269
8912.509381337459,2.048208123598329
8974.287945007491,2.055621221410312
9036.494737223018,2.061900685557407
9099.132726322521,2.063039821095518
9162.204901220002,2.056941102259407
9225.714271547638,2.072651040730074
9289.663867799369,2.080091946556459
9354.056741475526,2.084099499965858
9418.895965228417,2.088884820712438
9484.184633008977,2.087992177998507
9549.925860214364,2.086103920709421
9616.122783836654,2.086155669934967
9682.778562612495,2.097354871869547
9749.896377173876,2.101657291012553
9817.47943019985,2.105529278242044
9885.530946569395,2.1106527079649
9954.054173515275,2.113466100515529
10023.052380779,2.112261653817848
10092.52886076685,2.112016566962299
10162.48692870696,2.127433989721563
10232.92992280755,2.137458543080713
10303.86120441617,2.146493667302813
10375.28415818013,2.156539835399708
10447.20219220801,2.168562137880509
10519.61873823224,2.176715873067375
10592.53725177289,2.182690361446609
10665.96121230258,2.209717894727271
10739.89412341245,2.233349097528692
10814.33951297939,2.254771419029827
10889.30093333434,2.275946916671193
10964.78196143186,2.298613369688192
11040.78619902074,2.318557984278489
11117.31727281592,2.332365052071111
11194.37883467152,2.338030159527963
11271.97456175511,2.364417994825994
11350.10815672316,2.379510259123788
11428.78334789772,2.385967210292033
11508.00388944437,2.384021470577164
11587.77356155126,2.380070954779479
11668.09617060962,2.367462599023237
11748.97554939529,2.347724609234349
11830.41555725165,2.309307666567484
11912.42008027375,2.281761454495657
11994.99303149379,2.240150588528799
12078.1383510678,2.184955815518483
12161.86000646368,2.113434705067144
12246.16199265049,2.028376809935347
12331.04833228909,1.927083282121287
12416.52307592411,1.80384565007274
12502.5903021772,1.650223486348301
12589.25411794167,1.459325445023969
12676.51865857846,1.252156273068165
12764.38808811344,0.994314888704224
12852.86659943615,0.684610259733678
12941.95841449986,0.3338618575784591
13031.66778452299,-0.04451441884379185
13121.99899019203,-0.4424468184568909
13212.95634186575,-0.8610071962402854
13304.54417978091,-1.296748622091842
13396.76687425935,-1.757190611273913
13489.62882591654,-2.217402809912065
13583.13446587154,-2.681649243887301
13677.28825595849,-3.164990703011861
13772.09468893947,-3.654461520092092
13867.55828871888,-4.152669611301713
13963.68361055938,-4.655935174014947
14060.47524129914,-5.160738344866415
14157.93779957082,-5.667243242195809
14256.07593602188,-6.179729157049253
14354.89433353656,-6.700468814152939
14454.39770745928,-7.200102757439458
14554.59080581966,-7.707383840154933
14655.47840955912,-8.210362760098725
14757.06533275894,-8.715641897430178
14859.35642287007,-9.22317262825721
14962.35656094433,-9.726144036690501
15066.07066186742,-10.22794597458588
15170.50367459337,-10.72394172537491
15275.66058238073,-11.2209600522653
15381.54640303035,-11.72044536192419
15488.16618912482,-12.22563640011669
15595.52502826954,-12.69342563516697
15703.62804333553,-13.1783971445889
15812.48039270383,-13.66741022426185
15922.0872705117,-14.13795550195338
16032.45390690042,-14.61136641991575
16143.58556826487,-15.09034594886741
16255.48755750484,-15.55897392751865
16368.16521427809,-16.02515273692486
16481.62391525509,-16.4912298509007
16595.86907437561,-16.94479688332997
16710.90614310708,-17.40972661563684
16826.74061070468,-17.87220592619181
16943.37800447328,-18.32094783621812
17060.82389003124,-18.75456776440897
17179.08387157588,-19.19522218422404
17298.16359215102,-19.64013152474943
17418.06873391614,-20.08763897481639
17538.80501841762,-20.52362271181772
17660.37820686165,-20.96721636748586
17782.79410038923,-21.40553820705673
17906.05854035295,-21.83351524694266
18030.17740859569,-22.24852726040528
18155.15662773136,-22.69064463505151
18281.00216142743,-23.12487430982553
18407.72001468956,-23.54392046587601
18535.31623414812,-23.94360953219147
18663.79690834671,-24.35369288502338
18793.16816803269,-24.80557340756999
18923.43618644976,-25.177491969591
19054.60717963248,-25.59902044371232
19186.6874067029,-26.01770767803418
19319.68317016925,-26.42915194866465
19453.60081622663,-26.8349090677888
19588.4467350599,-27.25981613089396
19724.22736114854,-27.63887902327793
19860.94917357372,-28.07114356377229
19998.61869632745,-28.46955820008436
20137.24249862389,-28.90628582175646
20276.82719521283,-29.27071166646097
20417.3794466953,-29.65761706899103
20558.90595984142,-30.06293995163782
20701.41348791043,-30.44734405131146
20844.9088309729,-30.76015761608583
20989.39883623525,-31.26017572036296
21134.89039836647,-31.56424913101518
21281.39045982713,-31.95819954437566
21428.90601120059,-32.33423170853618
21577.44409152668,-32.65967396136243
21727.01178863745,-33.02679639113896
21877.61623949554,-33.40724267831423
22029.26463053457,-33.7973131826448
22181.9641980022,-34.20105694391672
22335.72222830533,-34.54713375117063
22490.54605835782,-34.9246741605791
22646.44307593061,-35.27678620389886
22803.42072000419,-35.58788367723077
22961.48648112363,-35.97914744803566
23120.64790175596,-36.41891361411022
23280.91257665009,-36.76340293180846
23442.28815319924,-37.09044968736722
23604.78233180578,-37.45437046761167
23768.40286624878,-37.83943966266743
23933.15756405389,-38.24465365165374
24099.05428686596,-38.6504591896509
24266.10095082417,-38.95508383465275
24434.30552693973,-39.41873873510714
24603.67604147629,-39.62827818596773
24774.22057633287,-40.05720202901809
24945.94726942956,-40.36226114954449
25118.86431509582,-40.75516001089596
25292.97996446146,-41.15256644545194
25468.30252585042,-41.37856607524485
25644.84036517719,-41.78235417623252
25822.60190634598,-42.0883325390143
26001.59563165273,-42.43005256212697
26181.83008218987,-42.88911472227568
26363.31385825381,-43.16936054622418
