#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:24:32.720
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
762.079010025413,-49.68181407816223
767.3614893618194,-56.15100354665053
772.6805850957029,-45.16309631086622
778.0365510398041,-48.71500836450542
783.4296427662129,-50.72298017087718
788.8601176185549,-46.98974163292219
794.3282347242821,-48.75999954712658
799.8342550070284,-49.55614107159667
805.3784411990678,-51.9852066939492
810.9610578538413,-43.83285372056694
816.582371358593,-45.89355466334817
822.2426499470713,-46.1856400528782
827.9421637123353,-44.4238729917891
833.6811846196349,-42.23076484997232
839.4599865193982,-47.62573580457789
845.2788451602901,-43.85984539909987
851.1380382023776,-43.36278569897146
857.0378452303702,-47.0431780929807
862.978547766971,-42.99945319328765
868.9604292863019,-47.84189859084525
874.9837752274373,-46.78537761929494
881.0488730080148,-50.85748258513932
887.1560120379617,-39.42041019402168
893.3054837332954,-53.22938654915038
899.4975815300364,-55.7116639992467
905.7326008982008,-42.13585055954931
912.0108393559105,-46.85080879958244
918.3325964835811,-71.23932657146588
924.6981739382239,-48.44343229953943
931.107875467831,-41.66231784569138
937.5620069258812,-49.11773155591365
944.0608762859235,-43.06395849571737
950.6047936562829,-40.07736486899735
957.1940712948451,-41.32752453458667
963.8290236239715,-38.94443893503907
970.5099672454899,-45.61683454083781
977.2372209558122,-43.67103131480754
984.0111057611344,-37.93206969835992
990.8319448927685,-45.73144743454631
997.7000638225536,-48.62632706400635
1004.615790278396,-43.69029229418533
1011.579454259899,-46.80193363782558
1018.591388054118,-40.92448140820376
1025.651926251408,-38.11398978696843
1032.761405761398,-34.88125520553057
1039.92016582906,-49.39471863533573
1047.128548050901,-35.8991399003208
1054.386896391259,-35.64006654733171
1061.695557198726,-37.09643076836615
1069.054879222658,-38.90191176293364
1076.465213629835,-39.85940898424344
1083.926914021204,-36.5581837208811
1091.440336448757,-35.85391708988507
1099.005839432521,-40.64130555156822
1106.623783977667,-38.90296966833016
1114.29453359173,-31.63904781970512
1122.018454301964,-38.41014861679727
1129.795914672798,-32.81963435796368
1137.627285823432,-34.76505318230804
1145.512941445536,-35.33825216431903
1153.453257821093,-37.32611328666729
1161.448613840343,-31.31463338365931
1169.499391019872,-34.55197246147474
1177.605973520808,-32.04855462806621
1185.768748167161,-35.06311695075776
1193.988104464274,-30.60082087059285
1202.264434617414,-30.82013914682972
1210.598133550483,-32.18548716293494
1218.989598924867,-35.35477398133544
1227.439231158408,-31.20526294022071
1235.947433444511,-29.42657287110524
1244.514611771386,-29.93310281185787
1253.141174941417,-29.52882642111946
1261.827534590671,-26.75133186824615
1270.574105208543,-26.52965394154355
1279.381304157525,-27.7442126628965
1288.249551693135,-27.03829611418591
1297.179270983956,-27.32877249854409
1306.170888131843,-29.08958961506336
1315.224832192239,-27.11315795459987
1324.341535194666,-27.09728820833503
1333.521432163325,-24.7697754149843
1342.764961137865,-24.22142190502345
1352.072563194278,-25.49257349726997
1361.444682465951,-22.55947370904762
1370.881766164854,-25.623392416939
1380.384264602886,-24.33955729652785
1389.952631213354,-24.98906864249619
1399.587322572619,-23.34035366042709
1409.288798421876,-22.58519220179708
1419.057521689093,-21.47643261059763
1428.893958511104,-23.38582618870523
1438.798578255847,-20.97530770368207
1448.771853544762,-21.68775661181049
1458.81426027535,-19.54952902019716
1468.926277643868,-20.97206847639959
1479.108388168209,-20.79885858114649
1489.361077710916,-19.92692002008584
1499.684835502375,-18.47303100524983
1510.080154164149,-19.46964787469813
1520.547529732497,-18.25867023327863
1531.087461682031,-17.4887068921857
1541.700452949561,-14.10264712356163
1552.387009958083,-16.07713014270739
1563.147642640956,-14.70478957415899
1573.982864466221,-17.99961710507057
1584.893192461115,-14.63249933744736
1595.879147236734,-14.24650687266597
1606.941253012879,-13.15211154423046
1618.080037643067,-13.47519719088168
1629.296032639724,-12.3260107409026
1640.58977319954,-13.00909230739675
1651.961798229017,-11.10968205172548
1663.412650370171,-11.20360320209255
1674.942876026437,-11.9415008168565
1686.553025388743,-11.3854071702853
1698.243652461744,-9.99585056388521
1710.015315090289,-9.777035972868099
1721.868574986007,-10.58859146951341
1733.803997754139,-7.623834476761557
1745.822152920504,-7.79709543702499
1757.923613958694,-6.643444302421281
1770.108958317421,-6.778871393370185
1782.378767448091,-6.994715656923153
1794.733626832527,-5.550453024030379
1807.174126010928,-5.028605973161412
1819.700858609984,-4.476285254858625
1832.314422371213,-4.647696716521692
1845.015419179474,-2.771065989992192
1857.8044550917,-3.106636331271122
1870.6821403658,-3.503486417851772
1883.649089489802,-1.948639406286637
1896.705921211146,-1.085280601865036
1909.85325856624,-1.48508229361377
1923.091728910159,-0.8548723163257625
1936.421963946609,-0.3863187760395018
1949.844599758045,0.2584328825202716
1963.360276836048,0.5392462781504627
1976.969640111861,0.08309218129991232
1990.673338987188,1.54063154702547
2004.472027365161,1.819189003574828
2018.366363681563,1.279657491268154
2032.357010936222,1.58346257822735
2046.444636724676,1.05113146382647
2060.629913270001,1.947771069493113
2074.913517454911,1.90017669024565
2089.29613085404,2.38764703499673
2103.778439766477,2.855808817235859
2118.361135248502,2.268478610368677
2133.044913146578,2.626294121322811
2147.830474130534,2.739610976964799
2162.718523727022,2.08444875672133
2177.709772353159,2.517869725417563
2192.804935350451,2.212344508933067
2208.0047330189,2.466120992575798
2223.309890651406,2.326879318021704
2238.72113856834,2.038360088099986
2254.239212152432,2.261953292874903
2269.864851883822,2.286046107854915
2285.598803375432,2.521078973198236
2301.441817408509,2.297803921674522
2317.394649968481,1.915010368313087
2333.458062281004,2.214910735923538
2349.63282084831,1.778511960905046
2365.919697485759,2.974233546844949
2382.319469358692,2.588055989216128
2398.832919019491,1.6725956048321
2415.460834444943,2.785288962219517
2432.204009073816,1.860198113333393
2449.063241844748,2.400777945733773
2466.03933723434,2.033277287765788
2483.133105295573,1.710391572018428
2500.345361696432,1.936897803186123
2517.676927758858,1.823950899983197
2535.128630497908,2.948532838955908
2552.701302661249,2.810144648466931
2570.395782768865,2.692827927132723
2588.212915153093,2.520069168810828
2606.153549998896,2.527718973775351
2624.218543384443,2.412288723743746
2642.408757321948,2.28223815021627
2660.725059798811,2.658552195669745
2679.168324819033,2.17708350470928
2697.739432444922,2.328413092963528
2716.439268839084,2.620771515086473
2735.268726306714,2.5352043146678
2754.228703338168,2.51585664970515
2773.320104651842,2.553943301986958
2792.543841237339,2.238950615881894
2811.900830398943,2.65822930009822
2831.39199579938,2.349114366248584
2851.018267503911,2.867424623095536
2870.780582024692,2.258953469304037
2890.679882365478,2.378762576960423
2910.717118066607,2.287011437197311
2930.893245250323,2.418578319971659
2951.209226666387,2.845835156032899
2971.666031738028,2.122061457201363
2992.26463660819,2.304414618261362
3013.006024186123,2.493540301935848
3033.891184194272,2.294725776792574
3054.921113215516,2.464679943709114
3076.09681474071,2.513506926168607
3097.419299216583,2.282391007207603
3118.889584093939,2.632943461868354
3140.50869387622,2.528939689091382
3162.277660168381,2.194243161970998
3184.197521726125,2.398649024317156
3206.269324505467,2.360842010895632
3228.494121712636,2.360770932415923
3250.872973854346,2.244650055955427
3273.406948788383,2.417971956385755
3296.097121774579,2.398888435284926
3318.944575526104,2.101485277976033
3341.950400261144,2.266448360588904
3365.115693754908,2.196056613492674
3388.441561392028,2.441669097011579
3411.929116219287,2.320073510601998
3435.579478998748,2.444190464752292
3459.39377826122,2.230562340637816
3483.37315036012,2.173786444713151
3507.518739525681,2.281884611894069
3531.831697919572,2.19488650404351
3556.313185689854,2.227809463364715
3580.964371026362,2.504210654687538
3605.786430216425,2.115018035732138
3630.780547701016,2.341833126457462
3655.94791613125,2.398669775737628
3681.289736425317,2.31714677071961
3706.807217825762,2.116374557428993
3732.501577957208,2.24721786963815
3758.374042884443,2.292016452327358
3784.425847170936,2.196670669531086
3810.658233937732,2.129934083278215
3837.07245492279,2.012515067176913
3863.669770540693,2.178270011691796
3890.451449942809,2.32002580487301
3917.418771077832,2.264414427997049
3944.573020752787,2.373873468717045
3971.915494694405,2.058874352326082
3999.447497610978,2.43030735286073
4027.170343254593,2.219552223692313
4055.085354483841,2.126482837653421
4083.193863326923,2.333056138464105
4111.497211045225,2.330033084602836
4139.996748197306,2.271950957572239
4168.693834703357,2.19673953891182
4197.589839910078,2.277047385960312
4226.686142656034,2.465869338304426
4255.984131337433,2.139077879659934
4285.485203974398,2.173510458247366
4315.190768277655,2.305762383780249
4345.102241715719,2.243089758474186
4375.221051582523,2.317378446265849
4405.548635065536,2.222803821043102
4436.086439314327,2.186156780490816
4466.835921509635,2.199319042227882
4497.798548932882,2.235958095226153
4528.975799036211,2.19245569976739
4560.369159512964,2.299804867307386
4591.980128368689,2.334738760352404
4623.810213992606,2.276764370121836
4655.860935229593,2.218302531027404
4688.133821452655,2.412219836780835
4720.630412635909,2.253664171970174
4753.352259428056,2.28329103451196
4786.300923226388,2.223097083563489
4819.477976251276,2.366138727317087
4852.885001621215,2.191593229240439
4886.523593428336,2.096693050110465
4920.395356814509,2.168658348664935
4954.501908047903,2.200118276596666
4988.844874600121,2.139421529014792
5023.425895223872,2.357823265797001
5058.24662003114,2.325222008663466
5093.308710571954,2.327074380484021
5128.613839913648,2.129138347801553
5164.163692720711,2.227305014316319
5199.95996533516,2.237456851071783
5236.004365857504,2.270371956941512
5272.298614228227,2.201963316609353
5308.844442309884,2.130281749052624
5345.643593969717,2.179448998067449
5382.697825162884,2.240893649568871
5420.008904016238,2.321494848864599
5457.57861091271,2.111022658508029
5495.408738576246,2.234865511702626
5533.501092157368,2.290526495686827
5571.857489319298,2.189094506260165
5610.479760324706,2.201995890943971
5649.369748123026,2.185915238092886
5688.529308438417,2.134903514930463
5727.960309858293,2.161902334767661
5767.664633922509,2.302420764804097
5807.644175213121,2.163265234818624
5847.900841444809,2.124413514671343
5888.43655355589,2.167390550296349
5929.253245800001,2.178206094147371
5970.352865838369,2.185294846552762
6011.737374832783,2.12961705486111
6053.408747539136,2.205508601310446
6095.368972401693,2.050777775129249
6137.620051647943,2.033395126277958
6180.164001384161,2.092894924239001
6223.002851691595,2.089710045727789
6266.138646723356,2.062393405367446
6309.573444801933,2.119301075069428
6353.309318517438,2.131960270683246
6397.348354826482,2.157596502002624
6441.692655151774,2.004907685665671
6486.344335482384,2.190226339442295
6531.305526474726,2.060040460014877
6576.578373554205,2.104249050591509
6622.165037017621,2.138369235740357
6668.067692136222,2.106604044365975
6714.288529259527,2.162766544651884
6760.829753919818,2.005614159187536
6807.693586937417,2.036464891510324
6854.882264526617,2.046691175885963
6902.398038402423,2.090140497760891
6950.24317588797,2.124927309942471
6998.419960022738,2.115023025575812
7046.930689671472,2.030334190981208
7095.777679633891,2.14197458650312
7144.963260755134,2.110264596719519
7194.489780036999,2.063191149949811
7244.359600749903,2.092427068498513
7294.57510254569,2.133841216096265
7345.13868157115,2.083994015727096
7396.052750582381,2.098123138885378
7447.319739059892,2.13971126309779
7498.942093324562,2.110754472169375
7550.922276654342,2.154468954506298
7603.262769401822,2.163491420557695
7655.966069112565,2.198850462071297
7709.034690644305,2.171084286663083
7762.471166286919,2.218890103488782
7816.2780458833,2.214594755121792
7870.457896950988,2.168573635905539
7925.013304804722,2.143556483542744
7979.946872679769,2.178475472960927
8035.261221856177,2.217063486470429
8090.958991783826,2.201824743804362
8147.0428402084,2.206129661030895
8203.515443298185,2.234707923660312
8260.379495771791,2.20734770055746
8317.637711026713,2.205603679527126
8375.292821268829,2.293079274794104
8433.347577642757,2.207924023219247
8491.804750363144,2.229980869172876
8550.667128846837,2.22050547463682
8609.937521846012,2.279868807884255
8669.61875758217,2.276649927112546
8729.713683881122,2.262457469071188
8790.225168308845,2.217483541825146
8851.15609830836,2.353213925753328
8912.509381337459,2.276465346896485
8974.287945007491,2.300500494331036
9036.494737223018,2.281206159739492
9099.132726322521,2.301697699993922
9162.204901220002,2.22274550412559
9225.714271547638,2.246678386892766
9289.663867799369,2.335905264657753
9354.056741475526,2.415515154018802
9418.895965228417,2.371409233584815
9484.184633008977,2.313907835186019
9549.925860214364,2.290944733164622
9616.122783836654,2.26865506334039
9682.778562612495,2.330890223875671
9749.896377173876,2.333966747897155
9817.47943019985,2.396422537958768
9885.530946569395,2.264653840446057
9954.054173515275,2.278246880096046
10023.052380779,2.27501968856842
10092.52886076685,2.334979393182868
10162.48692870696,2.248772219151232
10232.92992280755,2.262115145927146
10303.86120441617,2.290398264342808
10375.28415818013,2.250246268148159
10447.20219220801,2.307449661252327
10519.61873823224,2.257111408337053
10592.53725177289,2.310289208225172
10665.96121230258,2.348075136609674
10739.89412341245,2.302194697322668
10814.33951297939,2.275051511292717
10889.30093333434,2.279580955455423
10964.78196143186,2.308054599968079
11040.78619902074,2.327970619041208
11117.31727281592,2.296147054091227
11194.37883467152,2.370996550420481
11271.97456175511,2.349322067584557
11350.10815672316,2.428673572327694
11428.78334789772,2.357092096339976
11508.00388944437,2.399001180045026
11587.77356155126,2.486067109611254
11668.09617060962,2.489729733947406
11748.97554939529,2.540569896676796
11830.41555725165,2.594052326736132
11912.42008027375,2.592217059555165
11994.99303149379,2.636941441421104
12078.1383510678,2.644901431480617
12161.86000646368,2.594614197941952
12246.16199265049,2.58661401108943
12331.04833228909,2.620997742841675
12416.52307592411,2.657167047614182
12502.5903021772,2.536528521116173
12589.25411794167,2.475470339336602
12676.51865857846,2.45284370976594
12764.38808811344,2.329051578912979
12852.86659943615,2.183652911357861
12941.95841449986,2.04868191380233
13031.66778452299,1.813299029776961
13121.99899019203,1.645880501720454
13212.95634186575,1.373395091700149
13304.54417978091,1.023268716078078
13396.76687425935,0.7012897427420972
13489.62882591654,0.3543850477265575
13583.13446587154,-0.06112522920744164
13677.28825595849,-0.5852768840514119
13772.09468893947,-1.074896046378066
13867.55828871888,-1.521311482243737
13963.68361055938,-2.071592923930047
14060.47524129914,-2.519414905464661
14157.93779957082,-3.125939267072732
14256.07593602188,-3.721508672324461
14354.89433353656,-4.282241990200078
14454.39770745928,-4.852275761864096
14554.59080581966,-5.298874026236968
14655.47840955912,-5.915157744719036
14757.06533275894,-6.602360326296126
14859.35642287007,-7.201245503330841
14962.35656094433,-7.752249475571015
15066.07066186742,-8.348257238552373
15170.50367459337,-8.78040869156319
15275.66058238073,-9.394627523439434
15381.54640303035,-9.977657836224429
15488.16618912482,-10.49115474144423
15595.52502826954,-11.03612511496084
15703.62804333553,-11.75885493849775
15812.48039270383,-12.11033438073111
15922.0872705117,-12.71229222424259
16032.45390690042,-13.26566400265673
16143.58556826487,-13.75338792735785
16255.48755750484,-14.29028475435045
16368.16521427809,-15.1047964424297
16481.62391525509,-15.05243395356475
16595.86907437561,-15.51392221002568
16710.90614310708,-16.25631554824832
16826.74061070468,-16.48536383746635
16943.37800447328,-17.21586821704568
17060.82389003124,-17.78492865787909
17179.08387157588,-18.22730628293562
17298.16359215102,-18.60525690538825
17418.06873391614,-19.18047786282312
17538.80501841762,-19.51184642422408
17660.37820686165,-19.93768503949607
17782.79410038923,-20.84329872221227
17906.05854035295,-21.29581584339902
18030.17740859569,-21.44714570977629
18155.15662773136,-21.1816126132649
18281.00216142743,-22.61737806127424
18407.72001468956,-21.85187563580449
18535.31623414812,-23.02433375291782
18663.79690834671,-23.56356748925953
18793.16816803269,-24.07370674702627
18923.43618644976,-24.27927659464115
19054.60717963248,-24.83656118465385
19186.6874067029,-25.3733611986857
19319.68317016925,-25.72582618743692
19453.60081622663,-26.48018574260497
19588.4467350599,-26.93755529991995
19724.22736114854,-28.01423522527158
19860.94917357372,-28.46722074928703
19998.61869632745,-29.80691042061787
20137.24249862389,-27.90839741477186
20276.82719521283,-27.6302133852373
20417.3794466953,-28.18727024982259
20558.90595984142,-29.76675302579359
20701.41348791043,-30.62916324837004
20844.9088309729,-30.17622929665157
20989.39883623525,-29.53544708111909
21134.89039836647,-31.17462328970482
21281.39045982713,-31.06521267019015
21428.90601120059,-31.12539157653721
21577.44409152668,-31.23732357634118
21727.01178863745,-32.27608706164573
21877.61623949554,-32.83351317614303
22029.26463053457,-33.39099816941923
22181.9641980022,-34.04426254979437
22335.72222830533,-34.30109994913322
22490.54605835782,-32.73743414006236
22646.44307593061,-34.80129686052359
22803.42072000419,-35.85887290897078
22961.48648112363,-36.28404742764048
23120.64790175596,-34.58987623855978
23280.91257665009,-37.34888792037192
23442.28815319924,-32.84157848064988
23604.78233180578,-36.6066509384252
23768.40286624878,-39.45407352524003
23933.15756405389,-34.63201001958772
24099.05428686596,-42.35086410195382
24266.10095082417,-38.24412807390629
24434.30552693973,-38.03460863712022
24603.67604147629,-38.6338099691828
24774.22057633287,-41.51467129667446
24945.94726942956,-43.61440841673704
25118.86431509582,-40.78295649859309
25292.97996446146,-41.88187671928215
25468.30252585042,-37.17012617760303
25644.84036517719,-41.31052258316316
25822.60190634598,-39.08292081794032
26001.59563165273,-39.31003787906138
26181.83008218987,-40.6850380980346
26363.31385825381,-39.04029874248398
