#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:30:08.994
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
736.2070974947361,-56.84604806298461
741.3102413009185,-56.52874557053507
746.4487584100668,-56.21872685775668
751.622894018206,-55.79181620130185
756.8328950209743,-55.12984815924619
762.079010025413,-55.18629874225296
767.3614893618194,-54.62244292115082
772.6805850957029,-54.41176910509655
778.0365510398041,-54.33379277060257
783.4296427662129,-53.77244855859051
788.8601176185549,-53.50232976641963
794.3282347242821,-53.07573343248743
799.8342550070284,-52.89161104880928
805.3784411990678,-52.5986676241654
810.9610578538413,-52.12262565749934
816.582371358593,-51.77372121823497
822.2426499470713,-51.38199959962023
827.9421637123353,-51.20340120157306
833.6811846196349,-50.86224471359824
839.4599865193982,-50.55515268839274
845.2788451602901,-50.15533791522778
851.1380382023776,-49.68731752494663
857.0378452303702,-49.47327604998427
862.978547766971,-49.22726417797179
868.9604292863019,-48.69848831809944
874.9837752274373,-48.45152957245183
881.0488730080148,-47.961418342586
887.1560120379617,-47.73697370346073
893.3054837332954,-47.48212314640889
899.4975815300364,-47.08752845145252
905.7326008982008,-46.60462680086517
912.0108393559105,-46.31546631949006
918.3325964835811,-46.06035906659429
924.6981739382239,-45.65364594249824
931.107875467831,-45.32545390918667
937.5620069258812,-44.9828891910154
944.0608762859235,-44.62283772057753
950.6047936562829,-44.23737185543948
957.1940712948451,-43.86486418036373
963.8290236239715,-43.56396477673439
970.5099672454899,-43.22283703605636
977.2372209558122,-42.81480494568157
984.0111057611344,-42.47500519812691
990.8319448927685,-42.14691593893078
997.7000638225536,-41.79923886684219
1004.615790278396,-41.4285053748856
1011.579454259899,-41.09019703998368
1018.591388054118,-40.77952574933921
1025.651926251408,-40.39411760226617
1032.761405761398,-40.09988266948655
1039.92016582906,-39.69178734708201
1047.128548050901,-39.35151263609572
1054.386896391259,-39.02904671537964
1061.695557198726,-38.659859647833
1069.054879222658,-38.31603317609792
1076.465213629835,-37.90113275793943
1083.926914021204,-37.57770738472135
1091.440336448757,-37.22194432128801
1099.005839432521,-36.85834145663271
1106.623783977667,-36.4986856355206
1114.29453359173,-36.07699630333624
1122.018454301964,-35.73658597767632
1129.795914672798,-35.37772499577628
1137.627285823432,-35.0211947605551
1145.512941445536,-34.62540809279825
1153.453257821093,-34.17912774946247
1161.448613840343,-33.84436093633686
1169.499391019872,-33.43386252450606
1177.605973520808,-33.06409253537898
1185.768748167161,-32.68910500308677
1193.988104464274,-32.251662185826
1202.264434617414,-31.92080321997796
1210.598133550483,-31.50463751434182
1218.989598924867,-31.14233373324205
1227.439231158408,-30.73349368426205
1235.947433444511,-30.33325343540289
1244.514611771386,-29.9369974550703
1253.141174941417,-29.52344786690596
1261.827534590671,-29.1391440035658
1270.574105208543,-28.74412224441634
1279.381304157525,-28.31929827817111
1288.249551693135,-27.9371900179509
1297.179270983956,-27.52523817386085
1306.170888131843,-27.10954128933423
1315.224832192239,-26.68856188972465
1324.341535194666,-26.27123785147049
1333.521432163325,-25.87770935372864
1342.764961137865,-25.45682036200139
1352.072563194278,-25.05405468018509
1361.444682465951,-24.61627881015591
1370.881766164854,-24.18438509515946
1380.384264602886,-23.76259211820146
1389.952631213354,-23.32557846881991
1399.587322572619,-22.88407710650716
1409.288798421876,-22.45324590429769
1419.057521689093,-22.02370415675795
1428.893958511104,-21.5900558511314
1438.798578255847,-21.13197173617654
1448.771853544762,-20.6708593308084
1458.81426027535,-20.22607502703762
1468.926277643868,-19.79403596963894
1479.108388168209,-19.34067004814621
1489.361077710916,-18.88106200266418
1499.684835502375,-18.38839597119444
1510.080154164149,-17.94729665595293
1520.547529732497,-17.46703565342705
1531.087461682031,-16.99587655494513
1541.700452949561,-16.50332367141013
1552.387009958083,-16.03078443104927
1563.147642640956,-15.5294496607739
1573.982864466221,-15.05883116810836
1584.893192461115,-14.55791268787993
1595.879147236734,-14.06202876024384
1606.941253012879,-13.56337474919397
1618.080037643067,-13.0469376885388
1629.296032639724,-12.55004887290577
1640.58977319954,-12.02217546387747
1651.961798229017,-11.52901663973828
1663.412650370171,-10.98529235633045
1674.942876026437,-10.47532228347161
1686.553025388743,-9.92929666652007
1698.243652461744,-9.3970427023391
1710.015315090289,-8.871712578169966
1721.868574986007,-8.326490577429201
1733.803997754139,-7.784190213786045
1745.822152920504,-7.248677408792551
1757.923613958694,-6.699582878297469
1770.108958317421,-6.170435865135476
1782.378767448091,-5.617971278731082
1794.733626832527,-5.094647849590376
1807.174126010928,-4.544534748370478
1819.700858609984,-4.023400499965415
1832.314422371213,-3.488371690460423
1845.015419179474,-2.97548049935269
1857.8044550917,-2.475720125899842
1870.6821403658,-1.993886605815056
1883.649089489802,-1.514970224153127
1896.705921211146,-1.06150540454482
1909.85325856624,-0.624865376707054
1923.091728910159,-0.2208602267603296
1936.421963946609,0.1549143000845833
1949.844599758045,0.5054545754861945
1963.360276836048,0.8403029819818879
1976.969640111861,1.136330726336821
1990.673338987188,1.392317572314939
2004.472027365161,1.622303754886005
2018.366363681563,1.831480631651956
2032.357010936222,2.006000892684998
2046.444636724676,2.145782179672687
2060.629913270001,2.277410792583357
2074.913517454911,2.365939927024822
2089.29613085404,2.450474173408343
2103.778439766477,2.525394773179546
2118.361135248502,2.577008061570059
2133.044913146578,2.611133299232046
2147.830474130534,2.643880768200314
2162.718523727022,2.666407293052733
2177.709772353159,2.67777352200538
2192.804935350451,2.697851012953525
2208.0047330189,2.693419797905679
2223.309890651406,2.692655341741342
2238.72113856834,2.693201125585525
2254.239212152432,2.692603459970451
2269.864851883822,2.68841450131919
2285.598803375432,2.684276881052744
2301.441817408509,2.681126711969854
2317.394649968481,2.664025593867506
2333.458062281004,2.66975487052403
2349.63282084831,2.662775369195298
2365.919697485759,2.662283540185487
2382.319469358692,2.661843041992356
2398.832919019491,2.647497475466403
2415.460834444943,2.652328721702087
2432.204009073816,2.654121632648824
2449.063241844748,2.651224073611225
2466.03933723434,2.647376456639721
2483.133105295573,2.647016230557849
2500.345361696432,2.647527775011785
2517.676927758858,2.643435385551183
2535.128630497908,2.649848658715484
2552.701302661249,2.640195498776698
2570.395782768865,2.639588791685437
2588.212915153093,2.642260717618195
2606.153549998896,2.633770264610653
2624.218543384443,2.635337062446053
2642.408757321948,2.633446711375486
2660.725059798811,2.629308770793477
2679.168324819033,2.631524857033749
2697.739432444922,2.624500477833234
2716.439268839084,2.621025917727795
2735.268726306714,2.620945952483911
2754.228703338168,2.609617997540406
2773.320104651842,2.604195392354922
2792.543841237339,2.600454137378727
2811.900830398943,2.595355026004595
2831.39199579938,2.583710246869932
2851.018267503911,2.576475529133244
2870.780582024692,2.568472959825578
2890.679882365478,2.560351315921396
2910.717118066607,2.552098836555063
2930.893245250323,2.542102036942672
2951.209226666387,2.531392248500728
2971.666031738028,2.521135452225908
2992.26463660819,2.509895588343994
3013.006024186123,2.50167133629508
3033.891184194272,2.487599707727177
3054.921113215516,2.478131253192177
3076.09681474071,2.467280515975491
3097.419299216583,2.458481080973155
3118.889584093939,2.446309509690991
3140.50869387622,2.433778767154027
3162.277660168381,2.423373388816986
3184.197521726125,2.410633294284317
3206.269324505467,2.40058279302631
3228.494121712636,2.389430764666105
3250.872973854346,2.378949605591037
3273.406948788383,2.365007930060256
3296.097121774579,2.356574815249806
3318.944575526104,2.347105657792079
3341.950400261144,2.336487634929003
3365.115693754908,2.3255525249683
