
1.00000000000000e+003,3.80080712275082e+001,7.03781556596245e+001
1.00230523807790e+003,3.79858255727007e+001,7.03363369839918e+001
1.00461579027840e+003,3.79635707210578e+001,7.02944435720621e+001
1.00693166885180e+003,3.79413066397182e+001,7.02524753787678e+001
1.00925288607668e+003,3.79190332957423e+001,7.02104323595830e+001
1.01157945425990e+003,3.78967506561129e+001,7.01683144705449e+001
1.01391138573668e+003,3.78744586877343e+001,7.01261216682405e+001
1.01624869287070e+003,3.78521573574341e+001,7.00838539098304e+001
1.01859138805412e+003,3.78298466319617e+001,7.00415111530372e+001
1.02093948370768e+003,3.78075264779896e+001,6.99990933561568e+001
1.02329299228075e+003,3.77851968621131e+001,6.99566004780618e+001
1.02565192625141e+003,3.77628577508505e+001,6.99140324781954e+001
1.02801629812647e+003,3.77405091106435e+001,6.98713893165977e+001
1.03038612044162e+003,3.77181509078568e+001,6.98286709538849e+001
1.03276140576140e+003,3.76957831087790e+001,6.97858773512639e+001
1.03514216667934e+003,3.76734056796215e+001,6.97430084705350e+001
1.03752841581801e+003,3.76510185865209e+001,6.97000642741010e+001
1.03992016582906e+003,3.76286217955374e+001,6.96570447249592e+001
1.04231742939330e+003,3.76062152726550e+001,6.96139497867271e+001
1.04472021922080e+003,3.75837989837826e+001,6.95707794236086e+001
1.04712854805090e+003,3.75613728947537e+001,6.95275336004379e+001
1.04954242865232e+003,3.75389369713262e+001,6.94842122826588e+001
1.05196187382322e+003,3.75164911791842e+001,6.94408154363421e+001
1.05438689639126e+003,3.74940354839359e+001,6.93973430281725e+001
1.05681750921366e+003,3.74715698511151e+001,6.93537950254640e+001
1.05925372517729e+003,3.74490942461824e+001,6.93101713961829e+001
1.06169555719872e+003,3.74266086345226e+001,6.92664721089011e+001
1.06414301822431e+003,3.74041129814479e+001,6.92226971328514e+001
1.06659612123026e+003,3.73816072521964e+001,6.91788464379039e+001
1.06905487922266e+003,3.73590914119333e+001,6.91349199945750e+001
1.07151930523761e+003,3.73365654257493e+001,6.90909177740328e+001
1.07398941234124e+003,3.73140292586635e+001,6.90468397480966e+001
1.07646521362983e+003,3.72914828756215e+001,6.90026858892587e+001
1.07894672222983e+003,3.72689262414971e+001,6.89584561706589e+001
1.08143395129794e+003,3.72463593210911e+001,6.89141505661122e+001
1.08392691402120e+003,3.72237820791329e+001,6.88697690501066e+001
1.08642562361706e+003,3.72011944802801e+001,6.88253115977922e+001
1.08893009333343e+003,3.71785964891183e+001,6.87807781850078e+001
1.09144033644875e+003,3.71559880701631e+001,6.87361687882799e+001
1.09395636627209e+003,3.71333691878580e+001,6.86914833848044e+001
1.09647819614318e+003,3.71107398065760e+001,6.86467219524791e+001
1.09900583943252e+003,3.70880998906209e+001,6.86018844699039e+001
1.10153930954141e+003,3.70654494042247e+001,6.85569709163555e+001
1.10407861990207e+003,3.70427883115509e+001,6.85119812718298e+001
1.10662378397766e+003,3.70201165766930e+001,6.84669155170226e+001
1.10917481526240e+003,3.69974341636750e+001,6.84217736333371e+001
1.11173172728159e+003,3.69747410364525e+001,6.83765556028963e+001
1.11429453359173e+003,3.69520371589125e+001,6.83312614085376e+001
1.11686324778056e+003,3.69293224948728e+001,6.82858910338156e+001
1.11943788346715e+003,3.69065970080843e+001,6.82404444630211e+001
1.12201845430196e+003,3.68838606622295e+001,6.81949216811669e+001
1.12460497396692e+003,3.68611134209238e+001,6.81493226739982e+001
1.12719745617551e+003,3.68383552477155e+001,6.81036474280018e+001
1.12979591467279e+003,3.68155861060861e+001,6.80578959304050e+001
1.13240036323555e+003,3.67928059594506e+001,6.80120681691754e+001
1.13501081567231e+003,3.67700147711583e+001,6.79661641330389e+001
1.13762728582343e+003,3.67472125044925e+001,6.79201838114672e+001
1.14024978756117e+003,3.67243991226708e+001,6.78741271946902e+001
1.14287833478977e+003,3.67015745888467e+001,6.78279942737042e+001
1.14551294144553e+003,3.66787388661081e+001,6.77817850402629e+001
1.14815362149688e+003,3.66558919174785e+001,6.77354994868883e+001
1.15080038894443e+003,3.66330337059184e+001,6.76891376068853e+001
1.15345325782109e+003,3.66101641943239e+001,6.76426993943242e+001
